时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
3.23,0.32,96.8,27.04,0.32299999999999995,301.0,235.0,190.0,79.64820707621072,0.0004449999999999999,-0.0003333333333333381,0.0,0.0
3.43,0.34,96.8,26.97,0.331,301.0,234.0,189.0,78.6579096525278,0.0004583333333333334,-0.0003333333333333381,-1.0,-1.0
3.64,0.36,96.7,26.96,0.341,301.0,235.0,190.0,78.5164385920017,0.00047500000000000005,-0.0004999999999999952,0.0,0.0
3.84,0.38,96.7,26.91,0.336,301.0,235.0,190.0,77.80908328937106,0.0004666666666666667,-0.0004999999999999952,0.0,0.0
4.04,0.4,96.7,26.94,0.341,301.0,235.0,189.0,78.23349647094946,0.00047500000000000005,-0.0004999999999999952,0.0,-1.0
4.24,0.42,96.9,26.73,0.319,301.0,235.0,190.0,75.26260419990074,0.0004383333333333333,-0.0001666666666666572,0.0,0.0
4.44,0.44,96.9,26.22,0.336,301.0,235.0,190.0,68.04758011306812,0.0004666666666666667,-0.0001666666666666572,0.0,0.0
4.65,0.46,96.9,25.92,0.337,301.0,235.0,191.0,63.803448297284284,0.0004683333333333334,-0.0001666666666666572,0.0,1.0
4.85,0.48,96.9,25.28,0.311,301.0,236.0,189.0,54.74930042361201,0.00042500000000000003,-0.0001666666666666572,1.0,-1.0
5.05,0.5,96.9,24.51,0.301,301.0,235.0,190.0,43.85602876310007,0.0004083333333333333,-0.0001666666666666572,0.0,0.0
5.25,0.52,97.0,23.28,0.255,301.0,235.0,190.0,26.45508831838617,0.0003316666666666667,0.0,0.0,0.0
5.45,0.54,97.0,22.58,0.217,301.0,234.0,189.0,16.55211408155709,0.0002683333333333333,0.0,-1.0,-1.0
5.66,0.56,96.8,21.73,0.198,301.0,235.0,189.0,4.527073936836138,0.00023666666666666668,-0.0003333333333333381,0.0,-1.0
5.86,0.58,96.6,20.6,0.114,302.0,235.0,189.0,-11.459155902616446,9.666666666666668e-05,-0.0006666666666666762,0.0,-1.0
6.06,0.6,96.6,19.96,0.098,301.0,234.0,190.0,-20.513303776288723,7.000000000000002e-05,-0.0006666666666666762,-1.0,0.0
6.26,0.62,96.4,19.43,0.064,301.0,234.0,190.0,-28.011269984173584,1.3333333333333345e-05,-0.0009999999999999905,-1.0,0.0
6.46,0.64,96.3,18.25,0.016,302.0,234.0,189.0,-44.704855126256824,-6.666666666666666e-05,-0.0011666666666666713,-1.0,-1.0
6.67,0.66,96.5,17.7,-0.03,302.0,234.0,189.0,-52.48576345519394,-0.0001433333333333333,-0.0008333333333333334,-1.0,-1.0
6.87,0.68,96.6,17.2,-0.038,302.0,234.0,188.0,-59.5593164815004,-0.00015666666666666666,-0.0006666666666666762,-1.0,-2.0
7.07,0.7,96.7,16.91,-0.057999999999999996,301.0,234.0,189.0,-63.66197723675813,-0.00018999999999999998,-0.0004999999999999952,-1.0,-1.0
7.27,0.72,96.8,16.08,-0.12,301.0,233.0,188.0,-75.40407526042688,-0.0002933333333333333,-0.0003333333333333381,-2.0,-2.0
7.47,0.74,96.7,15.76,-0.138,302.0,234.0,188.0,-79.931149197263,-0.00032333333333333335,-0.0004999999999999952,-1.0,-2.0
7.68,0.76,96.6,15.62,-0.15,301.0,233.0,188.0,-81.91174404462882,-0.0003433333333333333,-0.0006666666666666762,-2.0,-2.0
7.88,0.78,96.7,15.19,-0.177,302.0,234.0,188.0,-87.99499964725236,-0.0003883333333333333,-0.0004999999999999952,-1.0,-2.0
8.08,0.8,96.5,15.34,-0.195,302.0,233.0,189.0,-85.87293373936042,-0.00041833333333333333,-0.0008333333333333334,-2.0,-1.0
8.28,0.82,96.5,15.24,-0.19899999999999998,302.0,234.0,189.0,-87.28764434462171,-0.00042500000000000003,-0.0008333333333333334,-1.0,-1.0
8.48,0.84,96.5,15.22,-0.193,301.0,234.0,189.0,-87.57058646567395,-0.000415,-0.0008333333333333334,-1.0,-1.0
8.69,0.86,96.3,15.22,-0.217,301.0,234.0,189.0,-87.57058646567395,-0.00045500000000000006,-0.0011666666666666713,-1.0,-1.0
8.89,0.88,96.4,15.27,-0.193,301.0,234.0,188.0,-86.86323116304332,-0.000415,-0.0009999999999999905,-1.0,-2.0
9.09,0.9,96.5,15.14,-0.205,301.0,234.0,189.0,-88.70235494988299,-0.000435,-0.0008333333333333334,-1.0,-1.0
9.29,0.92,96.3,15.46,-0.21,301.0,233.0,189.0,-84.17528101304686,-0.00044333333333333334,-0.0011666666666666713,-2.0,-1.0
9.49,0.94,96.6,15.94,-0.183,302.0,234.0,189.0,-77.38467010779267,-0.00039833333333333333,-0.0006666666666666762,-1.0,-1.0
9.7,0.96,96.5,16.3,-0.16699999999999998,301.0,234.0,189.0,-72.29171192885201,-0.00037166666666666663,-0.0008333333333333334,-1.0,-1.0
9.9,0.99,96.6,16.88,-0.139,301.0,235.0,189.0,-64.08639041833653,-0.000325,-0.0006666666666666762,0.0,-1.0
10.1,1.01,96.7,18.52,-0.048,301.0,235.0,189.0,-40.885136492051345,-0.00017333333333333334,-0.0004999999999999952,0.0,-1.0
10.3,1.03,96.8,19.1,-0.026000000000000002,301.0,235.0,190.0,-32.67981498153583,-0.00013666666666666664,-0.0003333333333333381,0.0,0.0
10.5,1.05,96.8,19.73,0.0,300.0,235.0,190.0,-23.7671381683897,-9.333333333333333e-05,-0.0003333333333333381,0.0,0.0
10.71,1.07,96.6,21.15,0.059000000000000004,301.0,235.0,190.0,-3.678247573679381,5.000000000000016e-06,-0.0006666666666666762,0.0,0.0
10.91,1.09,96.7,21.86,0.084,301.0,236.0,191.0,6.366197723675803,4.6666666666666685e-05,-0.0004999999999999952,1.0,1.0
11.11,1.11,96.8,22.46,0.14,301.0,235.0,190.0,14.854461355243576,0.00014000000000000004,-0.0003333333333333381,0.0,0.0
11.31,1.13,96.6,23.84,0.214,301.0,235.0,190.0,34.37746770784939,0.00026333333333333336,-0.0006666666666666762,0.0,0.0
11.51,1.15,96.8,24.45,0.225,301.0,236.0,190.0,43.00720239994326,0.00028166666666666666,-0.0003333333333333381,1.0,0.0
11.72,1.17,96.6,25.13,0.251,300.0,235.0,191.0,52.62723451572004,0.000325,-0.0006666666666666762,0.0,1.0
11.92,1.19,96.7,25.57,0.28300000000000003,301.0,235.0,190.0,58.85196117886974,0.0003783333333333334,-0.0004999999999999952,0.0,0.0
12.12,1.21,97.1,26.31,0.324,301.0,236.0,190.0,69.32081965780328,0.0004466666666666667,0.0001666666666666572,1.0,0.0
12.32,1.23,97.0,26.52,0.35,301.0,235.0,190.0,72.29171192885201,0.00049,0.0,0.0,0.0
12.52,1.25,96.7,27.0,0.363,301.0,236.0,190.0,79.08232283410621,0.0005116666666666667,-0.0004999999999999952,1.0,0.0
12.73,1.27,97.1,27.2,0.386,301.0,235.0,190.0,81.91174404462879,0.00055,0.0001666666666666572,0.0,0.0
12.93,1.29,96.8,27.25,0.39799999999999996,301.0,236.0,190.0,82.61909934725945,0.00057,-0.0003333333333333381,1.0,0.0
13.13,1.31,97.1,27.34,0.40700000000000003,301.0,236.0,191.0,83.8923388919946,0.000585,0.0001666666666666572,1.0,1.0
13.33,1.33,97.0,27.44,0.40299999999999997,301.0,235.0,191.0,85.30704949725592,0.0005783333333333333,0.0,0.0,1.0
13.53,1.35,96.9,27.15,0.42100000000000004,301.0,235.0,190.0,81.20438874199813,0.0006083333333333334,-0.0001666666666666572,0.0,0.0
13.74,1.37,97.0,27.43,0.41200000000000003,300.0,235.0,190.0,85.16557843672976,0.0005933333333333334,0.0,0.0,0.0
13.94,1.39,96.9,27.05,0.415,301.0,236.0,190.0,79.78967813673687,0.0005983333333333333,-0.0001666666666666572,1.0,0.0
14.14,1.41,96.9,26.95,0.428,301.0,235.0,190.0,78.37496753147556,0.00062,-0.0001666666666666572,0.0,0.0
14.34,1.43,96.9,26.65,0.444,301.0,235.0,190.0,74.13083571569167,0.0006466666666666667,-0.0001666666666666572,0.0,0.0
14.54,1.45,96.9,26.41,0.405,300.0,236.0,190.0,70.73553026306459,0.0005816666666666667,-0.0001666666666666572,1.0,0.0
14.75,1.47,97.0,25.29,0.396,301.0,235.0,191.0,54.890771484138114,0.0005666666666666667,0.0,0.0,1.0
14.95,1.49,97.2,24.73,0.363,301.0,235.0,190.0,46.9683920946749,0.0005116666666666667,0.0003333333333333381,0.0,0.0
15.15,1.51,97.1,24.19,0.34,300.0,234.0,189.0,39.32895482626393,0.00047333333333333336,0.0001666666666666572,-1.0,-1.0
15.35,1.53,97.2,23.44,0.33299999999999996,301.0,235.0,190.0,28.71862528680424,0.0004616666666666666,0.0003333333333333381,0.0,0.0
15.55,1.55,96.8,22.2,0.301,301.0,235.0,190.0,11.176213781564194,0.0004083333333333333,-0.0003333333333333381,0.0,0.0
15.76,1.57,96.9,21.16,0.244,301.0,234.0,189.0,-3.53677651315323,0.0003133333333333333,-0.0001666666666666572,-1.0,-1.0
15.96,1.59,96.9,20.72,0.22,301.0,234.0,189.0,-9.761503176302933,0.00027333333333333333,-0.0001666666666666572,-1.0,-1.0
16.16,1.61,96.6,19.35,0.183,301.0,235.0,189.0,-29.143038468382596,0.00021166666666666667,-0.0006666666666666762,0.0,-1.0
16.36,1.63,96.6,18.97,0.153,302.0,234.0,190.0,-34.51893876837554,0.00016166666666666668,-0.0006666666666666762,-1.0,0.0
16.56,1.65,96.7,18.31,0.10099999999999999,301.0,234.0,190.0,-43.85602876310007,7.5e-05,-0.0004999999999999952,-1.0,0.0
16.77,1.67,96.5,17.72,0.10400000000000001,301.0,234.0,189.0,-52.20282133414169,8.000000000000002e-05,-0.0008333333333333334,-1.0,-1.0
16.97,1.69,96.7,17.03,0.025,301.0,234.0,190.0,-61.96432451044457,-5.166666666666666e-05,-0.0004999999999999952,-1.0,0.0
17.17,1.71,96.7,16.57,-0.009000000000000001,301.0,234.0,189.0,-68.47199329464652,-0.00010833333333333334,-0.0004999999999999952,-1.0,-1.0
17.37,1.73,96.5,16.27,-0.011000000000000001,301.0,234.0,189.0,-72.71612511043041,-0.00011166666666666665,-0.0008333333333333334,-1.0,-1.0
17.57,1.75,96.6,15.63,-0.081,302.0,233.0,188.0,-81.77027298410266,-0.00022833333333333334,-0.0006666666666666762,-2.0,-2.0
17.78,1.77,96.6,15.55,-0.105,302.0,234.0,189.0,-82.9020414683117,-0.0002683333333333333,-0.0006666666666666762,-1.0,-1.0
17.98,1.79,96.7,15.53,-0.1,301.0,234.0,188.0,-83.18498358936397,-0.00026,-0.0004999999999999952,-1.0,-2.0
18.18,1.81,96.6,15.27,-0.1,301.0,234.0,189.0,-86.86323116304332,-0.00026,-0.0006666666666666762,-1.0,-1.0
18.38,1.83,96.7,15.28,-0.107,302.0,234.0,189.0,-86.72176010251721,-0.00027166666666666664,-0.0004999999999999952,-1.0,-1.0
18.58,1.85,96.6,15.2,-0.1,301.0,234.0,189.0,-87.85352858672624,-0.00026,-0.0006666666666666762,-1.0,-1.0
18.79,1.87,96.5,15.32,-0.127,301.0,234.0,190.0,-86.15587586041268,-0.000305,-0.0008333333333333334,-1.0,0.0
18.99,1.89,96.3,15.43,-0.115,301.0,234.0,190.0,-84.59969419462526,-0.000285,-0.0011666666666666713,-1.0,0.0
19.19,1.91,96.3,15.37,-0.106,302.0,234.0,188.0,-85.44852055778205,-0.00026999999999999995,-0.0011666666666666713,-1.0,-2.0
19.39,1.93,96.3,15.55,-0.106,301.0,234.0,190.0,-82.9020414683117,-0.00026999999999999995,-0.0011666666666666713,-1.0,0.0
19.59,1.95,96.5,16.32,-0.078,301.0,234.0,190.0,-72.00876980779975,-0.00022333333333333336,-0.0008333333333333334,-1.0,0.0
19.8,1.97,96.5,16.96,-0.055999999999999994,301.0,234.0,189.0,-62.95462193412748,-0.00018666666666666666,-0.0008333333333333334,-1.0,-1.0
20.0,2.0,96.5,17.69,-0.03,301.0,235.0,190.0,-52.62723451572004,-0.0001433333333333333,-0.0008333333333333334,0.0,0.0
20.2,2.02,96.7,18.39,0.003,301.0,235.0,190.0,-42.72426027889101,-8.833333333333332e-05,-0.0004999999999999952,0.0,0.0
20.4,2.04,96.8,19.51,0.086,301.0,235.0,190.0,-26.879501499964526,4.9999999999999996e-05,-0.0003333333333333381,0.0,0.0
20.6,2.06,97.0,20.56,0.10800000000000001,300.0,235.0,190.0,-12.025040144721,8.66666666666667e-05,0.0,0.0,0.0
20.81,2.08,96.9,21.22,0.141,301.0,235.0,191.0,-2.687950149996473,0.00014166666666666665,-0.0001666666666666572,0.0,1.0
21.01,2.1,96.7,22.57,0.22,301.0,236.0,190.0,16.41064302103099,0.00027333333333333333,-0.0004999999999999952,1.0,0.0
21.21,2.12,96.8,23.4,0.24,301.0,236.0,191.0,28.152741044699685,0.0003066666666666667,-0.0003333333333333381,1.0,1.0
21.41,2.14,96.7,23.97,0.281,301.0,236.0,191.0,36.216591494689055,0.00037500000000000006,-0.0004999999999999952,1.0,1.0
21.61,2.16,96.7,24.52,0.312,300.0,235.0,190.0,43.99749982362617,0.00042666666666666667,-0.0004999999999999952,0.0,0.0
21.82,2.18,96.6,25.28,0.37,301.0,236.0,191.0,54.74930042361201,0.0005233333333333333,-0.0006666666666666762,1.0,1.0
22.02,2.2,96.8,25.94,0.395,301.0,235.0,191.0,64.08639041833653,0.0005650000000000001,-0.0003333333333333381,0.0,1.0
22.22,2.22,97.0,26.45,0.387,301.0,236.0,191.0,71.30141450516909,0.0005516666666666667,0.0,1.0,1.0
22.42,2.24,96.9,26.89,0.436,300.0,236.0,191.0,77.5261411683188,0.0006333333333333333,-0.0001666666666666572,1.0,1.0
22.62,2.26,97.0,27.1,0.461,301.0,236.0,191.0,80.49703343936753,0.000675,0.0,1.0,1.0
22.83,2.28,97.3,27.26,0.442,300.0,236.0,191.0,82.7605704077856,0.0006433333333333333,0.0004999999999999952,1.0,1.0
23.03,2.3,97.2,27.19,0.484,300.0,236.0,191.0,81.77027298410269,0.0007133333333333333,0.0003333333333333381,1.0,1.0
23.23,2.32,97.1,27.28,0.489,300.0,235.0,191.0,83.04351252883785,0.0007216666666666667,0.0001666666666666572,0.0,1.0
23.43,2.34,97.0,27.43,0.485,300.0,235.0,191.0,85.16557843672976,0.000715,0.0,0.0,1.0
23.63,2.36,97.0,27.41,0.495,301.0,235.0,191.0,84.88263631567752,0.0007316666666666667,0.0,0.0,1.0
23.84,2.38,96.8,27.17,0.498,301.0,236.0,191.0,81.48733086305043,0.0007366666666666667,-0.0003333333333333381,1.0,1.0
24.04,2.4,96.8,27.05,0.512,301.0,236.0,191.0,79.78967813673687,0.00076,-0.0003333333333333381,1.0,1.0
24.24,2.42,97.0,26.9,0.509,300.0,236.0,191.0,77.6676122288449,0.000755,0.0,1.0,1.0
24.44,2.44,96.9,26.36,0.49700000000000005,301.0,235.0,191.0,70.02817496043394,0.0007350000000000001,-0.0001666666666666572,0.0,1.0
24.64,2.46,97.0,26.07,0.49200000000000005,300.0,236.0,191.0,65.9255142051762,0.0007266666666666668,0.0,1.0,1.0
24.85,2.48,97.0,25.19,0.474,301.0,235.0,191.0,53.47606087887685,0.0006966666666666666,0.0,0.0,1.0
25.05,2.5,97.1,24.73,0.45399999999999996,301.0,235.0,190.0,46.9683920946749,0.0006633333333333333,0.0001666666666666572,0.0,0.0
25.25,2.52,97.1,23.43,0.38799999999999996,301.0,235.0,190.0,28.57715422627809,0.0005533333333333333,0.0001666666666666572,0.0,0.0
25.45,2.54,97.2,22.72,0.375,301.0,235.0,191.0,18.532708928922904,0.0005316666666666667,0.0003333333333333381,0.0,1.0
25.65,2.56,96.8,21.95,0.354,301.0,235.0,190.0,7.639437268410964,0.0004966666666666666,-0.0003333333333333381,0.0,0.0
25.86,2.58,97.0,20.69,0.28800000000000003,300.0,235.0,190.0,-10.185916357881286,0.0003866666666666667,0.0,0.0,0.0
26.06,2.6,96.9,20.2,0.275,301.0,234.0,189.0,-17.117998323661645,0.00036500000000000004,-0.0001666666666666572,-1.0,-1.0
26.26,2.62,96.8,19.36,0.22699999999999998,301.0,235.0,189.0,-29.001567407856495,0.000285,-0.0003333333333333381,0.0,-1.0
26.46,2.64,96.8,18.22,0.195,301.0,235.0,190.0,-45.129268307835225,0.0002316666666666667,-0.0003333333333333381,0.0,0.0
26.66,2.66,96.7,17.86,0.145,301.0,235.0,190.0,-50.222226486775874,0.00014833333333333332,-0.0004999999999999952,0.0,0.0
26.87,2.68,96.7,17.37,0.11,301.0,234.0,189.0,-57.15430845255618,9e-05,-0.0004999999999999952,-1.0,-1.0
27.07,2.7,96.7,17.13,0.105,302.0,235.0,189.0,-60.54961390518331,8.166666666666667e-05,-0.0004999999999999952,0.0,-1.0
27.27,2.72,96.7,16.23,0.035,301.0,233.0,189.0,-73.28200935253491,-3.499999999999998e-05,-0.0004999999999999952,-2.0,-1.0
27.47,2.74,96.7,15.91,0.027000000000000003,300.0,234.0,189.0,-77.80908328937106,-4.833333333333332e-05,-0.0004999999999999952,-1.0,-1.0
27.67,2.76,96.7,15.74,0.005,301.0,235.0,189.0,-80.21409131831525,-8.499999999999999e-05,-0.0004999999999999952,0.0,-1.0
27.88,2.78,96.9,15.28,-0.02,301.0,234.0,190.0,-86.72176010251721,-0.00012666666666666666,-0.0001666666666666572,-1.0,0.0
28.08,2.8,96.9,15.28,-0.04,301.0,234.0,189.0,-86.72176010251721,-0.00016,-0.0001666666666666572,-1.0,-1.0
28.28,2.82,96.7,15.24,-0.035,301.0,234.0,189.0,-87.28764434462171,-0.00015166666666666668,-0.0004999999999999952,-1.0,-1.0
28.48,2.84,96.7,15.38,-0.053,301.0,234.0,188.0,-85.30704949725589,-0.00018166666666666665,-0.0004999999999999952,-1.0,-2.0
28.68,2.86,96.7,15.17,-0.046,302.0,234.0,189.0,-88.27794176830461,-0.00016999999999999999,-0.0004999999999999952,-1.0,-1.0
28.89,2.88,96.5,15.29,-0.045,302.0,234.0,189.0,-86.58028904199108,-0.00016833333333333332,-0.0008333333333333334,-1.0,-1.0
29.09,2.9,96.5,15.28,-0.055999999999999994,301.0,234.0,189.0,-86.72176010251721,-0.00018666666666666666,-0.0008333333333333334,-1.0,-1.0
29.29,2.92,96.4,15.64,-0.046,301.0,234.0,189.0,-81.62880192357653,-0.00016999999999999999,-0.0009999999999999905,-1.0,-1.0
29.49,2.94,96.5,15.94,-0.027999999999999997,302.0,234.0,190.0,-77.38467010779267,-0.00014,-0.0008333333333333334,-1.0,0.0
29.69,2.96,96.6,16.51,-0.039,301.0,234.0,190.0,-69.32081965780328,-0.00015833333333333332,-0.0006666666666666762,-1.0,0.0
29.9,2.99,96.7,17.05,0.021,302.0,234.0,190.0,-61.68138238939232,-5.833333333333331e-05,-0.0004999999999999952,-1.0,0.0
30.1,3.01,96.9,18.25,0.057999999999999996,300.0,236.0,190.0,-44.704855126256824,3.3333333333333363e-06,-0.0001666666666666572,1.0,0.0
30.3,3.03,96.9,19.11,0.095,301.0,235.0,190.0,-32.53834392100973,6.500000000000001e-05,-0.0001666666666666572,0.0,0.0
30.5,3.05,96.7,19.81,0.115,301.0,235.0,190.0,-22.63536968418069,9.833333333333336e-05,-0.0004999999999999952,0.0,0.0
30.7,3.07,96.8,21.05,0.205,301.0,235.0,191.0,-5.092958178940643,0.0002483333333333333,-0.0003333333333333381,0.0,1.0
30.91,3.09,96.8,21.8,0.24100000000000002,301.0,236.0,191.0,5.517371360519046,0.00030833333333333337,-0.0003333333333333381,1.0,1.0
31.11,3.11,96.8,22.59,0.262,301.0,236.0,190.0,16.69358514208324,0.00034333333333333335,-0.0003333333333333381,1.0,0.0
31.31,3.13,96.6,23.64,0.319,300.0,236.0,191.0,31.548046497326816,0.0004383333333333333,-0.0006666666666666762,1.0,1.0
31.51,3.15,96.6,24.57,0.36200000000000004,301.0,236.0,191.0,44.704855126256824,0.00051,-0.0006666666666666762,1.0,1.0
31.71,3.17,96.8,24.89,0.408,300.0,236.0,191.0,49.23192906309296,0.0005866666666666667,-0.0003333333333333381,1.0,1.0
31.92,3.19,96.8,25.51,0.43200000000000005,301.0,236.0,191.0,58.00313481571299,0.0006266666666666668,-0.0003333333333333381,1.0,1.0
32.12,3.21,97.0,26.36,0.465,301.0,236.0,191.0,70.02817496043394,0.0006816666666666667,0.0,1.0,1.0
32.32,3.23,97.1,26.77,0.478,301.0,236.0,191.0,75.82848844200524,0.0007033333333333333,0.0001666666666666572,1.0,1.0
32.52,3.25,97.1,26.88,0.478,301.0,236.0,191.0,77.38467010779264,0.0007033333333333333,0.0001666666666666572,1.0,1.0
32.72,3.27,97.3,27.24,0.517,301.0,236.0,192.0,82.47762828673329,0.0007683333333333333,0.0004999999999999952,1.0,2.0
32.93,3.29,97.1,27.32,0.516,301.0,236.0,191.0,83.60939677094235,0.0007666666666666667,0.0001666666666666572,1.0,1.0
33.13,3.31,97.0,27.34,0.53,301.0,236.0,192.0,83.8923388919946,0.00079,0.0,1.0,2.0
33.33,3.33,97.1,27.38,0.534,301.0,235.0,192.0,84.45822313409911,0.0007966666666666668,0.0001666666666666572,0.0,2.0
33.53,3.35,96.9,27.3,0.542,301.0,235.0,191.0,83.3264546498901,0.0008100000000000001,-0.0001666666666666572,0.0,1.0
33.73,3.37,97.0,27.23,0.551,301.0,236.0,191.0,82.33615722620719,0.0008250000000000001,0.0,1.0,1.0
33.94,3.39,97.0,27.23,0.5660000000000001,301.0,236.0,191.0,82.33615722620719,0.0008500000000000001,0.0,1.0,1.0
34.14,3.41,96.8,26.9,0.5670000000000001,301.0,236.0,190.0,77.6676122288449,0.0008516666666666669,-0.0003333333333333381,1.0,0.0
34.34,3.43,97.1,26.87,0.551,301.0,237.0,191.0,77.24319904726654,0.0008250000000000001,0.0001666666666666572,2.0,1.0
34.54,3.45,97.0,26.54,0.546,301.0,236.0,191.0,72.57465404990425,0.0008166666666666667,0.0,1.0,1.0
34.74,3.47,97.0,25.31,0.51,301.0,236.0,191.0,55.173713605190365,0.0007566666666666667,0.0,1.0,1.0
34.95,3.49,97.2,24.61,0.505,302.0,236.0,191.0,45.27073936836133,0.0007483333333333334,0.0003333333333333381,1.0,1.0
35.15,3.51,97.0,24.01,0.47600000000000003,301.0,235.0,191.0,36.78247573679361,0.0007000000000000001,0.0,0.0,1.0
35.35,3.53,97.0,23.51,0.445,301.0,235.0,190.0,29.70892271048715,0.0006483333333333333,0.0,0.0,0.0
35.55,3.55,97.1,21.9,0.40299999999999997,301.0,235.0,190.0,6.932081965780308,0.0005783333333333333,0.0001666666666666572,0.0,0.0
35.75,3.57,96.8,21.22,0.38799999999999996,301.0,235.0,190.0,-2.687950149996473,0.0005533333333333333,-0.0003333333333333381,0.0,0.0
35.96,3.59,96.9,20.56,0.363,301.0,236.0,189.0,-12.025040144721,0.0005116666666666667,-0.0001666666666666572,1.0,-1.0
36.16,3.61,96.8,19.56,0.315,301.0,235.0,190.0,-26.17214619733392,0.0004316666666666667,-0.0003333333333333381,0.0,0.0
36.36,3.63,96.8,18.86,0.273,302.0,235.0,190.0,-36.075120434162955,0.0003616666666666667,-0.0003333333333333381,0.0,0.0
36.56,3.65,96.8,18.54,0.255,301.0,235.0,190.0,-40.602194370999094,0.0003316666666666667,-0.0003333333333333381,0.0,0.0
36.76,3.67,96.5,17.85,0.21100000000000002,301.0,234.0,190.0,-50.363697547301975,0.0002583333333333334,-0.0008333333333333334,-1.0,0.0
36.97,3.69,96.9,17.01,0.155,301.0,234.0,190.0,-62.24726663149682,0.000165,-0.0001666666666666572,-1.0,0.0
37.17,3.71,96.7,16.26,0.129,301.0,235.0,190.0,-72.85759617095651,0.00012166666666666668,-0.0004999999999999952,0.0,0.0
37.37,3.73,96.7,16.19,0.09300000000000001,301.0,235.0,190.0,-73.84789359463942,6.16666666666667e-05,-0.0004999999999999952,0.0,0.0
37.57,3.75,96.8,15.68,0.08199999999999999,301.0,235.0,189.0,-81.06291768147203,4.333333333333333e-05,-0.0003333333333333381,0.0,-1.0
37.77,3.77,96.7,15.36,0.053,302.0,235.0,190.0,-85.58999161830816,-4.999999999999993e-06,-0.0004999999999999952,0.0,0.0
37.98,3.79,97.0,15.54,0.057,302.0,235.0,189.0,-83.04351252883785,1.6666666666666798e-06,0.0,0.0,-1.0
38.18,3.81,96.8,15.3,0.031,301.0,234.0,190.0,-86.43881798146492,-4.166666666666666e-05,-0.0003333333333333381,-1.0,0.0
38.38,3.83,96.7,15.3,0.023,302.0,235.0,189.0,-86.43881798146492,-5.499999999999999e-05,-0.0004999999999999952,0.0,-1.0
38.58,3.85,96.7,15.37,0.018000000000000002,301.0,234.0,190.0,-85.44852055778205,-6.333333333333332e-05,-0.0004999999999999952,-1.0,0.0
38.78,3.87,96.8,15.38,0.025,302.0,234.0,189.0,-85.30704949725589,-5.166666666666666e-05,-0.0003333333333333381,-1.0,-1.0
38.99,3.89,96.5,15.24,0.013999999999999999,302.0,234.0,190.0,-87.28764434462171,-7e-05,-0.0008333333333333334,-1.0,0.0
39.19,3.91,96.8,15.42,0.02,301.0,234.0,190.0,-84.74116525515139,-5.999999999999998e-05,-0.0003333333333333381,-1.0,0.0
39.39,3.93,96.4,15.73,0.013999999999999999,302.0,234.0,189.0,-80.35556237884137,-7e-05,-0.0009999999999999905,-1.0,-1.0
39.59,3.95,96.6,16.4,0.049,302.0,236.0,190.0,-70.87700132359075,-1.1666666666666654e-05,-0.0006666666666666762,1.0,0.0
