时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,95.1,21.18,-1.4909999999999999,299.0,228.0,175.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,95.2,21.25,-1.518,300.0,228.0,174.0,0.9902974236829083,-4.5000000000000226e-05,0.00016666666666668086,0.0,-1.0
0.4,0.04,95.5,21.14,-1.5230000000000001,300.0,228.0,174.0,-0.5658842421045047,-5.333333333333375e-05,0.0006666666666666762,0.0,-1.0
0.61,0.06,95.5,21.2,-1.508,301.0,228.0,174.0,0.28294212105225236,-2.8333333333333542e-05,0.0006666666666666762,0.0,-1.0
0.81,0.08,95.5,21.44,-1.5230000000000001,300.0,228.0,174.0,3.678247573679381,-5.333333333333375e-05,0.0006666666666666762,0.0,-1.0
1.01,0.1,95.4,21.31,-1.49,300.0,228.0,175.0,1.8391237868396653,1.666666666666483e-06,0.000500000000000019,0.0,0.0
1.21,0.12,95.4,21.59,-1.5290000000000001,300.0,227.0,175.0,5.8003134815712984,-6.333333333333377e-05,0.000500000000000019,-1.0,0.0
1.41,0.14,95.3,21.83,-1.5,300.0,229.0,174.0,9.195618934198377,-1.5000000000000199e-05,0.0003333333333333381,1.0,-1.0
1.62,0.16,95.5,21.99,-1.4980000000000002,300.0,228.0,174.0,11.459155902616446,-1.1666666666667232e-05,0.0006666666666666762,0.0,-1.0
1.82,0.18,95.4,21.97,-1.4780000000000002,301.0,227.0,174.0,11.176213781564194,2.1666666666666132e-05,0.000500000000000019,-1.0,-1.0
2.02,0.2,95.5,22.14,-1.483,300.0,228.0,174.0,13.581221810508413,1.3333333333332976e-05,0.0006666666666666762,0.0,-1.0
2.22,0.22,95.2,22.39,-1.474,300.0,229.0,174.0,17.117998323661645,2.8333333333333173e-05,0.00016666666666668086,1.0,-1.0
2.42,0.24,95.4,22.55,-1.464,300.0,229.0,174.0,19.38153529207971,4.4999999999999854e-05,0.000500000000000019,1.0,-1.0
2.63,0.26,95.4,22.58,-1.439,300.0,228.0,175.0,19.805948473658066,8.666666666666637e-05,0.000500000000000019,0.0,0.0
2.83,0.28,95.3,22.91,-1.4409999999999998,301.0,228.0,175.0,24.474493471020356,8.333333333333341e-05,0.0003333333333333381,0.0,0.0
3.03,0.3,95.5,22.72,-1.435,301.0,228.0,175.0,21.78654332102388,9.333333333333305e-05,0.0006666666666666762,0.0,0.0
3.23,0.32,95.5,22.96,-1.431,301.0,228.0,175.0,25.181848773651012,9.999999999999972e-05,0.0006666666666666762,0.0,0.0
3.43,0.34,95.5,22.94,-1.4240000000000002,301.0,228.0,175.0,24.898906652598757,0.0001116666666666662,0.0006666666666666762,0.0,0.0
3.64,0.36,95.3,22.91,-1.426,301.0,228.0,175.0,24.474493471020356,0.00010833333333333325,0.0003333333333333381,0.0,0.0
3.84,0.38,95.4,22.95,-1.429,300.0,228.0,175.0,25.04037771312486,0.00010333333333333306,0.000500000000000019,0.0,0.0
