时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,95.8,21.35,-1.13,301.0,230.0,179.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,95.9,21.28,-1.103,301.0,230.0,179.0,-0.9902974236829083,4.4999999999999854e-05,0.00016666666666668086,0.0,0.0
0.4,0.04,96.0,21.33,-1.1179999999999999,300.0,230.0,180.0,-0.2829421210523026,2.000000000000002e-05,0.0003333333333333381,0.0,1.0
0.61,0.06,95.7,21.21,-1.102,302.0,230.0,180.0,-1.9805948473658166,4.666666666666634e-05,-0.0001666666666666572,0.0,1.0
0.81,0.08,95.5,21.42,-1.124,301.0,230.0,180.0,0.9902974236829083,9.999999999999638e-06,-0.0004999999999999952,0.0,1.0
1.01,0.1,95.6,21.58,-1.131,301.0,230.0,180.0,3.253834392100927,-1.6666666666668532e-06,-0.0003333333333333381,0.0,1.0
1.21,0.12,95.8,22.1,-1.105,301.0,230.0,180.0,10.61032953945969,4.1666666666666516e-05,0.0,0.0,1.0
1.41,0.14,95.9,22.36,-1.056,301.0,230.0,180.0,14.28857711313902,0.00012333333333333307,0.00016666666666668086,0.0,1.0
1.62,0.16,95.9,22.55,-1.085,301.0,230.0,181.0,16.97652726313549,7.499999999999989e-05,0.00016666666666668086,0.0,2.0
1.82,0.18,95.8,23.21,-1.046,301.0,230.0,181.0,26.31361725786002,0.00013999999999999974,0.0,0.0,2.0
2.02,0.2,95.9,23.27,-1.061,301.0,231.0,179.0,27.162443621016777,0.00011499999999999992,0.00016666666666668086,1.0,0.0
2.22,0.22,95.6,23.68,-1.031,301.0,230.0,180.0,32.96275710258808,0.00016499999999999997,-0.0003333333333333381,0.0,1.0
2.42,0.24,95.7,24.01,-1.023,301.0,230.0,180.0,37.63130209995037,0.0001783333333333333,-0.0001666666666666572,0.0,1.0
