时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,95.6,21.28,-1.304,301.0,229.0,177.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,95.4,21.19,-1.301,301.0,228.0,177.0,-1.2732395447351608,5.000000000000189e-06,-0.0003333333333333144,-1.0,0.0
0.4,0.04,95.5,21.35,-1.304,300.0,229.0,177.0,0.9902974236829083,0.0,-0.0001666666666666572,0.0,0.0
0.61,0.06,95.4,21.47,-1.305,301.0,229.0,177.0,2.6879501499964222,-1.666666666666483e-06,-0.0003333333333333144,0.0,0.0
0.81,0.08,95.6,21.2,-1.29,301.0,230.0,177.0,-1.1317684842090596,2.3333333333333353e-05,0.0,1.0,0.0
1.01,0.1,95.6,21.7,-1.308,301.0,229.0,177.0,5.9417845420974,-6.666666666666673e-06,0.0,0.0,0.0
1.21,0.12,95.6,21.82,-1.3030000000000002,300.0,229.0,176.0,7.639437268410964,1.666666666666483e-06,0.0,0.0,-1.0
1.41,0.14,95.4,21.98,-1.3019999999999998,301.0,229.0,177.0,9.902974236829033,3.3333333333337064e-06,-0.0003333333333333144,0.0,0.0
1.62,0.16,95.6,22.23,-1.273,301.0,229.0,177.0,13.439750749982263,5.1666666666666895e-05,0.0,0.0,0.0
1.82,0.18,95.6,22.52,-1.274,301.0,229.0,178.0,17.542411505239997,5.000000000000004e-05,0.0,0.0,1.0
2.02,0.2,95.6,22.83,-1.263,301.0,230.0,177.0,21.928014381549986,6.833333333333358e-05,0.0,1.0,0.0
2.22,0.22,95.7,22.98,-1.2429999999999999,301.0,230.0,177.0,24.05008028944195,0.00010166666666666694,0.00016666666666668086,1.0,0.0
2.42,0.24,95.7,23.19,-1.2309999999999999,301.0,230.0,177.0,27.020972560490677,0.00012166666666666696,0.00016666666666668086,1.0,0.0
2.63,0.26,95.3,23.45,-1.224,301.0,230.0,178.0,30.69922013417001,0.00013333333333333345,-0.0004999999999999952,1.0,1.0
2.83,0.28,95.6,23.44,-1.215,301.0,229.0,177.0,30.557749073643908,0.00014833333333333327,0.0,0.0,0.0
3.03,0.3,95.6,23.49,-1.203,302.0,230.0,177.0,31.26510437627451,0.0001683333333333333,0.0,1.0,0.0
3.23,0.32,95.7,23.74,-1.23,301.0,229.0,178.0,34.80188088942774,0.00012333333333333345,0.00016666666666668086,0.0,1.0
3.43,0.34,95.6,23.58,-1.2229999999999999,301.0,229.0,177.0,32.53834392100967,0.0001350000000000003,0.0,0.0,0.0
3.64,0.36,95.5,23.64,-1.176,300.0,229.0,176.0,33.38717028416648,0.00021333333333333352,-0.0001666666666666572,0.0,-1.0
3.84,0.38,95.6,23.72,-1.202,301.0,230.0,178.0,34.51893876837549,0.00017000000000000015,0.0,1.0,1.0
4.04,0.4,95.7,23.56,-1.186,301.0,230.0,178.0,32.25540179995742,0.00019666666666666685,0.00016666666666668086,1.0,1.0
4.24,0.42,95.5,23.63,-1.192,301.0,230.0,177.0,33.24569922364033,0.00018666666666666682,-0.0001666666666666572,1.0,0.0
4.44,0.44,95.8,23.57,-1.213,301.0,229.0,177.0,32.39687286048357,0.00015166666666666662,0.0003333333333333381,0.0,0.0
4.65,0.46,95.6,23.32,-1.196,300.0,231.0,177.0,28.86009634733034,0.00018000000000000015,0.0,2.0,0.0
4.85,0.48,95.3,23.19,-1.2,301.0,230.0,178.0,27.020972560490677,0.0001733333333333335,-0.0004999999999999952,1.0,1.0
5.05,0.5,95.6,23.15,-1.195,301.0,230.0,177.0,26.45508831838612,0.00018166666666666665,0.0,1.0,0.0
5.25,0.52,95.6,22.67,-1.198,301.0,229.0,178.0,19.664477413131966,0.00017666666666666682,0.0,0.0,1.0
5.45,0.54,95.6,22.54,-1.213,301.0,229.0,178.0,17.825353626292248,0.00015166666666666662,0.0,0.0,1.0
5.66,0.56,95.7,22.35,-1.215,300.0,229.0,177.0,15.137403476295827,0.00014833333333333327,0.00016666666666668086,0.0,0.0
5.86,0.58,95.6,22.02,-1.245,301.0,229.0,178.0,10.468858478933537,9.833333333333323e-05,0.0,0.0,1.0
6.06,0.6,95.4,21.05,-1.242,301.0,229.0,177.0,-3.2538343921009774,0.00010333333333333342,-0.0003333333333333144,0.0,0.0
6.26,0.62,95.6,20.9,-1.255,301.0,229.0,177.0,-5.375900299992946,8.166666666666693e-05,0.0,0.0,0.0
6.46,0.64,95.6,20.68,-1.28,302.0,229.0,177.0,-8.488263631567772,4.000000000000004e-05,0.0,0.0,0.0
6.67,0.66,95.7,20.05,-1.273,301.0,229.0,178.0,-17.400940444713896,5.1666666666666895e-05,0.00016666666666668086,0.0,1.0
6.87,0.68,95.5,19.8,-1.317,301.0,228.0,177.0,-20.937716957867124,-2.16666666666665e-05,-0.0001666666666666572,-1.0,0.0
7.07,0.7,95.4,19.59,-1.305,302.0,229.0,177.0,-23.90860922891585,-1.666666666666483e-06,-0.0003333333333333144,0.0,0.0
7.27,0.72,95.4,19.67,-1.2990000000000002,301.0,228.0,176.0,-22.776840744706792,8.333333333333156e-06,-0.0003333333333333144,-1.0,-1.0
7.47,0.74,95.5,19.06,-1.3159999999999998,302.0,229.0,176.0,-31.406575436800715,-1.999999999999965e-05,-0.0001666666666666572,0.0,-1.0
7.68,0.76,95.6,18.96,-1.329,302.0,229.0,176.0,-32.82128604206198,-4.1666666666666516e-05,0.0,0.0,-1.0
7.88,0.78,95.8,18.91,-1.345,302.0,228.0,176.0,-33.52864134469263,-6.833333333333321e-05,0.0003333333333333381,-1.0,-1.0
8.08,0.8,95.3,18.76,-1.335,302.0,228.0,177.0,-35.650707252584546,-5.166666666666653e-05,-0.0004999999999999952,-1.0,0.0
8.28,0.82,95.2,18.73,-1.337,301.0,228.0,176.0,-36.075120434162955,-5.4999999999999866e-05,-0.0006666666666666524,-1.0,-1.0
8.48,0.84,95.5,18.65,-1.341,301.0,228.0,177.0,-37.206888918372016,-6.166666666666653e-05,-0.0001666666666666572,-1.0,0.0
8.69,0.86,95.5,18.73,-1.339,302.0,229.0,177.0,-36.075120434162955,-5.83333333333332e-05,-0.0001666666666666572,0.0,0.0
8.89,0.88,95.5,18.83,-1.37,300.0,228.0,176.0,-34.66040982890169,-0.0001100000000000001,-0.0001666666666666572,-1.0,-1.0
9.09,0.9,95.5,18.72,-1.367,302.0,228.0,177.0,-36.216591494689105,-0.00010499999999999991,-0.0001666666666666572,-1.0,0.0
9.29,0.92,95.4,18.57,-1.358,301.0,228.0,177.0,-38.33865740258102,-9.000000000000007e-05,-0.0003333333333333144,-1.0,0.0
9.49,0.94,95.5,18.88,-1.355,301.0,228.0,177.0,-33.95305452627103,-8.499999999999988e-05,-0.0001666666666666572,-1.0,0.0
9.7,0.96,95.5,18.83,-1.351,302.0,229.0,176.0,-34.66040982890169,-7.833333333333322e-05,-0.0001666666666666572,0.0,-1.0
9.9,0.99,95.4,18.92,-1.357,301.0,228.0,176.0,-33.38717028416648,-8.833333333333322e-05,-0.0003333333333333144,-1.0,-1.0
10.1,1.01,95.6,19.45,-1.324,301.0,228.0,178.0,-25.88920407628167,-3.333333333333336e-05,0.0,-1.0,1.0
10.3,1.03,95.5,19.77,-1.334,302.0,229.0,177.0,-21.36213013944553,-5.000000000000004e-05,-0.0001666666666666572,0.0,0.0
10.5,1.05,95.5,19.9,-1.311,301.0,229.0,177.0,-19.523006352605865,-1.1666666666666492e-05,-0.0001666666666666572,0.0,0.0
10.71,1.07,95.5,20.44,-1.294,301.0,229.0,177.0,-11.88356908419485,1.666666666666668e-05,-0.0001666666666666572,0.0,0.0
10.91,1.09,95.6,21.06,-1.285,301.0,229.0,177.0,-3.112363331574876,3.166666666666688e-05,0.0,0.0,0.0
11.11,1.11,95.7,21.35,-1.272,301.0,229.0,178.0,0.9902974236829083,5.333333333333338e-05,0.00016666666666668086,0.0,1.0
11.31,1.13,95.5,21.76,-1.244,301.0,229.0,178.0,6.790610905254207,0.00010000000000000009,-0.0001666666666666572,0.0,1.0
11.51,1.15,95.5,22.28,-1.247,301.0,229.0,177.0,14.14710605261292,9.49999999999999e-05,-0.0001666666666666572,0.0,0.0
11.72,1.17,95.4,22.52,-1.23,300.0,229.0,178.0,17.542411505239997,0.00012333333333333345,-0.0003333333333333144,0.0,1.0
11.92,1.19,95.5,22.66,-1.222,302.0,230.0,177.0,19.523006352605815,0.0001366666666666668,-0.0001666666666666572,1.0,0.0
12.12,1.21,95.7,22.91,-1.22,301.0,229.0,178.0,23.059782865759043,0.00014000000000000012,0.00016666666666668086,0.0,1.0
12.32,1.23,95.9,23.33,-1.199,302.0,229.0,178.0,29.00156740785644,0.00017499999999999997,0.000500000000000019,0.0,1.0
12.52,1.25,95.6,23.3,-1.2,301.0,230.0,178.0,28.57715422627809,0.0001733333333333335,0.0,1.0,1.0
12.73,1.27,95.6,23.74,-1.19,301.0,229.0,178.0,34.80188088942774,0.00019000000000000017,0.0,0.0,1.0
12.93,1.29,95.6,23.7,-1.175,301.0,230.0,178.0,34.23599664732324,0.000215,0.0,1.0,1.0
13.13,1.31,95.6,23.65,-1.176,301.0,230.0,178.0,33.52864134469258,0.00021333333333333352,0.0,1.0,1.0
13.33,1.33,95.7,23.88,-1.189,302.0,229.0,178.0,36.78247573679356,0.00019166666666666665,0.00016666666666668086,0.0,1.0
13.53,1.35,95.7,23.81,-1.168,302.0,230.0,178.0,35.792178313110654,0.00022666666666666687,0.00016666666666668086,1.0,1.0
13.74,1.37,95.6,23.95,-1.161,301.0,229.0,178.0,37.77277316047647,0.00023833333333333337,0.0,0.0,1.0
13.94,1.39,95.5,23.67,-1.162,301.0,230.0,178.0,33.81158346574488,0.00023666666666666687,-0.0001666666666666572,1.0,1.0
14.14,1.41,95.6,23.6,-1.143,301.0,230.0,178.0,32.82128604206198,0.00026833333333333337,0.0,1.0,1.0
14.34,1.43,95.8,23.84,-1.171,301.0,229.0,177.0,36.216591494689055,0.00022166666666666667,0.0003333333333333381,0.0,0.0
14.54,1.45,95.9,23.7,-1.169,300.0,229.0,178.0,34.23599664732324,0.00022500000000000002,0.000500000000000019,0.0,1.0
14.75,1.47,95.6,23.62,-1.158,301.0,230.0,178.0,33.10422816311423,0.00024333333333333355,0.0,1.0,1.0
