时间(S)	振次	轴位移(mm)	力(kN)	应力(kPa)	变形(mm)	侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(ml)	小体变(ml)
 3.23 	 .32 	 122 	 27.88 	 39 	 5.14 	 237.6 	 303 	 243 	 221 	 2116 	-7.4 
 3.43 	 .34 	 121.9 	 27.85 	 39 	 5.134 	 237.7 	 303 	 242 	 221 	 2118 	-7.1 
 3.64 	 .36 	 121.9 	 27.96 	 39 	 5.143 	 237.6 	 303 	 242 	 221 	 2116 	-7.1 
 3.84 	 .38 	 121.9 	 27.76 	 39 	 5.142 	 237.3 	 303 	 243 	 221 	 2118 	-7.3 
 4.04 	 .4 	 122 	 27.6 	 38 	 5.148 	 237.3 	 303 	 243 	 221 	 2116 	-7.4 
 4.24 	 .42 	 121.9 	 27.22 	 38 	 5.137 	 237.3 	 303 	 242 	 221 	 2118 	-7.6 
 4.44 	 .44 	 121.9 	 26.66 	 37 	 5.133 	 237 	 301 	 243 	 220 	 2117 	-7 
 4.65 	 .46 	 121.8 	 26.19 	 35 	 5.118 	 237.3 	 303 	 243 	 220 	 2117 	-7.4 
 4.85 	 .48 	 121.9 	 24.82 	 35 	 5.067 	 237.1 	 302 	 243 	 220 	 2118 	-7.5 
 5.05 	 .5 	 121.9 	 24.07 	 33 	 5.066 	 237.2 	 302 	 243 	 220 	 2118 	-7.1 
 5.25 	 .52 	 121.8 	 23.44 	 32 	 5.044 	 237.6 	 302 	 243 	 220 	 2117 	-7.1 
 5.45 	 .54 	 121.8 	 21.97 	 30 	 4.996 	 237.4 	 302 	 244 	 221 	 2115 	-7 
 5.66 	 .56 	 121.8 	 21.22 	 29 	 4.97 	 237.9 	 301 	 244 	 221 	 2116 	-7 
 5.86 	 .58 	 121.9 	 20.56 	 28 	 4.934 	 237.7 	 301 	 244 	 221 	 2118 	-7.4 
 6.06 	 .6 	 121.8 	 19.78 	 27 	 4.887 	 237.3 	 302 	 244 	 222 	 2115 	-7.1 
 6.26 	 .62 	 121.6 	 18.51 	 25 	 4.826 	 237.6 	 301 	 245 	 222 	 2116 	-7.3 
 6.46 	 .64 	 121.7 	 17.91 	 25 	 4.794 	 237.3 	 301 	 246 	 222 	 2117 	-7.4 
 6.67 	 .66 	 121.6 	 17.37 	 23 	 4.751 	 237.2 	 301 	 245 	 222 	 2118 	-7 
 6.87 	 .68 	 121.6 	 16.48 	 23 	 4.667 	 237 	 300 	 246 	 224 	 2117 	-7.1 
 7.07 	 .7 	 121.6 	 16.04 	 22 	 4.63 	 237.2 	 300 	 246 	 224 	 2117 	-7.3 
 7.27 	 .72 	 121.5 	 15.69 	 21 	 4.597 	 237.1 	 300 	 247 	 224 	 2117 	-7.6 
 7.47 	 .74 	 121.4 	 15 	 21 	 4.525 	 237.2 	 300 	 247 	 224 	 2115 	-7 
 7.68 	 .76 	 121.4 	 14.73 	 21 	 4.505 	 237.3 	 300 	 247 	 225 	 2119 	-7.6 
 7.88 	 .78 	 121.4 	 14.51 	 20 	 4.474 	 237.4 	 301 	 247 	 225 	 2117 	-7.1 
 8.08 	 .8 	 121.4 	 14.48 	 20 	 4.439 	 237.7 	 300 	 248 	 225 	 2117 	-7 
 8.28 	 .82 	 121.5 	 14.27 	 20 	 4.433 	 237.6 	 300 	 248 	 225 	 2119 	-7.5 
 8.48 	 .84 	 121.4 	 14.26 	 20 	 4.408 	 237.5 	 300 	 248 	 226 	 2116 	-7.6 
 8.69 	 .86 	 121.4 	 14.32 	 20 	 4.411 	 237.2 	 301 	 248 	 225 	 2119 	-7.6 
 8.89 	 .88 	 121.3 	 14.3 	 20 	 4.396 	 237.2 	 300 	 248 	 225 	 2116 	-6.9 
 9.09 	 .9 	 121.4 	 14.27 	 20 	 4.411 	 237 	 300 	 247 	 226 	 2116 	-7.4 
 9.29 	 .92 	 121.4 	 14.39 	 21 	 4.406 	 236.9 	 301 	 248 	 226 	 2116 	-7.4 
 9.49 	 .94 	 121.4 	 14.72 	 22 	 4.413 	 237.2 	 301 	 248 	 226 	 2116 	-7 
 9.7 	 .96 	 121.3 	 15.57 	 23 	 4.472 	 237.2 	 301 	 248 	 226 	 2115 	-7.3 
 9.9 	 .99 	 121.3 	 16.13 	 24 	 4.496 	 237.4 	 301 	 248 	 226 	 2118 	-7 
 10.1 	 1.01 	 121.4 	 16.87 	 25 	 4.541 	 237.3 	 301 	 248 	 226 	 2116 	-7.1 
 10.3 	 1.03 	 121.6 	 18.39 	 27 	 4.636 	 237.5 	 302 	 248 	 225 	 2117 	-7.3 
 10.5 	 1.05 	 121.5 	 19.05 	 28 	 4.7 	 237.6 	 302 	 248 	 225 	 2117 	-7.3 
 10.71 	 1.07 	 121.6 	 19.96 	 30 	 4.762 	 237.7 	 302 	 247 	 225 	 2117 	-7.3 
 10.91 	 1.09 	 121.7 	 21.76 	 31 	 4.862 	 237.6 	 302 	 246 	 224 	 2115 	-7 
 11.11 	 1.11 	 121.7 	 22.57 	 33 	 4.914 	 237.5 	 303 	 245 	 223 	 2116 	-7.1 
 11.31 	 1.13 	 121.8 	 23.38 	 34 	 4.952 	 237.2 	 302 	 245 	 223 	 2118 	-7.3 
 11.51 	 1.15 	 121.7 	 24.12 	 35 	 4.992 	 237.3 	 303 	 245 	 223 	 2116 	-7.1 
 11.72 	 1.17 	 121.8 	 25.52 	 37 	 5.049 	 237.3 	 303 	 244 	 222 	 2117 	-7.1 
 11.92 	 1.19 	 121.9 	 26.02 	 37 	 5.081 	 237.2 	 303 	 244 	 221 	 2116 	-7.5 
 12.12 	 1.21 	 121.9 	 26.6 	 38 	 5.093 	 237.3 	 303 	 243 	 221 	 2116 	-6.9 
 12.32 	 1.23 	 121.9 	 27.24 	 39 	 5.129 	 237.3 	 303 	 243 	 221 	 2116 	-7.5 
 12.52 	 1.25 	 122 	 27.7 	 39 	 5.134 	 237.4 	 303 	 243 	 221 	 2117 	-7 
 12.73 	 1.27 	 122 	 27.8 	 39 	 5.146 	 237.4 	 303 	 243 	 220 	 2117 	-7.3 
 12.93 	 1.29 	 122 	 27.99 	 40 	 5.156 	 237.7 	 303 	 243 	 221 	 2117 	-7.5 
 13.13 	 1.31 	 121.9 	 28.21 	 40 	 5.162 	 237.9 	 303 	 243 	 221 	 2117 	-7.6 
 13.33 	 1.33 	 121.9 	 28.04 	 40 	 5.163 	 237.4 	 303 	 243 	 220 	 2116 	-7.5 
 13.53 	 1.35 	 121.9 	 28.11 	 40 	 5.171 	 237.5 	 303 	 243 	 221 	 2117 	-7.4 
 13.74 	 1.37 	 121.9 	 28.09 	 40 	 5.17 	 237.4 	 303 	 243 	 221 	 2118 	-7.4 
 13.94 	 1.39 	 121.9 	 28 	 39 	 5.175 	 237.1 	 303 	 242 	 221 	 2118 	-7.8 
 14.14 	 1.41 	 121.9 	 27.83 	 39 	 5.18 	 237 	 303 	 243 	 220 	 2117 	-7.4 
 14.34 	 1.43 	 122 	 27.04 	 38 	 5.162 	 237.2 	 302 	 243 	 221 	 2115 	-7.3 
 14.54 	 1.45 	 121.9 	 26.33 	 37 	 5.146 	 237.2 	 303 	 243 	 220 	 2118 	-7 
 14.75 	 1.47 	 121.9 	 25.66 	 36 	 5.125 	 237.2 	 302 	 242 	 220 	 2115 	-6.9 
 14.95 	 1.49 	 122 	 25.09 	 34 	 5.121 	 237.5 	 303 	 243 	 220 	 2117 	-7.4 
 15.15 	 1.51 	 121.9 	 23.49 	 33 	 5.071 	 237.6 	 302 	 243 	 221 	 2115 	-7.5 
 15.35 	 1.53 	 121.8 	 22.67 	 31 	 5.036 	 237.8 	 302 	 244 	 221 	 2117 	-7.3 
 15.55 	 1.55 	 121.8 	 22.1 	 30 	 5.011 	 237.6 	 302 	 244 	 221 	 2119 	-7.4 
 15.76 	 1.57 	 121.8 	 20.6 	 29 	 4.96 	 237.3 	 302 	 244 	 221 	 2117 	-7.3 
 15.96 	 1.59 	 121.7 	 19.95 	 27 	 4.916 	 237.3 	 302 	 244 	 221 	 2117 	-7.3 
 16.16 	 1.61 	 121.6 	 19.38 	 26 	 4.882 	 237 	 302 	 244 	 222 	 2118 	-7.4 
 16.36 	 1.63 	 121.7 	 18.74 	 25 	 4.833 	 237.1 	 301 	 244 	 222 	 2117 	-7.4 
 16.56 	 1.65 	 121.7 	 17.57 	 24 	 4.767 	 237.3 	 302 	 245 	 223 	 2117 	-7.3 
 16.77 	 1.67 	 121.6 	 16.93 	 23 	 4.735 	 237 	 301 	 246 	 223 	 2117 	-7.1 
 16.97 	 1.69 	 121.6 	 16.57 	 23 	 4.686 	 237.1 	 301 	 246 	 223 	 2117 	-7.5 
 17.17 	 1.71 	 121.6 	 15.68 	 22 	 4.619 	 237.3 	 300 	 247 	 224 	 2119 	-7.1 
 17.37 	 1.73 	 121.4 	 15.34 	 21 	 4.577 	 237.5 	 301 	 247 	 224 	 2117 	-7.1 
 17.57 	 1.75 	 121.5 	 15.12 	 22 	 4.537 	 237.7 	 301 	 247 	 225 	 2116 	-7.4 
 17.78 	 1.77 	 121.5 	 14.63 	 21 	 4.474 	 237.6 	 300 	 247 	 225 	 2117 	-7.1 
 17.98 	 1.79 	 121.5 	 14.56 	 20 	 4.456 	 237.8 	 301 	 247 	 225 	 2117 	-7.3 
 18.18 	 1.81 	 121.5 	 14.41 	 20 	 4.433 	 237.6 	 300 	 248 	 225 	 2119 	-7.4 
 18.38 	 1.83 	 121.3 	 14.33 	 20 	 4.435 	 237.2 	 301 	 248 	 225 	 2116 	-7.4 
 18.58 	 1.85 	 121.3 	 14.22 	 20 	 4.443 	 236.7 	 301 	 248 	 226 	 2118 	-7.1 
 18.79 	 1.87 	 121.4 	 14.42 	 20 	 4.423 	 237.2 	 301 	 248 	 225 	 2117 	-7.5 
 18.99 	 1.89 	 121.4 	 14.39 	 20 	 4.44 	 237 	 301 	 248 	 225 	 2116 	-6.9 
 19.19 	 1.91 	 121.3 	 14.44 	 20 	 4.428 	 237.2 	 300 	 248 	 225 	 2117 	-7.5 
 19.39 	 1.93 	 121.3 	 14.68 	 21 	 4.422 	 237.4 	 301 	 248 	 225 	 2117 	-7.1 
 19.59 	 1.95 	 121.5 	 15.04 	 22 	 4.449 	 237 	 302 	 248 	 226 	 2115 	-7.3 
 19.8 	 1.98 	 121.4 	 15.59 	 23 	 4.487 	 237.6 	 301 	 248 	 226 	 2117 	-7.1 
 20 	 2 	 121.5 	 16.91 	 24 	 4.573 	 237.4 	 301 	 248 	 226 	 2117 	-7.3 
 20.2 	 2.02 	 121.5 	 17.54 	 26 	 4.614 	 237.7 	 301 	 248 	 226 	 2116 	-6.9 
 20.4 	 2.04 	 121.6 	 18.26 	 27 	 4.675 	 237.4 	 301 	 248 	 225 	 2117 	-7 
 20.6 	 2.06 	 121.7 	 19.99 	 29 	 4.789 	 237.5 	 302 	 247 	 225 	 2116 	-7.4 
 20.81 	 2.08 	 121.7 	 20.95 	 31 	 4.829 	 237.4 	 302 	 246 	 225 	 2116 	-7.1 
 21.01 	 2.1 	 121.8 	 21.72 	 32 	 4.889 	 237 	 302 	 246 	 223 	 2116 	-7.3 
 21.21 	 2.12 	 121.8 	 22.58 	 33 	 4.932 	 237.1 	 303 	 246 	 223 	 2117 	-7.4 
 21.41 	 2.14 	 121.8 	 24.05 	 34 	 4.996 	 237.2 	 302 	 245 	 222 	 2115 	-7.6 
 21.61 	 2.16 	 121.8 	 24.88 	 36 	 5.029 	 237.5 	 302 	 244 	 222 	 2118 	-7.1 
 21.82 	 2.18 	 121.9 	 25.49 	 37 	 5.071 	 237 	 303 	 244 	 222 	 2116 	-7.1 
 22.02 	 2.2 	 121.9 	 26.59 	 38 	 5.108 	 237.3 	 303 	 244 	 222 	 2119 	-7.6 
 22.22 	 2.22 	 121.8 	 26.84 	 39 	 5.132 	 237.4 	 303 	 243 	 221 	 2118 	-7.5 
 22.42 	 2.24 	 122 	 27.38 	 39 	 5.134 	 237.3 	 303 	 244 	 221 	 2116 	-7.5 
 22.62 	 2.26 	 121.9 	 27.82 	 39 	 5.153 	 237.6 	 303 	 243 	 221 	 2117 	-7 
 22.83 	 2.28 	 121.8 	 28 	 40 	 5.166 	 237.7 	 303 	 243 	 221 	 2118 	-6.9 
 23.03 	 2.3 	 121.9 	 28.07 	 40 	 5.174 	 237.5 	 303 	 243 	 221 	 2118 	-7.1 
 23.23 	 2.32 	 121.8 	 28.06 	 40 	 5.172 	 237.3 	 303 	 243 	 220 	 2117 	-7.3 
 23.43 	 2.34 	 121.9 	 28.29 	 40 	 5.168 	 237.3 	 303 	 243 	 221 	 2115 	-7.4 
 23.63 	 2.36 	 121.9 	 28.02 	 40 	 5.168 	 237.2 	 303 	 243 	 220 	 2118 	-7.1 
 23.84 	 2.38 	 122 	 28.07 	 39 	 5.177 	 236.8 	 303 	 243 	 221 	 2117 	-7.1 
 24.04 	 2.4 	 122 	 27.85 	 39 	 5.181 	 237.2 	 303 	 243 	 220 	 2115 	-7.4 
 24.24 	 2.42 	 121.9 	 27.35 	 38 	 5.177 	 236.8 	 302 	 243 	 221 	 2117 	-7.3 
 24.44 	 2.44 	 121.9 	 26.82 	 37 	 5.173 	 237.4 	 303 	 243 	 220 	 2116 	-7.1 
 24.64 	 2.46 	 121.9 	 26.31 	 36 	 5.153 	 237.2 	 302 	 243 	 221 	 2116 	-7.4 
 24.85 	 2.48 	 121.9 	 25.02 	 35 	 5.115 	 237.2 	 302 	 243 	 220 	 2118 	-7.3 
 25.05 	 2.5 	 121.9 	 24.32 	 34 	 5.096 	 237.6 	 302 	 242 	 220 	 2118 	-7.6 
 25.25 	 2.52 	 121.8 	 23.52 	 32 	 5.069 	 237.7 	 303 	 243 	 221 	 2117 	-7.3 
 25.45 	 2.53 	 121.8 	 23.52 	 30 	 5.069 	 236.8 	 303 	 243 	 221 	 2117 	-7.3 
 25.65 	 2.55 	 121.9 	 21.21 	 29 	 4.995 	 237.1 	 302 	 243 	 222 	 2117 	-7 
 25.86 	 2.57 	 121.6 	 20.73 	 29 	 4.976 	 237.3 	 302 	 243 	 221 	 2117 	-7.8 
 26.06 	 2.59 	 121.9 	 20.29 	 28 	 4.941 	 237.7 	 301 	 244 	 221 	 2116 	-7.4 
 26.26 	 2.61 	 121.8 	 19.16 	 26 	 4.888 	 237.7 	 302 	 244 	 222 	 2116 	-7.3 
 26.46 	 2.63 	 121.7 	 18.64 	 26 	 4.857 	 237.7 	 302 	 245 	 222 	 2117 	-7.5 
 26.66 	 2.65 	 121.8 	 18.05 	 25 	 4.812 	 237.6 	 301 	 245 	 223 	 2115 	-7.1 
 26.87 	 2.67 	 121.7 	 17.04 	 24 	 4.742 	 237.6 	 300 	 246 	 223 	 2117 	-7.5 
 27.07 	 2.69 	 121.5 	 16.59 	 23 	 4.69 	 237.4 	 301 	 246 	 223 	 2117 	-7.4 
 27.27 	 2.71 	 121.7 	 16.17 	 22 	 4.659 	 237.2 	 300 	 246 	 224 	 2116 	-7.3 
 27.47 	 2.73 	 121.5 	 15.74 	 22 	 4.634 	 237.3 	 300 	 246 	 224 	 2116 	-7.1 
 27.67 	 2.75 	 121.5 	 15.08 	 21 	 4.57 	 237.1 	 301 	 246 	 225 	 2117 	-7.5 
 27.88 	 2.77 	 121.4 	 14.85 	 21 	 4.517 	 237.3 	 300 	 248 	 225 	 2114 	-7.3 
 28.08 	 2.79 	 121.5 	 14.69 	 20 	 4.495 	 237.1 	 301 	 248 	 224 	 2115 	-7.6 
 28.28 	 2.81 	 121.4 	 14.46 	 20 	 4.469 	 237.2 	 300 	 248 	 225 	 2117 	-7.3 
 28.48 	 2.83 	 121.3 	 14.45 	 20 	 4.457 	 237.7 	 300 	 248 	 225 	 2117 	-7.5 
 28.68 	 2.85 	 121.4 	 14.35 	 21 	 4.452 	 237.5 	 301 	 248 	 225 	 2117 	-7.5 
 28.89 	 2.87 	 121.4 	 14.38 	 21 	 4.445 	 237.7 	 301 	 248 	 226 	 2117 	-7.1 
 29.09 	 2.89 	 121.4 	 14.39 	 20 	 4.444 	 237.5 	 301 	 248 	 225 	 2117 	-7.3 
 29.29 	 2.91 	 121.5 	 14.46 	 20 	 4.452 	 237.6 	 301 	 248 	 226 	 2117 	-6.9 
 29.49 	 2.93 	 121.4 	 14.52 	 21 	 4.447 	 237.2 	 301 	 248 	 225 	 2116 	-7 
 29.69 	 2.95 	 121.4 	 15.16 	 22 	 4.484 	 237.3 	 301 	 249 	 226 	 2118 	-7.3 
 29.9 	 2.97 	 121.4 	 15.77 	 23 	 4.511 	 237.2 	 301 	 248 	 226 	 2115 	-7.4 
 30.1 	 2.99 	 121.4 	 16.3 	 24 	 4.539 	 237.2 	 301 	 249 	 226 	 2117 	-7.5 
 30.3 	 3.01 	 121.5 	 17.94 	 26 	 4.645 	 237.1 	 301 	 249 	 226 	 2118 	-7 
 30.5 	 3.03 	 121.6 	 18.57 	 27 	 4.669 	 237.1 	 302 	 248 	 225 	 2117 	-7.3 
 30.7 	 3.05 	 121.5 	 19.29 	 28 	 4.745 	 237.4 	 302 	 247 	 225 	 2118 	-7.4 
 30.91 	 3.07 	 121.6 	 20.15 	 30 	 4.79 	 237.4 	 302 	 247 	 225 	 2119 	-7.5 
 31.11 	 3.09 	 121.7 	 21.81 	 32 	 4.9 	 237.1 	 302 	 246 	 223 	 2116 	-7.4 
 31.31 	 3.11 	 121.7 	 22.76 	 33 	 4.938 	 237.6 	 302 	 245 	 223 	 2117 	-7.3 
 31.51 	 3.13 	 121.7 	 23.51 	 35 	 4.972 	 237.7 	 303 	 245 	 223 	 2117 	-7.8 
 31.71 	 3.15 	 121.8 	 24.96 	 36 	 5.047 	 237.8 	 303 	 244 	 222 	 2116 	-7.3 
 31.92 	 3.17 	 122 	 25.65 	 37 	 5.082 	 237.4 	 303 	 244 	 222 	 2118 	-7 
 32.12 	 3.19 	 121.9 	 26.27 	 38 	 5.097 	 237.4 	 303 	 244 	 221 	 2117 	-7.1 
 32.32 	 3.21 	 122 	 26.7 	 38 	 5.12 	 237.4 	 303 	 244 	 221 	 2117 	-7.4 
 32.52 	 3.23 	 121.9 	 27.46 	 39 	 5.154 	 237.3 	 303 	 243 	 221 	 2116 	-7.1 
 32.72 	 3.25 	 121.9 	 27.68 	 40 	 5.171 	 237 	 303 	 243 	 221 	 2120 	-7.4 
 32.93 	 3.27 	 122 	 27.88 	 40 	 5.173 	 236.7 	 303 	 243 	 220 	 2116 	-7.6 
 33.13 	 3.29 	 122 	 28.14 	 40 	 5.189 	 237.3 	 303 	 243 	 221 	 2117 	-7.4 
 33.33 	 3.31 	 121.9 	 28.14 	 40 	 5.177 	 237.2 	 303 	 243 	 220 	 2116 	-7.1 
 33.53 	 3.33 	 122.1 	 28.05 	 40 	 5.186 	 237.7 	 303 	 243 	 221 	 2118 	-7.1 
 33.73 	 3.35 	 122.1 	 28.13 	 40 	 5.194 	 237.6 	 303 	 243 	 220 	 2117 	-7.4 
 33.94 	 3.37 	 121.9 	 27.99 	 40 	 5.191 	 237.6 	 302 	 243 	 220 	 2116 	-7.8 
 34.14 	 3.39 	 122 	 27.97 	 39 	 5.196 	 237.8 	 303 	 243 	 220 	 2115 	-7.1 
 34.34 	 3.41 	 122 	 27.73 	 39 	 5.189 	 237.4 	 302 	 243 	 220 	 2116 	-7.3 
 34.54 	 3.43 	 122 	 26.81 	 38 	 5.176 	 237.4 	 302 	 243 	 221 	 2116 	-7 
 34.74 	 3.45 	 122 	 26.29 	 36 	 5.164 	 237.2 	 303 	 243 	 221 	 2116 	-7.6 
 34.95 	 3.47 	 121.9 	 25.69 	 35 	 5.146 	 237.3 	 302 	 243 	 220 	 2118 	-7.4 
 35.15 	 3.5 	 121.8 	 24.73 	 32 	 5.129 	 237.1 	 303 	 243 	 221 	 2118 	-7.1 
 35.35 	 3.52 	 121.8 	 22.44 	 31 	 5.048 	 237.1 	 302 	 243 	 220 	 2118 	-7.3 
 35.55 	 3.54 	 121.8 	 22.22 	 30 	 5.038 	 236.9 	 302 	 244 	 221 	 2116 	-7.4 
 35.75 	 3.56 	 121.9 	 21.63 	 29 	 5.02 	 236.9 	 302 	 243 	 221 	 2117 	-7.1 
 35.96 	 3.58 	 121.8 	 20.42 	 28 	 4.962 	 237.2 	 302 	 244 	 221 	 2117 	-7.4 
 36.16 	 3.6 	 121.7 	 19.77 	 27 	 4.919 	 237.2 	 302 	 244 	 221 	 2115 	-7.3 
 36.36 	 3.62 	 121.8 	 19.19 	 26 	 4.9 	 237.4 	 301 	 244 	 222 	 2115 	-7.3 
 36.56 	 3.64 	 121.7 	 18.49 	 25 	 4.851 	 237.7 	 302 	 245 	 222 	 2115 	-7.3 
 36.76 	 3.66 	 121.8 	 17.41 	 24 	 4.781 	 237.4 	 301 	 246 	 222 	 2116 	-7.4 
 36.97 	 3.68 	 121.7 	 16.97 	 23 	 4.736 	 237.6 	 301 	 245 	 223 	 2116 	-7 
 37.17 	 3.7 	 121.7 	 16.48 	 22 	 4.698 	 237.4 	 301 	 246 	 224 	 2118 	-7.4 
 37.37 	 3.72 	 121.6 	 15.64 	 22 	 4.634 	 237.6 	 301 	 247 	 224 	 2116 	-7.4 
 37.57 	 3.74 	 121.4 	 15.36 	 21 	 4.583 	 237.4 	 301 	 247 	 225 	 2118 	-7.5 
 37.77 	 3.76 	 121.6 	 15.02 	 21 	 4.564 	 237.4 	 301 	 247 	 225 	 2117 	-7 
 37.98 	 3.78 	 121.4 	 14.8 	 21 	 4.538 	 237.3 	 301 	 247 	 225 	 2117 	-7 
 38.18 	 3.8 	 121.4 	 14.61 	 20 	 4.494 	 237.1 	 300 	 248 	 225 	 2116 	-7.3 
 38.38 	 3.82 	 121.5 	 14.48 	 21 	 4.48 	 237.1 	 300 	 248 	 225 	 2116 	-7.1 
 38.58 	 3.84 	 121.5 	 14.46 	 21 	 4.477 	 237 	 300 	 248 	 225 	 2116 	-7.3 
 38.78 	 3.86 	 121.4 	 14.47 	 21 	 4.463 	 237.4 	 300 	 248 	 225 	 2119 	-7.5 
 38.99 	 3.88 	 121.4 	 14.45 	 21 	 4.467 	 237.2 	 301 	 248 	 226 	 2115 	-7 
 39.19 	 3.9 	 121.5 	 14.43 	 20 	 4.456 	 237.5 	 300 	 248 	 225 	 2117 	-7.5 
 39.39 	 3.92 	 121.3 	 14.45 	 21 	 4.457 	 237.7 	 301 	 248 	 226 	 2116 	-7.3 
 39.59 	 3.94 	 121.4 	 14.84 	 22 	 4.475 	 237.9 	 302 	 248 	 225 	 2117 	-7.3 
 39.79 	 3.96 	 121.5 	 15.34 	 22 	 4.49 	 237.5 	 301 	 248 	 226 	 2118 	-7.4 
 40 	 3.98 	 121.3 	 15.82 	 23 	 4.523 	 237.4 	 301 	 248 	 226 	 2115 	-7.3 
 40.2 	 4 	 121.4 	 17.03 	 25 	 4.621 	 237.4 	 301 	 248 	 226 	 2115 	-7.4 
 40.4 	 4.02 	 121.7 	 17.94 	 26 	 4.67 	 237.3 	 301 	 248 	 225 	 2115 	-7.3 
 40.6 	 4.04 	 121.5 	 18.66 	 28 	 4.717 	 237.4 	 301 	 247 	 225 	 2115 	-7.4 
 40.8 	 4.06 	 121.6 	 20.33 	 29 	 4.826 	 237.1 	 302 	 247 	 225 	 2117 	-7.4 
 41.01 	 4.08 	 121.8 	 21.2 	 31 	 4.868 	 237 	 302 	 247 	 224 	 2117 	-7 
 41.21 	 4.1 	 121.7 	 22.12 	 33 	 4.925 	 237 	 302 	 246 	 224 	 2116 	-7 
 41.41 	 4.12 	 121.8 	 22.95 	 34 	 4.962 	 237.3 	 303 	 245 	 223 	 2117 	-7 
 41.61 	 4.14 	 121.9 	 24.47 	 35 	 5.047 	 237.4 	 302 	 245 	 222 	 2117 	-7 
 41.81 	 4.16 	 121.8 	 25.07 	 36 	 5.067 	 237.2 	 303 	 244 	 222 	 2118 	-7.1 
 42.02 	 4.18 	 121.9 	 25.66 	 37 	 5.1 	 237.6 	 303 	 243 	 222 	 2117 	-7.5 
 42.22 	 4.2 	 121.9 	 26.72 	 38 	 5.143 	 237.6 	 303 	 243 	 222 	 2117 	-7.6 
 42.42 	 4.22 	 121.9 	 27.1 	 39 	 5.159 	 237.7 	 303 	 244 	 221 	 2117 	-7 
 42.62 	 4.24 	 121.9 	 27.4 	 39 	 5.166 	 237.5 	 303 	 243 	 221 	 2118 	-7.6 
 42.82 	 4.26 	 122 	 27.61 	 40 	 5.188 	 237.2 	 303 	 243 	 221 	 2116 	-7.5 
 43.03 	 4.28 	 122 	 28.06 	 40 	 5.201 	 237.1 	 303 	 242 	 221 	 2117 	-7.4 
 43.23 	 4.3 	 121.9 	 28.07 	 40 	 5.203 	 236.9 	 303 	 243 	 221 	 2117 	-7.4 
 43.43 	 4.32 	 122.1 	 28.13 	 40 	 5.196 	 237.3 	 303 	 243 	 221 	 2116 	-7.3 
 43.63 	 4.34 	 122.1 	 28.16 	 40 	 5.208 	 237.1 	 303 	 242 	 220 	 2116 	-7.5 
 43.83 	 4.36 	 122 	 28.11 	 40 	 5.207 	 237 	 303 	 243 	 221 	 2117 	-7.3 
 44.04 	 4.38 	 122 	 28.11 	 40 	 5.205 	 237.3 	 303 	 242 	 221 	 2117 	-7.4 
 44.24 	 4.4 	 122 	 27.67 	 38 	 5.211 	 237.3 	 303 	 243 	 220 	 2118 	-7.3 
 44.44 	 4.42 	 121.9 	 27.18 	 38 	 5.203 	 237.3 	 303 	 242 	 220 	 2119 	-7.6 
 44.64 	 4.44 	 122 	 26.69 	 37 	 5.208 	 237.6 	 303 	 243 	 221 	 2116 	-7.3 
