时间(S)	振次	轴位移(mm)	力(kN)	应力(kPa)	变形(mm)	侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(ml)	小体变(ml)
 3.23 	 .32 	 144.9 	 31.04 	 44 	-2.559 	 242.7 	 301 	 239 	 217 	 2270 	-7 
 3.43 	 .34 	 144.9 	 30.93 	 44 	-2.564 	 243.1 	 300 	 239 	 217 	 2270 	-7.3 
 3.64 	 .36 	 144.9 	 30.88 	 44 	-2.56 	 242.9 	 301 	 239 	 218 	 2272 	-7.1 
 3.84 	 .38 	 144.9 	 30.9 	 43 	-2.565 	 243.1 	 300 	 238 	 217 	 2269 	-7.4 
 4.04 	 .4 	 144.9 	 30.05 	 42 	-2.551 	 243.2 	 300 	 239 	 217 	 2271 	-7.4 
 4.24 	 .42 	 144.9 	 29.51 	 41 	-2.566 	 242.9 	 299 	 239 	 216 	 2273 	-7 
 4.44 	 .44 	 144.9 	 28.8 	 40 	-2.576 	 243.5 	 300 	 239 	 217 	 2272 	-7.3 
 4.65 	 .46 	 144.9 	 26.91 	 37 	-2.622 	 242.6 	 300 	 239 	 217 	 2272 	-6.6 
 4.85 	 .48 	 144.9 	 26.02 	 36 	-2.633 	 243 	 300 	 239 	 217 	 2272 	-7.3 
 5.05 	 .5 	 144.8 	 24.99 	 34 	-2.664 	 243.1 	 299 	 239 	 217 	 2270 	-7.6 
 5.25 	 .52 	 144.8 	 23.02 	 32 	-2.733 	 242.8 	 300 	 240 	 217 	 2272 	-7.5 
 5.45 	 .54 	 144.7 	 22.1 	 30 	-2.767 	 243.4 	 300 	 240 	 217 	 2270 	-7.5 
 5.66 	 .56 	 144.7 	 21.23 	 29 	-2.795 	 242.6 	 299 	 241 	 218 	 2273 	-7.1 
 5.86 	 .58 	 144.7 	 20.39 	 27 	-2.822 	 243.3 	 299 	 241 	 219 	 2270 	-7.6 
 6.06 	 .6 	 144.6 	 18.53 	 25 	-2.933 	 242.9 	 298 	 242 	 220 	 2271 	-7.6 
 6.26 	 .62 	 144.5 	 17.7 	 24 	-2.985 	 243.1 	 298 	 243 	 221 	 2272 	-7.4 
 6.46 	 .64 	 144.5 	 17.04 	 23 	-3.045 	 243.4 	 298 	 244 	 221 	 2270 	-7.9 
 6.67 	 .66 	 144.4 	 15.69 	 22 	-3.169 	 242.6 	 297 	 245 	 223 	 2271 	-7.3 
 6.87 	 .68 	 144.4 	 15.16 	 21 	-3.238 	 243.5 	 297 	 246 	 224 	 2274 	-6.9 
 7.07 	 .7 	 144.2 	 14.81 	 20 	-3.291 	 242.9 	 297 	 247 	 224 	 2272 	-7.3 
 7.27 	 .72 	 144.2 	 14.25 	 20 	-3.381 	 243 	 297 	 248 	 225 	 2270 	-7.3 
 7.47 	 .74 	 144.1 	 13.37 	 18 	-3.505 	 242.8 	 297 	 249 	 227 	 2272 	-6.9 
 7.68 	 .76 	 144 	 13.13 	 18 	-3.57 	 242.6 	 297 	 251 	 227 	 2270 	-7.4 
 7.88 	 .78 	 143.9 	 12.95 	 18 	-3.622 	 243.3 	 298 	 251 	 228 	 2272 	-7.6 
 8.08 	 .8 	 143.9 	 12.44 	 18 	-3.754 	 243 	 298 	 252 	 228 	 2272 	-7.5 
 8.28 	 .82 	 143.8 	 12.39 	 18 	-3.781 	 243.1 	 297 	 252 	 229 	 2270 	-6.9 
 8.48 	 .84 	 143.8 	 12.38 	 18 	-3.799 	 243.2 	 298 	 252 	 229 	 2272 	-6.9 
 8.69 	 .86 	 143.9 	 12.47 	 18 	-3.83 	 243 	 299 	 253 	 230 	 2274 	-7.1 
 8.89 	 .88 	 143.8 	 12.46 	 17 	-3.842 	 243.5 	 298 	 252 	 230 	 2271 	-7.1 
 9.09 	 .9 	 143.8 	 12.5 	 18 	-3.849 	 242.8 	 299 	 253 	 230 	 2272 	-7.1 
 9.29 	 .92 	 143.8 	 12.65 	 18 	-3.846 	 243.2 	 298 	 253 	 230 	 2272 	-7.1 
 9.49 	 .94 	 143.8 	 13.13 	 20 	-3.795 	 242.5 	 298 	 253 	 230 	 2272 	-7.6 
 9.7 	 .96 	 143.9 	 13.68 	 20 	-3.759 	 242.8 	 298 	 254 	 230 	 2273 	-7.5 
 9.9 	 .99 	 144 	 14.55 	 21 	-3.696 	 243.2 	 299 	 254 	 230 	 2272 	-7 
 10.1 	 1.01 	 144 	 15.89 	 23 	-3.552 	 242.7 	 299 	 253 	 230 	 2274 	-7.1 
 10.3 	 1.03 	 144.1 	 16.87 	 25 	-3.434 	 243.1 	 300 	 252 	 229 	 2273 	-7.5 
 10.5 	 1.05 	 144.2 	 17.85 	 26 	-3.347 	 243.2 	 300 	 251 	 229 	 2270 	-7.3 
 10.71 	 1.07 	 144.3 	 18.94 	 29 	-3.225 	 243.3 	 301 	 250 	 227 	 2270 	-7.6 
 10.91 	 1.09 	 144.6 	 21.6 	 32 	-3.013 	 243.7 	 302 	 247 	 224 	 2271 	-7.5 
 11.11 	 1.11 	 144.6 	 23.07 	 35 	-2.925 	 242.6 	 302 	 245 	 223 	 2273 	-7.4 
 11.31 	 1.13 	 144.6 	 24.49 	 37 	-2.834 	 243.3 	 302 	 244 	 222 	 2272 	-7.1 
 11.51 	 1.15 	 144.8 	 27.16 	 39 	-2.703 	 242.4 	 303 	 242 	 219 	 2273 	-7.6 
 11.72 	 1.17 	 144.9 	 28.04 	 41 	-2.671 	 243.2 	 303 	 241 	 219 	 2272 	-7.4 
 11.92 	 1.19 	 144.8 	 28.72 	 42 	-2.633 	 243.1 	 301 	 240 	 219 	 2271 	-7.1 
 12.12 	 1.21 	 144.8 	 29.58 	 43 	-2.609 	 243.1 	 302 	 241 	 218 	 2271 	-7.4 
 12.32 	 1.23 	 144.9 	 30.58 	 44 	-2.568 	 243.6 	 302 	 240 	 218 	 2273 	-7 
 12.52 	 1.25 	 145 	 30.91 	 44 	-2.554 	 242.7 	 301 	 240 	 218 	 2271 	-7.4 
 12.73 	 1.27 	 144.9 	 31.19 	 45 	-2.535 	 243.4 	 302 	 239 	 217 	 2272 	-7.3 
 12.93 	 1.29 	 145 	 31.46 	 45 	-2.532 	 243.1 	 301 	 239 	 217 	 2270 	-7.1 
 13.13 	 1.31 	 144.9 	 31.47 	 45 	-2.526 	 242.9 	 301 	 239 	 217 	 2271 	-7.4 
 13.33 	 1.33 	 144.9 	 31.28 	 44 	-2.527 	 243.3 	 300 	 238 	 217 	 2269 	-7.3 
 13.53 	 1.35 	 145 	 31.47 	 44 	-2.507 	 243 	 301 	 238 	 216 	 2271 	-7.5 
 13.74 	 1.37 	 144.9 	 31.33 	 44 	-2.511 	 243.3 	 301 	 239 	 217 	 2273 	-7.6 
 13.94 	 1.39 	 144.9 	 31.23 	 43 	-2.502 	 242.6 	 301 	 239 	 216 	 2270 	-7 
 14.14 	 1.41 	 145 	 30.53 	 42 	-2.524 	 243.1 	 300 	 238 	 216 	 2272 	-7.3 
 14.34 	 1.43 	 145 	 29.23 	 40 	-2.541 	 243 	 301 	 239 	 217 	 2271 	-7.5 
 14.54 	 1.45 	 144.9 	 28.15 	 39 	-2.559 	 242.8 	 300 	 238 	 216 	 2272 	-7.4 
 14.75 	 1.47 	 144.9 	 27.29 	 37 	-2.574 	 243.3 	 299 	 239 	 216 	 2273 	-7.1 
 14.95 	 1.49 	 144.9 	 25.43 	 36 	-2.626 	 242.6 	 300 	 239 	 217 	 2274 	-7.1 
 15.15 	 1.51 	 144.8 	 24.45 	 33 	-2.655 	 243.4 	 300 	 240 	 217 	 2274 	-7.4 
 15.35 	 1.53 	 144.8 	 23.35 	 32 	-2.677 	 242.9 	 299 	 239 	 217 	 2271 	-7.4 
 15.55 	 1.55 	 144.8 	 22.38 	 30 	-2.722 	 242.8 	 299 	 240 	 217 	 2271 	-7.6 
 15.76 	 1.57 	 144.7 	 20.45 	 28 	-2.805 	 243.5 	 299 	 241 	 218 	 2272 	-7 
 15.96 	 1.59 	 144.7 	 19.69 	 26 	-2.842 	 242.8 	 299 	 241 	 219 	 2271 	-7.4 
 16.16 	 1.61 	 144.6 	 18.69 	 25 	-2.894 	 243.3 	 298 	 242 	 219 	 2272 	-7.4 
 16.36 	 1.63 	 144.5 	 17.16 	 23 	-2.999 	 242.6 	 297 	 244 	 220 	 2273 	-7.4 
 16.56 	 1.65 	 144.4 	 16.54 	 22 	-3.074 	 242.8 	 298 	 244 	 222 	 2271 	-7.4 
 16.77 	 1.67 	 144.4 	 15.77 	 21 	-3.129 	 243.1 	 297 	 245 	 223 	 2271 	-7.5 
 16.97 	 1.69 	 144.3 	 14.86 	 21 	-3.257 	 242.6 	 297 	 247 	 224 	 2272 	-7.1 
 17.17 	 1.71 	 144.2 	 14.34 	 20 	-3.336 	 243.3 	 297 	 248 	 225 	 2270 	-7.5 
 17.37 	 1.73 	 144.2 	 14.11 	 19 	-3.403 	 242.7 	 297 	 248 	 226 	 2270 	-7.3 
 17.57 	 1.75 	 144.1 	 13.52 	 19 	-3.475 	 243.2 	 297 	 249 	 226 	 2271 	-7.4 
 17.78 	 1.77 	 144 	 13.15 	 18 	-3.621 	 243.5 	 297 	 250 	 228 	 2272 	-6.5 
 17.98 	 1.79 	 143.9 	 12.76 	 18 	-3.662 	 242.7 	 297 	 251 	 228 	 2268 	-7.3 
 18.18 	 1.81 	 143.9 	 12.68 	 17 	-3.707 	 243.1 	 298 	 252 	 229 	 2274 	-7.4 
 18.38 	 1.83 	 143.8 	 12.37 	 18 	-3.781 	 242.6 	 298 	 252 	 229 	 2273 	-7.3 
 18.58 	 1.85 	 143.8 	 12.44 	 18 	-3.795 	 243.3 	 298 	 252 	 229 	 2272 	-7.3 
 18.79 	 1.87 	 143.9 	 12.6 	 18 	-3.811 	 243.1 	 298 	 252 	 229 	 2270 	-7.8 
 18.99 	 1.89 	 143.8 	 12.56 	 18 	-3.815 	 243.1 	 298 	 253 	 229 	 2272 	-7.3 
 19.19 	 1.91 	 143.8 	 12.6 	 18 	-3.82 	 243.2 	 298 	 253 	 230 	 2270 	-7.4 
 19.39 	 1.93 	 143.9 	 12.72 	 19 	-3.812 	 242.9 	 299 	 253 	 230 	 2273 	-7 
 19.59 	 1.95 	 143.9 	 13.26 	 20 	-3.768 	 243.3 	 298 	 253 	 230 	 2271 	-7.4 
 19.8 	 1.97 	 143.9 	 14.57 	 21 	-3.67 	 242.8 	 298 	 253 	 230 	 2272 	-7.1 
 20 	 2 	 144 	 15.14 	 23 	-3.595 	 243.1 	 299 	 254 	 231 	 2274 	-7.4 
 20.2 	 2.02 	 144.1 	 16.13 	 24 	-3.512 	 242.8 	 300 	 253 	 231 	 2270 	-7.3 
 20.4 	 2.04 	 144.2 	 17.92 	 26 	-3.311 	 243 	 301 	 251 	 229 	 2271 	-7.5 
 20.6 	 2.06 	 144.4 	 19.04 	 28 	-3.203 	 243.1 	 301 	 250 	 227 	 2271 	-7.4 
 20.81 	 2.08 	 144.5 	 20.14 	 31 	-3.079 	 242.8 	 301 	 249 	 226 	 2274 	-6.8 
 21.01 	 2.1 	 144.5 	 21.61 	 34 	-2.99 	 243.7 	 301 	 247 	 224 	 2275 	-7.3 
 21.21 	 2.12 	 144.7 	 24.59 	 36 	-2.817 	 242.7 	 302 	 244 	 222 	 2270 	-7.1 
 21.41 	 2.14 	 144.8 	 25.83 	 38 	-2.756 	 243 	 302 	 243 	 220 	 2270 	-7.5 
 21.61 	 2.16 	 144.8 	 26.9 	 40 	-2.689 	 243.1 	 302 	 242 	 219 	 2271 	-7.4 
 21.82 	 2.18 	 144.9 	 28.85 	 41 	-2.609 	 242.9 	 302 	 240 	 219 	 2272 	-7.6 
 22.02 	 2.2 	 144.9 	 29.7 	 42 	-2.582 	 243.5 	 302 	 240 	 218 	 2274 	-7.4 
 22.22 	 2.22 	 145 	 30.14 	 43 	-2.568 	 243 	 302 	 240 	 218 	 2272 	-7.4 
 22.42 	 2.24 	 144.9 	 30.6 	 44 	-2.559 	 243.1 	 301 	 240 	 217 	 2273 	-7.1 
 22.62 	 2.26 	 145 	 31.29 	 44 	-2.518 	 243.4 	 301 	 239 	 217 	 2274 	-7.3 
 22.83 	 2.28 	 144.9 	 31.35 	 45 	-2.509 	 242.8 	 301 	 239 	 217 	 2273 	-7.3 
 23.03 	 2.3 	 144.9 	 31.56 	 44 	-2.504 	 243.3 	 301 	 239 	 217 	 2274 	-7.1 
 23.23 	 2.32 	 144.9 	 31.58 	 45 	-2.5 	 242.7 	 301 	 239 	 216 	 2272 	-7 
 23.43 	 2.34 	 144.9 	 31.49 	 45 	-2.498 	 243.3 	 300 	 239 	 217 	 2274 	-7.5 
 23.63 	 2.36 	 145 	 31.48 	 44 	-2.493 	 242.7 	 301 	 239 	 216 	 2273 	-7.3 
 23.84 	 2.38 	 144.9 	 31.3 	 44 	-2.502 	 243 	 300 	 239 	 217 	 2271 	-7.4 
 24.04 	 2.4 	 144.9 	 30.57 	 43 	-2.495 	 243.3 	 300 	 238 	 216 	 2274 	-7.6 
 24.24 	 2.42 	 145 	 29.9 	 42 	-2.502 	 242.6 	 301 	 239 	 217 	 2272 	-7.3 
 24.44 	 2.44 	 145 	 29.17 	 39 	-2.543 	 243.3 	 300 	 238 	 216 	 2272 	-7.3 
 24.64 	 2.46 	 144.9 	 27.37 	 38 	-2.564 	 242.6 	 300 	 238 	 216 	 2271 	-7.3 
 24.85 	 2.48 	 144.9 	 26.46 	 36 	-2.577 	 243 	 300 	 238 	 217 	 2272 	-7 
 25.05 	 2.5 	 144.8 	 25.41 	 34 	-2.603 	 243.2 	 300 	 239 	 216 	 2270 	-7.1 
 25.25 	 2.52 	 144.8 	 23.23 	 33 	-2.666 	 243 	 299 	 240 	 217 	 2270 	-7 
 25.45 	 2.54 	 144.8 	 22.31 	 31 	-2.691 	 243.3 	 299 	 239 	 217 	 2271 	-6.9 
 25.65 	 2.56 	 144.8 	 21.58 	 29 	-2.745 	 242.7 	 299 	 240 	 218 	 2271 	-7.3 
 25.86 	 2.58 	 144.8 	 20.5 	 27 	-2.794 	 243.1 	 299 	 240 	 219 	 2273 	-6.9 
 26.06 	 2.6 	 144.6 	 18.75 	 25 	-2.876 	 243 	 299 	 242 	 220 	 2270 	-7.5 
 26.26 	 2.62 	 144.6 	 17.95 	 24 	-2.92 	 242.9 	 298 	 243 	 220 	 2272 	-7.5 
 26.46 	 2.64 	 144.5 	 17.29 	 23 	-2.99 	 243.2 	 298 	 243 	 221 	 2275 	-7 
 26.66 	 2.66 	 144.4 	 15.83 	 22 	-3.114 	 242.8 	 297 	 245 	 223 	 2270 	-7.6 
 26.87 	 2.68 	 144.4 	 15.21 	 21 	-3.174 	 243.2 	 297 	 246 	 223 	 2271 	-7.3 
 27.07 	 2.7 	 144.3 	 14.73 	 20 	-3.265 	 243 	 297 	 247 	 224 	 2271 	-7.1 
 27.27 	 2.72 	 144.2 	 14.2 	 19 	-3.334 	 242.9 	 297 	 247 	 225 	 2271 	-7.4 
 27.47 	 2.74 	 144.1 	 13.61 	 18 	-3.466 	 243.1 	 297 	 249 	 227 	 2271 	-7.8 
 27.67 	 2.76 	 144.1 	 13.31 	 19 	-3.526 	 242.9 	 297 	 250 	 227 	 2275 	-7 
 27.88 	 2.78 	 144 	 12.94 	 18 	-3.583 	 243.3 	 298 	 251 	 228 	 2270 	-6.9 
 28.08 	 2.8 	 144 	 12.52 	 18 	-3.704 	 242.9 	 297 	 251 	 228 	 2269 	-7 
 28.28 	 2.82 	 143.9 	 12.5 	 18 	-3.736 	 243 	 297 	 252 	 229 	 2270 	-7.1 
 28.48 	 2.84 	 143.9 	 12.47 	 18 	-3.763 	 243.5 	 298 	 251 	 229 	 2273 	-7.4 
 28.68 	 2.86 	 143.8 	 12.46 	 18 	-3.771 	 243 	 298 	 252 	 229 	 2272 	-7.3 
 28.89 	 2.88 	 143.9 	 12.46 	 18 	-3.803 	 243.3 	 298 	 252 	 228 	 2271 	-7.3 
 29.09 	 2.9 	 143.9 	 12.39 	 19 	-3.788 	 242.4 	 298 	 253 	 229 	 2271 	-7.3 
 29.29 	 2.92 	 143.9 	 12.64 	 18 	-3.798 	 243.3 	 298 	 252 	 230 	 2273 	-7.3 
 29.49 	 2.94 	 143.9 	 13.27 	 19 	-3.754 	 242.8 	 299 	 253 	 230 	 2271 	-7.6 
 29.69 	 2.96 	 143.8 	 13.83 	 21 	-3.717 	 242.9 	 298 	 254 	 230 	 2271 	-7.5 
 29.9 	 2.99 	 143.9 	 14.52 	 22 	-3.636 	 243.5 	 299 	 253 	 231 	 2270 	-7.4 
 30.1 	 3.01 	 144 	 16.17 	 24 	-3.499 	 243 	 299 	 253 	 229 	 2273 	-7.6 
 30.3 	 3.03 	 144.1 	 17.03 	 25 	-3.385 	 243.3 	 299 	 252 	 229 	 2273 	-7.5 
 30.5 	 3.05 	 144.3 	 17.98 	 27 	-3.264 	 242.6 	 299 	 251 	 228 	 2270 	-7 
 30.7 	 3.07 	 144.4 	 19.06 	 29 	-3.161 	 242.9 	 301 	 250 	 227 	 2270 	-7.3 
 30.91 	 3.09 	 144.6 	 21.72 	 32 	-2.95 	 243.3 	 302 	 247 	 224 	 2271 	-7.5 
 31.11 	 3.11 	 144.6 	 23.09 	 35 	-2.863 	 242.7 	 302 	 245 	 223 	 2272 	-7.5 
 31.31 	 3.13 	 144.7 	 24.68 	 37 	-2.806 	 243.6 	 302 	 244 	 222 	 2273 	-7 
 31.51 	 3.15 	 144.8 	 27.06 	 39 	-2.677 	 242.8 	 303 	 242 	 220 	 2270 	-7.4 
 31.71 	 3.17 	 144.8 	 27.88 	 41 	-2.634 	 243.4 	 302 	 241 	 219 	 2272 	-7.4 
 31.92 	 3.19 	 144.8 	 28.91 	 42 	-2.586 	 243.2 	 302 	 241 	 218 	 2273 	-7.4 
 32.12 	 3.21 	 144.9 	 29.63 	 43 	-2.57 	 243.1 	 301 	 240 	 218 	 2272 	-7.3 
 32.32 	 3.23 	 144.9 	 30.79 	 44 	-2.506 	 243.1 	 301 	 240 	 218 	 2269 	-7.1 
 32.52 	 3.25 	 144.9 	 31.02 	 44 	-2.511 	 242.8 	 301 	 240 	 217 	 2272 	-7.4 
 32.72 	 3.27 	 145 	 31.36 	 45 	-2.5 	 243.4 	 302 	 239 	 216 	 2268 	-7.3 
 32.93 	 3.29 	 145 	 31.51 	 44 	-2.469 	 242.7 	 300 	 238 	 216 	 2271 	-7.6 
 33.13 	 3.31 	 145 	 31.58 	 44 	-2.412 	 243.1 	 301 	 239 	 217 	 2271 	-7.5 
 33.33 	 3.33 	 145 	 31.55 	 45 	-2.405 	 242.9 	 301 	 238 	 216 	 2273 	-7 
 33.53 	 3.35 	 144.9 	 31.42 	 45 	-2.394 	 242.6 	 301 	 238 	 216 	 2273 	-7.1 
 33.73 	 3.37 	 145 	 31.47 	 44 	-2.402 	 242.9 	 301 	 239 	 217 	 2269 	-7.4 
 33.94 	 3.39 	 145.1 	 31.08 	 43 	-2.398 	 242.5 	 300 	 238 	 216 	 2272 	-7.1 
 34.14 	 3.41 	 145 	 30.51 	 42 	-2.398 	 243.1 	 300 	 238 	 216 	 2273 	-7.9 
 34.34 	 3.43 	 145 	 29.07 	 41 	-2.472 	 242.9 	 300 	 238 	 216 	 2271 	-7.3 
 34.54 	 3.45 	 144.9 	 28.28 	 39 	-2.531 	 243.2 	 300 	 238 	 216 	 2268 	-7 
 34.74 	 3.47 	 144.9 	 27.34 	 37 	-2.552 	 243 	 300 	 239 	 216 	 2274 	-7.5 
 34.95 	 3.49 	 144.9 	 25.39 	 35 	-2.513 	 242.8 	 300 	 239 	 216 	 2274 	-7 
 35.15 	 3.51 	 144.9 	 24.25 	 34 	-2.536 	 243.4 	 300 	 239 	 216 	 2270 	-7.1 
 35.35 	 3.53 	 144.8 	 23.34 	 32 	-2.578 	 242.5 	 299 	 239 	 217 	 2272 	-7.3 
 35.55 	 3.55 	 144.8 	 22.37 	 30 	-2.612 	 243.4 	 299 	 239 	 217 	 2272 	-7.5 
 35.75 	 3.57 	 144.7 	 20.4 	 28 	-2.691 	 242.5 	 299 	 240 	 218 	 2275 	-7.3 
 35.96 	 3.59 	 144.8 	 19.59 	 27 	-2.732 	 242.9 	 299 	 241 	 219 	 2272 	-7.1 
 36.16 	 3.61 	 144.7 	 18.75 	 24 	-2.788 	 243.1 	 299 	 242 	 219 	 2270 	-7.1 
 36.36 	 3.63 	 144.5 	 17.12 	 24 	-2.906 	 242.7 	 298 	 243 	 221 	 2269 	-7.1 
 36.56 	 3.65 	 144.5 	 16.49 	 23 	-2.97 	 243.2 	 297 	 244 	 221 	 2272 	-7 
 36.76 	 3.67 	 144.5 	 15.85 	 22 	-3.021 	 242.5 	 298 	 245 	 222 	 2273 	-7.4 
 36.97 	 3.69 	 144.3 	 14.9 	 20 	-3.168 	 243.4 	 297 	 247 	 224 	 2273 	-7.1 
 37.17 	 3.71 	 144.3 	 14.35 	 21 	-3.315 	 242.9 	 297 	 247 	 225 	 2269 	-7.6 
 37.37 	 3.73 	 144.2 	 13.9 	 19 	-3.388 	 243.1 	 297 	 249 	 226 	 2271 	-7.1 
 37.57 	 3.75 	 144.2 	 13.62 	 19 	-3.445 	 242.7 	 297 	 250 	 226 	 2272 	-7.4 
 37.77 	 3.77 	 144 	 12.96 	 18 	-3.509 	 242.8 	 298 	 251 	 228 	 2272 	-7.1 
 37.98 	 3.79 	 144 	 12.69 	 18 	-3.571 	 243.5 	 297 	 251 	 228 	 2267 	-7.3 
 38.18 	 3.81 	 143.9 	 12.68 	 17 	-3.598 	 242.6 	 298 	 252 	 229 	 2274 	-7.4 
 38.38 	 3.83 	 143.9 	 12.48 	 17 	-3.673 	 243.1 	 298 	 252 	 229 	 2272 	-7.4 
 38.58 	 3.85 	 143.9 	 12.48 	 17 	-3.693 	 242.7 	 298 	 253 	 229 	 2275 	-7.5 
 38.78 	 3.87 	 143.9 	 12.48 	 18 	-3.701 	 243.2 	 298 	 252 	 230 	 2274 	-6.8 
 38.99 	 3.89 	 143.9 	 12.4 	 18 	-3.696 	 243 	 299 	 252 	 229 	 2272 	-7.1 
 39.19 	 3.91 	 143.9 	 12.62 	 18 	-3.785 	 243 	 298 	 253 	 229 	 2273 	-7.3 
 39.39 	 3.93 	 143.8 	 12.8 	 19 	-3.754 	 242.9 	 299 	 252 	 229 	 2270 	-7.3 
 39.59 	 3.95 	 143.9 	 13.24 	 20 	-3.655 	 242.6 	 299 	 253 	 230 	 2273 	-7.5 
 39.79 	 3.98 	 144 	 14.5 	 21 	-3.549 	 243.1 	 298 	 253 	 230 	 2270 	-7.6 
 40 	 4 	 144.1 	 15.26 	 22 	-3.491 	 242.4 	 299 	 254 	 230 	 2270 	-6.6 
 40.2 	 4.02 	 144.1 	 16.04 	 23 	-3.415 	 243 	 298 	 252 	 230 	 2273 	-7.4 
 40.4 	 4.04 	 144.2 	 16.9 	 26 	-3.291 	 242.6 	 300 	 252 	 230 	 2274 	-7.4 
 40.6 	 4.06 	 144.4 	 19.02 	 28 	-3.082 	 242.9 	 300 	 249 	 227 	 2274 	-7.3 
 40.8 	 4.08 	 144.4 	 20.34 	 31 	-2.963 	 242.9 	 301 	 248 	 226 	 2270 	-7.1 
 41.01 	 4.1 	 144.6 	 21.88 	 33 	-2.871 	 242.6 	 301 	 246 	 225 	 2273 	-7.5 
 41.21 	 4.12 	 144.7 	 24.64 	 36 	-2.704 	 243.1 	 302 	 244 	 222 	 2271 	-7.4 
 41.41 	 4.14 	 144.8 	 25.84 	 38 	-2.624 	 242.5 	 302 	 243 	 221 	 2273 	-7.4 
 41.61 	 4.16 	 144.9 	 27.08 	 40 	-2.575 	 243.3 	 302 	 242 	 219 	 2271 	-7 
 41.81 	 4.18 	 145 	 28.86 	 42 	-2.589 	 243.1 	 302 	 241 	 218 	 2269 	-6.9 
 42.02 	 4.2 	 145 	 29.41 	 43 	-2.534 	 242.6 	 302 	 240 	 218 	 2271 	-6.9 
 42.22 	 4.22 	 144.9 	 30.28 	 43 	-2.453 	 242.8 	 302 	 239 	 218 	 2271 	-7.4 
 42.42 	 4.24 	 145 	 30.67 	 44 	-2.423 	 242.8 	 301 	 239 	 218 	 2272 	-7.4 
 42.62 	 4.26 	 145 	 31.32 	 44 	-2.407 	 243.2 	 302 	 238 	 217 	 2271 	-7.5 
 42.82 	 4.28 	 145 	 31.44 	 45 	-2.392 	 242.5 	 301 	 239 	 216 	 2271 	-7.4 
 43.03 	 4.3 	 145.1 	 31.59 	 44 	-2.385 	 243.2 	 301 	 238 	 217 	 2273 	-7.5 
 43.23 	 4.32 	 145 	 31.68 	 44 	-2.383 	 242.9 	 301 	 238 	 217 	 2271 	-7.6 
 43.43 	 4.34 	 144.9 	 31.61 	 44 	-2.448 	 242.9 	 300 	 238 	 216 	 2271 	-7.1 
 43.63 	 4.36 	 145 	 31.56 	 44 	-2.461 	 243 	 301 	 238 	 216 	 2273 	-7.3 
 43.83 	 4.38 	 145 	 31.52 	 45 	-2.482 	 242.8 	 300 	 238 	 216 	 2271 	-7.3 
 44.04 	 4.4 	 145 	 30.61 	 43 	-2.392 	 243.1 	 300 	 238 	 216 	 2273 	-7.6 
 44.24 	 4.42 	 145 	 29.96 	 41 	-2.404 	 243 	 300 	 239 	 216 	 2273 	-6.9 
 44.44 	 4.44 	 145 	 29.26 	 40 	-2.488 	 243.2 	 300 	 239 	 216 	 2274 	-7.4 
 44.64 	 4.46 	 144.9 	 27.33 	 38 	-2.517 	 242.8 	 299 	 239 	 216 	 2271 	-7.4 
 44.84 	 4.48 	 144.9 	 26.36 	 37 	-2.557 	 242.8 	 300 	 239 	 216 	 2272 	-7.1 
