时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,125.9,21.66,20.791,301.0,213.0,198.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,125.9,21.56,20.791,301.0,213.0,198.0,-1.4147106052613119,0.0,0.0,0.0,0.0
0.4,0.04,125.8,21.78,20.773000000000003,301.0,213.0,198.0,1.6976527263135643,-2.9999999999995217e-05,-0.00016666666666668086,0.0,0.0
0.61,0.06,125.9,21.83,20.772,300.0,212.0,198.0,2.40500802894417,-3.166666666666984e-05,0.0,-1.0,0.0
0.81,0.08,125.9,22.41,20.795,301.0,213.0,199.0,10.61032953945969,6.666666666668893e-06,0.0,0.0,1.0
1.01,0.1,126.0,23.41,20.818,300.0,214.0,198.0,24.757435592072607,4.5000000000001704e-05,0.0001666666666666572,1.0,0.0
1.21,0.12,126.0,24.19,20.843000000000004,300.0,213.0,198.0,35.7921783131107,8.666666666667193e-05,0.0001666666666666572,0.0,0.0
1.41,0.14,125.9,24.93,20.864,301.0,213.0,198.0,46.26103679204424,0.00012166666666666733,0.0,0.0,0.0
1.62,0.16,125.9,26.29,20.884,301.0,212.0,199.0,65.5011010235978,0.00015499999999999995,0.0,-1.0,1.0
1.82,0.18,125.9,26.73,20.916,301.0,213.0,198.0,71.72582768674751,0.00020833333333333335,0.0,0.0,0.0
2.02,0.2,125.9,27.32,20.948,301.0,212.0,198.0,80.07262025778913,0.0002616666666666667,0.0,-1.0,0.0
2.22,0.22,126.1,28.14,20.980999999999998,300.0,212.0,198.0,91.67324722093171,0.00031666666666666285,0.0003333333333333144,-1.0,0.0
2.42,0.24,125.9,28.44,20.994,301.0,212.0,198.0,95.9173790367156,0.00033833333333333236,0.0,-1.0,0.0
2.63,0.26,126.1,28.7,21.024,301.0,212.0,198.0,99.59562661039493,0.0003883333333333342,0.0003333333333333144,-1.0,0.0
2.83,0.28,126.1,28.81,21.019000000000002,301.0,212.0,197.0,101.15180827618235,0.00038000000000000257,0.0003333333333333144,-1.0,-1.0
