时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,125.8,21.74,20.748,301.0,213.0,198.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,125.9,21.7,20.747,301.0,213.0,198.0,-0.5658842421045047,-1.6666666666687036e-06,0.00016666666666668086,0.0,0.0
0.4,0.04,125.8,21.69,20.736,300.0,213.0,198.0,-0.7073553026306058,-2.0000000000000757e-05,0.0,0.0,0.0
0.61,0.06,126.0,21.78,20.743000000000002,300.0,213.0,198.0,0.5658842421045549,-8.333333333331675e-06,0.0003333333333333381,0.0,0.0
0.81,0.08,125.9,21.77,20.74,300.0,213.0,199.0,0.42441318157840363,-1.3333333333337785e-05,0.00016666666666668086,0.0,1.0
1.01,0.1,125.8,21.76,20.741999999999997,301.0,213.0,198.0,0.2829421210523026,-1.00000000000063e-05,0.0,0.0,0.0
1.21,0.12,125.9,22.15,20.739,300.0,213.0,198.0,5.8003134815712984,-1.5000000000000568e-05,0.00016666666666668086,0.0,0.0
1.41,0.14,125.9,22.14,20.75,301.0,213.0,198.0,5.658842421045198,3.333333333331486e-06,0.00016666666666668086,0.0,0.0
1.62,0.16,125.9,22.29,20.745,300.0,213.0,198.0,7.780908328937115,-5.000000000000189e-06,0.00016666666666668086,0.0,0.0
1.82,0.18,125.8,22.4,20.754,301.0,213.0,197.0,9.33708999472453,1.0000000000000379e-05,0.0,0.0,-1.0
2.02,0.2,125.9,22.65,20.764,300.0,213.0,198.0,12.873866507877757,2.666666666666373e-05,0.00016666666666668086,0.0,0.0
2.22,0.22,125.9,22.93,20.78,301.0,213.0,198.0,16.83505620260939,5.333333333333338e-05,0.00016666666666668086,0.0,0.0
2.42,0.24,125.9,23.17,20.776,301.0,213.0,198.0,20.23036165523652,4.666666666666449e-05,0.00016666666666668086,0.0,0.0
2.63,0.26,125.9,23.27,20.781,301.0,213.0,198.0,21.64507226049778,5.499999999999616e-05,0.00016666666666668086,0.0,0.0
2.83,0.28,125.8,23.41,20.791,301.0,213.0,197.0,23.6256671078636,7.166666666666544e-05,0.0,0.0,-1.0
