时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,125.9,21.86,20.732,300.0,213.0,198.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,125.8,21.83,20.711,301.0,213.0,198.0,-0.42441318157840363,-3.5000000000001325e-05,-0.00016666666666668086,0.0,0.0
0.4,0.04,125.9,21.84,20.732,300.0,213.0,198.0,-0.28294212105225236,0.0,0.0,0.0,0.0
0.61,0.06,125.7,21.86,20.717,300.0,213.0,198.0,0.0,-2.5000000000000946e-05,-0.0003333333333333381,0.0,0.0
0.81,0.08,125.9,21.97,20.73,300.0,213.0,198.0,1.556181665787413,-3.333333333331486e-06,0.0,0.0,0.0
1.01,0.1,125.8,21.71,20.725,300.0,213.0,198.0,-2.1220659078919177,-1.1666666666663161e-05,-0.00016666666666668086,0.0,0.0
1.21,0.12,125.9,22.0,20.712,301.0,213.0,198.0,1.9805948473658166,-3.3333333333332623e-05,0.0,0.0,0.0
1.41,0.14,125.8,21.86,20.734,300.0,213.0,198.0,0.0,3.333333333337407e-06,-0.00016666666666668086,0.0,0.0
1.62,0.16,125.8,21.88,20.726,300.0,212.0,197.0,0.28294212105225236,-1.0000000000000379e-05,-0.00016666666666668086,-1.0,-1.0
1.82,0.18,125.9,21.98,20.730999999999998,300.0,213.0,198.0,1.6976527263135643,-1.6666666666687036e-06,0.0,0.0,0.0
2.02,0.2,125.9,21.79,20.737,300.0,213.0,198.0,-0.9902974236829083,8.333333333331675e-06,0.0,0.0,0.0
2.22,0.22,125.9,22.08,20.726999999999997,300.0,213.0,198.0,3.112363331574826,-8.333333333337596e-06,0.0,0.0,0.0
2.42,0.24,125.9,22.09,20.730999999999998,300.0,213.0,198.0,3.2538343921009774,-1.6666666666687036e-06,0.0,0.0,0.0
2.63,0.26,125.8,22.13,20.728,300.0,213.0,198.0,3.819718634205482,-6.666666666662972e-06,-0.00016666666666668086,0.0,0.0
2.83,0.28,125.8,22.15,20.726,300.0,213.0,197.0,4.102660755257735,-1.0000000000000379e-05,-0.00016666666666668086,0.0,-1.0
3.03,0.3,126.0,22.17,20.735,300.0,213.0,198.0,4.3856028763100365,5.000000000000189e-06,0.0001666666666666572,0.0,0.0
3.23,0.32,125.8,22.36,20.725,300.0,213.0,198.0,7.07355302630646,-1.1666666666663161e-05,-0.00016666666666668086,0.0,0.0
3.43,0.34,125.9,22.28,20.734,300.0,213.0,198.0,5.94178454209745,3.333333333337407e-06,0.0,0.0,0.0
3.64,0.36,125.8,22.42,20.724,301.0,213.0,198.0,7.922379389463266,-1.3333333333331865e-05,-0.00016666666666668086,0.0,0.0
3.84,0.38,125.9,22.47,20.737,300.0,213.0,198.0,8.629734692093873,8.333333333331675e-06,0.0,0.0,0.0
4.04,0.4,125.9,22.25,20.738000000000003,301.0,213.0,197.0,5.517371360519046,1.00000000000063e-05,0.0,0.0,-1.0
4.24,0.42,125.8,22.25,20.74,301.0,213.0,198.0,5.517371360519046,1.3333333333331865e-05,-0.00016666666666668086,0.0,0.0
4.44,0.44,125.9,22.33,20.737,300.0,212.0,198.0,6.649139844728055,8.333333333331675e-06,0.0,-1.0,0.0
4.65,0.46,125.9,22.54,20.736,300.0,213.0,198.0,9.62003211577678,6.666666666668893e-06,0.0,0.0,0.0
