时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,121.5,21.78,15.979000000000001,301.0,207.0,191.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,121.5,21.73,15.987,301.0,207.0,192.0,-0.7073553026306559,1.3333333333331865e-05,0.0,0.0,1.0
0.4,0.04,121.5,21.77,15.981,300.0,207.0,192.0,-0.1414710605261513,3.333333333331486e-06,0.0,0.0,1.0
0.61,0.06,121.5,21.86,15.982999999999999,300.0,207.0,192.0,1.1317684842090094,6.666666666662972e-06,0.0,0.0,1.0
0.81,0.08,121.4,21.92,15.988,301.0,207.0,191.0,1.9805948473658166,1.4999999999997608e-05,-0.0001666666666666572,0.0,0.0
1.01,0.1,121.4,21.87,15.992,300.0,207.0,192.0,1.2732395447351608,2.16666666666665e-05,-0.0001666666666666572,0.0,1.0
1.21,0.12,121.6,22.5,15.995999999999999,301.0,207.0,192.0,10.185916357881286,2.8333333333329473e-05,0.0001666666666666572,0.0,1.0
1.41,0.14,121.5,22.85,15.987,301.0,207.0,192.0,15.137403476295827,1.3333333333331865e-05,0.0,0.0,1.0
1.62,0.16,121.5,23.32,16.012999999999998,301.0,207.0,192.0,21.78654332102388,5.666666666666191e-05,0.0,0.0,1.0
1.82,0.18,121.5,23.48,16.02,301.0,207.0,192.0,24.05008028944195,6.833333333333099e-05,0.0,0.0,1.0
2.02,0.2,121.5,24.03,16.035,301.0,207.0,192.0,31.830988618379067,9.333333333333193e-05,0.0,0.0,1.0
2.22,0.22,121.5,24.32,16.041,301.0,207.0,192.0,35.933649373636804,0.00010333333333333231,0.0,0.0,1.0
2.42,0.24,121.5,24.41,16.058,300.0,207.0,192.0,37.20688891837196,0.00013166666666666475,0.0,0.0,1.0
2.63,0.26,121.6,24.76,16.067,301.0,207.0,191.0,42.15837603678651,0.0001466666666666653,0.0001666666666666572,0.0,0.0
2.83,0.28,121.5,24.77,16.083,301.0,207.0,192.0,42.29984709731261,0.00017333333333332905,0.0,0.0,1.0
3.03,0.3,121.5,24.85,16.079,301.0,206.0,191.0,43.43161558152166,0.00016666666666666606,0.0,-1.0,0.0
3.23,0.32,121.6,24.94,16.081,300.0,207.0,192.0,44.704855126256824,0.00016999999999999757,0.0001666666666666572,0.0,1.0
3.43,0.34,121.5,24.92,16.1,301.0,206.0,191.0,44.42191300520457,0.0002016666666666674,0.0,-1.0,0.0
3.64,0.36,121.6,24.81,16.118,301.0,206.0,192.0,42.86573133941711,0.0002316666666666626,0.0001666666666666572,-1.0,1.0
3.84,0.38,121.5,24.85,16.127,301.0,207.0,191.0,43.43161558152166,0.0002466666666666632,0.0,0.0,0.0
4.04,0.4,121.6,24.67,16.116,301.0,207.0,192.0,40.885136492051345,0.00022833333333333112,0.0001666666666666572,0.0,1.0
4.24,0.42,121.6,24.47,16.13,301.0,206.0,192.0,38.05571528152872,0.0002516666666666634,0.0001666666666666572,-1.0,1.0
4.44,0.44,121.6,24.55,16.131,301.0,207.0,191.0,39.18748376573778,0.0002533333333333321,0.0001666666666666572,0.0,0.0
4.65,0.46,121.5,24.37,16.131,300.0,207.0,191.0,36.64100467626746,0.0002533333333333321,0.0,0.0,0.0
4.85,0.48,121.7,24.41,16.117,301.0,207.0,192.0,37.20688891837196,0.00022999999999999984,0.0003333333333333381,0.0,1.0
5.05,0.5,121.6,24.38,16.123,301.0,207.0,192.0,36.78247573679356,0.00024000000000000022,0.0001666666666666572,0.0,1.0
5.25,0.52,121.5,24.32,16.118,301.0,206.0,192.0,35.933649373636804,0.0002316666666666626,0.0,-1.0,1.0
5.45,0.54,121.6,23.5,16.125999999999998,301.0,206.0,192.0,24.333022410494205,0.00024499999999999446,0.0001666666666666572,-1.0,1.0
5.66,0.56,121.6,23.02,16.107,301.0,207.0,192.0,17.542411505239997,0.00021333333333333057,0.0001666666666666572,0.0,1.0
5.86,0.58,121.6,22.87,16.105999999999998,301.0,207.0,192.0,15.42034559734808,0.00021166666666666185,0.0001666666666666572,0.0,1.0
6.06,0.6,121.5,21.99,16.097,300.0,207.0,192.0,2.9708922710486747,0.0001966666666666672,0.0,0.0,1.0
6.26,0.62,121.5,21.65,16.075,301.0,206.0,191.0,-1.8391237868397157,0.0001599999999999972,0.0,-1.0,0.0
6.46,0.64,121.5,21.11,16.069000000000003,300.0,207.0,191.0,-9.47856105525068,0.00015000000000000272,0.0,0.0,0.0
6.67,0.66,121.6,20.73,16.057000000000002,301.0,207.0,191.0,-14.854461355243576,0.00013000000000000197,0.0001666666666666572,0.0,0.0
6.87,0.68,121.6,19.91,16.049,300.0,207.0,191.0,-26.45508831838617,0.00011666666666666419,0.0001666666666666572,0.0,0.0
7.07,0.7,121.6,19.56,16.015,301.0,206.0,191.0,-31.406575436800715,5.999999999999931e-05,0.0001666666666666572,-1.0,0.0
7.27,0.72,121.5,19.38,16.022000000000002,300.0,206.0,192.0,-33.95305452627103,7.166666666666839e-05,0.0,-1.0,1.0
7.47,0.74,121.6,19.02,15.994000000000002,301.0,206.0,191.0,-39.04601270521168,2.5000000000000946e-05,0.0001666666666666572,-1.0,0.0
7.68,0.76,121.5,18.83,16.004,300.0,206.0,191.0,-41.73396285520815,4.166666666666726e-05,0.0,-1.0,0.0
7.88,0.78,121.4,18.68,15.992,301.0,207.0,192.0,-43.85602876310007,2.16666666666665e-05,-0.0001666666666666572,0.0,1.0
8.08,0.8,121.5,18.6,15.991,301.0,206.0,191.0,-44.987797247309075,1.9999999999997796e-05,0.0,-1.0,0.0
8.28,0.82,121.4,18.53,15.99,301.0,206.0,192.0,-45.978094670991986,1.8333333333332056e-05,-0.0001666666666666572,-1.0,1.0
8.48,0.84,121.4,18.59,15.981,300.0,207.0,191.0,-45.129268307835225,3.333333333331486e-06,-0.0001666666666666572,0.0,0.0
8.69,0.86,121.5,18.63,15.982000000000001,300.0,206.0,192.0,-44.56338406573072,5.000000000000189e-06,0.0,-1.0,1.0
8.89,0.88,121.4,18.45,15.984000000000002,301.0,207.0,191.0,-47.10986315520105,8.333333333334636e-06,-0.0001666666666666572,0.0,0.0
9.09,0.9,121.5,18.48,15.977,301.0,207.0,191.0,-46.68544997362264,-3.3333333333344463e-06,0.0,0.0,0.0
9.29,0.92,121.5,18.59,15.985999999999999,301.0,206.0,192.0,-45.129268307835225,1.1666666666663161e-05,0.0,-1.0,1.0
9.49,0.94,121.4,18.58,15.979000000000001,300.0,206.0,192.0,-45.27073936836138,0.0,-0.0001666666666666572,-1.0,1.0
9.7,0.96,121.5,18.67,15.982999999999999,300.0,207.0,191.0,-43.99749982362617,6.666666666662972e-06,0.0,0.0,0.0
9.9,0.98,121.5,18.86,15.979000000000001,300.0,207.0,191.0,-41.309549673629746,0.0,0.0,0.0,0.0
10.1,1.01,121.5,19.32,15.974,300.0,207.0,191.0,-34.80188088942779,-8.333333333334636e-06,0.0,0.0,0.0
10.3,1.03,121.5,19.79,15.991,301.0,207.0,191.0,-28.152741044699738,1.9999999999997796e-05,0.0,0.0,0.0
10.5,1.05,121.6,20.38,15.998,301.0,207.0,191.0,-19.805948473658116,3.166666666666392e-05,0.0001666666666666572,0.0,0.0
