时间(S)	振次	轴位移(mm)	力(kN)	应力(kPa)	变形(mm)	侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(ml)	小体变(ml)
0.00	0.00	 123.1 	 21.99 	 311 	 17.916 	 132.8 	 300 	 210 	 195 	 4679 	-8.4 
 .2 	 .02 	 123.3 	 21.93 	 31 	 17.913 	 132.4 	 301 	 209 	 195 	 4680 	-8.1 
 .4 	 .04 	 123.2 	 22.04 	 30 	 17.928 	 132.9 	 301 	 210 	 196 	 4679 	-8.1 
 .61 	 .06 	 123.1 	 22.09 	 31 	 17.927 	 133.7 	 301 	 210 	 194 	 4678 	-8.8 
 .81 	 .08 	 123.3 	 22.06 	 31 	 17.932 	 132.6 	 301 	 211 	 195 	 4677 	-8 
 1.01 	 .1 	 123.2 	 22.55 	 33 	 17.927 	 132.7 	 301 	 211 	 195 	 4678 	-8.6 
 1.21 	 .12 	 123.2 	 23.33 	 34 	 17.95 	 133.6 	 301 	 210 	 195 	 4677 	-7.9 
 1.41 	 .14 	 123.2 	 23.95 	 34 	 17.959 	 132.8 	 300 	 210 	 195 	 4677 	-8.5 
 1.62 	 .16 	 123.3 	 24.13 	 35 	 17.99 	 132.5 	 301 	 211 	 196 	 4680 	-8.3 
 1.82 	 .18 	 123.3 	 25.23 	 36 	 18.017 	 133.8 	 301 	 210 	 195 	 4677 	-8.3 
 2.02 	 .2 	 123.2 	 25.69 	 37 	 18.027 	 132.6 	 301 	 210 	 195 	 4678 	-8.9 
 2.22 	 .22 	 123.3 	 26.12 	 37 	 18.046 	 132.6 	 301 	 211 	 195 	 4679 	-8.6 
 2.42 	 .24 	 123.3 	 26.41 	 37 	 18.081 	 133.5 	 301 	 211 	 195 	 4679 	-8.3 
 2.63 	 .26 	 123.3 	 26.47 	 38 	 18.085 	 132.3 	 301 	 210 	 195 	 4678 	-8.5 
 2.83 	 .28 	 123.4 	 26.68 	 38 	 18.094 	 132.8 	 300 	 211 	 195 	 4677 	-8.5 
 3.03 	 .3 	 123.3 	 26.94 	 38 	 18.102 	 133.5 	 301 	 211 	 194 	 4679 	-8.5 
 3.23 	 .32 	 123.5 	 26.92 	 38 	 18.126 	 133 	 300 	 210 	 195 	 4680 	-8.4 
 3.43 	 .34 	 123.4 	 26.85 	 37 	 18.116 	 132.9 	 301 	 210 	 194 	 4678 	-8.4 
 3.64 	 .36 	 123.3 	 26.88 	 37 	 18.125 	 133.5 	 301 	 210 	 195 	 4681 	-8.9 
 3.84 	 .38 	 123.3 	 26.59 	 38 	 18.125 	 132.7 	 301 	 209 	 195 	 4680 	-8.4 
 4.04 	 .4 	 123.3 	 26.71 	 37 	 18.123 	 132.5 	 301 	 209 	 195 	 4680 	-8.9 
 4.24 	 .42 	 123.4 	 26.59 	 38 	 18.132 	 133.6 	 301 	 210 	 195 	 4678 	-8.5 
 4.44 	 .44 	 123.5 	 26.54 	 37 	 18.128 	 132.6 	 301 	 209 	 194 	 4677 	-8 
 4.65 	 .46 	 123.4 	 26.29 	 37 	 18.134 	 133.1 	 301 	 210 	 195 	 4677 	-8.1 
 4.85 	 .48 	 123.4 	 25.82 	 36 	 18.142 	 133.5 	 300 	 210 	 195 	 4679 	-8.4 
 5.05 	 .5 	 123.4 	 25.41 	 35 	 18.144 	 132.7 	 300 	 210 	 194 	 4678 	-8.3 
 5.25 	 .52 	 123.3 	 24.11 	 34 	 18.109 	 133.2 	 300 	 210 	 195 	 4678 	-8.3 
