,efit,efit,efit,nofit,nofit,nofit
,a,b,r,a,b,r
,,,,,,
period 2,0.003013982535212939,0.0003883655066716969,0.9733137392126511,0.0033911368747206877,0.0002579115940648555,0.8288976591872457
period 3,0.002696215618303524,0.0004590320322940638,0.9827470354000635,0.0025908459036406784,0.0004406557741986094,0.9282461017664603
period 4,0.0028091692613724196,0.0004160119965908385,0.9862281319908647,0.0030427384467674274,0.0003077000292695839,0.9086675542642011
period 5,0.0026816640935215606,0.00044086713783581953,0.9700645491123389,0.0029014036390715577,0.00033770580463993584,0.9807805148835758
period 6,0.0026863992977881656,0.0004219702272617398,0.9964218361971926,0.0029884056420125286,0.0003056405438471116,0.911653430904522
