时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
9.09,0.9,106.9,13.03,-4.68,295,231,208,0.9,2.3000000000000114,6
9.29,0.92,106.8,13.24,-4.694,296,231,209,0.92,2.200000000000003,6
9.49,0.94,107.0,13.44,-4.692,296,231,209,0.9400000000000001,2.4000000000000057,6
9.7,0.96,106.8,14.73,-4.669,296,231,209,0.96,2.200000000000003,6
9.9,0.98,107.0,15.24,-4.629,296,232,209,0.98,2.4000000000000057,7
10.1,1.0,106.9,16.03,-4.588,297,231,209,1.0,2.3000000000000114,6
10.3,1.03,107.0,17.59,-4.448,297,232,210,1.02,2.4000000000000057,7
10.5,1.05,107.1,18.5,-4.348,297,232,209,1.04,2.5,7
10.71,1.07,107.2,19.62,-4.27,297,232,210,1.06,2.6000000000000085,7
10.91,1.09,107.3,20.5,-4.164,297,232,210,1.08,2.700000000000003,7
11.11,1.11,107.4,22.75,-3.9810000000000003,297,231,209,1.1,2.8000000000000114,6
11.31,1.13,107.5,23.57,-3.855,297,230,208,1.12,2.9000000000000057,5
11.51,1.15,107.7,24.16,-3.753,297,230,208,1.1400000000000001,3.1000000000000085,5
11.72,1.17,107.9,25.54,-3.51,298,229,206,1.16,3.3000000000000114,4
11.92,1.19,107.9,25.93,-3.3789999999999996,298,227,207,1.18,3.3000000000000114,2
12.12,1.21,108.2,26.38,-3.255,298,227,206,1.2,3.6000000000000085,2
12.32,1.23,108.4,26.63,-2.963,299,227,205,1.22,3.8000000000000114,2
12.52,1.25,108.6,27.0,-2.7939999999999996,299,226,205,1.24,4.0,1
12.73,1.27,108.8,27.25,-2.64,299,226,203,1.26,4.200000000000003,1
12.93,1.29,109.0,27.56,-2.491,298,225,204,1.28,4.400000000000006,0
13.13,1.31,109.1,27.7,-2.2119999999999997,299,225,203,1.3,4.5,0
13.33,1.33,109.3,27.82,-2.097,299,224,203,1.32,4.700000000000003,-1
13.53,1.35,109.4,27.85,-1.992,299,225,203,1.34,4.800000000000011,0
13.74,1.37,109.6,27.87,-1.818,299,224,202,1.36,5.0,-1
13.94,1.39,109.7,27.65,-1.755,299,224,202,1.3800000000000001,5.1000000000000085,-1
14.14,1.41,109.7,27.46,-1.713,299,224,202,1.4000000000000001,5.1000000000000085,-1
14.34,1.43,109.7,27.25,-1.6909999999999998,298,224,202,1.42,5.1000000000000085,-1
14.54,1.45,109.7,27.0,-1.682,299,223,203,1.44,5.1000000000000085,-2
14.75,1.47,109.8,26.53,-1.653,298,224,203,1.46,5.200000000000003,-1
14.95,1.49,109.9,26.39,-1.639,298,224,203,1.48,5.300000000000011,-1
15.15,1.51,109.8,24.82,-1.67,298,224,202,1.5,5.200000000000003,-1
15.35,1.53,109.7,24.0,-1.6780000000000002,298,224,203,1.52,5.1000000000000085,-1
15.55,1.55,109.9,23.35,-1.69,299,224,202,1.54,5.300000000000011,-1
15.76,1.57,109.6,21.34,-1.765,298,225,203,1.56,5.0,0
15.96,1.59,109.7,20.32,-1.794,298,224,203,1.58,5.1000000000000085,-1
16.16,1.61,109.6,19.6,-1.851,298,224,203,1.6,5.0,-1
16.36,1.63,109.7,18.67,-1.922,297,224,203,1.62,5.1000000000000085,-1
16.56,1.65,109.6,17.05,-2.025,298,226,204,1.6400000000000001,5.0,1
16.77,1.67,109.4,16.34,-2.097,296,227,205,1.6600000000000001,4.800000000000011,2
16.97,1.69,109.3,15.75,-2.157,297,226,205,1.68,4.700000000000003,1
17.17,1.71,109.2,14.81,-2.316,296,228,206,1.7,4.6000000000000085,3
17.37,1.73,109.3,14.53,-2.391,295,229,207,1.72,4.700000000000003,4
17.57,1.75,109.2,14.08,-2.467,295,230,208,1.74,4.6000000000000085,5
17.78,1.77,109.1,13.68,-2.521,295,230,208,1.76,4.5,5
17.98,1.79,109.0,13.27,-2.639,296,232,210,1.78,4.400000000000006,7
18.18,1.81,109.0,12.82,-2.722,296,232,211,1.8,4.400000000000006,7
18.38,1.83,109.0,12.94,-2.7430000000000003,295,233,211,1.82,4.400000000000006,8
18.58,1.85,108.8,12.9,-2.799,296,233,212,1.84,4.200000000000003,8
18.79,1.87,108.9,12.93,-2.8110000000000004,296,234,211,1.86,4.300000000000011,9
18.99,1.89,108.9,13.03,-2.826,296,234,212,1.8800000000000001,4.300000000000011,9
19.19,1.91,108.8,13.04,-2.819,296,234,212,1.9000000000000001,4.200000000000003,9
19.39,1.93,109.0,13.28,-2.822,297,234,212,1.92,4.400000000000006,9
19.59,1.95,108.8,13.9,-2.8160000000000003,296,234,212,1.94,4.200000000000003,9
19.8,1.97,108.9,14.52,-2.803,296,234,212,1.96,4.300000000000011,9
20.0,1.99,108.9,15.57,-2.7,296,235,212,1.98,4.300000000000011,10
20.2,2.02,108.9,16.55,-2.617,297,236,213,2.0,4.300000000000011,11
20.4,2.04,108.9,17.52,-2.555,297,235,214,2.02,4.300000000000011,10
20.6,2.06,109.1,19.25,-2.346,297,235,213,2.04,4.5,10
20.81,2.08,109.3,20.19,-2.2430000000000003,297,235,212,2.06,4.700000000000003,10
21.01,2.1,109.3,21.37,-2.128,297,234,212,2.08,4.700000000000003,9
21.21,2.12,109.5,22.31,-2.015,297,234,211,2.1,4.900000000000006,9
21.41,2.14,109.7,24.17,-1.7930000000000001,298,232,210,2.12,5.1000000000000085,7
21.61,2.16,109.8,25.15,-1.683,298,232,209,2.14,5.200000000000003,7
21.82,2.18,109.8,25.86,-1.59,299,231,208,2.16,5.200000000000003,6
22.02,2.2,110.0,26.96,-1.3459999999999999,299,229,208,2.18,5.400000000000006,4
22.22,2.22,110.2,27.3,-1.235,299,229,207,2.2,5.6000000000000085,4
22.42,2.24,110.3,27.56,-1.122,299,228,206,2.22,5.700000000000003,3
22.62,2.26,110.3,27.92,-0.998,299,228,206,2.24,5.700000000000003,3
22.83,2.28,110.5,28.41,-0.789,299,226,205,2.2600000000000002,5.900000000000006,1
23.03,2.3,110.7,28.53,-0.667,300,226,204,2.2800000000000002,6.1000000000000085,1
23.23,2.32,110.8,28.63,-0.557,299,225,204,2.3000000000000003,6.200000000000003,0
23.43,2.34,110.9,28.77,-0.39299999999999996,299,225,203,2.32,6.300000000000011,0
23.63,2.36,110.9,28.61,-0.32299999999999995,299,224,203,2.34,6.300000000000011,-1
23.84,2.38,111.1,28.58,-0.27399999999999997,299,225,203,2.36,6.5,0
24.04,2.4,111.1,28.2,-0.19699999999999998,298,224,203,2.38,6.5,-1
24.24,2.42,111.2,27.88,-0.18899999999999997,298,224,203,2.4,6.6000000000000085,-1
24.44,2.44,111.1,27.81,-0.19399999999999998,299,224,203,2.42,6.5,-1
24.64,2.46,111.1,27.45,-0.193,299,225,203,2.44,6.5,0
24.85,2.48,111.2,27.01,-0.182,298,225,203,2.46,6.6000000000000085,0
25.05,2.5,111.3,26.19,-0.179,298,225,203,2.48,6.700000000000003,0
25.25,2.52,111.0,24.92,-0.213,298,224,203,2.5,6.400000000000006,-1
25.45,2.54,111.1,23.21,-0.245,298,224,204,2.52,6.5,-1
25.65,2.56,111.2,22.3,-0.278,297,225,203,2.54,6.6000000000000085,0
25.86,2.58,111.1,21.25,-0.324,297,225,203,2.56,6.5,0
26.06,2.6,111.1,20.34,-0.371,297,225,203,2.58,6.5,0
26.26,2.62,110.9,18.61,-0.486,297,226,204,2.6,6.300000000000011,1
26.46,2.64,111.0,17.82,-0.552,296,227,205,2.62,6.400000000000006,2
26.66,2.66,110.9,17.01,-0.616,297,227,205,2.64,6.300000000000011,2
26.87,2.68,110.9,15.79,-0.754,296,229,207,2.66,6.300000000000011,4
27.07,2.7,110.7,15.28,-0.8340000000000001,296,229,207,2.68,6.1000000000000085,4
27.27,2.72,110.6,14.7,-0.8959999999999999,295,229,208,2.7,6.0,4
27.47,2.74,110.5,14.33,-0.9840000000000001,296,230,209,2.72,5.900000000000006,5
27.67,2.76,110.4,13.68,-1.14,295,232,211,2.74,5.800000000000011,7
27.88,2.78,110.5,13.61,-1.22,296,232,211,2.7600000000000002,5.900000000000006,7
28.08,2.8,110.5,13.31,-1.274,295,234,212,2.7800000000000002,5.900000000000006,9
28.28,2.82,110.4,12.97,-1.385,296,234,212,2.8000000000000003,5.800000000000011,9
28.48,2.84,110.3,12.83,-1.419,296,234,213,2.82,5.700000000000003,9
28.68,2.86,110.2,12.78,-1.452,296,235,213,2.84,5.6000000000000085,10
28.89,2.88,110.2,12.96,-1.466,296,236,213,2.86,5.6000000000000085,11
29.09,2.9,110.3,12.79,-1.464,296,236,214,2.88,5.700000000000003,11
29.29,2.92,110.1,12.91,-1.466,296,235,214,2.9,5.5,10
29.49,2.94,110.1,13.22,-1.4669999999999999,296,236,213,2.92,5.5,11
29.69,2.96,110.2,14.26,-1.443,296,236,214,2.94,5.6000000000000085,11
29.9,2.98,110.3,14.94,-1.3980000000000001,296,237,214,2.96,5.700000000000003,12
30.1,3.0,110.1,15.55,-1.35,296,237,215,2.98,5.5,12
30.3,3.03,110.3,17.23,-1.205,297,237,215,3.0,5.700000000000003,12
30.5,3.05,110.4,17.93,-1.082,297,237,214,3.02,5.800000000000011,12
30.7,3.07,110.5,19.0,-0.995,297,237,215,3.04,5.900000000000006,12
30.91,3.09,110.6,20.2,-0.867,298,237,213,3.06,6.0,12
31.11,3.11,110.8,21.96,-0.629,299,234,213,3.08,6.200000000000003,9
31.31,3.13,110.9,23.31,-0.518,298,233,212,3.1,6.300000000000011,8
31.51,3.15,111.0,23.99,-0.38799999999999996,298,234,211,3.12,6.400000000000006,9
31.71,3.17,111.3,26.07,-0.185,299,232,210,3.14,6.700000000000003,7
31.92,3.19,111.3,26.79,-0.084,299,232,209,3.16,6.700000000000003,7
32.12,3.21,111.3,27.23,0.021,299,231,208,3.18,6.700000000000003,6
32.32,3.23,111.6,28.2,0.23,299,229,207,3.2,7.0,4
32.52,3.25,111.5,28.38,0.326,299,229,207,3.22,6.900000000000006,4
32.72,3.27,111.8,28.96,0.424,299,228,206,3.24,7.200000000000003,3
32.93,3.29,111.9,28.88,0.529,300,227,205,3.2600000000000002,7.300000000000011,2
33.13,3.31,111.9,29.16,0.6990000000000001,299,226,205,3.2800000000000002,7.300000000000011,1
33.33,3.33,112.1,29.11,0.769,299,226,204,3.3000000000000003,7.5,1
33.53,3.35,112.0,29.14,0.835,299,225,204,3.3200000000000003,7.400000000000006,0
33.73,3.37,112.3,28.95,0.94,299,224,204,3.34,7.700000000000003,-1
33.94,3.39,112.2,28.84,0.968,299,225,203,3.36,7.6000000000000085,0
34.14,3.41,112.2,28.35,0.988,298,225,203,3.38,7.6000000000000085,0
34.34,3.43,112.3,28.44,0.978,299,225,204,3.4,7.700000000000003,0
34.54,3.45,112.3,27.8,1.001,298,225,204,3.42,7.700000000000003,0
34.74,3.47,112.3,27.75,0.988,299,226,204,3.44,7.700000000000003,1
34.95,3.49,112.2,27.12,0.997,298,225,203,3.46,7.6000000000000085,0
35.15,3.51,112.3,24.9,0.968,298,226,203,3.48,7.700000000000003,1
35.35,3.53,112.3,24.11,0.9590000000000001,298,225,204,3.5,7.700000000000003,0
35.55,3.55,112.4,23.13,0.9079999999999999,298,225,204,3.52,7.800000000000011,0
35.75,3.57,112.2,21.09,0.818,297,226,204,3.54,7.6000000000000085,1
35.96,3.59,112.3,20.16,0.7909999999999999,297,226,204,3.56,7.700000000000003,1
36.16,3.61,112.2,19.47,0.7070000000000001,298,226,205,3.58,7.6000000000000085,1
36.36,3.63,112.2,18.46,0.664,297,227,205,3.6,7.6000000000000085,2
36.56,3.65,112.0,17.17,0.504,297,227,206,3.62,7.400000000000006,2
36.76,3.67,112.0,16.34,0.452,297,228,207,3.64,7.400000000000006,3
36.97,3.69,111.9,15.86,0.36,296,229,207,3.66,7.300000000000011,4
37.17,3.71,111.8,14.71,0.207,295,231,209,3.68,7.200000000000003,6
37.37,3.73,111.8,14.19,0.14400000000000002,295,231,210,3.7,7.200000000000003,6
37.57,3.75,111.7,14.0,0.047,295,233,211,3.72,7.1000000000000085,8
37.77,3.77,111.6,13.73,-0.037000000000000005,296,234,212,3.74,7.0,9
37.98,3.79,111.4,13.11,-0.18899999999999997,296,234,213,3.7600000000000002,6.800000000000011,9
38.18,3.81,111.4,13.09,-0.256,295,235,214,3.7800000000000002,6.800000000000011,10
38.38,3.83,111.4,12.73,-0.28800000000000003,295,236,213,3.8000000000000003,6.800000000000011,11
38.58,3.85,111.2,12.87,-0.37799999999999995,295,236,215,3.8200000000000003,6.6000000000000085,11
38.78,3.87,111.2,12.85,-0.38,296,237,215,3.84,6.6000000000000085,12
38.99,3.89,111.3,12.82,-0.38,295,237,215,3.86,6.700000000000003,12
39.19,3.91,111.3,12.98,-0.377,296,237,216,3.88,6.700000000000003,12
39.39,3.93,111.2,13.08,-0.377,296,237,216,3.9,6.6000000000000085,12
39.59,3.95,111.3,13.63,-0.375,296,238,216,3.92,6.700000000000003,13
39.79,3.97,111.3,14.24,-0.379,297,237,215,3.94,6.700000000000003,12
40.0,4.0,111.3,15.56,-0.263,297,238,216,3.96,6.700000000000003,13
40.2,4.02,111.4,16.27,-0.187,297,239,216,3.98,6.800000000000011,14
40.4,4.04,111.3,16.95,-0.11199999999999999,296,239,216,4.0,6.700000000000003,14
40.6,4.06,111.7,18.74,0.105,297,238,216,4.0200000000000005,7.1000000000000085,13
40.8,4.08,111.6,19.91,0.22899999999999998,297,237,215,4.04,7.0,12
41.01,4.1,111.9,21.12,0.35,297,237,215,4.0600000000000005,7.300000000000011,12
41.21,4.12,112.1,22.16,0.491,297,236,214,4.08,7.5,11
41.41,4.14,112.1,24.24,0.7240000000000001,298,234,211,4.1,7.5,9
41.61,4.16,112.1,25.21,0.825,299,233,211,4.12,7.5,8
41.81,4.18,112.2,26.11,0.9279999999999999,299,232,210,4.14,7.6000000000000085,7
42.02,4.2,112.4,27.45,1.122,299,232,208,4.16,7.800000000000011,7
42.22,4.22,112.4,28.06,1.225,299,230,208,4.18,7.800000000000011,5
42.42,4.24,112.6,28.46,1.321,299,230,208,4.2,8.0,5
42.62,4.26,112.6,28.73,1.4069999999999998,300,229,207,4.22,8.0,4
42.82,4.28,112.9,29.21,1.574,300,228,206,4.24,8.300000000000011,3
43.03,4.3,112.9,29.34,1.6440000000000001,300,227,206,4.26,8.300000000000011,2
43.23,4.32,113.0,29.59,1.7380000000000002,299,227,205,4.28,8.400000000000006,2
43.43,4.34,113.0,29.38,1.847,300,226,204,4.3,8.400000000000006,1
43.63,4.36,113.0,29.39,1.88,298,226,204,4.32,8.400000000000006,1
43.83,4.38,113.2,29.22,1.9080000000000001,299,225,204,4.34,8.600000000000009,0
44.04,4.4,113.1,28.53,1.939,299,226,204,4.36,8.5,1
44.24,4.42,113.1,28.45,1.9340000000000002,298,225,204,4.38,8.5,0
44.44,4.44,113.3,28.34,1.931,299,226,204,4.4,8.700000000000003,1
44.64,4.46,113.2,28.22,1.939,299,225,205,4.42,8.600000000000009,0
44.84,4.48,113.2,26.9,1.9369999999999998,298,226,205,4.44,8.600000000000009,1
45.05,4.5,113.2,25.64,1.912,298,226,204,4.46,8.600000000000009,1
45.25,4.52,113.3,24.91,1.909,299,226,205,4.48,8.700000000000003,1
45.45,4.54,113.2,23.07,1.8230000000000002,297,226,204,4.5,8.600000000000009,1
45.65,4.56,113.2,22.02,1.7819999999999998,297,226,204,4.5200000000000005,8.600000000000009,1
45.85,4.58,113.1,21.18,1.74,297,227,205,4.54,8.5,2
46.06,4.6,113.1,20.12,1.68,298,226,205,4.5600000000000005,8.5,1
46.26,4.62,112.8,18.45,1.5590000000000002,297,227,206,4.58,8.200000000000003,2
46.46,4.64,113.1,17.54,1.518,297,228,207,4.6000000000000005,8.5,3
46.66,4.66,112.9,16.96,1.4240000000000002,297,229,207,4.62,8.300000000000011,4
46.86,4.68,112.8,15.76,1.274,295,231,208,4.64,8.200000000000003,6
47.07,4.7,112.6,15.19,1.181,295,231,209,4.66,8.0,6
47.27,4.72,112.7,14.52,1.11,295,231,211,4.68,8.100000000000009,6
47.47,4.74,112.5,13.92,0.934,295,234,212,4.7,7.900000000000006,9
47.67,4.76,112.4,13.49,0.86,295,235,212,4.72,7.800000000000011,10
47.87,4.78,112.4,13.29,0.77,295,236,214,4.74,7.800000000000011,11
48.08,4.8,112.2,13.09,0.696,296,236,214,4.76,7.6000000000000085,11
48.28,4.82,112.2,12.94,0.5770000000000001,295,238,215,4.78,7.6000000000000085,13
48.48,4.84,112.1,12.68,0.52,296,238,216,4.8,7.5,13
48.68,4.86,112.2,12.63,0.53,296,238,216,4.82,7.6000000000000085,13
48.88,4.88,112.2,12.88,0.5,296,239,217,4.84,7.6000000000000085,14
49.09,4.9,112.2,12.83,0.48700000000000004,296,239,216,4.86,7.6000000000000085,14
49.29,4.92,112.2,12.74,0.496,296,238,216,4.88,7.6000000000000085,13
49.49,4.94,112.1,13.12,0.49,296,239,217,4.9,7.5,14
49.69,4.96,112.1,14.27,0.518,297,239,216,4.92,7.5,14
49.89,4.99,112.1,14.89,0.56,296,239,216,4.94,7.5,14
50.1,5.01,112.2,15.37,0.604,296,239,218,4.96,7.6000000000000085,14
50.3,5.03,112.2,16.94,0.784,298,240,218,4.98,7.6000000000000085,15
50.5,5.05,112.4,17.83,0.877,297,240,217,5.0,7.800000000000011,15
50.7,5.07,112.4,18.54,1.015,298,239,217,5.0200000000000005,7.800000000000011,14
50.9,5.09,112.5,19.81,1.109,297,238,216,5.04,7.900000000000006,13
51.11,5.11,112.8,21.77,1.383,298,237,215,5.0600000000000005,8.200000000000003,12
51.31,5.13,112.9,23.26,1.4909999999999999,298,236,214,5.08,8.300000000000011,11
51.51,5.15,113.0,24.11,1.63,298,235,213,5.1000000000000005,8.400000000000006,10
51.71,5.17,113.1,26.15,1.831,299,232,211,5.12,8.5,7
51.91,5.19,113.2,26.93,1.926,299,232,210,5.14,8.600000000000009,7
52.12,5.21,113.3,27.71,2.035,299,232,210,5.16,8.700000000000003,7
52.32,5.23,113.5,28.51,2.205,300,231,209,5.18,8.900000000000006,6
52.52,5.25,113.4,28.98,2.273,299,229,208,5.2,8.800000000000011,4
52.72,5.27,113.6,29.25,2.367,300,229,207,5.22,9.0,4
52.92,5.29,113.6,29.17,2.445,299,229,207,5.24,9.0,4
53.13,5.31,113.6,29.46,2.573,299,227,205,5.26,9.0,2
53.33,5.33,113.8,29.61,2.622,299,227,206,5.28,9.200000000000003,2
53.53,5.35,113.8,29.42,2.668,300,227,205,5.3,9.200000000000003,2
53.73,5.37,113.9,29.37,2.72,299,226,204,5.32,9.300000000000011,1
53.93,5.39,113.9,29.18,2.738,299,226,205,5.34,9.300000000000011,1
54.14,5.41,113.9,28.82,2.753,300,226,204,5.36,9.300000000000011,1
54.34,5.43,114.0,28.57,2.753,299,226,204,5.38,9.400000000000006,1
54.54,5.45,114.1,28.34,2.753,298,226,204,5.4,9.5,1
54.74,5.47,113.8,27.63,2.738,298,226,205,5.42,9.200000000000003,1
54.94,5.49,113.9,26.75,2.73,298,226,205,5.44,9.300000000000011,1
55.15,5.51,114.0,24.84,2.708,298,227,204,5.46,9.400000000000006,2
55.35,5.53,114.0,23.87,2.656,297,227,204,5.48,9.400000000000006,2
55.55,5.55,113.9,22.93,2.623,297,227,205,5.5,9.300000000000011,2
55.75,5.57,113.9,21.16,2.535,296,227,205,5.5200000000000005,9.300000000000011,2
55.95,5.59,113.9,20.02,2.485,297,228,206,5.54,9.300000000000011,3
56.16,5.61,113.7,19.13,2.423,297,228,207,5.5600000000000005,9.100000000000009,3
56.36,5.63,113.7,18.27,2.3480000000000003,297,228,206,5.58,9.100000000000009,3
56.56,5.65,113.5,16.87,2.227,297,229,208,5.6000000000000005,8.900000000000006,4
56.76,5.67,113.6,16.04,2.14,296,230,209,5.62,9.0,5
56.96,5.69,113.5,15.49,2.056,296,231,210,5.64,8.900000000000006,6
57.17,5.71,113.4,14.48,1.893,295,233,211,5.66,8.800000000000011,8
57.37,5.73,113.1,14.16,1.794,295,234,212,5.68,8.5,9
57.57,5.75,113.2,13.81,1.71,295,234,213,5.7,8.600000000000009,9
57.77,5.77,113.1,13.45,1.655,295,236,213,5.72,8.5,11
57.97,5.79,113.0,13.17,1.47,295,237,215,5.74,8.400000000000006,12
58.18,5.81,112.9,12.86,1.405,295,237,215,5.76,8.300000000000011,12
58.38,5.83,113.0,12.62,1.341,295,239,216,5.78,8.400000000000006,14
58.58,5.85,112.9,12.69,1.2790000000000001,296,240,217,5.8,8.300000000000011,15
58.78,5.87,112.7,12.54,1.272,296,239,216,5.82,8.100000000000009,14
58.98,5.89,112.7,12.75,1.27,296,239,217,5.84,8.100000000000009,14
59.19,5.91,112.9,12.81,1.264,296,239,218,5.86,8.300000000000011,14
59.39,5.93,112.8,13.06,1.246,296,240,218,5.88,8.200000000000003,15
59.59,5.95,112.9,13.58,1.26,297,239,218,5.9,8.300000000000011,14
59.79,5.98,112.8,14.24,1.2819999999999998,297,240,218,5.92,8.200000000000003,15
59.99,6.0,112.8,15.25,1.376,296,241,218,5.94,8.200000000000003,16
60.2,6.02,112.9,16.12,1.4609999999999999,297,241,219,5.96,8.300000000000011,16
60.4,6.04,112.9,17.02,1.524,297,241,218,5.98,8.300000000000011,16
60.6,6.06,113.1,18.65,1.7719999999999998,297,240,218,6.0,8.5,15
60.8,6.08,113.3,19.58,1.896,298,240,217,6.0200000000000005,8.700000000000003,15
61.0,6.1,113.4,20.73,2.02,298,239,216,6.04,8.800000000000011,14
61.21,6.12,113.4,21.97,2.15,298,238,216,6.0600000000000005,8.800000000000011,13
61.41,6.14,113.6,24.03,2.4,298,236,213,6.08,9.0,11
61.61,6.16,113.8,25.1,2.5069999999999997,299,234,213,6.1000000000000005,9.200000000000003,9
61.81,6.18,113.9,26.09,2.5989999999999998,299,233,212,6.12,9.300000000000011,8
62.01,6.2,114.0,27.74,2.784,300,232,210,6.140000000000001,9.400000000000006,7
62.22,6.22,114.1,28.26,2.88,299,231,209,6.16,9.5,6
62.42,6.24,114.2,28.54,2.958,299,231,209,6.18,9.600000000000009,6
62.62,6.26,114.2,28.85,3.0469999999999997,300,230,208,6.2,9.600000000000009,5
62.82,6.28,114.3,29.46,3.188,300,229,206,6.22,9.700000000000003,4
63.02,6.3,114.3,29.65,3.236,300,228,207,6.24,9.700000000000003,3
63.23,6.32,114.4,29.75,3.299,300,228,206,6.26,9.800000000000011,3
63.43,6.34,114.5,29.43,3.4010000000000002,300,226,206,6.28,9.900000000000006,1
63.63,6.36,114.6,29.69,3.408,299,227,205,6.3,10.0,2
63.83,6.38,114.5,29.31,3.431,299,227,205,6.32,9.900000000000006,2
64.03,6.4,114.6,28.9,3.4339999999999997,299,227,204,6.34,10.0,2
64.24,6.42,114.6,28.75,3.432,299,227,205,6.36,10.0,2
64.44,6.44,114.7,28.73,3.449,298,227,205,6.38,10.100000000000009,2
64.64,6.46,114.6,28.41,3.4389999999999996,299,227,205,6.4,10.0,2
64.84,6.48,114.5,26.49,3.435,298,227,205,6.42,9.900000000000006,2
65.04,6.5,114.5,25.62,3.425,299,227,206,6.44,9.900000000000006,2
65.25,6.52,114.5,24.68,3.392,298,226,207,6.46,9.900000000000006,1
65.45,6.54,114.6,22.95,3.318,297,226,205,6.48,10.0,1
65.65,6.56,114.5,21.87,3.261,297,227,206,6.5,9.900000000000006,2
65.85,6.58,114.4,20.86,3.2230000000000003,297,228,206,6.5200000000000005,9.800000000000011,3
66.05,6.6,114.4,19.94,3.1689999999999996,297,228,206,6.54,9.800000000000011,3
66.26,6.62,114.4,18.3,3.0469999999999997,297,229,207,6.5600000000000005,9.800000000000011,4
66.46,6.64,114.4,17.6,2.9760000000000004,296,229,208,6.58,9.800000000000011,4
66.66,6.66,114.3,16.9,2.8939999999999997,296,230,209,6.6000000000000005,9.700000000000003,5
66.86,6.68,114.1,15.56,2.748,296,232,210,6.62,9.5,7
