时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
12.73,1.27,173.3,24.82,-5.425,302,246,223,1.26,0.20000000000001705,-2
12.93,1.29,173.3,24.88,-5.426,301,247,224,1.28,0.20000000000001705,-1
13.13,1.31,173.3,24.89,-5.42,302,246,223,1.3,0.20000000000001705,-2
13.33,1.33,173.4,25.12,-5.422000000000001,301,246,223,1.32,0.30000000000001137,-2
13.53,1.35,173.3,25.09,-5.407,301,246,223,1.34,0.20000000000001705,-2
13.74,1.37,173.4,25.13,-5.404,302,246,223,1.36,0.30000000000001137,-2
13.94,1.39,173.3,24.9,-5.409,301,246,223,1.3800000000000001,0.20000000000001705,-2
14.14,1.41,173.3,25.01,-5.421,301,246,223,1.4000000000000001,0.20000000000001705,-2
14.34,1.43,173.4,24.86,-5.414,302,246,223,1.42,0.30000000000001137,-2
14.54,1.45,173.3,24.86,-5.407,301,246,223,1.44,0.20000000000001705,-2
14.75,1.47,173.4,24.13,-5.416,301,245,223,1.46,0.30000000000001137,-3
14.95,1.49,173.3,23.55,-5.426,300,246,224,1.48,0.20000000000001705,-2
15.15,1.51,173.3,23.33,-5.42,301,246,224,1.5,0.20000000000001705,-2
15.35,1.53,173.4,22.91,-5.426,301,246,223,1.52,0.30000000000001137,-2
15.55,1.55,173.3,22.23,-5.454,301,246,224,1.54,0.20000000000001705,-2
15.76,1.57,173.2,21.82,-5.472,301,246,223,1.56,0.09999999999999432,-2
15.96,1.59,173.2,21.23,-5.465,300,246,223,1.58,0.09999999999999432,-2
16.16,1.61,173.2,20.56,-5.482,301,246,224,1.6,0.09999999999999432,-2
16.36,1.63,173.2,20.21,-5.507999999999999,300,247,224,1.62,0.09999999999999432,-1
16.56,1.65,173.3,19.79,-5.517,300,247,224,1.6400000000000001,0.20000000000001705,-1
16.77,1.67,173.2,19.43,-5.537000000000001,301,247,225,1.6600000000000001,0.09999999999999432,-1
16.97,1.69,173.1,18.78,-5.551,301,248,225,1.68,0.0,0
17.17,1.71,173.1,18.53,-5.569,300,248,225,1.7,0.0,0
17.37,1.73,173.1,18.35,-5.572,300,248,225,1.72,0.0,0
17.57,1.75,173.0,17.9,-5.577999999999999,300,248,225,1.74,-0.09999999999999432,0
17.78,1.77,173.2,17.85,-5.6,300,249,226,1.76,0.09999999999999432,1
17.98,1.79,173.1,17.75,-5.606,300,248,227,1.78,0.0,0
18.18,1.81,173.1,17.58,-5.593999999999999,300,249,226,1.8,0.0,1
18.38,1.83,173.2,17.47,-5.609,300,249,226,1.82,0.09999999999999432,1
18.58,1.85,173.0,17.47,-5.587000000000001,300,249,225,1.84,-0.09999999999999432,1
18.79,1.87,173.1,17.44,-5.604,300,249,226,1.86,0.0,1
18.99,1.89,173.0,17.61,-5.601,301,249,226,1.8800000000000001,-0.09999999999999432,1
19.19,1.91,173.0,17.63,-5.598,300,249,226,1.9000000000000001,-0.09999999999999432,1
19.39,1.93,173.0,17.55,-5.602,300,249,226,1.92,-0.09999999999999432,1
19.59,1.95,173.1,17.87,-5.614,300,248,226,1.94,0.0,0
19.8,1.97,173.0,18.28,-5.5920000000000005,300,248,226,1.96,-0.09999999999999432,0
20.0,2.0,173.1,18.67,-5.607,300,249,226,1.98,0.0,1
20.2,2.02,173.1,18.79,-5.602,300,249,226,2.0,0.0,1
20.4,2.04,173.0,19.62,-5.584,300,249,226,2.02,-0.09999999999999432,1
20.6,2.06,173.1,20.09,-5.568,301,249,226,2.04,0.0,1
20.81,2.08,173.1,20.44,-5.556,300,249,226,2.06,0.0,1
21.01,2.1,173.1,21.42,-5.55,301,249,226,2.08,0.0,1
21.21,2.12,173.2,21.77,-5.504,301,248,225,2.1,0.09999999999999432,0
21.41,2.14,173.1,22.19,-5.502999999999999,301,248,225,2.12,0.0,0
21.61,2.16,173.3,22.91,-5.481,301,247,225,2.14,0.20000000000001705,-1
21.82,2.18,173.3,23.32,-5.462999999999999,301,247,224,2.16,0.20000000000001705,-1
22.02,2.2,173.2,23.53,-5.454,301,247,224,2.18,0.09999999999999432,-1
22.22,2.22,173.3,24.01,-5.461,301,247,224,2.2,0.20000000000001705,-1
22.42,2.24,173.3,24.33,-5.416,301,246,223,2.22,0.20000000000001705,-2
22.62,2.26,173.2,24.61,-5.428999999999999,301,246,223,2.24,0.09999999999999432,-2
22.83,2.28,173.2,24.74,-5.412999999999999,301,246,224,2.2600000000000002,0.09999999999999432,-2
23.03,2.3,173.3,25.03,-5.405,301,247,223,2.2800000000000002,0.20000000000001705,-1
23.23,2.32,173.2,25.16,-5.401,301,246,223,2.3000000000000003,0.09999999999999432,-2
23.43,2.34,173.4,25.08,-5.4,301,246,224,2.32,0.30000000000001137,-2
23.63,2.36,173.3,25.0,-5.403,301,245,224,2.34,0.20000000000001705,-3
23.84,2.38,173.4,25.11,-5.404,301,245,223,2.36,0.30000000000001137,-3
24.04,2.4,173.3,25.04,-5.388999999999999,301,246,223,2.38,0.20000000000001705,-2
24.24,2.42,173.4,25.04,-5.388,301,246,223,2.4,0.30000000000001137,-2
24.44,2.44,173.3,24.83,-5.394,301,246,223,2.42,0.20000000000001705,-2
24.64,2.46,173.3,24.58,-5.388999999999999,301,246,223,2.44,0.20000000000001705,-2
24.85,2.48,173.4,24.21,-5.388999999999999,301,246,223,2.46,0.30000000000001137,-2
25.05,2.5,173.3,23.38,-5.403,301,245,223,2.48,0.20000000000001705,-3
25.25,2.52,173.3,23.07,-5.475,301,246,224,2.5,0.20000000000001705,-2
25.45,2.54,173.4,22.68,-5.4879999999999995,300,246,223,2.52,0.30000000000001137,-2
25.65,2.56,173.3,22.13,-5.497999999999999,301,246,223,2.54,0.20000000000001705,-2
25.86,2.58,173.4,21.47,-5.52,301,246,224,2.56,0.30000000000001137,-2
26.06,2.6,173.3,20.94,-5.52,300,246,224,2.58,0.20000000000001705,-2
26.26,2.62,173.3,20.57,-5.517,300,246,224,2.6,0.20000000000001705,-2
26.46,2.64,173.2,19.87,-5.523,301,247,224,2.62,0.09999999999999432,-1
26.66,2.66,173.2,19.46,-5.531000000000001,300,247,225,2.64,0.09999999999999432,-1
26.87,2.68,173.3,19.21,-5.532,300,247,224,2.66,0.20000000000001705,-1
27.07,2.7,173.2,18.98,-5.555,300,247,225,2.68,0.09999999999999432,-1
27.27,2.72,173.2,18.36,-5.547000000000001,300,247,226,2.7,0.09999999999999432,-1
27.47,2.74,173.1,18.16,-5.575,300,248,225,2.72,0.0,0
27.67,2.76,173.1,17.96,-5.58,300,248,225,2.74,0.0,0
27.88,2.78,173.1,17.76,-5.598,299,248,226,2.7600000000000002,0.0,0
28.08,2.8,173.1,17.6,-5.593999999999999,300,248,226,2.7800000000000002,0.0,0
28.28,2.82,173.1,17.68,-5.603,299,249,226,2.8000000000000003,0.0,1
28.48,2.84,173.0,17.45,-5.622000000000001,300,248,225,2.82,-0.09999999999999432,0
28.68,2.86,173.1,17.57,-5.615,300,249,226,2.84,0.0,1
28.89,2.88,173.1,17.52,-5.597,300,249,226,2.86,0.0,1
29.09,2.9,173.1,17.54,-5.595,300,249,225,2.88,0.0,1
29.29,2.92,173.2,17.61,-5.593999999999999,300,249,226,2.9,0.09999999999999432,1
29.49,2.94,173.1,17.61,-5.603,299,249,226,2.92,0.0,1
29.69,2.96,173.1,17.82,-5.6,300,248,226,2.94,0.0,0
29.9,2.99,173.0,18.67,-5.614,300,249,226,2.96,-0.09999999999999432,1
30.1,3.01,173.2,18.87,-5.597,299,249,226,2.98,0.09999999999999432,1
30.3,3.03,173.1,19.23,-5.593,300,248,226,3.0,0.0,0
30.5,3.05,173.1,19.57,-5.58,300,249,225,3.02,0.0,1
30.7,3.07,173.1,20.42,-5.555,300,249,226,3.04,0.0,1
30.91,3.09,173.0,20.86,-5.537000000000001,300,248,225,3.06,-0.09999999999999432,0
31.11,3.11,173.2,21.42,-5.5329999999999995,300,248,225,3.08,0.09999999999999432,0
31.31,3.13,173.3,22.21,-5.553999999999999,300,247,225,3.1,0.20000000000001705,-1
31.51,3.15,173.2,22.59,-5.541,300,248,224,3.12,0.09999999999999432,0
31.71,3.17,173.4,23.04,-5.58,301,247,225,3.14,0.30000000000001137,-1
31.92,3.19,173.3,23.69,-5.546,301,247,224,3.16,0.20000000000001705,-1
32.12,3.21,173.4,23.9,-5.541,301,247,224,3.18,0.30000000000001137,-1
32.32,3.23,173.3,24.22,-5.507999999999999,300,247,224,3.2,0.20000000000001705,-1
32.52,3.25,173.4,24.53,-5.5120000000000005,301,247,223,3.22,0.30000000000001137,-1
32.72,3.27,173.5,24.79,-5.506,301,246,224,3.24,0.4000000000000057,-2
32.93,3.29,173.4,24.88,-5.502999999999999,301,246,223,3.2600000000000002,0.30000000000001137,-2
33.13,3.31,173.5,24.91,-5.485,301,246,224,3.2800000000000002,0.4000000000000057,-2
33.33,3.33,173.4,25.0,-5.483,301,246,223,3.3000000000000003,0.30000000000001137,-2
33.53,3.35,173.3,25.09,-5.472,301,246,223,3.3200000000000003,0.20000000000001705,-2
33.73,3.37,173.4,25.03,-5.479,301,245,223,3.34,0.30000000000001137,-3
33.94,3.39,173.4,25.09,-5.47,300,246,223,3.36,0.30000000000001137,-2
34.14,3.41,173.5,25.0,-5.472,301,246,223,3.38,0.4000000000000057,-2
34.34,3.43,173.4,25.02,-5.474,301,246,223,3.4,0.30000000000001137,-2
34.54,3.45,173.5,24.84,-5.4670000000000005,302,247,223,3.42,0.4000000000000057,-1
34.74,3.47,173.4,24.18,-5.476,301,246,223,3.44,0.30000000000001137,-2
34.95,3.49,173.4,23.63,-5.465,301,246,223,3.46,0.30000000000001137,-2
35.15,3.51,173.4,23.4,-5.4670000000000005,301,246,223,3.48,0.30000000000001137,-2
35.35,3.53,173.3,22.98,-5.484,300,246,223,3.5,0.20000000000001705,-2
35.55,3.55,173.4,22.29,-5.489,301,246,223,3.52,0.30000000000001137,-2
35.75,3.57,173.3,21.8,-5.507000000000001,301,246,224,3.54,0.20000000000001705,-2
35.96,3.59,173.4,21.41,-5.511,301,246,224,3.56,0.30000000000001137,-2
36.16,3.61,173.3,20.47,-5.52,301,246,224,3.58,0.20000000000001705,-2
36.36,3.63,173.3,20.1,-5.535,300,247,224,3.6,0.20000000000001705,-1
36.56,3.65,173.3,19.81,-5.531000000000001,300,247,224,3.62,0.20000000000001705,-1
36.76,3.67,173.3,19.14,-5.553999999999999,300,248,224,3.64,0.20000000000001705,0
36.97,3.69,173.2,18.79,-5.571000000000001,300,248,224,3.66,0.09999999999999432,0
37.17,3.71,173.4,18.56,-5.574,300,248,226,3.68,0.30000000000001137,0
37.37,3.73,173.2,18.41,-5.574,300,249,225,3.7,0.09999999999999432,1
37.57,3.75,173.1,17.91,-5.58,300,249,225,3.72,0.0,1
37.77,3.77,173.1,17.69,-5.595,300,249,225,3.74,0.0,1
37.98,3.79,173.1,17.68,-5.596,300,248,226,3.7600000000000002,0.0,0
38.18,3.81,173.1,17.4,-5.619,300,248,225,3.7800000000000002,0.0,0
38.38,3.83,173.2,17.44,-5.648,300,249,226,3.8000000000000003,0.09999999999999432,1
38.58,3.85,173.1,17.52,-5.653,300,249,226,3.8200000000000003,0.0,1
38.78,3.87,173.3,17.53,-5.654,300,249,226,3.84,0.20000000000001705,1
38.99,3.89,173.1,17.54,-5.643,300,249,226,3.86,0.0,1
39.19,3.91,173.1,17.48,-5.646,300,248,226,3.88,0.0,0
39.39,3.93,173.2,17.51,-5.6370000000000005,300,249,225,3.9,0.09999999999999432,1
39.59,3.95,173.2,18.03,-5.644,300,249,225,3.92,0.09999999999999432,1
39.79,3.98,173.1,18.37,-5.627999999999999,301,249,226,3.94,0.0,1
40.0,4.0,173.1,18.61,-5.622999999999999,301,248,226,3.96,0.0,0
40.2,4.02,173.2,18.93,-5.632000000000001,300,249,226,3.98,0.09999999999999432,1
40.4,4.04,173.1,19.63,-5.585,300,248,226,4.0,0.0,0
40.6,4.06,173.3,20.02,-5.587999999999999,300,249,226,4.0200000000000005,0.20000000000001705,1
40.8,4.08,173.2,20.36,-5.5729999999999995,300,248,225,4.04,0.09999999999999432,0
41.01,4.1,173.2,21.36,-5.547000000000001,301,248,225,4.0600000000000005,0.09999999999999432,0
41.21,4.12,173.2,21.84,-5.523,300,247,225,4.08,0.09999999999999432,-1
41.41,4.14,173.3,22.21,-5.528,300,248,225,4.1,0.20000000000001705,0
41.61,4.16,173.4,23.07,-5.496,301,248,224,4.12,0.30000000000001137,0
41.81,4.18,173.3,23.36,-5.478,301,247,224,4.14,0.20000000000001705,-1
42.02,4.2,173.2,23.73,-5.465,301,247,223,4.16,0.09999999999999432,-1
42.22,4.22,173.4,23.9,-5.455,300,247,224,4.18,0.30000000000001137,-1
42.42,4.24,173.3,24.5,-5.431,301,246,224,4.2,0.20000000000001705,-2
42.62,4.26,173.3,24.59,-5.412000000000001,301,246,224,4.22,0.20000000000001705,-2
42.82,4.28,173.4,24.85,-5.425,302,246,223,4.24,0.30000000000001137,-2
43.03,4.3,173.4,25.1,-5.426,301,246,224,4.26,0.30000000000001137,-2
43.23,4.32,173.4,24.96,-5.417999999999999,301,246,223,4.28,0.30000000000001137,-2
43.43,4.34,173.3,24.98,-5.414,301,246,223,4.3,0.20000000000001705,-2
43.63,4.36,173.3,25.07,-5.417000000000001,301,246,223,4.32,0.20000000000001705,-2
43.83,4.38,173.3,25.12,-5.4079999999999995,301,246,223,4.34,0.20000000000001705,-2
44.04,4.4,173.3,25.05,-5.4079999999999995,301,246,223,4.36,0.20000000000001705,-2
44.24,4.42,173.3,25.09,-5.4,301,246,224,4.38,0.20000000000001705,-2
44.44,4.44,173.3,24.89,-5.406000000000001,301,246,223,4.4,0.20000000000001705,-2
44.64,4.46,173.4,24.56,-5.4110000000000005,302,246,223,4.42,0.30000000000001137,-2
44.84,4.48,173.2,24.11,-5.406000000000001,301,245,223,4.44,0.09999999999999432,-3
45.05,4.5,173.4,23.48,-5.407,301,246,223,4.46,0.30000000000001137,-2
45.25,4.52,173.3,22.96,-5.422999999999999,301,246,223,4.48,0.20000000000001705,-2
45.45,4.54,173.3,22.54,-5.426,301,246,223,4.5,0.20000000000001705,-2
45.65,4.56,173.4,22.23,-5.45,300,246,224,4.5200000000000005,0.30000000000001137,-2
45.85,4.58,173.2,21.35,-5.461,301,246,224,4.54,0.09999999999999432,-2
46.06,4.6,173.3,20.78,-5.473,301,247,223,4.5600000000000005,0.20000000000001705,-1
46.26,4.62,173.3,20.62,-5.48,300,247,224,4.58,0.20000000000001705,-1
46.46,4.64,173.2,19.74,-5.499,301,247,224,4.6000000000000005,0.09999999999999432,-1
46.66,4.66,173.1,19.31,-5.517,300,247,224,4.62,0.0,-1
46.86,4.68,173.2,19.06,-5.547999999999999,301,247,224,4.64,0.09999999999999432,-1
47.07,4.7,173.2,18.71,-5.542000000000001,300,248,225,4.66,0.09999999999999432,0
47.27,4.72,173.2,18.14,-5.577000000000001,300,248,225,4.68,0.09999999999999432,0
47.47,4.74,173.2,18.1,-5.581,300,248,225,4.7,0.09999999999999432,0
47.67,4.76,173.1,17.89,-5.582000000000001,300,248,225,4.72,0.0,0
47.87,4.78,173.1,17.76,-5.599,300,248,226,4.74,0.0,0
48.08,4.8,173.2,17.54,-5.611000000000001,300,249,225,4.76,0.09999999999999432,1
48.28,4.82,173.1,17.56,-5.601,300,249,225,4.78,0.0,1
48.48,4.84,173.2,17.41,-5.605,300,248,226,4.8,0.09999999999999432,0
48.68,4.86,173.0,17.52,-5.609,300,249,226,4.82,-0.09999999999999432,1
48.88,4.88,173.1,17.53,-5.617000000000001,300,249,226,4.84,0.0,1
49.09,4.9,173.1,17.49,-5.596,300,248,226,4.86,0.0,0
49.29,4.92,173.2,17.41,-5.598,300,249,226,4.88,0.09999999999999432,1
49.49,4.94,173.2,17.79,-5.615,300,249,226,4.9,0.09999999999999432,1
49.69,4.97,173.1,17.72,-5.6160000000000005,300,249,226,4.92,0.0,1
49.89,4.99,173.1,18.63,-5.611000000000001,300,249,226,4.94,0.0,1
50.1,5.01,173.1,18.82,-5.6,300,248,226,4.96,0.0,0
50.3,5.03,173.2,19.31,-5.5889999999999995,300,249,225,4.98,0.09999999999999432,1
50.5,5.05,173.2,19.65,-5.582000000000001,300,249,226,5.0,0.09999999999999432,1
50.7,5.07,173.2,20.49,-5.559,300,249,226,5.0200000000000005,0.09999999999999432,1
50.9,5.09,173.1,20.83,-5.547000000000001,300,249,225,5.04,0.0,1
51.11,5.11,173.1,21.24,-5.535,300,248,225,5.0600000000000005,0.0,0
51.31,5.13,173.2,22.29,-5.501,301,248,224,5.08,0.09999999999999432,0
51.51,5.15,173.4,22.62,-5.478,300,248,224,5.1000000000000005,0.30000000000001137,0
51.71,5.17,173.3,22.83,-5.482,301,247,224,5.12,0.20000000000001705,-1
51.91,5.19,173.3,23.7,-5.455,301,247,224,5.14,0.20000000000001705,-1
52.12,5.21,173.3,24.04,-5.449,301,247,224,5.16,0.20000000000001705,-1
52.32,5.23,173.3,24.19,-5.428,301,247,224,5.18,0.20000000000001705,-1
52.52,5.25,173.4,24.55,-5.436,301,246,224,5.2,0.30000000000001137,-2
52.72,5.27,173.3,24.67,-5.419,301,246,224,5.22,0.20000000000001705,-2
52.92,5.29,173.4,24.86,-5.416,302,246,223,5.24,0.30000000000001137,-2
53.13,5.31,173.3,25.01,-5.398,301,246,223,5.26,0.20000000000001705,-2
53.33,5.33,173.3,25.08,-5.412000000000001,301,246,223,5.28,0.20000000000001705,-2
53.53,5.35,173.3,25.12,-5.409,301,246,223,5.3,0.20000000000001705,-2
53.73,5.37,173.4,25.16,-5.394,301,246,223,5.32,0.30000000000001137,-2
53.93,5.39,173.4,25.17,-5.399,301,246,223,5.34,0.30000000000001137,-2
54.14,5.41,173.3,24.99,-5.399,301,246,224,5.36,0.20000000000001705,-2
54.34,5.43,173.4,25.03,-5.398,301,246,223,5.38,0.30000000000001137,-2
54.54,5.45,173.4,24.75,-5.41,301,246,224,5.4,0.30000000000001137,-2
54.74,5.47,173.4,24.05,-5.412999999999999,301,246,223,5.42,0.30000000000001137,-2
54.94,5.49,173.4,23.77,-5.407,301,245,224,5.44,0.30000000000001137,-3
55.15,5.51,173.4,23.4,-5.421,302,246,224,5.46,0.30000000000001137,-2
55.35,5.53,173.3,23.1,-5.4270000000000005,301,246,223,5.48,0.20000000000001705,-2
55.55,5.55,173.4,22.28,-5.428999999999999,301,246,223,5.5,0.30000000000001137,-2
55.75,5.57,173.3,21.76,-5.438,301,246,223,5.5200000000000005,0.20000000000001705,-2
55.95,5.59,173.3,21.37,-5.435,301,246,224,5.54,0.20000000000001705,-2
56.16,5.61,173.2,20.61,-5.462000000000001,300,246,224,5.5600000000000005,0.09999999999999432,-2
56.36,5.63,173.3,20.07,-5.4670000000000005,301,247,224,5.58,0.20000000000001705,-1
56.56,5.65,173.2,19.69,-5.497000000000001,301,247,224,5.6000000000000005,0.09999999999999432,-1
56.76,5.67,173.2,19.18,-5.519,300,248,225,5.62,0.09999999999999432,0
56.96,5.69,173.3,18.96,-5.5360000000000005,300,247,225,5.64,0.20000000000001705,-1
57.17,5.71,173.1,18.63,-5.542000000000001,300,248,225,5.66,0.0,0
57.37,5.73,173.2,18.31,-5.544,300,248,225,5.68,0.09999999999999432,0
57.57,5.75,173.1,17.96,-5.575,300,248,225,5.7,0.0,0
57.77,5.77,173.1,17.72,-5.577999999999999,300,248,225,5.72,0.0,0
57.97,5.79,173.2,17.69,-5.587999999999999,300,248,226,5.74,0.09999999999999432,0
58.18,5.81,173.1,17.49,-5.58,300,248,226,5.76,0.0,0
58.38,5.83,173.0,17.67,-5.5889999999999995,300,248,226,5.78,-0.09999999999999432,0
58.58,5.85,173.1,17.49,-5.601,300,248,225,5.8,0.0,0
58.78,5.87,173.1,17.37,-5.604,300,248,226,5.82,0.0,0
58.98,5.89,173.1,17.39,-5.611000000000001,300,248,226,5.84,0.0,0
59.19,5.91,173.1,17.69,-5.593999999999999,300,248,225,5.86,0.0,0
59.39,5.93,173.1,17.67,-5.615,300,249,226,5.88,0.0,1
59.59,5.96,173.0,18.07,-5.607,300,249,226,5.9,-0.09999999999999432,1
59.79,5.98,173.2,18.25,-5.591,301,249,226,5.92,0.09999999999999432,1
59.99,6.0,173.1,18.59,-5.596,300,249,226,5.94,0.0,1
60.2,6.02,173.2,19.21,-5.598,300,249,225,5.96,0.09999999999999432,1
60.4,6.04,173.2,19.62,-5.582999999999999,300,249,226,5.98,0.09999999999999432,1
60.6,6.06,173.1,20.05,-5.56,300,249,226,6.0,0.0,1
60.8,6.08,173.2,20.54,-5.553999999999999,300,248,226,6.0200000000000005,0.09999999999999432,0
61.0,6.1,173.3,21.28,-5.515,300,248,225,6.04,0.20000000000001705,0
61.21,6.12,173.2,21.84,-5.507999999999999,300,248,225,6.0600000000000005,0.09999999999999432,0
61.41,6.14,173.3,22.1,-5.489,301,248,225,6.08,0.20000000000001705,0
61.61,6.16,173.2,23.04,-5.455,300,247,224,6.1000000000000005,0.09999999999999432,-1
61.81,6.18,173.4,23.32,-5.446000000000001,301,247,224,6.12,0.30000000000001137,-1
62.01,6.2,173.3,23.61,-5.433,301,247,224,6.140000000000001,0.20000000000001705,-1
62.22,6.22,173.2,23.83,-5.4270000000000005,301,247,224,6.16,0.09999999999999432,-1
62.42,6.24,173.3,24.48,-5.4,301,247,224,6.18,0.20000000000001705,-1
62.62,6.26,173.3,24.59,-5.402,301,247,224,6.2,0.20000000000001705,-1
62.82,6.28,173.3,24.94,-5.403,301,246,224,6.22,0.20000000000001705,-2
63.02,6.3,173.3,24.94,-5.394,301,246,224,6.24,0.20000000000001705,-2
63.23,6.32,173.4,25.01,-5.398,301,246,223,6.26,0.30000000000001137,-2
63.43,6.34,173.5,25.0,-5.393,301,246,224,6.28,0.4000000000000057,-2
63.63,6.36,173.3,25.11,-5.393,301,246,223,6.3,0.20000000000001705,-2
63.83,6.38,173.4,25.15,-5.371,301,246,223,6.32,0.30000000000001137,-2
64.03,6.4,173.3,24.99,-5.376,301,246,223,6.34,0.20000000000001705,-2
64.24,6.42,173.3,25.03,-5.364,301,246,223,6.36,0.20000000000001705,-2
64.44,6.44,173.3,24.87,-5.381,301,246,223,6.38,0.20000000000001705,-2
64.64,6.46,173.3,24.55,-5.38,301,246,223,6.4,0.20000000000001705,-2
64.84,6.48,173.4,24.1,-5.391,301,245,223,6.42,0.30000000000001137,-3
