时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
136.55,13.65,147.2,15.34,3.013,295,235,214,13.52,9.899999999999977,8
136.75,13.67,147.2,14.7,2.873,295,237,215,13.540000000000001,9.899999999999977,10
136.96,13.69,146.9,14.02,2.7119999999999997,296,239,218,13.56,9.599999999999994,12
137.16,13.71,146.7,13.05,2.3409999999999997,296,245,222,13.58,9.399999999999977,18
137.36,13.73,146.5,12.55,2.156,295,246,224,13.6,9.199999999999989,19
137.56,13.75,146.3,12.24,1.959,295,248,226,13.620000000000001,9.0,21
137.76,13.77,146.0,11.67,1.589,296,252,229,13.64,8.699999999999989,25
137.97,13.79,145.8,11.65,1.374,296,254,230,13.66,8.5,27
138.17,13.81,145.6,11.4,1.1840000000000002,297,255,232,13.68,8.299999999999983,28
138.37,13.83,145.5,11.32,1.0070000000000001,296,256,233,13.700000000000001,8.199999999999989,29
138.57,13.85,145.2,11.09,0.7020000000000001,298,258,235,13.72,7.899999999999977,31
138.77,13.87,145.2,11.14,0.586,297,259,235,13.74,7.899999999999977,32
138.98,13.89,145.0,11.01,0.48700000000000004,298,259,236,13.76,7.699999999999989,32
139.18,13.92,145.0,11.16,0.405,298,259,236,13.780000000000001,7.699999999999989,32
139.38,13.94,145.0,11.31,0.401,299,260,237,13.8,7.699999999999989,33
139.58,13.96,144.8,11.37,0.389,298,261,237,13.82,7.5,34
139.78,13.98,144.9,11.72,0.419,298,260,237,13.84,7.599999999999994,33
139.99,14.0,145.0,12.58,0.518,298,262,239,13.86,7.699999999999989,35
140.19,14.02,145.1,13.12,0.645,300,262,239,13.88,7.799999999999983,35
140.39,14.04,145.3,13.74,0.825,300,263,240,13.9,8.0,36
140.59,14.06,145.6,15.21,1.288,299,263,239,13.92,8.299999999999983,36
140.79,14.08,146.0,15.81,1.5659999999999998,299,261,237,13.94,8.699999999999989,34
141.0,14.1,146.1,17.0,1.916,300,259,235,13.96,8.799999999999983,32
141.2,14.12,146.5,18.44,2.234,301,257,232,13.98,9.199999999999989,30
141.4,14.14,147.1,22.18,2.93,303,249,225,14.0,9.799999999999983,22
141.6,14.16,147.4,24.4,3.2239999999999998,303,244,221,14.02,10.099999999999994,17
141.8,14.18,147.7,26.56,3.509,303,239,218,14.040000000000001,10.399999999999977,12
142.01,14.2,148.0,30.49,3.95,304,234,212,14.06,10.699999999999989,7
142.21,14.22,148.0,31.72,4.106,303,231,210,14.08,10.699999999999989,4
142.41,14.24,148.2,32.69,4.237,303,230,208,14.1,10.899999999999977,3
142.61,14.26,148.5,33.88,4.46,302,227,205,14.120000000000001,11.199999999999989,0
142.81,14.28,148.5,34.28,4.535,302,226,204,14.14,11.199999999999989,-1
143.02,14.3,148.5,34.44,4.6,301,225,203,14.16,11.199999999999989,-2
143.22,14.32,148.7,34.64,4.662,301,224,202,14.18,11.399999999999977,-3
143.42,14.34,148.7,34.38,4.723,301,223,202,14.200000000000001,11.399999999999977,-4
143.62,14.36,148.7,34.29,4.758,301,223,201,14.22,11.399999999999977,-4
143.82,14.38,148.7,33.98,4.77,300,223,202,14.24,11.399999999999977,-4
144.03,14.4,148.8,33.65,4.766,300,223,202,14.26,11.5,-4
144.23,14.42,148.8,33.25,4.762,300,223,201,14.280000000000001,11.5,-4
144.43,14.44,148.8,31.98,4.768,299,223,202,14.3,11.5,-4
144.63,14.46,148.6,30.58,4.756,300,222,201,14.32,11.299999999999983,-5
144.83,14.48,148.7,28.45,4.675,299,224,202,14.34,11.399999999999977,-3
145.04,14.5,148.7,26.96,4.652,299,223,202,14.36,11.399999999999977,-4
145.24,14.52,148.7,25.67,4.598,299,223,203,14.38,11.399999999999977,-4
145.44,14.54,148.5,22.88,4.453,298,225,204,14.4,11.199999999999989,-2
145.64,14.56,148.5,21.72,4.386,298,226,205,14.42,11.199999999999989,-1
145.84,14.58,148.4,20.48,4.31,298,227,206,14.44,11.099999999999994,0
146.05,14.6,148.3,18.06,4.126,296,229,208,14.46,11.0,2
146.25,14.62,148.2,17.06,4.012,296,231,209,14.48,10.899999999999977,4
146.45,14.64,148.0,16.13,3.884,296,234,211,14.5,10.699999999999989,7
146.65,14.66,148.0,15.38,3.748,296,235,213,14.52,10.699999999999989,8
146.85,14.68,147.8,14.0,3.448,295,239,218,14.540000000000001,10.5,12
147.06,14.7,147.5,13.31,3.265,296,241,221,14.56,10.199999999999989,14
147.26,14.72,147.3,13.05,3.088,296,244,222,14.58,10.0,17
147.46,14.74,147.0,12.16,2.699,296,248,226,14.6,9.699999999999989,21
147.66,14.76,146.8,12.08,2.494,295,250,228,14.620000000000001,9.5,23
147.86,14.78,146.8,11.76,2.3040000000000003,297,252,230,14.64,9.5,25
148.07,14.8,146.6,11.68,2.1069999999999998,297,254,232,14.66,9.299999999999983,27
148.27,14.82,146.2,11.29,1.724,296,257,233,14.68,8.899999999999977,30
148.47,14.84,146.0,11.26,1.5719999999999998,296,258,234,14.700000000000001,8.699999999999989,31
148.67,14.86,145.9,11.07,1.4180000000000001,297,258,236,14.72,8.599999999999994,31
148.87,14.88,145.8,11.11,1.2,299,260,236,14.74,8.5,33
149.08,14.91,145.6,11.03,1.153,298,259,237,14.76,8.299999999999983,32
149.28,14.93,145.6,10.99,1.123,298,260,237,14.780000000000001,8.299999999999983,33
149.48,14.95,145.7,11.17,1.119,298,260,237,14.8,8.399999999999977,33
149.68,14.97,145.6,11.6,1.11,299,261,237,14.82,8.299999999999983,34
149.88,14.99,145.6,12.05,1.17,299,261,237,14.84,8.299999999999983,34
150.09,15.01,145.7,12.67,1.247,299,261,239,14.86,8.399999999999977,34
150.29,15.03,145.9,13.94,1.5290000000000001,298,264,241,14.88,8.599999999999994,37
150.49,15.05,146.1,14.45,1.7409999999999999,299,263,240,14.9,8.799999999999983,36
150.69,15.07,146.3,15.15,1.9969999999999999,299,263,240,14.92,9.0,36
150.89,15.09,147.0,17.04,2.615,300,260,235,14.94,9.699999999999989,33
151.1,15.11,147.2,18.41,2.9610000000000003,301,257,232,14.96,9.899999999999977,30
151.3,15.13,147.5,20.28,3.32,302,253,229,14.98,10.199999999999989,26
151.5,15.15,147.8,22.21,3.642,303,248,226,15.0,10.5,21
151.7,15.17,148.3,26.54,4.232,303,241,217,15.02,11.0,14
151.9,15.19,148.6,28.56,4.457,303,238,214,15.040000000000001,11.299999999999983,11
152.11,15.21,148.7,30.41,4.672,304,234,212,15.06,11.399999999999977,7
152.31,15.23,149.0,32.74,4.958,303,230,209,15.08,11.699999999999989,3
152.51,15.25,149.1,33.37,5.086,301,229,207,15.1,11.799999999999983,2
152.71,15.27,149.1,33.88,5.18,302,227,206,15.120000000000001,11.799999999999983,0
152.91,15.29,149.2,34.17,5.277,302,226,204,15.14,11.899999999999977,-1
153.12,15.31,149.3,34.7,5.385,302,225,203,15.16,12.0,-2
153.32,15.33,149.4,34.59,5.407,301,224,203,15.18,12.099999999999994,-3
153.52,15.35,149.5,34.4,5.452000000000001,301,223,202,15.200000000000001,12.199999999999989,-4
153.72,15.37,149.5,34.02,5.483,301,224,202,15.22,12.199999999999989,-3
153.92,15.39,149.5,33.91,5.482,301,224,202,15.24,12.199999999999989,-3
154.13,15.41,149.4,33.6,5.481,300,223,202,15.26,12.099999999999994,-4
154.33,15.43,149.5,32.09,5.468,299,223,202,15.280000000000001,12.199999999999989,-4
154.53,15.45,149.4,30.85,5.468999999999999,300,223,202,15.3,12.099999999999994,-4
154.73,15.47,149.4,29.74,5.436,300,223,202,15.32,12.099999999999994,-4
154.93,15.49,149.4,28.61,5.388999999999999,299,223,203,15.34,12.099999999999994,-4
155.14,15.51,149.3,25.67,5.307,297,224,203,15.36,12.0,-3
155.34,15.53,149.4,24.53,5.255,298,225,203,15.38,12.099999999999994,-2
155.54,15.55,149.2,23.24,5.176,298,225,204,15.4,11.899999999999977,-2
155.74,15.57,149.1,20.2,5.024,298,227,206,15.42,11.799999999999983,0
155.94,15.59,149.0,19.43,4.923,296,228,207,15.44,11.699999999999989,1
156.15,15.61,149.0,18.18,4.848,296,229,209,15.46,11.699999999999989,2
156.35,15.63,149.0,17.22,4.71,296,231,210,15.48,11.699999999999989,4
156.55,15.65,148.7,15.37,4.4639999999999995,295,235,214,15.5,11.399999999999977,8
156.75,15.67,148.4,14.67,4.3260000000000005,295,237,217,15.52,11.099999999999994,10
156.95,15.69,148.4,14.16,4.149,295,240,218,15.540000000000001,11.099999999999994,13
157.16,15.71,148.1,13.16,3.798,296,245,223,15.56,10.799999999999983,18
157.36,15.73,147.9,12.64,3.61,295,247,225,15.58,10.599999999999994,20
157.56,15.75,147.8,12.06,3.409,296,248,226,15.6,10.5,21
157.76,15.77,147.5,11.99,3.219,296,250,229,15.620000000000001,10.199999999999989,23
157.96,15.79,147.2,11.49,2.8280000000000003,297,254,232,15.64,9.899999999999977,27
158.17,15.81,147.0,11.62,2.6069999999999998,297,256,233,15.66,9.699999999999989,29
158.37,15.83,146.9,11.25,2.431,296,257,234,15.68,9.599999999999994,30
158.57,15.85,146.6,11.14,2.134,298,259,236,15.700000000000001,9.299999999999983,32
158.77,15.87,146.4,11.09,2.0069999999999997,299,259,237,15.72,9.099999999999994,32
158.97,15.9,146.5,11.18,1.9240000000000002,298,260,236,15.74,9.199999999999989,33
159.18,15.92,146.4,11.11,1.8119999999999998,298,260,236,15.76,9.099999999999994,33
159.38,15.94,146.3,11.11,1.8130000000000002,299,261,238,15.780000000000001,9.0,34
159.58,15.96,146.3,11.15,1.8330000000000002,299,260,238,15.8,9.0,33
159.78,15.98,146.4,11.68,1.8130000000000002,299,262,237,15.82,9.099999999999994,35
159.98,16.0,146.4,12.43,1.953,298,262,238,15.84,9.099999999999994,35
160.19,16.02,146.5,13.2,2.089,299,263,239,15.860000000000001,9.199999999999989,36
160.39,16.04,146.6,13.93,2.25,299,263,240,15.88,9.299999999999983,36
160.59,16.06,147.0,14.95,2.705,300,263,240,15.9,9.699999999999989,36
160.79,16.08,147.3,15.79,2.9960000000000004,299,262,238,15.92,10.0,35
160.99,16.1,147.6,17.01,3.315,300,260,236,15.94,10.299999999999983,33
161.2,16.12,147.9,18.34,3.6689999999999996,302,257,233,15.96,10.599999999999994,30
161.4,16.14,148.4,22.22,4.334,303,249,226,15.98,11.099999999999994,22
161.6,16.16,148.9,24.23,4.656000000000001,303,246,221,16.0,11.599999999999994,19
161.8,16.18,149.0,26.36,4.922,304,241,218,16.02,11.699999999999989,14
162.0,16.2,149.4,30.52,5.391,303,235,212,16.04,12.099999999999994,8
162.21,16.22,149.5,31.74,5.541,304,232,211,16.06,12.199999999999989,5
162.41,16.24,149.6,32.55,5.686,303,230,208,16.080000000000002,12.299999999999983,3
162.61,16.26,149.9,33.76,5.877999999999999,302,227,205,16.1,12.599999999999994,0
162.81,16.28,149.8,34.33,5.977,302,226,205,16.12,12.5,-1
163.01,16.3,149.9,34.63,6.047999999999999,302,225,204,16.14,12.599999999999994,-2
163.22,16.32,149.9,34.54,6.0889999999999995,302,225,203,16.16,12.599999999999994,-2
163.42,16.34,150.0,34.49,6.142,301,223,202,16.18,12.699999999999989,-4
163.62,16.36,150.0,34.38,6.172000000000001,301,224,202,16.2,12.699999999999989,-3
163.82,16.38,150.0,34.03,6.188,301,224,202,16.22,12.699999999999989,-3
164.02,16.4,150.0,33.44,6.204,299,223,202,16.240000000000002,12.699999999999989,-4
164.23,16.42,150.1,33.14,6.189,300,223,202,16.26,12.799999999999983,-4
164.43,16.44,150.1,32.11,6.186,299,224,202,16.28,12.799999999999983,-3
164.63,16.46,150.1,30.84,6.172000000000001,300,223,202,16.3,12.799999999999983,-4
164.83,16.48,150.1,28.43,6.105,299,224,202,16.32,12.799999999999983,-3
165.03,16.5,150.1,26.97,6.066,299,224,203,16.34,12.799999999999983,-3
165.24,16.52,150.0,25.79,6.002999999999999,299,225,203,16.36,12.699999999999989,-2
165.44,16.54,149.9,22.94,5.901,298,226,205,16.38,12.599999999999994,-1
165.64,16.56,149.8,21.55,5.83,297,226,205,16.4,12.5,-1
165.84,16.58,149.8,20.59,5.734,298,227,206,16.42,12.5,0
166.04,16.6,149.5,18.32,5.547999999999999,297,230,209,16.44,12.199999999999989,3
166.25,16.62,149.5,17.17,5.436,296,232,210,16.46,12.199999999999989,5
166.45,16.64,149.5,16.25,5.312,296,233,212,16.48,12.199999999999989,6
166.65,16.66,149.4,15.33,5.17,296,236,213,16.5,12.099999999999994,9
166.85,16.68,149.0,14.03,4.859,295,240,218,16.52,11.699999999999989,13
167.05,16.7,148.9,13.44,4.677,296,243,221,16.54,11.599999999999994,16
167.26,16.72,148.7,12.92,4.508,295,246,223,16.56,11.399999999999977,19
167.46,16.74,148.4,12.17,4.12,296,249,227,16.580000000000002,11.099999999999994,22
167.66,16.76,148.2,12.03,3.9130000000000003,296,251,228,16.6,10.899999999999977,24
167.86,16.78,148.0,11.59,3.734,295,253,230,16.62,10.699999999999989,26
168.06,16.8,147.9,11.67,3.5069999999999997,297,255,232,16.64,10.599999999999994,28
168.27,16.82,147.7,11.35,3.128,297,256,234,16.66,10.399999999999977,29
168.47,16.84,147.4,11.16,2.9789999999999996,297,259,235,16.68,10.099999999999994,32
168.67,16.86,147.2,11.2,2.81,298,259,236,16.7,9.899999999999977,32
168.87,16.89,147.0,11.13,2.62,297,260,237,16.72,9.699999999999989,33
169.07,16.91,147.0,11.02,2.559,297,261,237,16.740000000000002,9.699999999999989,34
169.28,16.93,147.0,11.14,2.5180000000000002,298,262,237,16.76,9.699999999999989,35
169.48,16.95,147.0,11.19,2.515,299,261,238,16.78,9.699999999999989,34
169.68,16.97,147.0,11.57,2.517,298,261,238,16.8,9.699999999999989,34
169.88,16.99,147.0,12.16,2.563,298,262,238,16.82,9.699999999999989,35
170.08,17.01,147.0,12.72,2.635,298,263,239,16.84,9.699999999999989,36
170.29,17.03,147.3,13.93,2.947,299,265,241,16.86,10.0,38
170.49,17.05,147.4,14.39,3.148,299,265,241,16.88,10.099999999999994,38
170.69,17.07,147.8,15.01,3.4010000000000002,299,264,239,16.9,10.5,37
170.89,17.09,148.2,16.89,4.027,301,260,236,16.92,10.899999999999977,33
171.09,17.11,148.6,18.24,4.375,302,257,234,16.94,11.299999999999983,30
171.3,17.13,148.8,20.09,4.7139999999999995,302,254,231,16.96,11.5,27
171.5,17.15,149.2,22.16,5.04,303,250,226,16.98,11.899999999999977,23
171.7,17.17,149.6,26.42,5.645,303,241,218,17.0,12.299999999999983,14
171.9,17.19,149.9,28.6,5.892,304,237,216,17.02,12.599999999999994,10
172.1,17.21,150.1,30.41,6.081,303,235,213,17.04,12.799999999999983,8
172.31,17.23,150.3,32.74,6.375,303,231,209,17.06,13.0,4
172.51,17.25,150.4,33.62,6.49,303,229,208,17.080000000000002,13.099999999999994,2
172.71,17.27,150.5,33.95,6.585,303,228,206,17.1,13.199999999999989,1
172.91,17.29,150.7,34.57,6.7379999999999995,302,225,204,17.12,13.399999999999977,-2
173.11,17.31,150.6,34.75,6.785,302,225,203,17.14,13.299999999999983,-2
173.32,17.33,150.8,34.55,6.834,300,224,203,17.16,13.5,-3
173.52,17.35,150.7,34.67,6.851,300,224,202,17.18,13.399999999999977,-3
173.72,17.37,150.7,33.91,6.877000000000001,300,225,201,17.2,13.399999999999977,-2
173.92,17.39,150.7,33.62,6.876,301,223,203,17.22,13.399999999999977,-4
174.12,17.41,150.7,33.58,6.881,300,224,202,17.240000000000002,13.399999999999977,-3
174.33,17.43,150.7,32.1,6.862,299,224,201,17.26,13.399999999999977,-3
174.53,17.45,150.7,30.61,6.848,299,224,203,17.28,13.399999999999977,-3
174.73,17.47,150.7,29.68,6.8229999999999995,300,224,202,17.3,13.399999999999977,-3
174.93,17.49,150.8,28.42,6.784,299,224,203,17.32,13.5,-3
175.13,17.51,150.6,25.6,6.709,298,226,204,17.34,13.299999999999983,-1
175.34,17.53,150.6,24.36,6.642,298,225,204,17.36,13.299999999999983,-2
175.54,17.55,150.6,23.31,6.575,299,226,206,17.38,13.299999999999983,-1
175.74,17.57,150.5,20.44,6.421,296,228,207,17.400000000000002,13.199999999999989,1
175.94,17.59,150.4,19.28,6.347,296,230,208,17.42,13.099999999999994,3
176.14,17.61,150.2,18.15,6.236000000000001,296,231,209,17.44,12.899999999999977,4
176.35,17.63,150.2,17.13,6.124,296,232,211,17.46,12.899999999999977,5
176.55,17.65,150.0,15.42,5.877000000000001,296,236,215,17.48,12.699999999999989,9
176.75,17.67,149.9,14.59,5.702000000000001,295,238,217,17.5,12.599999999999994,11
176.95,17.69,149.7,14.06,5.56,296,241,219,17.52,12.399999999999977,14
177.15,17.71,149.4,12.97,5.184,296,245,224,17.54,12.099999999999994,18
177.36,17.73,149.2,12.6,5.015,295,248,225,17.56,11.899999999999977,21
177.56,17.75,149.0,12.25,4.821000000000001,295,250,228,17.580000000000002,11.699999999999989,23
177.76,17.77,148.7,11.65,4.405,296,254,231,17.6,11.399999999999977,27
177.96,17.79,148.5,11.54,4.218,297,254,233,17.62,11.199999999999989,27
178.16,17.81,148.3,11.5,4.038,296,256,234,17.64,11.0,29
178.37,17.83,148.2,11.32,3.842,297,258,235,17.66,10.899999999999977,31
178.57,17.85,148.0,11.22,3.5439999999999996,298,260,235,17.68,10.699999999999989,33
178.77,17.88,147.7,11.13,3.4019999999999997,298,260,238,17.7,10.399999999999977,33
178.97,17.9,147.7,10.95,3.332,298,261,237,17.72,10.399999999999977,34
179.17,17.92,147.7,11.02,3.234,298,262,238,17.740000000000002,10.399999999999977,35
179.38,17.94,147.6,11.07,3.228,297,261,238,17.76,10.299999999999983,34
179.58,17.96,147.6,11.16,3.218,298,262,239,17.78,10.299999999999983,35
179.78,17.98,147.7,11.5,3.2430000000000003,299,262,239,17.8,10.399999999999977,35
179.98,18.0,147.7,12.68,3.35,298,264,239,17.82,10.399999999999977,37
180.18,18.02,147.8,13.23,3.484,298,264,241,17.84,10.5,37
180.39,18.04,148.0,13.78,3.653,299,265,241,17.86,10.699999999999989,38
180.59,18.06,148.4,15.19,4.121,300,264,241,17.88,11.099999999999994,37
180.79,18.08,148.6,15.88,4.394,300,263,239,17.900000000000002,11.299999999999983,36
180.99,18.1,148.9,16.87,4.718,300,260,237,17.92,11.599999999999994,33
181.19,18.12,149.5,20.06,5.426,303,254,230,17.94,12.199999999999989,27
181.4,18.14,149.8,22.08,5.75,303,250,227,17.96,12.5,23
181.6,18.16,150.1,24.11,6.0489999999999995,303,246,222,17.98,12.799999999999983,19
181.8,18.18,150.4,26.45,6.354,303,241,218,18.0,13.099999999999994,14
182.0,18.2,150.7,30.49,6.785,304,236,212,18.02,13.399999999999977,9
182.2,18.22,150.8,31.8,6.944,304,234,211,18.04,13.5,7
182.41,18.24,151.0,32.6,7.058,302,232,209,18.06,13.699999999999989,5
182.61,18.26,151.1,33.85,7.279,302,228,205,18.080000000000002,13.799999999999983,1
182.81,18.28,151.2,34.49,7.353,302,227,205,18.1,13.899999999999977,0
183.01,18.3,151.3,34.65,7.421,302,226,204,18.12,14.0,-1
183.21,18.32,151.3,34.7,7.468999999999999,301,225,203,18.14,14.0,-2
183.42,18.34,151.4,34.61,7.55,300,224,203,18.16,14.099999999999994,-3
183.62,18.36,151.4,34.42,7.546,300,224,203,18.18,14.099999999999994,-3
183.82,18.38,151.5,34.16,7.581,300,225,203,18.2,14.199999999999989,-2
184.02,18.4,151.5,33.71,7.57,300,224,203,18.22,14.199999999999989,-3
184.22,18.42,151.4,33.23,7.574,299,223,202,18.240000000000002,14.099999999999994,-4
184.43,18.44,151.3,32.17,7.57,299,224,203,18.26,14.0,-3
184.63,18.46,151.4,30.75,7.559,299,223,202,18.28,14.099999999999994,-4
184.83,18.48,151.4,28.44,7.489,298,224,203,18.3,14.099999999999994,-3
185.03,18.5,151.4,27.01,7.4670000000000005,298,224,203,18.32,14.099999999999994,-3
185.23,18.52,151.4,25.71,7.381,299,225,204,18.34,14.099999999999994,-2
185.44,18.54,151.2,23.1,7.2589999999999995,299,227,205,18.36,13.899999999999977,0
185.64,18.56,151.2,21.66,7.185,298,227,206,18.38,13.899999999999977,0
185.84,18.58,151.1,20.39,7.11,297,229,206,18.400000000000002,13.799999999999983,2
186.04,18.6,151.0,18.04,6.934,297,230,209,18.42,13.699999999999989,3
186.24,18.62,150.9,17.2,6.83,295,233,211,18.44,13.599999999999994,6
186.45,18.64,150.8,16.17,6.693,295,235,214,18.46,13.5,8
186.65,18.66,150.7,15.37,6.564,295,237,216,18.48,13.399999999999977,10
186.85,18.68,150.3,13.92,6.257999999999999,295,241,219,18.5,13.0,14
187.05,18.7,150.2,13.54,6.056,295,243,221,18.52,12.899999999999977,16
187.25,18.72,150.0,12.95,5.892,295,246,223,18.54,12.699999999999989,19
187.46,18.74,149.7,12.25,5.5,294,250,228,18.56,12.399999999999977,23
187.66,18.76,149.5,11.96,5.314,296,252,230,18.580000000000002,12.199999999999989,25
187.86,18.78,149.3,11.78,5.104,296,254,231,18.6,12.0,27
188.06,18.8,149.2,11.78,4.907,296,256,233,18.62,11.899999999999977,29
188.26,18.82,148.9,11.36,4.53,297,257,235,18.64,11.599999999999994,30
188.47,18.84,148.6,11.28,4.3580000000000005,298,259,236,18.66,11.299999999999983,32
188.67,18.87,148.6,11.08,4.192,297,260,237,18.68,11.299999999999983,33
188.87,18.89,148.4,11.04,3.995,298,262,237,18.7,11.099999999999994,35
189.07,18.91,148.3,11.17,3.9210000000000003,297,261,237,18.72,11.0,34
189.27,18.93,148.3,11.08,3.8989999999999996,298,262,238,18.740000000000002,11.0,35
189.48,18.95,148.3,11.3,3.887,299,262,240,18.76,11.0,35
189.68,18.97,148.3,11.66,3.8989999999999996,298,262,238,18.78,11.0,35
189.88,18.99,148.3,12.22,3.968,298,263,239,18.8,11.0,36
190.08,19.01,148.2,12.73,4.023,299,262,241,18.82,10.899999999999977,35
190.28,19.03,148.6,13.82,4.329,299,265,242,18.84,11.299999999999983,38
190.49,19.05,148.8,14.45,4.526,299,265,241,18.86,11.5,38
190.69,19.07,149.0,14.92,4.763,300,265,241,18.88,11.699999999999989,38
190.89,19.09,149.6,16.97,5.393,301,261,238,18.900000000000002,12.299999999999983,34
191.09,19.11,149.9,18.18,5.744,302,259,233,18.92,12.599999999999994,32
191.29,19.13,150.2,19.97,6.0920000000000005,303,254,231,18.94,12.899999999999977,27
191.5,19.15,150.5,22.07,6.425,303,250,227,18.96,13.199999999999989,23
191.7,19.17,150.9,26.6,7.021,303,242,218,18.98,13.599999999999994,15
191.9,19.19,151.2,28.53,7.26,304,239,215,19.0,13.899999999999977,12
192.1,19.21,151.3,30.27,7.457999999999999,304,235,212,19.02,14.0,8
192.3,19.23,151.6,32.6,7.747000000000001,304,231,209,19.04,14.299999999999983,4
192.51,19.25,151.7,33.47,7.865,303,230,207,19.06,14.399999999999977,3
192.71,19.27,151.8,34.01,7.962000000000001,302,228,207,19.080000000000002,14.5,1
192.91,19.29,151.8,34.65,8.103,301,226,204,19.1,14.5,-1
193.11,19.31,151.9,34.63,8.156,301,226,204,19.12,14.599999999999994,-1
193.31,19.33,152.0,34.57,8.199,301,224,203,19.14,14.699999999999989,-3
193.52,19.35,152.1,34.62,8.221,301,224,203,19.16,14.799999999999983,-3
193.72,19.37,152.0,34.11,8.237,300,223,202,19.18,14.699999999999989,-4
193.92,19.39,152.0,33.76,8.242,301,224,203,19.2,14.699999999999989,-3
194.12,19.41,152.1,33.68,8.246,300,224,203,19.22,14.799999999999983,-3
194.32,19.43,152.0,31.83,8.235,299,223,202,19.240000000000002,14.699999999999989,-4
194.53,19.45,152.1,30.59,8.238999999999999,300,224,203,19.26,14.799999999999983,-3
194.73,19.47,152.0,29.65,8.198,299,224,203,19.28,14.699999999999989,-3
194.93,19.49,151.9,28.3,8.152000000000001,299,224,203,19.3,14.599999999999994,-3
195.13,19.51,151.9,25.6,8.073,298,225,203,19.32,14.599999999999994,-2
195.33,19.53,152.0,24.24,8.02,298,226,205,19.34,14.699999999999989,-1
195.54,19.55,151.8,22.9,7.955,298,226,205,19.36,14.5,-1
195.74,19.57,151.7,20.32,7.787000000000001,297,229,208,19.38,14.399999999999977,2
195.94,19.59,151.6,19.27,7.702000000000001,297,229,209,19.400000000000002,14.299999999999983,2
196.14,19.61,151.6,18.05,7.602,296,231,210,19.42,14.299999999999983,4
196.34,19.63,151.4,15.97,7.36,296,234,213,19.44,14.099999999999994,7
196.55,19.65,151.2,15.34,7.246,295,238,215,19.46,13.899999999999977,11
196.75,19.67,151.2,14.48,7.08,295,238,217,19.48,13.899999999999977,11
196.95,19.69,151.0,14.08,6.943,295,242,219,19.5,13.699999999999989,15
197.15,19.71,150.8,13.03,6.566,296,246,224,19.52,13.5,19
197.35,19.73,150.6,12.64,6.3870000000000005,295,248,227,19.54,13.299999999999983,21
197.56,19.75,150.4,12.31,6.17,296,250,227,19.56,13.099999999999994,23
197.76,19.77,150.2,12.07,5.982,295,253,230,19.580000000000002,12.899999999999977,26
197.96,19.79,149.9,11.69,5.587000000000001,297,256,233,19.6,12.599999999999994,29
198.16,19.81,149.6,11.49,5.382999999999999,297,257,234,19.62,12.299999999999983,30
198.36,19.83,149.6,11.41,5.206,297,259,236,19.64,12.299999999999983,32
198.57,19.86,149.3,11.18,4.89,297,261,237,19.66,12.0,34
198.77,19.88,149.0,11.14,4.7780000000000005,298,261,238,19.68,11.699999999999989,34
198.97,19.9,149.1,11.02,4.697,297,260,238,19.7,11.799999999999983,33
199.17,19.92,149.0,11.06,4.585,298,262,238,19.72,11.699999999999989,35
199.37,19.94,148.9,11.27,4.558,298,262,238,19.740000000000002,11.599999999999994,35
199.58,19.96,149.0,11.31,4.563,298,263,239,19.76,11.699999999999989,36
199.78,19.98,148.9,11.69,4.587,299,262,240,19.78,11.599999999999994,35
199.98,20.0,149.1,12.58,4.691,299,264,240,19.8,11.799999999999983,37
200.18,20.02,149.2,13.14,4.83,297,265,240,19.82,11.899999999999977,38
200.38,20.04,149.3,13.87,5.005,299,265,242,19.84,12.0,38
200.59,20.06,149.8,14.93,5.471,299,265,241,19.86,12.5,38
200.79,20.08,149.9,15.69,5.757000000000001,299,264,240,19.88,12.599999999999994,37
200.99,20.1,150.2,16.91,6.0920000000000005,301,262,237,19.900000000000002,12.899999999999977,35
201.19,20.12,150.8,20.1,6.785,303,255,231,19.92,13.5,28
201.39,20.14,151.1,22.06,7.122999999999999,303,251,226,19.94,13.799999999999983,24
201.6,20.16,151.3,24.18,7.431,304,247,222,19.96,14.0,20
201.8,20.18,151.6,26.53,7.721,303,242,219,19.98,14.299999999999983,15
202.0,20.2,152.0,30.42,8.144,303,236,214,20.0,14.699999999999989,9
202.2,20.22,152.1,31.89,8.296,303,233,211,20.02,14.799999999999983,6
202.4,20.24,152.3,32.77,8.425,303,232,210,20.04,15.0,5
202.61,20.26,152.4,34.0,8.633,301,228,207,20.06,15.099999999999994,1
202.81,20.28,152.5,34.3,8.712,302,227,206,20.080000000000002,15.199999999999989,0
203.01,20.3,152.6,34.51,8.767999999999999,302,226,205,20.1,15.299999999999983,-1
203.21,20.32,152.6,34.66,8.812000000000001,303,226,204,20.12,15.299999999999983,-1
203.41,20.34,152.7,34.46,8.884,300,225,203,20.14,15.399999999999977,-2
203.62,20.36,152.7,34.32,8.908,300,224,203,20.16,15.399999999999977,-3
203.82,20.38,152.7,33.95,8.916,300,224,203,20.18,15.399999999999977,-3
204.02,20.4,152.7,33.55,8.932,301,225,203,20.2,15.399999999999977,-2
204.22,20.42,152.7,33.22,8.94,299,224,202,20.22,15.399999999999977,-3
204.42,20.44,152.6,32.0,8.919,299,224,203,20.240000000000002,15.299999999999983,-3
204.63,20.46,152.7,30.65,8.89,299,225,204,20.26,15.399999999999977,-2
