时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
13.74,1.37,137.2,27.09,-6.15,300,224,202,1.36,0.39999999999997726,-3
13.94,1.39,137.2,27.15,-6.178,301,224,202,1.3800000000000001,0.39999999999997726,-3
14.14,1.41,137.2,26.96,-6.193,300,224,202,1.4000000000000001,0.39999999999997726,-3
14.34,1.43,137.1,26.84,-6.176,301,223,203,1.42,0.29999999999998295,-4
14.54,1.45,137.3,26.36,-6.1579999999999995,301,224,202,1.44,0.5,-3
14.75,1.47,137.2,25.67,-6.196000000000001,301,224,203,1.46,0.39999999999997726,-3
14.95,1.49,137.1,24.47,-6.196000000000001,301,224,203,1.48,0.29999999999998295,-3
15.15,1.51,137.3,24.03,-6.189,301,224,202,1.5,0.5,-3
15.35,1.53,137.1,23.58,-6.196000000000001,301,223,202,1.52,0.29999999999998295,-4
15.55,1.55,137.2,22.21,-6.222,300,224,202,1.54,0.39999999999997726,-3
15.76,1.57,137.2,21.58,-6.231,301,224,203,1.56,0.39999999999997726,-3
15.96,1.59,137.0,20.88,-6.2379999999999995,300,224,202,1.58,0.19999999999998863,-3
16.16,1.61,137.1,20.2,-6.29,300,224,203,1.6,0.29999999999998295,-3
16.36,1.63,137.1,19.33,-6.26,299,225,202,1.62,0.29999999999998295,-2
16.56,1.65,137.0,18.68,-6.281000000000001,300,224,203,1.6400000000000001,0.19999999999998863,-3
16.77,1.67,137.1,18.21,-6.2989999999999995,299,225,204,1.6600000000000001,0.29999999999998295,-2
16.97,1.69,136.9,17.32,-6.321000000000001,300,225,204,1.68,0.09999999999999432,-2
17.17,1.71,137.0,17.21,-6.337999999999999,299,225,204,1.7,0.19999999999998863,-2
17.37,1.73,136.9,16.76,-6.348,299,227,205,1.72,0.09999999999999432,0
17.57,1.75,136.8,16.51,-6.367999999999999,299,226,205,1.74,0.0,-1
17.78,1.77,136.8,15.98,-6.372000000000001,299,226,206,1.76,0.0,-1
17.98,1.79,136.8,16.0,-6.375,300,227,205,1.78,0.0,0
18.18,1.81,136.8,15.85,-6.372999999999999,300,226,205,1.8,0.0,-1
18.38,1.83,136.7,15.77,-6.393,300,226,205,1.82,-0.10000000000002274,-1
18.58,1.85,136.8,15.86,-6.397,299,227,205,1.84,0.0,0
18.79,1.87,136.8,15.84,-6.4079999999999995,299,226,205,1.86,0.0,-1
18.99,1.89,136.8,15.74,-6.3870000000000005,300,226,205,1.8800000000000001,0.0,-1
19.19,1.91,136.8,15.9,-6.388999999999999,300,226,205,1.9000000000000001,0.0,-1
19.39,1.93,136.8,15.87,-6.382000000000001,299,227,205,1.92,0.0,0
19.59,1.95,136.7,16.27,-6.402,300,227,205,1.94,-0.10000000000002274,0
19.8,1.97,136.8,17.41,-6.385,300,226,205,1.96,0.0,-1
20.0,2.0,136.8,17.85,-6.367000000000001,299,227,206,1.98,0.0,0
20.2,2.02,136.8,18.18,-6.3870000000000005,300,227,206,2.0,0.0,0
20.4,2.04,137.0,19.67,-6.331,299,226,206,2.02,0.19999999999998863,-1
20.6,2.06,136.9,20.26,-6.3260000000000005,300,227,206,2.04,0.09999999999999432,0
20.81,2.08,137.0,20.98,-6.314,299,227,205,2.06,0.19999999999998863,0
21.01,2.1,136.9,21.77,-6.287999999999999,300,228,205,2.08,0.09999999999999432,1
21.21,2.12,137.0,22.89,-6.268,301,226,204,2.1,0.19999999999998863,-1
21.41,2.14,137.1,23.62,-6.2410000000000005,300,226,205,2.12,0.29999999999998295,-1
21.61,2.16,137.0,24.04,-6.27,300,225,204,2.14,0.19999999999998863,-2
21.82,2.18,137.1,25.16,-6.246,299,224,204,2.16,0.29999999999998295,-3
22.02,2.2,137.1,25.59,-6.256,301,224,203,2.18,0.29999999999998295,-3
22.22,2.22,137.1,25.95,-6.2139999999999995,300,225,205,2.2,0.29999999999998295,-2
22.42,2.24,137.2,26.44,-6.196000000000001,301,225,203,2.22,0.39999999999997726,-2
22.62,2.26,137.2,26.9,-6.215,301,224,203,2.24,0.39999999999997726,-3
22.83,2.28,137.2,26.96,-6.189,301,224,203,2.2600000000000002,0.39999999999997726,-3
23.03,2.3,137.2,27.03,-6.188,301,225,202,2.2800000000000002,0.39999999999997726,-2
23.23,2.32,137.3,27.31,-6.172000000000001,301,224,203,2.3000000000000003,0.5,-3
23.43,2.34,137.2,27.09,-6.1610000000000005,301,224,203,2.32,0.39999999999997726,-3
23.63,2.36,137.2,27.12,-6.146,301,224,202,2.34,0.39999999999997726,-3
23.84,2.38,137.2,27.05,-6.15,301,224,202,2.36,0.39999999999997726,-3
24.04,2.4,137.3,27.01,-6.1579999999999995,302,224,202,2.38,0.5,-3
24.24,2.42,137.3,26.96,-6.154,301,224,204,2.4,0.5,-3
24.44,2.44,137.2,27.01,-6.162000000000001,301,223,203,2.42,0.39999999999997726,-4
24.64,2.46,137.3,25.65,-6.171,300,224,203,2.44,0.5,-3
24.85,2.48,137.2,24.96,-6.162999999999999,301,224,203,2.46,0.39999999999997726,-3
25.05,2.5,137.1,24.52,-6.18,301,224,203,2.48,0.29999999999998295,-3
25.25,2.52,137.3,23.4,-6.187,301,224,203,2.5,0.5,-3
25.45,2.54,137.3,22.77,-6.199,300,224,203,2.52,0.5,-3
25.65,2.56,137.2,22.24,-6.207999999999999,301,224,202,2.54,0.39999999999997726,-3
25.86,2.58,137.2,21.36,-6.202000000000001,301,224,203,2.56,0.39999999999997726,-3
26.06,2.6,137.2,20.31,-6.223,301,224,203,2.58,0.39999999999997726,-3
26.26,2.62,137.1,19.85,-6.229,300,226,203,2.6,0.29999999999998295,-1
26.46,2.64,137.1,19.41,-6.268,301,224,204,2.62,0.29999999999998295,-3
26.66,2.66,137.0,18.34,-6.276,300,226,205,2.64,0.19999999999998863,-1
26.87,2.68,137.0,17.96,-6.278,300,225,204,2.66,0.19999999999998863,-2
27.07,2.7,137.0,17.43,-6.295,300,226,205,2.68,0.19999999999998863,-1
27.27,2.72,136.9,16.82,-6.319,300,226,205,2.7,0.09999999999999432,-1
27.47,2.74,136.9,16.59,-6.341,300,227,205,2.72,0.09999999999999432,0
27.67,2.76,136.9,16.23,-6.332000000000001,300,226,205,2.74,0.09999999999999432,-1
27.88,2.78,136.8,16.02,-6.351,299,227,206,2.7600000000000002,0.0,0
28.08,2.8,137.0,15.83,-6.367999999999999,300,227,206,2.7800000000000002,0.19999999999998863,0
28.28,2.82,136.8,15.78,-6.376,300,227,205,2.8000000000000003,0.0,0
28.48,2.84,136.8,15.87,-6.36,300,227,206,2.82,0.0,0
28.68,2.86,136.8,15.71,-6.376,299,227,205,2.84,0.0,0
28.89,2.88,136.8,15.93,-6.388,299,228,206,2.86,0.0,1
29.09,2.9,136.9,15.83,-6.374,300,227,206,2.88,0.09999999999999432,0
29.29,2.92,136.8,15.84,-6.375,299,227,206,2.9,0.0,0
29.49,2.94,136.9,16.46,-6.371,300,227,205,2.92,0.09999999999999432,0
29.69,2.96,136.7,17.07,-6.39,300,227,206,2.94,-0.10000000000002274,0
29.9,2.99,136.8,17.33,-6.3839999999999995,300,227,205,2.96,0.0,0
30.1,3.01,136.8,18.47,-6.348,300,227,206,2.98,0.0,0
30.3,3.03,136.8,19.13,-6.347,300,228,206,3.0,0.0,1
30.5,3.05,137.0,19.66,-6.334,300,227,206,3.02,0.19999999999998863,0
30.7,3.07,137.0,21.0,-6.294,300,227,206,3.04,0.19999999999998863,0
30.91,3.09,137.0,21.57,-6.279,301,227,205,3.06,0.19999999999998863,0
31.11,3.11,137.1,22.31,-6.274,301,226,205,3.08,0.29999999999998295,-1
31.31,3.13,137.1,22.79,-6.25,300,226,205,3.1,0.29999999999998295,-1
31.51,3.15,137.1,24.11,-6.212999999999999,300,226,204,3.12,0.29999999999998295,-1
31.71,3.17,137.1,24.6,-6.212999999999999,300,225,205,3.14,0.29999999999998295,-2
31.92,3.19,137.2,25.25,-6.192,301,225,204,3.16,0.39999999999997726,-2
32.12,3.21,137.2,26.04,-6.182,301,225,204,3.18,0.39999999999997726,-2
32.32,3.23,137.3,26.3,-6.1579999999999995,301,225,204,3.2,0.5,-2
32.52,3.25,137.2,26.87,-6.162000000000001,301,225,203,3.22,0.39999999999997726,-2
32.72,3.27,137.3,26.86,-6.152,301,224,203,3.24,0.5,-3
32.93,3.29,137.3,27.21,-6.135,301,225,203,3.2600000000000002,0.5,-2
33.13,3.31,137.3,27.29,-6.147,301,224,203,3.2800000000000002,0.5,-3
33.33,3.33,137.3,27.17,-6.143,301,225,203,3.3000000000000003,0.5,-2
33.53,3.35,137.3,27.28,-6.127999999999999,301,225,203,3.3200000000000003,0.5,-2
33.73,3.37,137.3,27.14,-6.127999999999999,301,224,204,3.34,0.5,-3
33.94,3.39,137.3,27.26,-6.135,301,224,203,3.36,0.5,-3
34.14,3.41,137.3,27.17,-6.13,301,224,203,3.38,0.5,-3
34.34,3.43,137.3,26.88,-6.117000000000001,301,223,203,3.4,0.5,-4
34.54,3.45,137.2,26.19,-6.147,300,224,203,3.42,0.39999999999997726,-3
34.74,3.47,137.2,25.48,-6.138999999999999,301,225,203,3.44,0.39999999999997726,-2
34.95,3.49,137.2,24.51,-6.146,300,224,204,3.46,0.39999999999997726,-3
35.15,3.51,137.3,23.93,-6.142,300,225,202,3.48,0.5,-2
35.35,3.53,137.2,23.42,-6.172000000000001,300,224,203,3.5,0.39999999999997726,-3
35.55,3.55,137.2,22.16,-6.188,301,225,203,3.52,0.39999999999997726,-2
35.75,3.57,137.2,21.51,-6.191,300,225,203,3.54,0.39999999999997726,-2
35.96,3.59,137.1,20.85,-6.195,300,225,203,3.56,0.29999999999998295,-2
36.16,3.61,137.2,20.25,-6.205,300,225,204,3.58,0.39999999999997726,-2
36.36,3.63,137.0,19.16,-6.233,300,225,204,3.6,0.19999999999998863,-2
36.56,3.65,137.0,18.52,-6.251,300,226,204,3.62,0.19999999999998863,-1
36.76,3.67,137.1,18.39,-6.308,300,225,204,3.64,0.29999999999998295,-2
36.97,3.69,136.9,17.32,-6.303999999999999,300,226,204,3.66,0.09999999999999432,-1
37.17,3.71,136.9,17.06,-6.312,299,227,204,3.68,0.09999999999999432,0
37.37,3.73,136.9,16.88,-6.318,300,226,205,3.7,0.09999999999999432,-1
37.57,3.75,136.9,16.35,-6.335,300,226,205,3.72,0.09999999999999432,-1
37.77,3.77,136.8,16.06,-6.356,300,228,206,3.74,0.0,1
37.98,3.79,136.9,15.78,-6.3660000000000005,300,228,205,3.7600000000000002,0.09999999999999432,1
38.18,3.81,136.8,15.75,-6.365,300,227,206,3.7800000000000002,0.0,0
38.38,3.83,136.8,15.87,-6.367000000000001,300,227,205,3.8000000000000003,0.0,0
38.58,3.85,136.8,15.69,-6.364,300,227,206,3.8200000000000003,0.0,0
38.78,3.87,136.8,15.74,-6.377999999999999,300,227,206,3.84,0.0,0
38.99,3.89,136.9,15.87,-6.354,299,228,206,3.86,0.09999999999999432,1
39.19,3.91,136.9,15.81,-6.362,300,227,206,3.88,0.09999999999999432,0
39.39,3.93,136.8,16.02,-6.377999999999999,300,227,205,3.9,0.0,0
39.59,3.95,136.9,16.55,-6.377999999999999,300,227,206,3.92,0.09999999999999432,0
39.79,3.98,136.8,17.3,-6.367999999999999,299,228,206,3.94,0.0,1
40.0,4.0,136.8,17.8,-6.329,300,227,206,3.96,0.0,0
40.2,4.02,136.8,18.52,-6.341,300,227,206,3.98,0.0,0
40.4,4.04,137.0,19.68,-6.327999999999999,300,228,206,4.0,0.19999999999998863,1
40.6,4.06,137.0,20.29,-6.303,300,227,206,4.0200000000000005,0.19999999999998863,0
40.8,4.08,137.0,20.85,-6.308,300,227,205,4.04,0.19999999999998863,0
41.01,4.1,137.0,21.52,-6.269,300,227,206,4.0600000000000005,0.19999999999998863,0
41.21,4.12,137.0,22.99,-6.26,300,226,205,4.08,0.19999999999998863,-1
41.41,4.14,137.1,23.55,-6.237,301,226,205,4.1,0.29999999999998295,-1
41.61,4.16,137.1,24.13,-6.2,301,226,205,4.12,0.29999999999998295,-1
41.81,4.18,137.2,25.16,-6.188,300,225,204,4.14,0.39999999999997726,-2
42.02,4.2,137.2,25.51,-6.169,301,225,205,4.16,0.39999999999997726,-2
42.22,4.22,137.2,26.13,-6.169,301,225,204,4.18,0.39999999999997726,-2
42.42,4.24,137.3,26.4,-6.154,301,225,204,4.2,0.5,-2
42.62,4.26,137.3,26.8,-6.176,301,224,204,4.22,0.5,-3
42.82,4.28,137.3,27.09,-6.167000000000001,301,225,203,4.24,0.5,-2
43.03,4.3,137.3,27.26,-6.122000000000001,301,225,204,4.26,0.5,-2
43.23,4.32,137.3,27.18,-6.18,301,225,204,4.28,0.5,-2
43.43,4.34,137.3,27.31,-6.16,301,225,203,4.3,0.5,-2
43.63,4.36,137.3,27.38,-6.14,301,225,203,4.32,0.5,-2
43.83,4.38,137.2,27.26,-6.121,301,225,204,4.34,0.39999999999997726,-2
44.04,4.4,137.3,27.11,-6.132000000000001,301,225,203,4.36,0.5,-2
44.24,4.42,137.3,27.02,-6.104,301,224,204,4.38,0.5,-3
44.44,4.44,137.4,26.85,-6.117000000000001,301,224,203,4.4,0.5999999999999943,-3
44.64,4.46,137.3,25.63,-6.122999999999999,301,225,203,4.42,0.5,-2
44.84,4.48,137.3,25.2,-6.117999999999999,301,224,203,4.44,0.5,-3
45.05,4.5,137.2,24.81,-6.142,301,225,203,4.46,0.39999999999997726,-2
45.25,4.52,137.3,23.45,-6.155,300,225,203,4.48,0.5,-2
45.45,4.54,137.3,22.9,-6.1610000000000005,301,225,203,4.5,0.5,-2
45.65,4.56,137.2,21.95,-6.17,301,225,203,4.5200000000000005,0.39999999999997726,-2
45.85,4.58,137.2,21.36,-6.21,300,225,203,4.54,0.39999999999997726,-2
46.06,4.6,137.2,20.26,-6.22,301,225,203,4.5600000000000005,0.39999999999997726,-2
46.26,4.62,137.2,19.79,-6.215,300,226,203,4.58,0.39999999999997726,-1
46.46,4.64,137.2,19.17,-6.239,300,225,204,4.6000000000000005,0.39999999999997726,-2
46.66,4.66,137.0,18.2,-6.245,300,226,204,4.62,0.19999999999998863,-1
46.86,4.68,137.1,17.75,-6.263999999999999,300,227,205,4.64,0.29999999999998295,0
47.07,4.7,137.1,17.72,-6.282,299,226,205,4.66,0.29999999999998295,-1
47.27,4.72,136.9,16.76,-6.365,299,227,205,4.68,0.09999999999999432,0
47.47,4.74,137.1,16.53,-6.343,300,227,205,4.7,0.29999999999998295,0
47.67,4.76,137.0,16.28,-6.335,299,227,205,4.72,0.19999999999998863,0
47.87,4.78,136.9,16.09,-6.351,299,228,206,4.74,0.09999999999999432,1
48.08,4.8,136.9,15.75,-6.347,299,228,206,4.76,0.09999999999999432,1
48.28,4.82,136.8,15.76,-6.343999999999999,299,228,206,4.78,0.0,1
48.48,4.84,136.9,15.69,-6.346,300,228,206,4.8,0.09999999999999432,1
48.68,4.86,136.8,15.87,-6.3389999999999995,299,227,206,4.82,0.0,0
48.88,4.88,136.9,15.74,-6.329,299,227,207,4.84,0.09999999999999432,0
49.09,4.9,136.9,15.72,-6.352,300,228,206,4.86,0.09999999999999432,1
49.29,4.92,136.9,15.82,-6.362,299,228,206,4.88,0.09999999999999432,1
49.49,4.94,136.9,16.57,-6.364,300,228,207,4.9,0.09999999999999432,1
49.69,4.97,137.0,17.03,-6.346,300,228,206,4.92,0.19999999999998863,1
49.89,4.99,136.9,17.47,-6.354,300,228,206,4.94,0.09999999999999432,1
50.1,5.01,136.9,18.35,-6.32,300,228,206,4.96,0.09999999999999432,1
50.3,5.03,136.9,19.01,-6.31,300,228,207,4.98,0.09999999999999432,1
50.5,5.05,137.0,19.5,-6.295,300,228,206,5.0,0.19999999999998863,1
50.7,5.07,136.9,20.95,-6.281000000000001,300,227,206,5.0200000000000005,0.09999999999999432,0
50.9,5.09,137.1,21.52,-6.252000000000001,301,228,206,5.04,0.29999999999998295,1
51.11,5.11,137.1,22.24,-6.233,300,227,206,5.0600000000000005,0.29999999999998295,0
51.31,5.13,137.1,22.8,-6.206,300,227,206,5.08,0.29999999999998295,0
51.51,5.15,137.1,24.16,-6.1739999999999995,300,227,204,5.1000000000000005,0.29999999999998295,0
51.71,5.17,137.2,24.67,-6.172999999999999,301,226,205,5.12,0.39999999999997726,-1
51.91,5.19,137.2,25.14,-6.178999999999999,301,226,204,5.14,0.39999999999997726,-1
52.12,5.21,137.2,26.07,-6.143,301,225,204,5.16,0.39999999999997726,-2
52.32,5.23,137.3,26.38,-6.117999999999999,301,225,204,5.18,0.5,-2
52.52,5.25,137.3,26.66,-6.138,301,225,204,5.2,0.5,-2
52.72,5.27,137.3,26.96,-6.127000000000001,301,225,203,5.22,0.5,-2
52.92,5.29,137.3,27.14,-6.124,301,225,203,5.24,0.5,-2
53.13,5.31,137.3,27.29,-6.1579999999999995,300,225,204,5.26,0.5,-2
53.33,5.33,137.4,27.36,-6.125,301,224,204,5.28,0.5999999999999943,-3
53.53,5.35,137.3,27.34,-6.112,301,225,203,5.3,0.5,-2
53.73,5.37,137.3,27.29,-6.102,301,225,203,5.32,0.5,-2
53.93,5.39,137.4,27.34,-6.093999999999999,301,225,203,5.34,0.5999999999999943,-2
54.14,5.41,137.3,27.04,-6.096,301,225,203,5.36,0.5,-2
54.34,5.43,137.3,26.75,-6.141,301,225,203,5.38,0.5,-2
54.54,5.45,137.4,26.13,-6.105,301,224,204,5.4,0.5999999999999943,-3
54.74,5.47,137.3,25.49,-6.107,301,225,203,5.42,0.5,-2
54.94,5.49,137.3,24.63,-6.115,300,225,203,5.44,0.5,-2
55.15,5.51,137.3,23.99,-6.119,300,225,203,5.46,0.5,-2
55.35,5.53,137.3,23.52,-6.127999999999999,300,225,203,5.48,0.5,-2
55.55,5.55,137.3,22.23,-6.16,301,224,203,5.5,0.5,-3
55.75,5.57,137.2,21.41,-6.171,301,225,204,5.5200000000000005,0.39999999999997726,-2
55.95,5.59,137.1,21.06,-6.191,300,225,203,5.54,0.29999999999998295,-2
56.16,5.61,137.2,20.35,-6.227,301,225,204,5.5600000000000005,0.39999999999997726,-2
56.36,5.63,137.1,19.38,-6.246,300,225,204,5.58,0.29999999999998295,-2
56.56,5.65,137.1,18.88,-6.237,301,226,205,5.6000000000000005,0.29999999999998295,-1
56.76,5.67,137.1,18.26,-6.252000000000001,300,226,205,5.62,0.29999999999998295,-1
56.96,5.69,137.1,17.53,-6.278,301,227,205,5.64,0.29999999999998295,0
57.17,5.71,137.0,17.01,-6.28,300,227,206,5.66,0.19999999999998863,0
57.37,5.73,137.0,16.61,-6.29,298,228,205,5.68,0.19999999999998863,1
57.57,5.75,137.1,16.48,-6.303999999999999,299,227,207,5.7,0.29999999999998295,0
57.77,5.77,136.9,16.1,-6.332999999999999,300,227,206,5.72,0.09999999999999432,0
57.97,5.79,136.8,15.93,-6.332999999999999,299,228,206,5.74,0.0,1
58.18,5.81,136.9,15.71,-6.343,300,227,206,5.76,0.09999999999999432,0
58.38,5.83,136.9,15.74,-6.37,300,228,206,5.78,0.09999999999999432,1
58.58,5.85,137.0,15.73,-6.403,299,228,206,5.8,0.19999999999998863,1
58.78,5.87,136.8,15.78,-6.402,299,228,206,5.82,0.0,1
58.98,5.89,136.9,15.66,-6.396,300,228,207,5.84,0.09999999999999432,1
59.19,5.91,136.9,15.91,-6.385,300,228,206,5.86,0.09999999999999432,1
59.39,5.93,136.8,16.1,-6.372999999999999,300,228,206,5.88,0.0,1
59.59,5.96,137.0,16.63,-6.3839999999999995,300,228,206,5.9,0.19999999999998863,1
59.79,5.98,136.9,17.22,-6.402,299,228,207,5.92,0.09999999999999432,1
59.99,6.0,136.9,18.05,-6.381,299,228,207,5.94,0.09999999999999432,1
60.2,6.02,136.8,18.71,-6.36,299,229,207,5.96,0.0,2
60.4,6.04,136.9,19.71,-6.325,300,228,207,5.98,0.09999999999999432,1
60.6,6.06,137.0,20.31,-6.309,300,228,206,6.0,0.19999999999998863,1
60.8,6.08,137.0,20.88,-6.301,300,228,206,6.0200000000000005,0.19999999999998863,1
61.0,6.1,137.0,21.64,-6.274,300,227,205,6.04,0.19999999999998863,0
61.21,6.12,137.1,22.87,-6.249,301,227,206,6.0600000000000005,0.29999999999998295,0
61.41,6.14,137.2,23.43,-6.225,301,226,206,6.08,0.39999999999997726,-1
61.61,6.16,137.2,23.93,-6.205,300,227,205,6.1000000000000005,0.39999999999997726,0
61.81,6.18,137.3,25.09,-6.186,300,226,204,6.12,0.5,-1
62.01,6.2,137.2,25.63,-6.181,301,226,204,6.140000000000001,0.39999999999997726,-1
62.22,6.22,137.2,25.96,-6.1770000000000005,300,226,205,6.16,0.39999999999997726,-1
62.42,6.24,137.3,26.74,-6.14,301,225,204,6.18,0.5,-2
62.62,6.26,137.2,26.83,-6.127999999999999,301,224,204,6.2,0.39999999999997726,-3
62.82,6.28,137.2,27.05,-6.14,301,225,203,6.22,0.39999999999997726,-2
63.02,6.3,137.3,27.09,-6.114,301,225,204,6.24,0.5,-2
63.23,6.32,137.4,27.4,-6.14,301,225,204,6.26,0.5999999999999943,-2
63.43,6.34,137.3,27.3,-6.13,301,225,203,6.28,0.5,-2
63.63,6.36,137.4,27.18,-6.117999999999999,301,225,203,6.3,0.5999999999999943,-2
63.83,6.38,137.3,27.12,-6.107,301,225,203,6.32,0.5,-2
64.03,6.4,137.4,27.19,-6.117999999999999,301,224,203,6.34,0.5999999999999943,-3
64.24,6.42,137.3,27.03,-6.112,301,225,204,6.36,0.5,-2
64.44,6.44,137.3,26.82,-6.117000000000001,301,224,203,6.38,0.5,-3
64.64,6.46,137.3,25.62,-6.125,300,225,204,6.4,0.5,-2
64.84,6.48,137.4,25.08,-6.119,301,225,204,6.42,0.5999999999999943,-2
65.04,6.5,137.3,24.53,-6.154,300,225,204,6.44,0.5,-2
