时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
0.0,0.0,133.7,21.5,-6.046,299,242,222,0.0,0.0,0
0.2,0.02,133.7,21.52,-6.044,300,242,223,0.02,0.0,0
0.4,0.04,133.6,21.64,-6.042999999999999,300,242,223,0.04,-0.09999999999999432,0
0.61,0.06,133.7,22.22,-6.0360000000000005,300,242,223,0.06,0.0,0
0.81,0.08,133.7,23.07,-6.037000000000001,300,242,223,0.08,0.0,0
1.01,0.1,133.8,25.06,-5.992999999999999,300,241,222,0.1,0.10000000000002274,-1
1.21,0.12,133.8,26.19,-5.959,300,241,222,0.12,0.10000000000002274,-1
1.41,0.14,133.8,27.1,-5.939,300,241,221,0.14,0.10000000000002274,-1
1.62,0.16,133.9,29.13,-5.901,301,240,221,0.16,0.20000000000001705,-2
1.82,0.18,133.8,29.88,-5.877999999999999,301,240,220,0.18,0.10000000000002274,-2
2.02,0.2,133.9,30.54,-5.857,301,239,220,0.2,0.20000000000001705,-3
2.22,0.22,134.0,31.63,-5.822,301,238,219,0.22,0.30000000000001137,-4
2.42,0.24,134.1,31.98,-5.796,302,237,219,0.24,0.4000000000000057,-5
2.63,0.26,134.0,32.21,-5.77,301,237,218,0.26,0.30000000000001137,-5
2.83,0.28,134.0,32.43,-5.7589999999999995,301,237,218,0.28,0.30000000000001137,-5
3.03,0.3,134.1,32.48,-5.724,301,236,218,0.3,0.4000000000000057,-6
3.23,0.32,134.2,32.45,-5.718999999999999,301,236,217,0.32,0.5,-6
3.43,0.34,134.1,32.27,-5.705,301,236,217,0.34,0.4000000000000057,-6
3.64,0.36,134.1,31.82,-5.683,301,236,217,0.36,0.4000000000000057,-6
3.84,0.38,134.2,31.67,-5.683,300,236,217,0.38,0.5,-6
4.04,0.4,134.2,31.35,-5.681,301,236,217,0.4,0.5,-6
4.24,0.42,134.2,31.24,-5.678999999999999,300,236,217,0.42,0.5,-6
4.44,0.44,134.2,29.69,-5.681,300,236,217,0.44,0.5,-6
4.65,0.46,134.2,28.71,-5.684,300,236,217,0.46,0.5,-6
4.85,0.48,134.2,27.94,-5.707000000000001,300,236,217,0.48,0.5,-6
5.05,0.5,134.1,25.33,-5.728,299,236,217,0.5,0.4000000000000057,-6
5.25,0.52,134.1,24.19,-5.747000000000001,299,236,217,0.52,0.4000000000000057,-6
5.45,0.54,134.1,22.97,-5.763999999999999,299,236,217,0.54,0.4000000000000057,-6
5.66,0.56,134.1,21.68,-5.789,299,237,218,0.56,0.4000000000000057,-5
5.86,0.58,134.1,19.45,-5.84,299,237,218,0.58,0.4000000000000057,-5
6.06,0.6,134.0,18.34,-5.865,298,237,218,0.6,0.30000000000001137,-5
6.26,0.62,134.0,17.45,-5.893,299,238,219,0.62,0.30000000000001137,-4
6.46,0.64,134.0,15.5,-5.9510000000000005,298,239,220,0.64,0.30000000000001137,-3
6.67,0.66,133.8,14.8,-5.984,298,239,220,0.66,0.10000000000002274,-3
6.87,0.68,133.9,13.88,-6.018,297,240,221,0.68,0.20000000000001705,-2
7.07,0.7,133.8,12.42,-6.082999999999999,297,242,222,0.7000000000000001,0.10000000000002274,0
7.27,0.72,133.8,11.98,-6.115,297,242,223,0.72,0.10000000000002274,0
7.47,0.74,133.7,11.47,-6.14,297,242,223,0.74,0.0,0
7.68,0.76,133.7,11.08,-6.166,298,243,224,0.76,0.0,1
7.88,0.78,133.6,10.67,-6.212999999999999,298,245,225,0.78,-0.09999999999999432,3
8.08,0.8,133.5,10.39,-6.235,297,245,225,0.8,-0.19999999999998863,3
8.28,0.82,133.6,10.35,-6.247999999999999,298,245,226,0.8200000000000001,-0.09999999999999432,3
8.48,0.84,133.5,10.27,-6.252999999999999,298,246,226,0.84,-0.19999999999998863,4
8.69,0.86,133.5,10.4,-6.256,298,246,226,0.86,-0.19999999999998863,4
8.89,0.88,133.6,10.39,-6.2589999999999995,298,246,226,0.88,-0.09999999999999432,4
9.09,0.9,133.5,10.53,-6.261,298,246,227,0.9,-0.19999999999998863,4
9.29,0.92,133.5,11.76,-6.233,299,247,227,0.92,-0.19999999999998863,5
9.49,0.94,133.6,12.51,-6.236000000000001,299,246,227,0.9400000000000001,-0.09999999999999432,4
9.7,0.96,133.5,13.13,-6.224,299,246,227,0.96,-0.19999999999998863,4
9.9,0.98,133.7,15.16,-6.152,299,247,227,0.98,0.0,5
10.1,1.01,133.7,16.17,-6.121,300,246,227,1.0,0.0,4
10.3,1.03,133.7,17.43,-6.08,299,246,226,1.02,0.0,4
10.5,1.05,133.9,20.29,-5.968999999999999,301,244,225,1.04,0.20000000000001705,2
10.71,1.07,133.9,21.79,-5.926,301,244,224,1.06,0.20000000000001705,2
10.91,1.09,134.0,23.22,-5.872000000000001,301,243,224,1.08,0.30000000000001137,1
11.11,1.11,134.0,24.67,-5.832000000000001,301,242,223,1.1,0.30000000000001137,0
11.31,1.13,134.1,27.17,-5.751,302,241,222,1.12,0.4000000000000057,-1
11.51,1.15,134.2,28.36,-5.721,302,241,221,1.1400000000000001,0.5,-1
11.72,1.17,134.2,29.22,-5.699,302,240,221,1.16,0.5,-2
11.92,1.19,134.2,30.73,-5.625,302,239,220,1.18,0.5,-3
12.12,1.21,134.3,31.35,-5.595,302,238,219,1.2,0.6000000000000227,-4
12.32,1.23,134.4,31.7,-5.569,302,238,218,1.22,0.700000000000017,-4
12.52,1.25,134.4,32.09,-5.5360000000000005,301,237,218,1.24,0.700000000000017,-5
12.73,1.27,134.4,32.59,-5.47,302,236,217,1.26,0.700000000000017,-6
12.93,1.29,134.6,32.77,-5.449,302,236,217,1.28,0.9000000000000057,-6
13.13,1.31,134.5,32.77,-5.435,301,236,216,1.3,0.8000000000000114,-6
13.33,1.33,134.6,32.52,-5.394,301,235,216,1.32,0.9000000000000057,-7
13.53,1.35,134.5,32.36,-5.388999999999999,301,235,216,1.34,0.8000000000000114,-7
13.74,1.37,134.6,32.1,-5.371,301,235,216,1.36,0.9000000000000057,-7
13.94,1.39,134.6,31.77,-5.376,300,235,215,1.3800000000000001,0.9000000000000057,-7
14.14,1.41,134.6,31.48,-5.375,301,235,216,1.4000000000000001,0.9000000000000057,-7
14.34,1.43,134.6,31.19,-5.377999999999999,300,235,216,1.42,0.9000000000000057,-7
14.54,1.45,134.6,30.15,-5.369,299,234,216,1.44,0.9000000000000057,-8
14.75,1.47,134.6,28.18,-5.393,300,235,216,1.46,0.9000000000000057,-7
14.95,1.49,134.6,27.04,-5.395,300,235,216,1.48,0.9000000000000057,-7
15.15,1.51,134.6,25.73,-5.417999999999999,299,235,216,1.5,0.9000000000000057,-7
15.35,1.53,134.5,23.26,-5.4670000000000005,299,235,216,1.52,0.8000000000000114,-7
15.55,1.55,134.5,21.99,-5.492000000000001,299,236,217,1.54,0.8000000000000114,-6
15.76,1.57,134.5,20.82,-5.527,299,236,217,1.56,0.8000000000000114,-6
15.96,1.59,134.5,19.64,-5.55,298,236,217,1.58,0.8000000000000114,-6
16.16,1.61,134.4,17.59,-5.607,298,237,218,1.6,0.700000000000017,-5
16.36,1.63,134.4,16.51,-5.632000000000001,298,237,218,1.62,0.700000000000017,-5
16.56,1.65,134.4,15.69,-5.672000000000001,298,238,219,1.6400000000000001,0.700000000000017,-4
16.77,1.67,134.2,14.0,-5.749,297,239,220,1.6600000000000001,0.5,-3
16.97,1.69,134.3,13.37,-5.787999999999999,297,240,221,1.68,0.6000000000000227,-2
17.17,1.71,134.2,12.71,-5.837000000000001,297,241,221,1.7,0.5,-1
17.37,1.73,134.1,11.69,-5.901,297,242,223,1.72,0.4000000000000057,0
17.57,1.75,134.1,11.25,-5.922000000000001,297,244,224,1.74,0.4000000000000057,2
17.78,1.77,134.0,10.96,-5.9639999999999995,297,244,224,1.76,0.30000000000001137,2
17.98,1.79,134.0,10.72,-5.995,298,245,224,1.78,0.30000000000001137,3
18.18,1.81,133.9,10.52,-6.026,297,245,226,1.8,0.20000000000001705,3
18.38,1.83,134.0,10.59,-6.037999999999999,298,245,227,1.82,0.30000000000001137,3
18.58,1.85,133.9,10.54,-6.045,298,246,227,1.84,0.20000000000001705,4
18.79,1.87,133.9,10.57,-6.037999999999999,298,246,226,1.86,0.20000000000001705,4
18.99,1.89,133.9,10.65,-6.041,298,246,227,1.8800000000000001,0.20000000000001705,4
19.19,1.91,134.0,11.01,-6.034,299,247,227,1.9000000000000001,0.30000000000001137,5
19.39,1.93,133.9,11.97,-6.04,299,247,227,1.92,0.20000000000001705,5
19.59,1.95,134.0,13.28,-6.002000000000001,299,246,227,1.94,0.30000000000001137,4
19.8,1.97,134.0,14.26,-5.972,299,247,227,1.96,0.30000000000001137,5
20.0,2.0,134.0,15.25,-5.93,300,247,227,1.98,0.30000000000001137,5
20.2,2.02,134.2,17.42,-5.827999999999999,300,246,226,2.0,0.5,4
20.4,2.04,134.2,18.83,-5.775,299,245,225,2.02,0.5,3
20.6,2.06,134.3,20.3,-5.71,300,244,225,2.04,0.6000000000000227,2
20.81,2.08,134.3,21.72,-5.659,301,244,224,2.06,0.6000000000000227,2
21.01,2.1,134.5,24.64,-5.557,301,242,223,2.08,0.8000000000000114,0
21.21,2.12,134.5,25.98,-5.504,301,241,222,2.1,0.8000000000000114,-1
21.41,2.14,134.5,27.24,-5.46,302,240,222,2.12,0.8000000000000114,-2
21.61,2.16,134.7,29.23,-5.3870000000000005,302,240,221,2.14,1.0,-2
21.82,2.18,134.7,30.17,-5.345,302,239,220,2.16,1.0,-3
22.02,2.2,134.7,30.65,-5.2989999999999995,302,239,219,2.18,1.0,-3
22.22,2.22,134.7,31.34,-5.28,302,238,219,2.2,1.0,-4
22.42,2.24,134.8,32.21,-5.2010000000000005,302,237,218,2.22,1.1000000000000227,-5
22.62,2.26,134.9,32.48,-5.159,301,236,217,2.24,1.200000000000017,-6
22.83,2.28,134.9,32.71,-5.1339999999999995,302,236,217,2.2600000000000002,1.200000000000017,-6
23.03,2.3,135.0,32.77,-5.0680000000000005,301,235,216,2.2800000000000002,1.3000000000000114,-7
23.23,2.32,134.9,32.71,-5.053,301,235,216,2.3000000000000003,1.200000000000017,-7
23.43,2.34,135.0,32.66,-5.041,301,234,216,2.32,1.3000000000000114,-8
23.63,2.36,135.0,32.12,-5.029,300,234,215,2.34,1.3000000000000114,-8
23.84,2.38,135.1,31.87,-5.008,300,235,216,2.36,1.4000000000000057,-7
24.04,2.4,135.0,31.69,-5.019,300,234,215,2.38,1.3000000000000114,-8
24.24,2.42,135.1,31.5,-5.003,301,234,216,2.4,1.4000000000000057,-8
24.44,2.44,135.0,30.26,-5.008,300,235,216,2.42,1.3000000000000114,-7
24.64,2.46,135.0,29.03,-5.024,299,234,215,2.44,1.3000000000000114,-8
24.85,2.48,135.0,28.19,-5.022,300,234,216,2.46,1.3000000000000114,-8
25.05,2.5,135.0,25.74,-5.073,299,235,216,2.48,1.3000000000000114,-7
25.25,2.52,135.0,24.34,-5.102,299,235,216,2.5,1.3000000000000114,-7
25.45,2.54,135.0,23.21,-5.118,299,235,216,2.52,1.3000000000000114,-7
25.65,2.56,134.9,21.98,-5.152,300,236,217,2.54,1.200000000000017,-6
25.86,2.58,134.9,19.64,-5.212999999999999,298,236,217,2.56,1.200000000000017,-6
26.06,2.6,134.9,18.53,-5.247999999999999,298,236,217,2.58,1.200000000000017,-6
26.26,2.62,134.9,17.65,-5.292000000000001,299,237,218,2.6,1.200000000000017,-5
26.46,2.64,134.7,15.56,-5.367000000000001,298,238,218,2.62,1.0,-4
26.66,2.66,134.7,14.85,-5.405,297,238,219,2.64,1.0,-4
26.87,2.68,134.7,14.08,-5.452999999999999,297,239,220,2.66,1.0,-3
27.07,2.7,134.6,12.74,-5.535,297,241,221,2.68,0.9000000000000057,-1
27.27,2.72,134.5,12.21,-5.582000000000001,297,242,222,2.7,0.8000000000000114,0
27.47,2.74,134.5,11.64,-5.627999999999999,297,243,223,2.72,0.8000000000000114,1
27.67,2.76,134.5,11.27,-5.666,297,243,223,2.74,0.8000000000000114,1
27.88,2.78,134.5,10.81,-5.731,297,244,225,2.7600000000000002,0.8000000000000114,2
28.08,2.8,134.4,10.56,-5.755,298,245,225,2.7800000000000002,0.700000000000017,3
28.28,2.82,134.4,10.47,-5.775,297,245,226,2.8000000000000003,0.700000000000017,3
28.48,2.84,134.4,10.59,-5.795,298,246,226,2.82,0.700000000000017,4
28.68,2.86,134.3,10.54,-5.791,298,246,227,2.84,0.6000000000000227,4
28.89,2.88,134.4,10.62,-5.79,298,246,226,2.86,0.700000000000017,4
29.09,2.9,134.4,10.7,-5.792999999999999,298,247,227,2.88,0.700000000000017,5
29.29,2.92,134.4,12.05,-5.782,299,247,227,2.9,0.700000000000017,5
29.49,2.94,134.3,12.68,-5.773,299,247,227,2.92,0.6000000000000227,5
29.69,2.96,134.4,13.19,-5.73,299,247,227,2.94,0.700000000000017,5
29.9,2.98,134.5,15.18,-5.6579999999999995,299,247,227,2.96,0.8000000000000114,5
30.1,3.01,134.6,16.17,-5.608,300,247,227,2.98,0.9000000000000057,5
30.3,3.03,134.6,17.35,-5.539,299,246,226,3.0,0.9000000000000057,4
30.5,3.05,134.7,20.13,-5.407,300,244,225,3.02,1.0,2
30.7,3.07,134.8,21.81,-5.347,301,243,224,3.04,1.1000000000000227,1
30.91,3.09,134.8,23.14,-5.278,302,243,224,3.06,1.1000000000000227,1
31.11,3.11,134.9,24.77,-5.207999999999999,301,242,223,3.08,1.200000000000017,0
31.31,3.13,135.0,27.26,-5.109,302,241,222,3.1,1.3000000000000114,-1
31.51,3.15,135.0,28.14,-5.07,302,240,221,3.12,1.3000000000000114,-2
31.71,3.17,135.0,29.24,-5.0169999999999995,302,239,221,3.14,1.3000000000000114,-3
31.92,3.19,135.1,30.62,-4.944,302,238,219,3.16,1.4000000000000057,-4
32.12,3.21,135.2,31.32,-4.894,302,238,219,3.18,1.5,-4
32.32,3.23,135.2,31.81,-4.8580000000000005,302,237,218,3.2,1.5,-5
32.52,3.25,135.2,32.14,-4.817,302,237,218,3.22,1.5,-5
32.72,3.27,135.3,32.78,-4.731,302,236,217,3.24,1.6000000000000227,-6
32.93,3.29,135.4,32.82,-4.72,302,235,216,3.2600000000000002,1.700000000000017,-7
33.13,3.31,135.4,32.72,-4.669,302,235,216,3.2800000000000002,1.700000000000017,-7
33.33,3.33,135.5,32.53,-4.65,301,234,216,3.3000000000000003,1.8000000000000114,-8
33.53,3.35,135.4,32.47,-4.621,300,234,215,3.3200000000000003,1.700000000000017,-8
33.73,3.37,135.5,32.21,-4.622,301,234,215,3.34,1.8000000000000114,-8
33.94,3.39,135.5,31.67,-4.62,300,235,215,3.36,1.8000000000000114,-7
34.14,3.41,135.5,31.38,-4.62,300,234,215,3.38,1.8000000000000114,-8
34.34,3.43,135.5,31.19,-4.617,300,234,215,3.4,1.8000000000000114,-8
34.54,3.45,135.5,30.28,-4.619,300,235,215,3.42,1.8000000000000114,-7
34.74,3.47,135.5,28.24,-4.633,300,234,215,3.44,1.8000000000000114,-8
34.95,3.49,135.5,26.89,-4.663,299,234,215,3.46,1.8000000000000114,-8
35.15,3.51,135.5,25.74,-4.685,299,235,216,3.48,1.8000000000000114,-7
35.35,3.53,135.4,23.29,-4.737,299,235,216,3.5,1.700000000000017,-7
35.55,3.55,135.4,21.86,-4.7669999999999995,299,235,216,3.52,1.700000000000017,-7
35.75,3.57,135.4,20.77,-4.798,299,235,216,3.54,1.700000000000017,-7
35.96,3.59,135.3,19.65,-4.833,299,236,217,3.56,1.6000000000000227,-6
36.16,3.61,135.3,17.59,-4.919,298,237,217,3.58,1.6000000000000227,-5
36.36,3.63,135.2,16.59,-4.968,298,237,217,3.6,1.5,-5
36.56,3.65,135.2,15.65,-5.007,298,238,218,3.62,1.5,-4
36.76,3.67,135.1,14.04,-5.1,297,239,220,3.64,1.4000000000000057,-3
36.97,3.69,135.1,13.46,-5.153,297,240,221,3.66,1.4000000000000057,-2
37.17,3.71,135.0,12.68,-5.206,297,241,221,3.68,1.3000000000000114,-1
37.37,3.73,135.0,12.2,-5.257999999999999,297,242,222,3.7,1.3000000000000114,0
37.57,3.75,134.9,11.34,-5.343,297,243,224,3.72,1.200000000000017,1
37.77,3.77,134.8,11.0,-5.3870000000000005,297,244,224,3.74,1.1000000000000227,2
37.98,3.79,134.8,10.72,-5.4239999999999995,298,244,225,3.7600000000000002,1.1000000000000227,2
38.18,3.81,134.8,10.53,-5.48,297,246,226,3.7800000000000002,1.1000000000000227,4
38.38,3.83,134.8,10.41,-5.483,298,246,226,3.8000000000000003,1.1000000000000227,4
38.58,3.85,134.8,10.63,-5.497999999999999,298,246,227,3.8200000000000003,1.1000000000000227,4
38.78,3.87,134.8,10.54,-5.495,298,246,226,3.84,1.1000000000000227,4
38.99,3.89,134.7,10.65,-5.492999999999999,298,246,227,3.86,1.0,4
39.19,3.91,134.8,10.96,-5.499,298,247,226,3.88,1.1000000000000227,5
39.39,3.93,134.8,11.96,-5.486000000000001,299,247,227,3.9,1.1000000000000227,5
39.59,3.95,134.7,13.36,-5.436,299,247,227,3.92,1.0,5
39.79,3.97,134.8,13.98,-5.392,299,247,227,3.94,1.1000000000000227,5
40.0,4.0,134.9,15.16,-5.337999999999999,299,247,227,3.96,1.200000000000017,5
40.2,4.02,135.0,17.25,-5.215,299,246,226,3.98,1.3000000000000114,4
40.4,4.04,135.0,18.69,-5.144,300,245,226,4.0,1.3000000000000114,3
40.6,4.06,135.1,19.91,-5.047,301,244,225,4.0200000000000005,1.4000000000000057,2
40.8,4.08,135.2,21.72,-4.98,301,243,225,4.04,1.5,1
41.01,4.1,135.3,24.33,-4.841,302,241,223,4.0600000000000005,1.6000000000000227,-1
41.21,4.12,135.3,26.03,-4.7669999999999995,302,241,222,4.08,1.6000000000000227,-1
41.41,4.14,135.5,27.24,-4.713,302,240,222,4.1,1.8000000000000114,-2
41.61,4.16,135.5,29.23,-4.631,302,239,220,4.12,1.8000000000000114,-3
41.81,4.18,135.5,30.05,-4.579,302,239,219,4.14,1.8000000000000114,-3
42.02,4.2,135.6,30.64,-4.543,302,238,219,4.16,1.9000000000000057,-4
42.22,4.22,135.7,31.31,-4.507,302,238,218,4.18,2.0,-4
42.42,4.24,135.7,32.23,-4.427,302,237,217,4.2,2.0,-5
42.62,4.26,135.7,32.47,-4.378,302,235,217,4.22,2.0,-7
42.82,4.28,135.8,32.75,-4.333,301,235,216,4.24,2.1000000000000227,-7
43.03,4.3,135.9,32.97,-4.27,301,234,216,4.26,2.200000000000017,-8
43.23,4.32,135.8,32.7,-4.249,300,234,216,4.28,2.1000000000000227,-8
43.43,4.34,135.9,32.65,-4.24,300,234,216,4.3,2.200000000000017,-8
43.63,4.36,135.9,32.17,-4.216,301,234,215,4.32,2.200000000000017,-8
43.83,4.38,135.9,31.88,-4.211,301,234,215,4.34,2.200000000000017,-8
44.04,4.4,135.9,31.63,-4.208,300,234,215,4.36,2.200000000000017,-8
44.24,4.42,135.9,31.45,-4.202,300,234,215,4.38,2.200000000000017,-8
44.44,4.44,135.9,30.22,-4.206,300,234,215,4.4,2.200000000000017,-8
44.64,4.46,136.0,29.0,-4.211,299,234,215,4.42,2.3000000000000114,-8
44.84,4.48,135.9,28.1,-4.232,299,234,216,4.44,2.200000000000017,-8
45.05,4.5,135.8,25.75,-4.273,300,234,216,4.46,2.1000000000000227,-8
45.25,4.52,135.9,24.34,-4.3,299,234,216,4.48,2.200000000000017,-8
45.45,4.54,135.8,23.15,-4.332,299,234,216,4.5,2.1000000000000227,-8
45.65,4.56,135.9,22.02,-4.361000000000001,299,235,216,4.5200000000000005,2.200000000000017,-7
45.85,4.58,135.8,19.73,-4.44,299,236,217,4.54,2.1000000000000227,-6
46.06,4.6,135.8,18.57,-4.48,298,236,217,4.5600000000000005,2.1000000000000227,-6
46.26,4.62,135.7,17.49,-4.512,298,237,218,4.58,2.0,-5
46.46,4.64,135.7,15.74,-4.621,298,238,219,4.6000000000000005,2.0,-4
46.66,4.66,135.6,14.88,-4.663,297,238,219,4.62,1.9000000000000057,-4
46.86,4.68,135.6,14.03,-4.718,297,239,220,4.64,1.9000000000000057,-3
47.07,4.7,135.5,12.85,-4.832,297,241,221,4.66,1.8000000000000114,-1
47.27,4.72,135.4,12.25,-4.9,297,241,222,4.68,1.700000000000017,-1
47.47,4.74,135.4,11.77,-4.938,297,243,223,4.7,1.700000000000017,1
47.67,4.76,135.4,11.39,-4.9910000000000005,297,243,224,4.72,1.700000000000017,1
47.87,4.78,135.3,10.77,-5.079,298,244,225,4.74,1.6000000000000227,2
48.08,4.8,135.2,10.64,-5.112,298,245,226,4.76,1.5,3
48.28,4.82,135.3,10.44,-5.132999999999999,297,245,226,4.78,1.6000000000000227,3
48.48,4.84,135.2,10.54,-5.156000000000001,299,246,226,4.8,1.5,4
48.68,4.86,135.2,10.62,-5.154,298,246,227,4.82,1.5,4
48.88,4.88,135.2,10.66,-5.154,298,246,227,4.84,1.5,4
49.09,4.9,135.2,10.98,-5.156000000000001,299,247,227,4.86,1.5,5
49.29,4.92,135.2,11.92,-5.15,299,247,227,4.88,1.5,5
49.49,4.94,135.2,12.47,-5.129,299,247,227,4.9,1.5,5
49.69,4.96,135.2,13.27,-5.096,299,247,227,4.92,1.5,5
49.89,4.99,135.4,15.05,-4.99,300,247,227,4.94,1.700000000000017,5
50.1,5.01,135.4,16.14,-4.923,300,247,227,4.96,1.700000000000017,5
50.3,5.03,135.4,17.28,-4.843,300,246,226,4.98,1.700000000000017,4
50.5,5.05,135.6,20.18,-4.677,301,244,225,5.0,1.9000000000000057,2
50.7,5.07,135.6,21.7,-4.5969999999999995,301,244,224,5.0200000000000005,1.9000000000000057,2
50.9,5.09,135.7,23.08,-4.511,302,243,223,5.04,2.0,1
51.11,5.11,135.8,24.63,-4.448,301,241,223,5.0600000000000005,2.1000000000000227,-1
51.31,5.13,135.8,27.23,-4.3180000000000005,302,241,222,5.08,2.1000000000000227,-1
51.51,5.15,135.9,28.26,-4.272,302,240,221,5.1000000000000005,2.200000000000017,-2
51.71,5.17,135.9,29.11,-4.218,302,239,220,5.12,2.200000000000017,-3
51.91,5.19,136.0,30.7,-4.128,302,238,219,5.14,2.3000000000000114,-4
52.12,5.21,136.1,31.4,-4.083,302,237,219,5.16,2.4000000000000057,-5
52.32,5.23,136.1,31.81,-4.037,302,237,218,5.18,2.4000000000000057,-5
52.52,5.25,136.1,32.12,-4.0,302,236,217,5.2,2.4000000000000057,-6
52.72,5.27,136.2,32.74,-3.923,301,236,217,5.22,2.5,-6
52.92,5.29,136.3,32.87,-3.892,302,235,216,5.24,2.6000000000000227,-7
53.13,5.31,136.3,32.85,-3.863,301,235,216,5.26,2.6000000000000227,-7
53.33,5.33,136.3,32.72,-3.8110000000000004,301,234,216,5.28,2.6000000000000227,-8
53.53,5.35,136.3,32.41,-3.813,301,234,215,5.3,2.6000000000000227,-8
53.73,5.37,136.3,32.26,-3.801,301,234,216,5.32,2.6000000000000227,-8
53.93,5.39,136.3,31.92,-3.799,301,234,215,5.34,2.6000000000000227,-8
54.14,5.41,136.4,31.42,-3.7960000000000003,300,234,215,5.36,2.700000000000017,-8
54.34,5.43,136.3,31.22,-3.786,301,235,215,5.38,2.6000000000000227,-7
54.54,5.45,136.3,30.25,-3.7910000000000004,300,234,215,5.4,2.6000000000000227,-8
54.74,5.47,136.4,28.1,-3.81,299,234,215,5.42,2.700000000000017,-8
54.94,5.49,136.3,26.94,-3.839,300,234,215,5.44,2.6000000000000227,-8
55.15,5.51,136.3,25.75,-3.864,299,234,216,5.46,2.6000000000000227,-8
55.35,5.53,136.2,23.2,-3.9139999999999997,299,234,216,5.48,2.5,-8
55.55,5.55,136.2,21.97,-3.9530000000000003,299,235,216,5.5,2.5,-7
55.75,5.57,136.2,20.8,-3.995,299,235,216,5.5200000000000005,2.5,-7
55.95,5.59,136.2,19.76,-4.024,299,236,217,5.54,2.5,-6
56.16,5.61,136.1,17.54,-4.115,298,236,217,5.5600000000000005,2.4000000000000057,-6
56.36,5.63,136.1,16.35,-4.159,298,237,219,5.58,2.4000000000000057,-5
56.56,5.65,136.1,15.7,-4.21,298,238,219,5.6000000000000005,2.4000000000000057,-4
56.76,5.67,136.0,14.15,-4.324,297,239,220,5.62,2.3000000000000114,-3
56.96,5.69,135.9,13.43,-4.39,297,240,221,5.64,2.200000000000017,-2
57.17,5.71,135.9,12.72,-4.4510000000000005,297,241,221,5.66,2.200000000000017,-1
57.37,5.73,135.8,12.24,-4.513,297,242,222,5.68,2.1000000000000227,0
57.57,5.75,135.7,11.37,-4.619,297,243,223,5.7,2.0,1
57.77,5.77,135.7,11.07,-4.665,297,244,224,5.72,2.0,2
57.97,5.79,135.7,10.77,-4.7,297,245,225,5.74,2.0,3
58.18,5.81,135.6,10.51,-4.761,298,246,225,5.76,1.9000000000000057,4
58.38,5.83,135.6,10.49,-4.774,298,246,226,5.78,1.9000000000000057,4
58.58,5.85,135.7,10.56,-4.783,298,245,227,5.8,2.0,3
58.78,5.87,135.6,10.55,-4.798,298,246,227,5.82,1.9000000000000057,4
58.98,5.89,135.6,10.68,-4.785,298,246,227,5.84,1.9000000000000057,4
59.19,5.91,135.7,11.02,-4.781000000000001,298,246,227,5.86,2.0,4
59.39,5.93,135.6,11.94,-4.776,299,247,227,5.88,1.9000000000000057,5
59.59,5.95,135.7,13.3,-4.7139999999999995,299,247,227,5.9,2.0,5
59.79,5.98,135.7,14.14,-4.676,299,247,227,5.92,2.0,5
59.99,6.0,135.7,15.11,-4.607,299,247,227,5.94,2.0,5
60.2,6.02,135.9,17.3,-4.456,300,245,226,5.96,2.200000000000017,3
60.4,6.04,135.9,18.52,-4.362,300,245,225,5.98,2.200000000000017,3
60.6,6.06,136.0,20.13,-4.2780000000000005,300,244,225,6.0,2.3000000000000114,2
60.8,6.08,136.1,21.63,-4.194,301,243,224,6.0200000000000005,2.4000000000000057,1
61.0,6.1,136.2,24.54,-4.032,302,242,223,6.04,2.5,0
61.21,6.12,136.2,25.99,-3.98,302,241,222,6.0600000000000005,2.5,-1
61.41,6.14,136.3,27.27,-3.909,302,241,221,6.08,2.6000000000000227,-1
61.61,6.16,136.4,29.15,-3.806,302,239,220,6.1000000000000005,2.700000000000017,-3
61.81,6.18,136.4,30.04,-3.764,302,238,220,6.12,2.700000000000017,-4
62.01,6.2,136.4,30.73,-3.716,302,238,219,6.140000000000001,2.700000000000017,-4
62.22,6.22,136.5,31.84,-3.623,302,237,219,6.16,2.8000000000000114,-5
62.42,6.24,136.6,32.15,-3.58,302,236,218,6.18,2.9000000000000057,-6
62.62,6.26,136.6,32.51,-3.542,302,236,217,6.2,2.9000000000000057,-6
62.82,6.28,136.7,32.66,-3.498,301,235,217,6.22,3.0,-7
63.02,6.3,136.7,32.97,-3.447,301,235,216,6.24,3.0,-7
63.23,6.32,136.7,32.8,-3.425,301,234,215,6.26,3.0,-8
63.43,6.34,136.7,32.64,-3.4019999999999997,301,235,216,6.28,3.0,-7
63.63,6.36,136.8,32.32,-3.392,301,235,215,6.3,3.1000000000000227,-7
63.83,6.38,136.7,32.03,-3.377,300,234,215,6.32,3.0,-8
64.03,6.4,136.8,31.71,-3.38,300,234,215,6.34,3.1000000000000227,-8
64.24,6.42,136.8,31.48,-3.3819999999999997,300,234,215,6.36,3.1000000000000227,-8
64.44,6.44,136.7,30.22,-3.3710000000000004,300,235,215,6.38,3.0,-7
64.64,6.46,136.7,29.04,-3.385,300,235,215,6.4,3.0,-7
64.84,6.48,136.8,28.22,-3.404,300,234,215,6.42,3.1000000000000227,-8
65.04,6.5,136.8,25.72,-3.443,300,234,216,6.44,3.1000000000000227,-8
65.25,6.52,136.7,24.43,-3.4789999999999996,300,235,215,6.46,3.0,-7
