时间,振次,轴位移,力,变形,围压,孔压,反压,N,d1,pp
5.86,0.58,130.3,20.56,21.236,299,240,221,0.58,0.30000000000001137,-4
6.06,0.6,130.2,18.72,21.17,299,241,222,0.6,0.19999999999998863,-3
6.26,0.62,130.2,17.81,21.131999999999998,299,241,222,0.62,0.19999999999998863,-3
6.46,0.64,130.2,16.86,21.1,299,241,222,0.64,0.19999999999998863,-3
6.67,0.66,130.1,15.41,21.016,299,241,223,0.66,0.09999999999999432,-3
6.87,0.68,130.1,14.92,20.985,299,242,223,0.68,0.09999999999999432,-2
7.07,0.7,130.1,14.07,20.941,299,243,223,0.7000000000000001,0.09999999999999432,-1
7.27,0.72,130.1,13.13,20.848000000000003,298,243,224,0.72,0.09999999999999432,-1
7.47,0.74,130.0,12.63,20.829,298,244,224,0.74,0.0,0
7.68,0.76,130.0,12.41,20.789,298,244,224,0.76,0.0,0
7.88,0.78,130.0,12.17,20.768,298,244,224,0.78,0.0,0
8.08,0.8,130.0,11.94,20.74,298,244,225,0.8,0.0,0
8.28,0.82,130.0,11.9,20.732,298,244,225,0.8200000000000001,0.0,0
8.48,0.84,130.0,11.99,20.726,298,244,225,0.84,0.0,0
8.69,0.86,130.0,12.03,20.723000000000003,298,245,225,0.86,0.0,1
8.89,0.88,129.9,12.05,20.715,298,245,225,0.88,-0.09999999999999432,1
9.09,0.9,130.0,12.21,20.714000000000002,298,245,225,0.9,0.0,1
9.29,0.92,129.9,12.73,20.723000000000003,299,245,225,0.92,-0.09999999999999432,1
9.49,0.94,130.0,14.15,20.767,298,245,225,0.9400000000000001,0.0,1
9.7,0.96,130.0,14.9,20.795,298,245,226,0.96,0.0,1
9.9,0.98,130.0,15.61,20.831999999999997,299,245,226,0.98,0.0,1
10.1,1.01,130.0,17.73,20.929000000000002,299,245,225,1.0,0.0,1
10.3,1.03,130.1,18.87,20.995,299,245,225,1.02,0.09999999999999432,1
10.5,1.05,130.1,19.97,21.055999999999997,299,244,225,1.04,0.09999999999999432,0
10.71,1.07,130.2,21.19,21.109,299,244,224,1.06,0.19999999999998863,0
10.91,1.09,130.2,23.44,21.212,300,243,224,1.08,0.19999999999998863,-1
11.11,1.11,130.2,24.63,21.245,300,243,224,1.1,0.19999999999998863,-1
11.31,1.13,130.2,25.58,21.296,300,242,223,1.12,0.19999999999998863,-2
11.51,1.15,130.3,27.38,21.361,301,242,222,1.1400000000000001,0.30000000000001137,-2
11.72,1.17,130.3,28.19,21.391,301,242,223,1.16,0.30000000000001137,-2
11.92,1.19,130.3,28.86,21.418000000000003,301,241,222,1.18,0.30000000000001137,-3
12.12,1.21,130.4,29.83,21.480999999999998,301,241,222,1.2,0.4000000000000057,-3
12.32,1.23,130.4,30.2,21.506,301,240,221,1.22,0.4000000000000057,-4
12.52,1.25,130.4,30.54,21.52,301,240,221,1.24,0.4000000000000057,-4
12.73,1.27,130.5,30.83,21.549,301,240,221,1.26,0.5,-4
12.93,1.29,130.5,30.97,21.585,301,239,220,1.28,0.5,-5
13.13,1.31,130.5,31.0,21.598000000000003,301,239,220,1.3,0.5,-5
13.33,1.33,130.5,30.88,21.608,300,239,220,1.32,0.5,-5
13.53,1.35,130.6,30.6,21.618000000000002,301,239,220,1.34,0.5999999999999943,-5
13.74,1.37,130.6,30.46,21.627,301,238,220,1.36,0.5999999999999943,-6
13.94,1.39,130.5,30.22,21.623,301,239,220,1.3800000000000001,0.5,-5
14.14,1.41,130.5,30.02,21.636999999999997,300,239,220,1.4000000000000001,0.5,-5
14.34,1.43,130.6,29.58,21.631,301,239,220,1.42,0.5999999999999943,-5
14.54,1.45,130.6,28.62,21.623,300,238,220,1.44,0.5999999999999943,-6
14.75,1.47,130.5,27.56,21.616999999999997,300,239,220,1.46,0.5,-5
14.95,1.49,130.5,25.83,21.581999999999997,300,239,220,1.48,0.5,-5
15.15,1.51,130.5,24.84,21.555999999999997,300,239,219,1.5,0.5,-5
15.35,1.53,130.6,23.89,21.535999999999998,299,239,219,1.52,0.5999999999999943,-5
15.55,1.55,130.5,21.6,21.48,299,239,220,1.54,0.5,-5
15.76,1.57,130.4,20.63,21.441,299,240,220,1.56,0.4000000000000057,-4
15.96,1.59,130.4,19.66,21.416,299,240,220,1.58,0.4000000000000057,-4
16.16,1.61,130.4,18.78,21.379,299,240,221,1.6,0.4000000000000057,-4
16.36,1.63,130.4,17.14,21.307,298,240,222,1.62,0.4000000000000057,-4
16.56,1.65,130.3,16.38,21.252,299,241,221,1.6400000000000001,0.30000000000001137,-3
16.77,1.67,130.3,15.63,21.221,299,241,222,1.6600000000000001,0.30000000000001137,-3
16.97,1.69,130.3,14.31,21.145,299,242,223,1.68,0.30000000000001137,-2
17.17,1.71,130.2,13.75,21.101999999999997,298,242,223,1.7,0.19999999999998863,-2
17.37,1.73,130.3,13.26,21.05,298,243,224,1.72,0.30000000000001137,-1
17.57,1.75,130.2,12.87,21.008000000000003,298,242,224,1.74,0.19999999999998863,-2
17.78,1.77,130.1,12.26,20.959,297,244,224,1.76,0.09999999999999432,0
17.98,1.79,130.2,12.18,20.949,298,244,224,1.78,0.19999999999998863,0
18.18,1.81,130.1,12.05,20.926,298,244,224,1.8,0.09999999999999432,0
18.38,1.83,130.1,12.08,20.905,298,244,225,1.82,0.09999999999999432,0
18.58,1.85,130.1,12.09,20.91,298,244,225,1.84,0.09999999999999432,0
18.79,1.87,130.1,12.14,20.923000000000002,298,244,225,1.86,0.09999999999999432,0
18.99,1.89,130.2,12.17,20.910999999999998,298,245,225,1.8800000000000001,0.19999999999998863,1
19.19,1.91,130.1,12.78,20.921,298,245,225,1.9000000000000001,0.09999999999999432,1
19.39,1.93,130.1,13.62,20.936,299,245,225,1.92,0.09999999999999432,1
19.59,1.95,130.1,14.11,20.953000000000003,298,245,225,1.94,0.09999999999999432,1
19.8,1.97,130.2,15.75,21.033,299,245,225,1.96,0.19999999999998863,1
20.0,2.0,130.2,16.63,21.072,299,245,225,1.98,0.19999999999998863,1
20.2,2.02,130.2,17.59,21.14,299,244,225,2.0,0.19999999999998863,0
20.4,2.04,130.2,19.91,21.243000000000002,299,244,224,2.02,0.19999999999998863,0
20.6,2.06,130.3,21.15,21.311,300,243,224,2.04,0.30000000000001137,-1
20.81,2.08,130.4,22.36,21.353,300,243,224,2.06,0.4000000000000057,-1
21.01,2.1,130.4,23.4,21.410999999999998,300,243,223,2.08,0.4000000000000057,-1
21.21,2.12,130.5,25.57,21.5,301,242,223,2.1,0.5,-2
21.41,2.14,130.5,26.59,21.531,301,242,223,2.12,0.5,-2
21.61,2.16,130.5,27.44,21.561999999999998,301,241,222,2.14,0.5,-3
21.82,2.18,130.6,28.81,21.625999999999998,301,241,222,2.16,0.5999999999999943,-3
22.02,2.2,130.5,29.36,21.664,301,241,221,2.18,0.5,-3
22.22,2.22,130.7,29.82,21.689,301,240,220,2.2,0.6999999999999886,-4
22.42,2.24,130.6,30.13,21.721999999999998,301,240,220,2.22,0.5999999999999943,-4
22.62,2.26,130.7,30.85,21.766,301,239,220,2.24,0.6999999999999886,-5
22.83,2.28,130.7,31.04,21.78,301,239,220,2.2600000000000002,0.6999999999999886,-5
23.03,2.3,130.7,30.99,21.805,301,239,220,2.2800000000000002,0.6999999999999886,-5
23.23,2.32,130.8,30.88,21.828000000000003,301,238,219,2.3000000000000003,0.8000000000000114,-6
23.43,2.34,130.7,30.93,21.831999999999997,301,238,220,2.32,0.6999999999999886,-6
23.63,2.36,130.8,30.63,21.843000000000004,301,238,219,2.34,0.8000000000000114,-6
23.84,2.38,130.7,30.27,21.854,301,238,219,2.36,0.6999999999999886,-6
24.04,2.4,130.7,30.17,21.846,301,238,219,2.38,0.6999999999999886,-6
24.24,2.42,130.7,29.98,21.845,301,238,219,2.4,0.6999999999999886,-6
24.44,2.44,130.7,29.6,21.838,300,239,219,2.42,0.6999999999999886,-5
24.64,2.46,130.7,27.68,21.835,300,238,219,2.44,0.6999999999999886,-6
24.85,2.48,130.8,26.91,21.82,300,238,219,2.46,0.8000000000000114,-6
25.05,2.5,130.7,25.94,21.79,300,238,219,2.48,0.6999999999999886,-6
25.25,2.52,130.7,23.74,21.748,300,239,219,2.5,0.6999999999999886,-5
25.45,2.54,130.7,22.67,21.717,300,238,220,2.52,0.6999999999999886,-6
25.65,2.56,130.7,21.57,21.698,300,239,220,2.54,0.6999999999999886,-5
25.86,2.58,130.7,20.72,21.659000000000002,299,239,220,2.56,0.6999999999999886,-5
26.06,2.6,130.6,18.8,21.595,299,240,220,2.58,0.5999999999999943,-4
26.26,2.62,130.6,17.91,21.548000000000002,299,240,221,2.6,0.5999999999999943,-4
26.46,2.64,130.6,17.09,21.519000000000002,299,240,221,2.62,0.5999999999999943,-4
26.66,2.66,130.6,15.62,21.444000000000003,298,241,221,2.64,0.5999999999999943,-3
26.87,2.68,130.5,14.96,21.393,298,241,222,2.66,0.5,-3
27.07,2.7,130.4,14.45,21.351,298,242,222,2.68,0.4000000000000057,-2
27.27,2.72,130.4,13.28,21.265,298,242,223,2.7,0.4000000000000057,-2
27.47,2.74,130.4,12.98,21.226,298,243,223,2.72,0.4000000000000057,-1
27.67,2.76,130.4,12.57,21.199,298,243,224,2.74,0.4000000000000057,-1
27.88,2.78,130.3,12.36,21.175,297,243,224,2.7600000000000002,0.30000000000001137,-1
28.08,2.8,130.4,12.12,21.147,298,243,224,2.7800000000000002,0.4000000000000057,-1
28.28,2.82,130.3,12.05,21.139,298,244,224,2.8000000000000003,0.30000000000001137,0
28.48,2.84,130.3,12.09,21.125999999999998,298,244,224,2.82,0.30000000000001137,0
28.68,2.86,130.3,12.17,21.119,298,244,225,2.84,0.30000000000001137,0
28.89,2.88,130.3,12.17,21.128,298,244,225,2.86,0.30000000000001137,0
29.09,2.9,130.3,12.31,21.134,298,244,225,2.88,0.30000000000001137,0
29.29,2.92,130.3,12.77,21.131,299,244,225,2.9,0.30000000000001137,0
29.49,2.94,130.4,14.31,21.17,299,244,225,2.92,0.4000000000000057,0
29.69,2.96,130.4,15.01,21.2,299,244,225,2.94,0.4000000000000057,0
29.9,2.98,130.4,15.72,21.237,299,244,225,2.96,0.4000000000000057,0
30.1,3.01,130.4,17.74,21.340999999999998,299,244,225,2.98,0.4000000000000057,0
30.3,3.03,130.4,18.78,21.397,299,244,225,3.0,0.4000000000000057,0
30.5,3.05,130.6,19.97,21.455,300,243,224,3.02,0.5999999999999943,-1
30.7,3.07,130.6,22.32,21.570999999999998,300,243,224,3.04,0.5999999999999943,-1
30.91,3.09,130.5,23.42,21.615,300,242,223,3.06,0.5,-2
31.11,3.11,130.6,24.62,21.663,300,242,223,3.08,0.5999999999999943,-2
31.31,3.13,130.7,25.7,21.71,300,241,222,3.1,0.6999999999999886,-3
31.51,3.15,130.7,27.37,21.788,301,241,222,3.12,0.6999999999999886,-3
31.71,3.17,130.7,28.12,21.814,301,241,221,3.14,0.6999999999999886,-3
31.92,3.19,130.8,28.98,21.840999999999998,301,240,222,3.16,0.8000000000000114,-4
32.12,3.21,130.8,29.89,21.894000000000002,301,240,221,3.18,0.8000000000000114,-4
32.32,3.23,130.8,30.32,21.929000000000002,301,239,221,3.2,0.8000000000000114,-5
32.52,3.25,130.9,30.54,21.958000000000002,302,239,220,3.22,0.9000000000000057,-5
32.72,3.27,130.9,30.82,21.983,301,238,220,3.24,0.9000000000000057,-6
32.93,3.29,130.9,31.11,22.014,301,238,219,3.2600000000000002,0.9000000000000057,-6
33.13,3.31,131.0,31.07,22.026,301,238,220,3.2800000000000002,1.0,-6
33.33,3.33,131.0,30.96,22.039,301,238,219,3.3000000000000003,1.0,-6
33.53,3.35,131.0,30.73,22.048000000000002,301,238,219,3.3200000000000003,1.0,-6
33.73,3.37,131.0,30.46,22.061,301,238,219,3.34,1.0,-6
33.94,3.39,131.0,30.3,22.049,301,238,219,3.36,1.0,-6
34.14,3.41,131.0,30.13,22.07,300,238,219,3.38,1.0,-6
34.34,3.43,130.9,29.65,22.069000000000003,300,238,219,3.4,0.9000000000000057,-6
34.54,3.45,131.0,28.58,22.061,300,238,219,3.42,1.0,-6
34.74,3.47,131.0,27.73,22.041999999999998,300,238,219,3.44,1.0,-6
34.95,3.49,130.9,25.81,22.017,300,238,219,3.46,0.9000000000000057,-6
35.15,3.51,130.9,24.93,21.993000000000002,300,238,219,3.48,0.9000000000000057,-6
35.35,3.53,130.9,23.78,21.959,299,239,219,3.5,0.9000000000000057,-5
35.55,3.55,130.8,21.83,21.904,300,238,220,3.52,0.8000000000000114,-6
35.75,3.57,130.9,20.64,21.88,299,239,219,3.54,0.9000000000000057,-5
35.96,3.59,130.8,19.59,21.842,299,239,220,3.56,0.8000000000000114,-5
36.16,3.61,130.8,18.71,21.803,299,239,221,3.58,0.8000000000000114,-5
36.36,3.63,130.8,17.1,21.732,298,240,221,3.6,0.8000000000000114,-4
36.56,3.65,130.8,16.31,21.69,298,240,221,3.62,0.8000000000000114,-4
36.76,3.67,130.7,15.58,21.66,298,241,221,3.64,0.6999999999999886,-3
36.97,3.69,130.7,14.34,21.568,298,241,222,3.66,0.6999999999999886,-3
37.17,3.71,130.7,13.87,21.515,298,242,223,3.68,0.6999999999999886,-2
37.37,3.73,130.6,13.26,21.484,298,242,222,3.7,0.5999999999999943,-2
37.57,3.75,130.6,12.99,21.436999999999998,298,243,223,3.72,0.5999999999999943,-1
37.77,3.77,130.6,12.36,21.379,298,243,224,3.74,0.5999999999999943,-1
37.98,3.79,130.6,12.22,21.369,298,243,224,3.7600000000000002,0.5999999999999943,-1
38.18,3.81,130.5,12.05,21.346999999999998,298,244,224,3.7800000000000002,0.5,0
38.38,3.83,130.6,12.15,21.339000000000002,298,244,224,3.8000000000000003,0.5999999999999943,0
38.58,3.85,130.5,12.09,21.343000000000004,298,244,225,3.8200000000000003,0.5,0
38.78,3.87,130.6,12.22,21.331999999999997,298,244,224,3.84,0.5999999999999943,0
38.99,3.89,130.5,12.28,21.336,299,244,224,3.86,0.5,0
39.19,3.91,130.6,12.82,21.346,299,244,224,3.88,0.5999999999999943,0
39.39,3.93,130.6,13.64,21.354,299,244,225,3.9,0.5999999999999943,0
39.59,3.95,130.6,14.21,21.375,298,244,225,3.92,0.5999999999999943,0
39.79,3.97,130.6,15.74,21.441,299,244,225,3.94,0.5999999999999943,0
40.0,4.0,130.6,16.62,21.504,299,244,225,3.96,0.5999999999999943,0
40.2,4.02,130.6,17.61,21.557,299,244,225,3.98,0.5999999999999943,0
40.4,4.04,130.7,19.88,21.673000000000002,299,243,224,4.0,0.6999999999999886,-1
40.6,4.06,130.7,21.11,21.718000000000004,300,243,224,4.0200000000000005,0.6999999999999886,-1
40.8,4.08,130.8,22.26,21.784000000000002,300,243,223,4.04,0.8000000000000114,-1
41.01,4.1,130.8,23.41,21.838,300,242,222,4.0600000000000005,0.8000000000000114,-2
41.21,4.12,130.9,25.49,21.926,301,241,222,4.08,0.9000000000000057,-3
41.41,4.14,130.9,26.6,21.963,301,241,222,4.1,0.9000000000000057,-3
41.61,4.16,130.9,27.57,21.996,301,241,221,4.12,0.9000000000000057,-3
41.81,4.18,130.9,28.95,22.066999999999997,301,240,221,4.14,0.9000000000000057,-4
42.02,4.2,131.0,29.44,22.095,302,239,221,4.16,1.0,-5
42.22,4.22,131.0,29.87,22.127,302,240,221,4.18,1.0,-4
42.42,4.24,131.0,30.41,22.144000000000002,301,239,221,4.2,1.0,-5
42.62,4.26,131.1,30.85,22.191,302,239,220,4.22,1.0999999999999943,-5
42.82,4.28,131.1,30.95,22.215,301,238,219,4.24,1.0999999999999943,-6
43.03,4.3,131.1,31.07,22.23,301,238,219,4.26,1.0999999999999943,-6
43.23,4.32,131.1,31.04,22.271,300,238,219,4.28,1.0999999999999943,-6
43.43,4.34,131.2,30.81,22.263,301,238,219,4.3,1.1999999999999886,-6
43.63,4.36,131.1,30.58,22.271,301,238,219,4.32,1.0999999999999943,-6
43.83,4.38,131.2,30.33,22.271,300,238,219,4.34,1.1999999999999886,-6
44.04,4.4,131.1,30.09,22.285,301,238,219,4.36,1.0999999999999943,-6
44.24,4.42,131.2,29.93,22.276,301,238,219,4.38,1.1999999999999886,-6
44.44,4.44,131.1,29.49,22.279,300,238,219,4.4,1.0999999999999943,-6
44.64,4.46,131.2,27.66,22.256999999999998,300,238,219,4.42,1.1999999999999886,-6
44.84,4.48,131.2,26.96,22.245,300,238,219,4.44,1.1999999999999886,-6
45.05,4.5,131.2,25.93,22.234,300,238,219,4.46,1.1999999999999886,-6
45.25,4.52,131.1,23.75,22.177,300,238,219,4.48,1.0999999999999943,-6
45.45,4.54,131.1,22.75,22.15,300,238,219,4.5,1.0999999999999943,-6
45.65,4.56,131.1,21.59,22.13,300,239,219,4.5200000000000005,1.0999999999999943,-5
45.85,4.58,131.0,19.77,22.052,299,239,220,4.54,1.0,-5
46.06,4.6,131.0,18.88,22.011999999999997,299,239,220,4.5600000000000005,1.0,-5
46.26,4.62,131.0,17.91,21.983,299,240,220,4.58,1.0,-4
46.46,4.64,131.0,16.99,21.948,299,240,220,4.6000000000000005,1.0,-4
46.66,4.66,130.9,15.59,21.862,298,240,221,4.62,0.9000000000000057,-4
46.86,4.68,130.9,14.93,21.824,298,241,221,4.64,0.9000000000000057,-3
47.07,4.7,130.9,14.3,21.779,298,241,222,4.66,0.9000000000000057,-3
47.27,4.72,130.8,13.24,21.697,298,241,223,4.68,0.8000000000000114,-3
47.47,4.74,130.8,12.94,21.666,298,242,223,4.7,0.8000000000000114,-2
47.67,4.76,130.8,12.66,21.618000000000002,298,243,223,4.72,0.8000000000000114,-1
47.87,4.78,130.8,12.37,21.594,297,243,224,4.74,0.8000000000000114,-1
48.08,4.8,130.7,12.05,21.566999999999997,298,243,224,4.76,0.6999999999999886,-1
48.28,4.82,130.7,12.08,21.555,298,243,224,4.78,0.6999999999999886,-1
48.48,4.84,130.8,12.02,21.551,298,244,224,4.8,0.8000000000000114,0
48.68,4.86,130.7,12.17,21.548000000000002,298,244,224,4.82,0.6999999999999886,0
48.88,4.88,130.7,12.14,21.543000000000003,298,243,225,4.84,0.6999999999999886,-1
49.09,4.9,130.8,12.27,21.551,298,244,224,4.86,0.8000000000000114,0
49.29,4.92,130.7,12.82,21.552,298,244,225,4.88,0.6999999999999886,0
49.49,4.94,130.7,14.15,21.589000000000002,298,244,224,4.9,0.6999999999999886,0
49.69,4.96,130.7,14.84,21.618000000000002,299,244,225,4.92,0.6999999999999886,0
49.89,4.98,130.8,15.57,21.658,298,245,224,4.94,0.8000000000000114,1
50.1,5.01,130.8,17.68,21.76,299,244,224,4.96,0.8000000000000114,0
50.3,5.03,130.9,18.72,21.829,299,243,224,4.98,0.9000000000000057,-1
50.5,5.05,131.0,19.87,21.879,299,244,224,5.0,1.0,0
50.7,5.07,130.9,22.22,21.997,300,242,223,5.0200000000000005,0.9000000000000057,-2
50.9,5.09,131.0,23.36,22.051,300,242,223,5.04,1.0,-2
51.11,5.11,131.0,24.5,22.092,300,242,222,5.0600000000000005,1.0,-2
51.31,5.13,131.0,25.63,22.131999999999998,301,241,222,5.08,1.0,-3
51.51,5.15,131.1,27.44,22.212,301,241,221,5.1000000000000005,1.0999999999999943,-3
51.71,5.17,131.1,28.17,22.243000000000002,301,240,221,5.12,1.0999999999999943,-4
51.91,5.19,131.1,28.89,22.267,301,240,221,5.14,1.0999999999999943,-4
52.12,5.21,131.2,29.98,22.326,301,239,221,5.16,1.1999999999999886,-5
52.32,5.23,131.2,30.28,22.359,301,239,220,5.18,1.1999999999999886,-5
52.52,5.25,131.2,30.66,22.378,301,240,220,5.2,1.1999999999999886,-4
52.72,5.27,131.3,30.84,22.406999999999996,302,238,220,5.22,1.3000000000000114,-6
52.92,5.29,131.3,31.1,22.44,301,238,219,5.24,1.3000000000000114,-6
53.13,5.31,131.4,31.04,22.45,301,238,219,5.26,1.4000000000000057,-6
53.33,5.33,131.4,31.03,22.473000000000003,301,238,219,5.28,1.4000000000000057,-6
53.53,5.35,131.3,30.65,22.485,301,238,219,5.3,1.3000000000000114,-6
53.73,5.37,131.3,30.55,22.480999999999998,300,238,219,5.32,1.3000000000000114,-6
53.93,5.39,131.3,30.31,22.493000000000002,301,238,219,5.34,1.3000000000000114,-6
54.14,5.41,131.4,30.2,22.491,301,238,218,5.36,1.4000000000000057,-6
54.34,5.43,131.4,29.58,22.486,300,238,219,5.38,1.4000000000000057,-6
54.54,5.45,131.3,28.52,22.483,300,238,219,5.4,1.3000000000000114,-6
54.74,5.47,131.4,27.71,22.47,300,238,219,5.42,1.4000000000000057,-6
54.94,5.49,131.4,25.8,22.430999999999997,300,237,219,5.44,1.4000000000000057,-7
55.15,5.51,131.4,24.86,22.423000000000002,299,238,219,5.46,1.4000000000000057,-6
55.35,5.53,131.3,23.77,22.39,300,238,219,5.48,1.3000000000000114,-6
55.55,5.55,131.3,21.6,22.334,300,238,219,5.5,1.3000000000000114,-6
55.75,5.57,131.2,20.56,22.291999999999998,299,238,219,5.5200000000000005,1.1999999999999886,-6
55.95,5.59,131.2,19.65,22.265,299,239,219,5.54,1.1999999999999886,-5
56.16,5.61,131.2,18.68,22.237,299,239,220,5.5600000000000005,1.1999999999999886,-5
56.36,5.63,131.1,16.95,22.156,298,239,220,5.58,1.0999999999999943,-5
56.56,5.65,131.1,16.36,22.112,298,240,221,5.6000000000000005,1.0999999999999943,-4
56.76,5.67,131.2,15.62,22.076,299,240,221,5.62,1.1999999999999886,-4
56.96,5.69,131.1,14.38,21.98,298,241,222,5.64,1.0999999999999943,-3
57.17,5.71,131.0,13.76,21.941999999999997,298,241,222,5.66,1.0,-3
57.37,5.73,131.0,13.23,21.909000000000002,298,242,222,5.68,1.0,-2
57.57,5.75,131.0,12.98,21.866999999999997,297,242,223,5.7,1.0,-2
57.77,5.77,130.9,12.31,21.805999999999997,297,243,224,5.72,0.9000000000000057,-1
57.97,5.79,131.0,12.2,21.781,298,243,223,5.74,1.0,-1
58.18,5.81,130.9,12.06,21.774,298,243,224,5.76,0.9000000000000057,-1
58.38,5.83,131.0,12.03,21.763,298,244,224,5.78,1.0,0
58.58,5.85,130.9,12.07,21.759,298,244,224,5.8,0.9000000000000057,0
58.78,5.87,131.0,12.14,21.758000000000003,298,244,224,5.82,1.0,0
58.98,5.89,131.0,12.35,21.747,299,244,225,5.84,1.0,0
59.19,5.91,130.9,12.73,21.755,299,244,225,5.86,0.9000000000000057,0
59.39,5.93,131.0,13.66,21.776999999999997,299,244,225,5.88,1.0,0
59.59,5.95,130.9,14.19,21.794,298,244,224,5.9,0.9000000000000057,0
59.79,5.97,131.0,15.73,21.863000000000003,299,244,225,5.92,1.0,0
59.99,6.0,131.0,16.6,21.921,299,244,225,5.94,1.0,0
60.2,6.02,131.0,17.63,21.976999999999997,299,244,224,5.96,1.0,0
60.4,6.04,131.1,19.83,22.088,300,243,223,5.98,1.0999999999999943,-1
60.6,6.06,131.1,21.08,22.142,300,243,224,6.0,1.0999999999999943,-1
60.8,6.08,131.2,22.31,22.215999999999998,300,242,223,6.0200000000000005,1.1999999999999886,-2
61.0,6.1,131.2,23.42,22.254,300,242,223,6.04,1.1999999999999886,-2
61.21,6.12,131.3,25.6,22.35,301,241,222,6.0600000000000005,1.3000000000000114,-3
61.41,6.14,131.3,26.61,22.385,301,241,222,6.08,1.3000000000000114,-3
61.61,6.16,131.3,27.5,22.426,301,241,221,6.1000000000000005,1.3000000000000114,-3
61.81,6.18,131.4,28.81,22.494,302,239,221,6.12,1.4000000000000057,-5
62.01,6.2,131.4,29.45,22.521,301,240,221,6.140000000000001,1.4000000000000057,-4
62.22,6.22,131.4,29.95,22.544,301,239,220,6.16,1.4000000000000057,-5
62.42,6.24,131.4,30.64,22.596999999999998,301,239,220,6.18,1.4000000000000057,-5
62.62,6.26,131.5,30.86,22.618000000000002,301,239,219,6.2,1.5,-5
62.82,6.28,131.5,31.01,22.635,301,239,219,6.22,1.5,-5
63.02,6.3,131.4,31.01,22.65,301,238,219,6.24,1.4000000000000057,-6
63.23,6.32,131.5,31.02,22.680999999999997,301,238,218,6.26,1.5,-6
63.43,6.34,131.5,30.9,22.7,301,238,219,6.28,1.5,-6
63.63,6.36,131.5,30.7,22.694000000000003,301,237,219,6.3,1.5,-7
63.83,6.38,131.5,30.34,22.698,301,238,218,6.32,1.5,-6
64.03,6.4,131.6,30.16,22.703000000000003,301,237,219,6.34,1.5999999999999943,-7
64.24,6.42,131.6,29.93,22.706,300,238,218,6.36,1.5999999999999943,-6
64.44,6.44,131.6,29.68,22.695999999999998,300,238,219,6.38,1.5999999999999943,-6
64.64,6.46,131.6,27.69,22.683000000000003,300,237,218,6.4,1.5999999999999943,-7
64.84,6.48,131.5,26.95,22.669,300,238,219,6.42,1.5,-6
65.04,6.5,131.5,25.89,22.653000000000002,300,238,219,6.44,1.5,-6
65.25,6.52,131.5,23.72,22.604,300,238,219,6.46,1.5,-6
65.45,6.54,131.5,22.77,22.569000000000003,300,238,219,6.48,1.5,-6
65.65,6.56,131.5,21.64,22.546,299,238,219,6.5,1.5,-6
65.85,6.58,131.5,20.64,22.506999999999998,299,238,219,6.5200000000000005,1.5,-6
66.05,6.6,131.4,18.78,22.439,298,239,219,6.54,1.4000000000000057,-5
