时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,108.6,21.25,-2.316,299,245,223,0.0,0.0,0.0,0,0
0.2,0.02,108.7,21.18,-2.3,299,245,224,-0.9902974236829083,2.666666666666669e-05,0.00016666666666668086,0,1
0.4,0.04,108.5,21.29,-2.309,300,245,223,0.5658842421045047,1.1666666666666122e-05,-0.0001666666666666572,0,0
0.61,0.06,108.4,21.73,-2.324,299,246,224,6.790610905254207,-1.3333333333333345e-05,-0.0003333333333333144,1,1
0.81,0.08,108.6,22.18,-2.3080000000000003,300,245,224,13.15680862893001,1.3333333333332605e-05,0.0,0,1
1.01,0.1,108.6,23.41,-2.2569999999999997,300,244,224,30.557749073643908,9.83333333333336e-05,0.0,-1,1
1.21,0.12,108.6,24.2,-2.25,300,245,224,41.7339628552081,0.00010999999999999973,0.0,0,1
1.41,0.14,108.5,24.78,-2.222,299,246,224,49.93928436572362,0.00015666666666666645,-0.0001666666666666572,1,1
1.62,0.16,108.7,26.04,-2.189,300,245,223,67.76463799201586,0.0002116666666666663,0.00016666666666668086,0,0
1.82,0.18,108.7,26.68,-2.173,300,245,224,76.81878586568814,0.000238333333333333,0.00016666666666668086,0,1
2.02,0.2,108.7,27.18,-2.149,299,246,224,83.8923388919946,0.000278333333333333,0.00016666666666668086,1,1
2.22,0.22,108.8,27.58,-2.141,300,245,223,89.55118131303975,0.00029166666666666637,0.0003333333333333381,0,0
2.42,0.24,108.8,28.25,-2.119,300,244,223,99.02974236829043,0.0003283333333333327,0.0003333333333333381,-1,0
2.63,0.26,108.9,28.51,-2.092,300,244,223,102.70798994196981,0.00037333333333333294,0.000500000000000019,-1,0
2.83,0.28,108.8,28.73,-2.093,300,245,223,105.82035327354464,0.00037166666666666647,0.0003333333333333381,0,0
3.03,0.3,108.9,28.78,-2.066,300,244,223,106.5277085761753,0.0004166666666666667,0.000500000000000019,-1,0
3.23,0.32,108.9,28.91,-2.072,300,244,223,108.36683236301496,0.0004066666666666663,0.000500000000000019,-1,0
3.43,0.34,108.7,28.91,-2.072,301,244,223,108.36683236301496,0.0004066666666666663,0.00016666666666668086,-1,0
3.64,0.36,108.8,28.78,-2.052,300,245,223,106.5277085761753,0.00043999999999999964,0.0003333333333333381,0,0
3.84,0.38,108.9,28.71,-2.0580000000000003,300,244,223,105.53741115249238,0.0004299999999999993,0.000500000000000019,-1,0
4.04,0.4,108.7,28.52,-2.055,300,244,223,102.84946100249591,0.00043499999999999946,0.00016666666666668086,-1,0
4.24,0.42,108.7,28.45,-2.053,300,244,223,101.85916357881301,0.00043833333333333316,0.00016666666666668086,-1,0
4.44,0.44,108.8,27.5,-2.056,300,243,222,88.41941282883074,0.000433333333333333,0.0003333333333333381,-2,-1
4.65,0.46,108.8,26.47,-2.062,299,244,223,73.84789359463942,0.00042333333333333334,0.0003333333333333381,-1,0
4.85,0.48,108.8,26.01,-2.069,300,244,223,67.34022481043752,0.00041166666666666646,0.0003333333333333381,-1,0
5.05,0.5,108.8,24.48,-2.093,300,244,223,45.695152549939735,0.00037166666666666647,0.0003333333333333381,-1,0
5.25,0.52,108.9,23.84,-2.133,299,244,223,36.64100467626746,0.0003049999999999997,0.000500000000000019,-1,0
5.45,0.54,108.8,22.96,-2.145,300,244,223,24.191551349968105,0.0002849999999999997,0.0003333333333333381,-1,0
5.66,0.56,108.7,22.03,-2.165,300,244,223,11.034742721038093,0.0002516666666666663,0.00016666666666668086,-1,0
5.86,0.58,108.7,20.32,-2.228,300,244,222,-13.15680862893001,0.00014666666666666607,0.00016666666666668086,-1,-1
6.06,0.6,108.6,19.58,-2.247,299,244,223,-23.6256671078636,0.00011499999999999992,0.0,-1,0
6.26,0.62,108.6,18.73,-2.2680000000000002,300,245,223,-35.650707252584546,7.999999999999933e-05,0.0,0,0
6.46,0.64,108.6,17.45,-2.329,300,244,223,-53.7590029999291,-2.166666666666724e-05,0.0,-1,0
6.67,0.66,108.5,16.89,-2.3819999999999997,299,244,223,-61.68138238939232,-0.00010999999999999973,-0.0001666666666666572,-1,0
6.87,0.68,108.5,16.27,-2.412,300,244,222,-70.45258814201235,-0.00016000000000000015,-0.0001666666666666572,-1,-1
7.07,0.7,108.4,15.33,-2.461,299,245,223,-83.75086783146848,-0.0002416666666666667,-0.0003333333333333144,0,0
7.27,0.72,108.4,14.97,-2.501,300,244,224,-88.84382601040912,-0.0003083333333333334,-0.0003333333333333144,-1,1
7.47,0.74,108.4,14.59,-2.5380000000000003,300,244,223,-94.21972631040204,-0.0003700000000000007,-0.0003333333333333144,-1,0
7.68,0.76,108.5,14.1,-2.555,300,244,223,-101.15180827618238,-0.00039833333333333387,-0.0001666666666666572,-1,0
7.88,0.78,108.4,13.81,-2.615,300,245,223,-105.25446903144011,-0.0004983333333333339,-0.0003333333333333144,0,0
8.08,0.8,108.3,13.78,-2.615,299,245,223,-105.67888221301851,-0.0004983333333333339,-0.0004999999999999952,0,0
8.28,0.82,108.4,13.84,-2.6260000000000003,299,244,224,-104.83005584986174,-0.0005166666666666674,-0.0003333333333333144,-1,1
8.48,0.84,108.3,13.64,-2.637,299,245,224,-107.6594770603843,-0.0005350000000000003,-0.0004999999999999952,0,1
8.69,0.86,108.3,13.74,-2.64,299,245,223,-106.24476645512301,-0.0005400000000000004,-0.0004999999999999952,0,0
8.89,0.88,108.3,13.78,-2.647,299,245,224,-105.67888221301851,-0.0005516666666666666,-0.0004999999999999952,0,1
9.09,0.9,108.3,13.57,-2.613,298,245,223,-108.64977448406721,-0.0004950000000000002,-0.0004999999999999952,0,0
9.29,0.92,108.1,13.91,-2.64,299,245,224,-103.83975842617882,-0.0005400000000000004,-0.0008333333333333334,0,1
9.49,0.94,108.4,14.85,-2.633,299,245,223,-90.54147873672268,-0.0005283333333333337,-0.0003333333333333144,0,0
9.7,0.96,108.2,15.28,-2.6289999999999996,299,245,223,-84.45822313409913,-0.0005216666666666662,-0.0006666666666666524,0,0
9.9,0.98,108.4,16.61,-2.575,300,245,225,-65.64257208412396,-0.0004316666666666672,-0.0003333333333333144,0,2
10.1,1.01,108.4,17.46,-2.5380000000000003,299,246,224,-53.61753193940295,-0.0003700000000000007,-0.0003333333333333144,1,1
10.3,1.03,108.4,18.19,-2.503,300,246,224,-43.29014452099551,-0.0003116666666666671,-0.0003333333333333144,1,1
10.5,1.05,108.5,20.12,-2.414,299,246,223,-15.986229839452584,-0.00016333333333333385,-0.0001666666666666572,1,0
10.71,1.07,108.5,20.99,-2.358,299,246,224,-3.678247573679381,-7.000000000000043e-05,-0.0001666666666666572,1,1
10.91,1.09,108.6,22.04,-2.314,300,245,224,11.176213781564194,3.333333333332966e-06,0.0,0,1
11.11,1.11,108.7,22.97,-2.273,300,245,224,24.333022410494205,7.166666666666618e-05,0.00016666666666668086,0,1
11.31,1.13,108.7,24.64,-2.2,299,245,224,47.9586895183578,0.00019333333333333277,0.00016666666666668086,0,1
11.51,1.15,108.6,25.37,-2.175,300,245,223,58.28607693676524,0.00023500000000000002,0.0,0,0
11.72,1.17,108.7,26.08,-2.144,300,245,222,68.33052223412038,0.0002866666666666662,0.00016666666666668086,0,-1
11.92,1.19,108.8,27.22,-2.1,300,245,223,84.45822313409911,0.0003599999999999996,0.0003333333333333381,0,0
12.12,1.21,108.8,27.67,-2.081,300,245,223,90.82442085777497,0.00039166666666666647,0.0003333333333333381,0,0
12.32,1.23,108.8,28.1,-2.0669999999999997,300,244,223,96.90767646039852,0.00041500000000000017,0.0003333333333333381,-1,0
12.52,1.25,108.8,28.3,-2.06,300,244,222,99.73709767092109,0.0004266666666666663,0.0003333333333333381,-1,-1
12.73,1.27,108.7,28.77,-2.0269999999999997,300,244,223,106.38623751564914,0.0004816666666666669,0.00016666666666668086,-1,0
12.93,1.29,108.8,28.92,-2.002,300,244,222,108.50830342354111,0.0005233333333333334,0.0003333333333333381,-1,-1
