时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,122.1,20.72,3.87,299.0,221.0,189.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,122.0,20.78,3.863,300.0,221.0,190.0,0.8488263631568073,-1.1666666666666863e-05,-0.0001666666666666572,0.0,1.0
0.4,0.04,122.0,20.79,3.878,299.0,221.0,190.0,0.9902974236829083,1.3333333333333345e-05,-0.0001666666666666572,0.0,1.0
0.61,0.06,122.0,20.76,3.863,299.0,221.0,190.0,0.5658842421045549,-1.1666666666666863e-05,-0.0001666666666666572,0.0,1.0
0.81,0.08,122.0,20.84,3.862,299.0,221.0,190.0,1.6976527263135643,-1.3333333333333345e-05,-0.0001666666666666572,0.0,1.0
1.01,0.1,122.0,20.83,3.86,300.0,221.0,190.0,1.556181665787413,-1.666666666666705e-05,-0.0001666666666666572,0.0,1.0
1.21,0.12,122.1,20.82,3.859,299.0,222.0,190.0,1.4147106052613119,-1.8333333333333536e-05,0.0,1.0,1.0
1.41,0.14,122.1,21.0,3.8689999999999998,300.0,221.0,189.0,3.961189694731633,-1.6666666666672232e-06,0.0,0.0,0.0
1.62,0.16,122.0,21.0,3.8560000000000003,300.0,221.0,190.0,3.961189694731633,-2.3333333333332983e-05,-0.0001666666666666572,0.0,1.0
1.82,0.18,122.0,21.03,3.8760000000000003,300.0,221.0,190.0,4.3856028763100365,1.0000000000000379e-05,-0.0001666666666666572,0.0,1.0
2.02,0.2,122.1,21.31,3.8680000000000003,299.0,222.0,190.0,8.34679257104162,-3.333333333332966e-06,0.0,1.0,1.0
2.22,0.22,122.1,21.41,3.8689999999999998,300.0,221.0,190.0,9.761503176302933,-1.6666666666672232e-06,0.0,0.0,1.0
2.42,0.24,122.0,21.35,3.884,300.0,222.0,190.0,8.912676813146176,2.3333333333332983e-05,-0.0001666666666666572,1.0,1.0
2.63,0.26,122.0,21.5,3.888,300.0,221.0,190.0,11.034742721038093,2.9999999999999655e-05,-0.0001666666666666572,0.0,1.0
2.83,0.28,122.0,21.68,3.887,300.0,221.0,190.0,13.581221810508413,2.8333333333333173e-05,-0.0001666666666666572,0.0,1.0
3.03,0.3,122.1,21.63,3.886,300.0,221.0,189.0,12.873866507877757,2.666666666666669e-05,0.0,0.0,0.0
3.23,0.32,122.1,21.75,3.8989999999999996,299.0,221.0,190.0,14.571519234191323,4.833333333333245e-05,0.0,0.0,1.0
3.43,0.34,122.2,21.76,3.908,300.0,222.0,190.0,14.712990294717473,6.333333333333302e-05,0.00016666666666668086,1.0,1.0
3.64,0.36,122.1,21.85,3.9010000000000002,300.0,221.0,190.0,15.986229839452635,5.1666666666666895e-05,0.0,0.0,1.0
3.84,0.38,122.1,21.82,3.909,300.0,221.0,190.0,15.56181665787423,6.49999999999995e-05,0.0,0.0,1.0
4.04,0.4,122.1,21.87,3.907,299.0,222.0,190.0,16.269171960504888,6.166666666666653e-05,0.0,1.0,1.0
4.24,0.42,122.1,21.9,3.897,299.0,221.0,190.0,16.69358514208324,4.499999999999949e-05,0.0,0.0,1.0
4.44,0.44,122.1,21.78,3.903,300.0,221.0,190.0,14.995932415769726,5.4999999999999866e-05,0.0,0.0,1.0
4.65,0.46,122.0,21.85,3.886,299.0,221.0,190.0,15.986229839452635,2.666666666666669e-05,-0.0001666666666666572,0.0,1.0
4.85,0.48,122.1,21.82,3.892,300.0,221.0,190.0,15.56181665787423,3.666666666666633e-05,0.0,0.0,1.0
5.05,0.5,122.0,21.76,3.903,299.0,222.0,190.0,14.712990294717473,5.4999999999999866e-05,-0.0001666666666666572,1.0,1.0
5.25,0.52,122.1,21.8,3.8960000000000004,299.0,221.0,190.0,15.278874536821979,4.333333333333374e-05,0.0,0.0,1.0
5.45,0.54,122.1,21.55,3.911,300.0,221.0,190.0,11.742098023668749,6.833333333333321e-05,0.0,0.0,1.0
5.66,0.56,122.1,21.42,3.897,300.0,222.0,190.0,9.902974236829083,4.499999999999949e-05,0.0,1.0,1.0
5.86,0.58,122.0,21.39,3.898,299.0,221.0,190.0,9.47856105525068,4.6666666666666705e-05,-0.0001666666666666572,0.0,1.0
6.06,0.6,122.0,21.3,3.833,300.0,221.0,190.0,8.20532151051552,-6.166666666666653e-05,-0.0001666666666666572,0.0,1.0
6.26,0.62,122.1,21.02,3.852,299.0,222.0,190.0,4.244131815783886,-3.0000000000000397e-05,0.0,1.0,1.0
6.46,0.64,122.0,20.89,3.843,299.0,222.0,189.0,2.4050080289442204,-4.5000000000000226e-05,-0.0001666666666666572,1.0,0.0
6.67,0.66,122.1,20.76,3.8489999999999998,300.0,221.0,189.0,0.5658842421045549,-3.5000000000000586e-05,0.0,0.0,0.0
6.87,0.68,121.9,20.59,3.843,299.0,221.0,190.0,-1.8391237868396653,-4.5000000000000226e-05,-0.0003333333333333144,0.0,1.0
7.07,0.7,122.1,20.44,3.859,299.0,222.0,190.0,-3.961189694731583,-1.8333333333333536e-05,0.0,1.0,1.0
7.27,0.72,121.9,20.33,3.8489999999999998,299.0,221.0,190.0,-5.517371360519046,-3.5000000000000586e-05,-0.0003333333333333144,0.0,1.0
7.47,0.74,122.0,20.1,3.84,300.0,222.0,189.0,-8.771205752619974,-5.0000000000000416e-05,-0.0001666666666666572,1.0,0.0
7.68,0.76,122.1,20.03,3.862,300.0,221.0,190.0,-9.761503176302881,-1.3333333333333345e-05,0.0,0.0,1.0
7.88,0.78,122.0,20.06,3.84,299.0,221.0,190.0,-9.33708999472453,-5.0000000000000416e-05,-0.0001666666666666572,0.0,1.0
8.08,0.8,122.0,19.85,3.839,299.0,221.0,189.0,-12.307982265773203,-5.1666666666666895e-05,-0.0001666666666666572,0.0,0.0
8.28,0.82,122.1,19.78,3.8360000000000003,299.0,222.0,189.0,-13.29827968945611,-5.6666666666666345e-05,0.0,1.0,0.0
8.48,0.84,122.1,19.76,3.832,300.0,221.0,190.0,-13.581221810508364,-6.333333333333377e-05,0.0,0.0,1.0
8.69,0.86,122.0,19.67,3.839,299.0,221.0,190.0,-14.854461355243524,-5.1666666666666895e-05,-0.0001666666666666572,0.0,1.0
8.89,0.88,122.0,19.66,3.8360000000000003,300.0,221.0,190.0,-14.995932415769676,-5.6666666666666345e-05,-0.0001666666666666572,0.0,1.0
9.09,0.9,121.9,19.68,3.83,300.0,222.0,190.0,-14.712990294717423,-6.666666666666672e-05,-0.0003333333333333144,1.0,1.0
9.29,0.92,122.0,19.64,3.838,299.0,221.0,190.0,-15.278874536821927,-5.333333333333338e-05,-0.0001666666666666572,0.0,1.0
9.49,0.94,122.1,19.57,3.838,299.0,221.0,190.0,-16.269171960504835,-5.333333333333338e-05,0.0,0.0,1.0
9.7,0.96,122.0,19.68,3.8360000000000003,300.0,222.0,190.0,-14.712990294717423,-5.6666666666666345e-05,-0.0001666666666666572,1.0,1.0
9.9,0.99,122.1,19.67,3.8510000000000004,300.0,221.0,190.0,-14.854461355243524,-3.166666666666614e-05,0.0,0.0,1.0
10.1,1.01,122.0,19.77,3.833,300.0,221.0,189.0,-13.439750749982263,-6.166666666666653e-05,-0.0001666666666666572,0.0,0.0
10.3,1.03,122.0,19.69,3.8489999999999998,300.0,221.0,190.0,-14.571519234191273,-3.5000000000000586e-05,-0.0001666666666666572,0.0,1.0
10.5,1.05,122.1,19.99,3.843,300.0,221.0,190.0,-10.327387418407437,-4.5000000000000226e-05,0.0,0.0,1.0
10.71,1.07,122.0,19.98,3.847,300.0,221.0,190.0,-10.468858478933537,-3.833333333333355e-05,-0.0001666666666666572,0.0,1.0
10.91,1.09,121.9,20.23,3.839,299.0,221.0,190.0,-6.932081965780308,-5.1666666666666895e-05,-0.0003333333333333144,0.0,1.0
11.11,1.11,122.1,20.48,3.8560000000000003,299.0,222.0,189.0,-3.3953054526270785,-2.3333333333332983e-05,0.0,1.0,0.0
11.31,1.13,121.9,20.35,3.8539999999999996,299.0,221.0,190.0,-5.234429239466744,-2.666666666666743e-05,-0.0003333333333333144,0.0,1.0
11.51,1.15,121.9,20.78,3.8560000000000003,300.0,221.0,190.0,0.8488263631568073,-2.3333333333332983e-05,-0.0003333333333333144,0.0,1.0
11.72,1.17,122.1,20.73,3.858,300.0,221.0,190.0,0.1414710605261513,-2.000000000000002e-05,0.0,0.0,1.0
11.92,1.19,122.1,20.89,3.865,299.0,221.0,190.0,2.4050080289442204,-8.333333333333156e-06,0.0,0.0,1.0
12.12,1.21,122.0,21.09,3.873,299.0,221.0,190.0,5.234429239466794,5.000000000000189e-06,-0.0001666666666666572,0.0,1.0
12.32,1.23,122.1,21.23,3.884,299.0,222.0,190.0,7.215024086832611,2.3333333333332983e-05,0.0,1.0,1.0
12.52,1.25,122.1,21.46,3.895,300.0,222.0,190.0,10.468858478933589,4.1666666666666516e-05,0.0,1.0,1.0
12.73,1.27,122.0,21.45,3.877,300.0,221.0,190.0,10.327387418407437,1.1666666666666122e-05,-0.0001666666666666572,0.0,1.0
12.93,1.29,122.0,21.65,3.89,300.0,222.0,190.0,13.15680862893001,3.333333333333336e-05,-0.0001666666666666572,1.0,1.0
13.13,1.31,122.0,21.65,3.8930000000000002,299.0,221.0,190.0,13.15680862893001,3.833333333333355e-05,-0.0001666666666666572,0.0,1.0
13.33,1.33,122.1,21.85,3.8989999999999996,300.0,222.0,189.0,15.986229839452635,4.833333333333245e-05,0.0,1.0,0.0
13.53,1.35,122.0,21.86,3.9019999999999997,299.0,221.0,190.0,16.127700899978734,5.333333333333264e-05,-0.0001666666666666572,0.0,1.0
13.74,1.37,122.1,21.81,3.907,299.0,222.0,190.0,15.42034559734808,6.166666666666653e-05,0.0,1.0,1.0
13.94,1.39,122.1,21.96,3.908,299.0,222.0,190.0,17.542411505240047,6.333333333333302e-05,0.0,1.0,1.0
14.14,1.41,122.1,21.9,3.8930000000000002,300.0,221.0,190.0,16.69358514208324,3.833333333333355e-05,0.0,0.0,1.0
14.34,1.43,122.1,21.86,3.911,300.0,221.0,190.0,16.127700899978734,6.833333333333321e-05,0.0,0.0,1.0
14.54,1.45,122.1,21.94,3.909,299.0,222.0,190.0,17.259469384187796,6.49999999999995e-05,0.0,1.0,1.0
14.75,1.47,122.1,22.02,3.912,300.0,222.0,190.0,18.391237868396804,6.99999999999997e-05,0.0,1.0,1.0
14.95,1.49,122.0,21.86,3.92,300.0,222.0,190.0,16.127700899978734,8.333333333333303e-05,-0.0001666666666666572,1.0,1.0
15.15,1.51,122.0,21.76,3.912,299.0,222.0,189.0,14.712990294717473,6.99999999999997e-05,-0.0001666666666666572,1.0,0.0
15.35,1.53,122.1,21.79,3.912,300.0,222.0,190.0,15.137403476295827,6.99999999999997e-05,0.0,1.0,1.0
15.55,1.55,122.1,21.72,3.917,299.0,221.0,190.0,14.14710605261292,7.833333333333284e-05,0.0,0.0,1.0
15.76,1.57,122.1,21.37,3.897,299.0,222.0,190.0,9.195618934198427,4.499999999999949e-05,0.0,1.0,1.0
15.96,1.59,122.0,21.22,3.897,299.0,221.0,190.0,7.07355302630646,4.499999999999949e-05,-0.0001666666666666572,0.0,1.0
16.16,1.61,122.0,21.14,3.898,300.0,221.0,189.0,5.94178454209745,4.6666666666666705e-05,-0.0001666666666666572,0.0,0.0
16.36,1.63,122.0,21.06,3.892,299.0,222.0,190.0,4.81001605788839,3.666666666666633e-05,-0.0001666666666666572,1.0,1.0
16.56,1.65,122.0,20.92,3.884,300.0,221.0,190.0,2.8294212105226237,2.3333333333332983e-05,-0.0001666666666666572,0.0,1.0
16.77,1.67,122.0,20.74,3.888,300.0,222.0,189.0,0.28294212105225236,2.9999999999999655e-05,-0.0001666666666666572,1.0,0.0
16.97,1.69,122.0,20.5,3.8810000000000002,300.0,221.0,190.0,-3.112363331574826,1.8333333333333536e-05,-0.0001666666666666572,0.0,1.0
17.17,1.71,121.9,20.35,3.8760000000000003,300.0,222.0,190.0,-5.234429239466744,1.0000000000000379e-05,-0.0003333333333333144,1.0,1.0
17.37,1.73,122.1,20.3,3.8810000000000002,300.0,222.0,189.0,-5.9417845420974,1.8333333333333536e-05,0.0,1.0,0.0
17.57,1.75,122.0,20.09,3.867,300.0,221.0,190.0,-8.912676813146124,-5.000000000000189e-06,-0.0001666666666666572,0.0,1.0
17.78,1.77,122.0,19.88,3.863,300.0,221.0,190.0,-11.88356908419485,-1.1666666666666863e-05,-0.0001666666666666572,0.0,1.0
17.98,1.79,122.1,19.85,3.862,299.0,222.0,190.0,-12.307982265773203,-1.3333333333333345e-05,0.0,1.0,1.0
18.18,1.81,122.1,19.85,3.8710000000000004,300.0,222.0,190.0,-12.307982265773203,1.6666666666672232e-06,0.0,1.0,1.0
18.38,1.83,122.1,19.69,3.8710000000000004,300.0,221.0,189.0,-14.571519234191273,1.6666666666672232e-06,0.0,0.0,0.0
18.58,1.85,122.1,19.72,3.844,300.0,221.0,190.0,-14.14710605261292,-4.333333333333374e-05,0.0,0.0,1.0
18.79,1.87,122.1,19.64,3.8480000000000003,300.0,222.0,190.0,-15.278874536821927,-3.666666666666633e-05,0.0,1.0,1.0
18.99,1.89,122.0,19.49,3.8489999999999998,300.0,221.0,190.0,-17.400940444713896,-3.5000000000000586e-05,-0.0001666666666666572,0.0,1.0
19.19,1.91,122.0,19.61,3.8569999999999998,300.0,221.0,190.0,-15.703287718400333,-2.166666666666724e-05,-0.0001666666666666572,0.0,1.0
19.39,1.93,122.0,19.63,3.867,300.0,222.0,190.0,-15.42034559734808,-5.000000000000189e-06,-0.0001666666666666572,1.0,1.0
19.59,1.95,122.1,19.67,3.8569999999999998,300.0,221.0,190.0,-14.854461355243524,-2.166666666666724e-05,0.0,0.0,1.0
19.8,1.97,122.0,19.61,3.861,300.0,221.0,190.0,-15.703287718400333,-1.4999999999999828e-05,-0.0001666666666666572,0.0,1.0
20.0,2.0,122.1,19.57,3.853,300.0,221.0,190.0,-16.269171960504835,-2.8333333333333173e-05,0.0,0.0,1.0
20.2,2.02,122.0,19.73,3.865,300.0,222.0,189.0,-14.005634992086767,-8.333333333333156e-06,-0.0001666666666666572,1.0,0.0
20.4,2.04,122.1,19.85,3.843,299.0,222.0,190.0,-12.307982265773203,-4.5000000000000226e-05,0.0,1.0,1.0
