时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,126.7,20.89,9.001,300.0,233.0,201.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,126.9,20.83,9.027000000000001,300.0,232.0,201.0,-0.8488263631568073,4.333333333333596e-05,0.0003333333333333381,-1.0,0.0
0.4,0.04,126.8,20.89,9.003,300.0,233.0,201.0,0.0,3.3333333333344463e-06,0.0001666666666666572,0.0,0.0
0.61,0.06,126.9,21.12,9.014,300.0,233.0,201.0,3.2538343921009774,2.16666666666665e-05,0.0003333333333333381,0.0,0.0
0.81,0.08,126.8,21.54,9.033999999999999,300.0,233.0,201.0,9.195618934198377,5.499999999999912e-05,0.0001666666666666572,0.0,0.0
1.01,0.1,127.0,22.57,9.107000000000001,300.0,232.0,200.0,23.7671381683897,0.00017666666666666942,0.0004999999999999952,-1.0,-1.0
1.21,0.12,127.0,23.23,9.144,300.0,232.0,200.0,33.10422816311423,0.00023833333333333448,0.0004999999999999952,-1.0,-1.0
1.41,0.14,127.0,24.03,9.202,300.0,232.0,200.0,44.42191300520457,0.0003350000000000009,0.0004999999999999952,-1.0,-1.0
1.62,0.16,127.0,25.62,9.316,300.0,230.0,199.0,66.91581162885912,0.0005250000000000021,0.0004999999999999952,-3.0,-2.0
1.82,0.18,127.1,26.37,9.37,301.0,230.0,199.0,77.5261411683188,0.0006149999999999997,0.0006666666666666524,-3.0,-2.0
2.02,0.2,127.3,26.99,9.42,301.0,230.0,198.0,86.29734692093878,0.0006983333333333341,0.0009999999999999905,-3.0,-3.0
2.22,0.22,127.1,27.49,9.459,301.0,229.0,198.0,93.37089994724523,0.0007633333333333336,0.0006666666666666524,-4.0,-3.0
2.42,0.24,127.3,28.34,9.543,301.0,228.0,197.0,105.39594009196624,0.000903333333333333,0.0009999999999999905,-5.0,-4.0
2.63,0.26,127.3,28.71,9.579,302.0,229.0,197.0,110.63036933143303,0.0009633333333333352,0.0009999999999999905,-4.0,-4.0
2.83,0.28,127.4,28.88,9.607000000000001,302.0,228.0,197.0,113.0353773603772,0.0010100000000000026,0.0011666666666666713,-5.0,-4.0
3.03,0.3,127.3,29.06,9.67,301.0,227.0,197.0,115.58185644984752,0.0011150000000000008,0.0009999999999999905,-6.0,-4.0
3.23,0.32,127.5,29.05,9.68,301.0,227.0,196.0,115.44038538932142,0.001131666666666667,0.0013333333333333285,-6.0,-5.0
3.43,0.34,127.4,29.12,9.687999999999999,301.0,227.0,196.0,116.43068281300432,0.0011449999999999989,0.0011666666666666713,-6.0,-5.0
3.64,0.36,127.3,28.78,9.711,301.0,228.0,195.0,111.62066675511593,0.0011833333333333348,0.0009999999999999905,-5.0,-6.0
3.84,0.38,127.4,28.6,9.708,301.0,227.0,196.0,109.07418766564561,0.0011783333333333346,0.0011666666666666713,-6.0,-5.0
4.04,0.4,127.4,28.5,9.712,301.0,228.0,196.0,107.6594770603843,0.0011850000000000005,0.0011666666666666713,-5.0,-5.0
4.24,0.42,127.5,28.5,9.698,301.0,227.0,196.0,107.6594770603843,0.0011616666666666683,0.0013333333333333285,-6.0,-5.0
4.44,0.44,127.5,27.49,9.705,301.0,227.0,196.0,93.37089994724523,0.0011733333333333344,0.0013333333333333285,-6.0,-5.0
4.65,0.46,127.4,26.9,9.699,300.0,227.0,196.0,85.02410737620362,0.001163333333333334,0.0011666666666666713,-6.0,-5.0
4.85,0.48,127.4,26.23,9.677,300.0,227.0,196.0,75.54554632095298,0.0011266666666666669,0.0011666666666666713,-6.0,-5.0
5.05,0.5,127.4,24.42,9.606,300.0,227.0,196.0,49.93928436572362,0.001008333333333334,0.0011666666666666713,-6.0,-5.0
5.25,0.52,127.4,23.48,9.574,300.0,227.0,196.0,36.64100467626746,0.0009550000000000007,0.0011666666666666713,-6.0,-5.0
5.45,0.54,127.4,22.55,9.533,300.0,227.0,196.0,23.48419604733745,0.0008866666666666667,0.0011666666666666713,-6.0,-5.0
5.66,0.56,127.4,21.65,9.495,300.0,227.0,197.0,10.75180059998579,0.0008233333333333329,0.0011666666666666713,-6.0,-4.0
5.86,0.58,127.3,19.87,9.398,300.0,228.0,196.0,-14.43004817366517,0.0006616666666666671,0.0009999999999999905,-5.0,-5.0
6.06,0.6,127.1,19.02,9.347999999999999,300.0,228.0,197.0,-26.45508831838617,0.0005783333333333325,0.0006666666666666524,-5.0,-4.0
6.26,0.62,127.1,18.23,9.29,299.0,228.0,197.0,-37.63130209995037,0.00048166666666666616,0.0006666666666666524,-5.0,-4.0
6.46,0.64,126.9,16.86,9.158,299.0,229.0,198.0,-57.01283739203008,0.0002616666666666667,0.0003333333333333381,-4.0,-3.0
6.67,0.66,127.1,15.96,9.102,299.0,230.0,198.0,-69.74523283938169,0.0001683333333333348,0.0006666666666666524,-3.0,-3.0
6.87,0.68,127.0,15.45,9.037,299.0,230.0,198.0,-76.9602569262143,6.000000000000227e-05,0.0004999999999999952,-3.0,-3.0
7.07,0.7,126.8,15.07,8.956,299.0,230.0,199.0,-82.33615722620719,-7.499999999999989e-05,0.0001666666666666572,-3.0,-2.0
7.27,0.72,126.7,14.12,8.826,298.0,231.0,200.0,-95.77590797618947,-0.0002916666666666649,0.0,-2.0,-1.0
7.47,0.74,126.7,13.56,8.763,298.0,232.0,200.0,-103.69828736565269,-0.0003966666666666659,0.0,-1.0,-1.0
7.68,0.76,126.7,13.29,8.705,298.0,232.0,200.0,-107.5180059998582,-0.0004933333333333323,0.0,-1.0,-1.0
7.88,0.78,126.5,12.71,8.579,298.0,233.0,201.0,-115.72332751037366,-0.0007033333333333314,-0.0003333333333333381,0.0,0.0
8.08,0.8,126.5,12.48,8.555,298.0,233.0,201.0,-118.97716190247465,-0.0007433333333333329,-0.0003333333333333381,0.0,0.0
8.28,0.82,126.4,12.59,8.519,298.0,233.0,202.0,-117.42098023668724,-0.0008033333333333322,-0.0004999999999999952,0.0,1.0
8.48,0.84,126.4,12.37,8.487,298.0,234.0,202.0,-120.53334356826208,-0.0008566666666666656,-0.0004999999999999952,1.0,1.0
8.69,0.86,126.4,12.48,8.478,298.0,234.0,202.0,-118.97716190247465,-0.0008716666666666661,-0.0004999999999999952,1.0,1.0
8.89,0.88,126.4,12.52,8.475,298.0,234.0,202.0,-118.41127766037015,-0.0008766666666666663,-0.0004999999999999952,1.0,1.0
9.09,0.9,126.5,12.55,8.469,298.0,234.0,202.0,-117.98686447879174,-0.0008866666666666667,-0.0003333333333333381,1.0,1.0
9.29,0.92,126.4,13.01,8.464,298.0,234.0,202.0,-111.4791956945898,-0.0008949999999999983,-0.0004999999999999952,1.0,1.0
9.49,0.94,126.4,13.26,8.486,298.0,234.0,202.0,-107.94241918143658,-0.0008583333333333313,-0.0004999999999999952,1.0,1.0
9.7,0.96,126.4,13.75,8.502,298.0,234.0,203.0,-101.01033721565625,-0.0008316666666666646,-0.0004999999999999952,1.0,2.0
9.9,0.99,126.5,15.04,8.597000000000001,299.0,235.0,203.0,-82.7605704077856,-0.0006733333333333303,-0.0003333333333333381,2.0,2.0
10.1,1.01,126.5,15.75,8.658999999999999,298.0,235.0,203.0,-72.71612511043041,-0.0005700000000000008,-0.0003333333333333381,2.0,2.0
10.3,1.03,126.6,16.56,8.734,298.0,235.0,204.0,-61.25696920781397,-0.0004449999999999991,-0.00016666666666668086,2.0,3.0
10.5,1.05,126.8,17.58,8.805,298.0,235.0,203.0,-46.826921034148796,-0.00032666666666666624,0.0001666666666666572,2.0,2.0
10.71,1.07,127.0,19.47,8.994,299.0,235.0,203.0,-20.088890594710367,-1.1666666666666122e-05,0.0004999999999999952,2.0,2.0
10.91,1.09,127.0,20.55,9.1,299.0,234.0,202.0,-4.81001605788839,0.00016500000000000032,0.0004999999999999952,1.0,1.0
11.11,1.11,127.0,21.45,9.198,300.0,233.0,202.0,7.922379389463217,0.00032833333333333494,0.0004999999999999952,0.0,1.0
11.31,1.13,127.2,23.79,9.38,300.0,231.0,200.0,41.026607552577445,0.0006316666666666689,0.0008333333333333334,-2.0,-1.0
11.51,1.15,127.2,24.7,9.475,300.0,231.0,200.0,53.9004740604552,0.0007900000000000003,0.0008333333333333334,-2.0,-1.0
11.72,1.17,127.3,25.67,9.54,300.0,231.0,199.0,67.62316693148976,0.0008983333333333328,0.0009999999999999905,-2.0,-2.0
11.92,1.19,127.3,26.57,9.609,301.0,230.0,199.0,80.35556237884137,0.0010133333333333342,0.0009999999999999905,-3.0,-2.0
12.12,1.21,127.4,27.92,9.722999999999999,301.0,230.0,198.0,99.45415554986883,0.0012033333333333325,0.0011666666666666713,-3.0,-3.0
12.32,1.23,127.5,28.49,9.765,301.0,229.0,197.0,107.51800599985815,0.0012733333333333353,0.0013333333333333285,-4.0,-4.0
12.52,1.25,127.5,28.79,9.81,301.0,228.0,197.0,111.76213781564203,0.001348333333333335,0.0013333333333333285,-5.0,-4.0
12.73,1.27,127.6,29.25,9.889,301.0,227.0,196.0,118.26980659984399,0.0014799999999999998,0.0014999999999999857,-6.0,-5.0
12.93,1.29,127.7,29.49,9.915,301.0,227.0,196.0,121.66511205247107,0.001523333333333333,0.0016666666666666668,-6.0,-5.0
13.13,1.31,127.7,29.41,9.94,301.0,227.0,196.0,120.53334356826205,0.0015650000000000002,0.0016666666666666668,-6.0,-5.0
13.33,1.33,127.7,29.44,9.974,302.0,227.0,195.0,120.95775674984047,0.001621666666666668,0.0016666666666666668,-6.0,-6.0
13.53,1.35,127.7,29.26,9.988,301.0,227.0,195.0,118.41127766037015,0.0016450000000000002,0.0016666666666666668,-6.0,-6.0
13.74,1.37,127.7,29.23,9.982000000000001,301.0,227.0,196.0,117.98686447879174,0.0016350000000000028,0.0016666666666666668,-6.0,-5.0
13.94,1.39,127.7,29.0,9.984,301.0,226.0,196.0,114.73303008669076,0.0016383333333333343,0.0016666666666666668,-7.0,-5.0
14.14,1.41,127.6,28.8,9.993,301.0,227.0,195.0,111.90360887616819,0.0016533333333333348,0.0014999999999999857,-6.0,-6.0
14.34,1.43,127.7,28.57,9.996,301.0,227.0,196.0,108.64977448406721,0.001658333333333335,0.0016666666666666668,-6.0,-5.0
14.54,1.45,127.7,27.91,9.982000000000001,301.0,226.0,195.0,99.31268448934269,0.0016350000000000028,0.0016666666666666668,-7.0,-6.0
14.75,1.47,127.7,26.51,9.949,301.0,226.0,196.0,79.50673601568462,0.0015800000000000007,0.0016666666666666668,-7.0,-5.0
14.95,1.49,127.7,25.58,9.917,300.0,227.0,195.0,66.34992738675456,0.0015266666666666673,0.0016666666666666668,-6.0,-6.0
15.15,1.51,127.6,24.69,9.883,301.0,226.0,196.0,53.7590029999291,0.0014699999999999995,0.0014999999999999857,-7.0,-5.0
15.35,1.53,127.6,23.67,9.861,300.0,227.0,195.0,39.32895482626393,0.0014333333333333353,0.0014999999999999857,-6.0,-6.0
15.55,1.55,127.6,21.94,9.761000000000001,301.0,227.0,195.0,14.854461355243576,0.0012666666666666692,0.0014999999999999857,-6.0,-6.0
15.76,1.57,127.6,20.82,9.724,300.0,227.0,196.0,-0.9902974236829083,0.0012050000000000012,0.0014999999999999857,-6.0,-5.0
15.96,1.59,127.5,19.98,9.68,300.0,228.0,196.0,-12.873866507877757,0.001131666666666667,0.0013333333333333285,-5.0,-5.0
16.16,1.61,127.4,18.3,9.557,299.0,228.0,196.0,-36.64100467626746,0.0009266666666666682,0.0011666666666666713,-5.0,-5.0
16.36,1.63,127.3,17.68,9.499,299.0,229.0,197.0,-45.412210428887484,0.0008300000000000019,0.0009999999999999905,-4.0,-4.0
16.56,1.65,127.2,16.89,9.43,299.0,229.0,197.0,-56.58842421045168,0.0007150000000000005,0.0008333333333333334,-4.0,-4.0
16.77,1.67,127.2,15.74,9.308,298.0,230.0,198.0,-72.85759617095654,0.0005116666666666673,0.0008333333333333334,-3.0,-3.0
