时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,122.5,20.79,4.335,300.0,226.0,194.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,122.4,20.73,4.338,299.0,227.0,194.0,-0.8488263631567571,5.000000000000189e-06,-0.0001666666666666572,1.0,0.0
0.4,0.04,122.4,20.7,4.351,299.0,226.0,195.0,-1.2732395447351608,2.666666666666669e-05,-0.0001666666666666572,0.0,1.0
0.61,0.06,122.4,20.85,4.336,300.0,226.0,195.0,0.8488263631568073,1.6666666666672232e-06,-0.0001666666666666572,0.0,1.0
0.81,0.08,122.5,21.11,4.343999999999999,300.0,226.0,194.0,4.527073936836138,1.4999999999999089e-05,0.0,0.0,0.0
1.01,0.1,122.5,21.34,4.345,299.0,226.0,194.0,7.780908328937115,1.6666666666666312e-05,0.0,0.0,0.0
1.21,0.12,122.4,21.74,4.3660000000000005,300.0,226.0,195.0,13.439750749982263,5.166666666666764e-05,-0.0001666666666666572,0.0,1.0
1.41,0.14,122.4,22.44,4.383,299.0,226.0,194.0,23.342724986811348,8.000000000000007e-05,-0.0001666666666666572,0.0,0.0
1.62,0.16,122.4,22.84,4.415,300.0,227.0,195.0,29.001567407856495,0.00013333333333333345,-0.0001666666666666572,1.0,1.0
1.82,0.18,122.5,23.3,4.42,300.0,226.0,194.0,35.509236192058445,0.0001416666666666666,0.0,0.0,0.0
2.02,0.2,122.5,23.97,4.466,299.0,226.0,195.0,44.987797247309075,0.00021833333333333373,0.0,0.0,1.0
2.22,0.22,122.6,24.27,4.492,300.0,226.0,195.0,49.23192906309296,0.0002616666666666667,0.0001666666666666572,0.0,1.0
2.42,0.24,122.6,24.58,4.494,300.0,226.0,194.0,53.61753193940295,0.00026499999999999967,0.0001666666666666572,0.0,0.0
2.63,0.26,122.6,24.84,4.521,300.0,226.0,194.0,57.29577951308233,0.0003099999999999999,0.0001666666666666572,0.0,0.0
2.83,0.28,122.5,25.01,4.547,300.0,226.0,194.0,59.70078754202655,0.0003533333333333329,0.0,0.0,0.0
3.03,0.3,122.7,24.95,4.5680000000000005,300.0,226.0,195.0,58.85196117886974,0.0003883333333333342,0.0003333333333333381,0.0,1.0
3.23,0.32,122.6,25.15,4.556,300.0,226.0,194.0,61.68138238939232,0.00036833333333333347,0.0001666666666666572,0.0,0.0
3.43,0.34,122.6,25.16,4.559,300.0,225.0,194.0,61.82285344991847,0.00037333333333333364,0.0001666666666666572,-1.0,0.0
3.64,0.36,122.5,25.11,4.566,300.0,226.0,194.0,61.115498147287816,0.00038499999999999976,0.0,0.0,0.0
3.84,0.38,122.6,24.98,4.58,301.0,225.0,194.0,59.276374360448145,0.0004083333333333335,0.0001666666666666572,-1.0,0.0
4.04,0.4,122.6,24.95,4.5889999999999995,299.0,226.0,194.0,58.85196117886974,0.0004233333333333326,0.0001666666666666572,0.0,0.0
