时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,122.2,20.62,3.992,300.0,224.0,192.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,122.1,20.79,3.984,300.0,224.0,192.0,2.40500802894417,-1.3333333333333345e-05,-0.00016666666666668086,0.0,0.0
0.4,0.04,122.2,20.85,3.986,299.0,224.0,192.0,3.2538343921009774,-9.999999999999638e-06,0.0,0.0,0.0
0.61,0.06,122.1,20.78,3.986,299.0,224.0,192.0,2.263536968418069,-9.999999999999638e-06,-0.00016666666666668086,0.0,0.0
0.81,0.08,122.1,21.05,3.9960000000000004,300.0,224.0,192.0,6.083255602623551,6.666666666667413e-06,-0.00016666666666668086,0.0,0.0
1.01,0.1,122.1,21.28,3.998,300.0,224.0,192.0,9.33708999472453,1.0000000000000379e-05,-0.00016666666666668086,0.0,0.0
1.21,0.12,122.2,21.42,4.0,300.0,223.0,192.0,11.317684842090346,1.3333333333333345e-05,0.0,-1.0,0.0
1.41,0.14,122.1,21.63,4.0,299.0,224.0,192.0,14.28857711313902,1.3333333333333345e-05,-0.00016666666666668086,0.0,0.0
1.62,0.16,122.2,22.05,4.03,299.0,224.0,192.0,20.230361655236468,6.333333333333377e-05,0.0,0.0,0.0
1.82,0.18,122.2,22.32,4.043,299.0,224.0,192.0,24.05008028944195,8.500000000000026e-05,0.0,0.0,0.0
2.02,0.2,122.2,22.67,4.048,300.0,224.0,192.0,29.001567407856495,9.333333333333341e-05,0.0,0.0,0.0
2.22,0.22,122.2,23.13,4.074,300.0,224.0,192.0,35.509236192058395,0.00013666666666666642,0.0,0.0,0.0
2.42,0.24,122.2,23.22,4.092,300.0,224.0,192.0,36.78247573679356,0.00016666666666666606,0.0,0.0,0.0
2.63,0.26,122.1,23.39,4.084,300.0,224.0,192.0,39.18748376573778,0.00015333333333333274,-0.00016666666666668086,0.0,0.0
2.83,0.28,122.2,23.67,4.0969999999999995,299.0,224.0,193.0,43.14867346046941,0.00017499999999999924,0.0,0.0,1.0
3.03,0.3,122.2,23.69,4.109,299.0,224.0,193.0,43.43161558152166,0.000195,0.0,0.0,1.0
3.23,0.32,122.2,23.64,4.119,299.0,224.0,192.0,42.72426027889101,0.0002116666666666663,0.0,0.0,0.0
3.43,0.34,122.2,23.74,4.111000000000001,299.0,224.0,192.0,44.13897088415227,0.00019833333333333443,0.0,0.0,0.0
3.64,0.36,122.2,23.83,4.1160000000000005,300.0,224.0,192.0,45.412210428887434,0.00020666666666666758,0.0,0.0,0.0
3.84,0.38,122.2,23.83,4.118,300.0,223.0,192.0,45.412210428887434,0.00021000000000000055,0.0,-1.0,0.0
4.04,0.4,122.3,23.78,4.129,299.0,224.0,192.0,44.704855126256824,0.0002283333333333326,0.0001666666666666572,0.0,0.0
4.24,0.42,122.3,23.77,4.126,300.0,224.0,192.0,44.56338406573067,0.0002233333333333339,0.0001666666666666572,0.0,0.0
4.44,0.44,122.3,23.78,4.13,300.0,224.0,192.0,44.704855126256824,0.00022999999999999984,0.0001666666666666572,0.0,0.0
4.65,0.46,122.3,23.65,4.127,299.0,224.0,193.0,42.86573133941711,0.00022499999999999964,0.0001666666666666572,0.0,1.0
4.85,0.48,122.3,23.43,4.132,300.0,224.0,192.0,39.75336800784228,0.0002333333333333328,0.0001666666666666572,0.0,0.0
5.05,0.5,122.2,22.89,4.124,300.0,224.0,193.0,32.11393073943132,0.00021999999999999947,0.0,0.0,1.0
5.25,0.52,122.2,22.56,4.107,300.0,224.0,192.0,27.445385742069032,0.00019166666666666702,0.0,0.0,0.0
