时间(S)	振次	轴位移(mm)	力(kN)	应力(kPa)	变形(mm)	侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(ml)	小体变(ml)
 12.52 	 1.25 	 122.4 	 24.22 	 35 	 4.321 	 196.9 	 300 	 225 	 193 	 4265 	-7 
 12.73 	 1.27 	 122.4 	 24.34 	 34 	 4.343 	 196.7 	 299 	 225 	 194 	 4264 	-6.8 
 12.93 	 1.29 	 122.5 	 24.57 	 35 	 4.34 	 197.2 	 300 	 225 	 193 	 4266 	-7 
 13.13 	 1.31 	 122.4 	 24.69 	 35 	 4.348 	 197.3 	 299 	 225 	 194 	 4266 	-6.8 
 13.33 	 1.33 	 122.5 	 24.71 	 35 	 4.358 	 197.1 	 300 	 225 	 193 	 4267 	-7 
 13.53 	 1.35 	 122.5 	 24.57 	 35 	 4.372 	 196.8 	 299 	 225 	 193 	 4264 	-6.6 
 13.74 	 1.37 	 122.4 	 24.62 	 34 	 4.368 	 196.9 	 299 	 225 	 194 	 4265 	-6.9 
 13.94 	 1.39 	 122.4 	 24.42 	 34 	 4.364 	 196.7 	 299 	 225 	 193 	 4264 	-6.3 
 14.14 	 1.41 	 122.4 	 24.55 	 34 	 4.372 	 196.9 	 300 	 225 	 193 	 4266 	-6.5 
 14.34 	 1.43 	 122.5 	 24.44 	 34 	 4.368 	 196.9 	 300 	 225 	 193 	 4266 	-6.6 
 14.54 	 1.45 	 122.4 	 24.3 	 34 	 4.369 	 196.8 	 300 	 225 	 193 	 4268 	-6.9 
 14.75 	 1.47 	 122.4 	 23.89 	 34 	 4.365 	 196.9 	 299 	 225 	 193 	 4266 	-6.9 
 14.95 	 1.49 	 122.5 	 23.66 	 33 	 4.358 	 197.2 	 299 	 225 	 193 	 4267 	-6.6 
 15.15 	 1.51 	 122.4 	 23.38 	 32 	 4.347 	 196.8 	 299 	 225 	 193 	 4266 	-6.6 
 15.35 	 1.53 	 122.5 	 22.61 	 32 	 4.333 	 197.2 	 300 	 225 	 193 	 4264 	-6.6 
 15.55 	 1.55 	 122.3 	 21.96 	 31 	 4.274 	 197 	 300 	 224 	 193 	 4265 	-6.8 
 15.76 	 1.57 	 122.4 	 21.47 	 30 	 4.247 	 196.8 	 300 	 225 	 193 	 4266 	-6.5 
 15.96 	 1.59 	 122.3 	 20.72 	 28 	 4.226 	 196.9 	 299 	 225 	 193 	 4267 	-6.6 
 16.16 	 1.61 	 122.3 	 20.22 	 29 	 4.207 	 197.2 	 300 	 225 	 193 	 4267 	-6.5 
 16.36 	 1.63 	 122.4 	 19.93 	 27 	 4.197 	 196.8 	 300 	 225 	 193 	 4266 	-6.6 
 16.56 	 1.65 	 122.3 	 19.34 	 27 	 4.188 	 196.9 	 300 	 225 	 193 	 4268 	-6.6 
 16.77 	 1.67 	 122.3 	 18.7 	 26 	 4.152 	 196.9 	 300 	 225 	 193 	 4265 	-6.8 
 16.97 	 1.69 	 122.3 	 18.29 	 26 	 4.132 	 196.7 	 299 	 225 	 193 	 4267 	-6.8 
 17.17 	 1.71 	 122.3 	 17.93 	 25 	 4.12 	 196.6 	 300 	 225 	 193 	 4267 	-6.8 
 17.37 	 1.73 	 122.2 	 17.56 	 24 	 4.093 	 196.8 	 300 	 225 	 193 	 4266 	-6.6 
 17.57 	 1.75 	 122.1 	 17.31 	 24 	 4.074 	 197.2 	 299 	 224 	 193 	 4268 	-6.9 
 17.78 	 1.77 	 122.3 	 17.12 	 24 	 4.063 	 196.9 	 299 	 225 	 193 	 4268 	-6.6 
 17.98 	 1.79 	 122.3 	 17.05 	 24 	 4.054 	 196.9 	 300 	 225 	 193 	 4267 	-6.6 
 18.18 	 1.81 	 122.2 	 16.89 	 24 	 4.04 	 196.8 	 299 	 224 	 193 	 4267 	-6.9 
 18.38 	 1.83 	 122.3 	 16.98 	 24 	 4.038 	 196.9 	 300 	 225 	 193 	 4267 	-6.9 
 18.58 	 1.85 	 122.2 	 16.94 	 24 	 4.031 	 196.9 	 300 	 225 	 193 	 4265 	-6.6 
 18.79 	 1.87 	 122.2 	 16.73 	 24 	 4.028 	 197.2 	 300 	 224 	 193 	 4265 	-7.1 
 18.99 	 1.89 	 122.2 	 17.01 	 24 	 4.029 	 197 	 299 	 224 	 194 	 4266 	-6.6 
 19.19 	 1.91 	 122.2 	 16.84 	 24 	 4.037 	 196.9 	 300 	 224 	 194 	 4266 	-6.6 
 19.39 	 1.93 	 122.2 	 17.06 	 25 	 4.031 	 197.2 	 299 	 225 	 194 	 4267 	-6.6 
 19.59 	 1.95 	 122.3 	 17.31 	 25 	 4.03 	 196.9 	 299 	 225 	 193 	 4266 	-6.8 
 19.8 	 1.97 	 122.2 	 17.6 	 25 	 4.03 	 197.2 	 300 	 225 	 193 	 4266 	-6.5 
 20 	 2 	 122.1 	 17.78 	 25 	 4.038 	 197.1 	 299 	 225 	 194 	 4264 	-6.9 
 20.2 	 2.02 	 122.2 	 18.5 	 27 	 4.068 	 197.1 	 299 	 225 	 193 	 4266 	-7.1 
 20.4 	 2.04 	 122.3 	 18.97 	 28 	 4.09 	 197.1 	 300 	 226 	 193 	 4263 	-6.8 
 20.6 	 2.06 	 122.3 	 19.31 	 28 	 4.119 	 197.2 	 299 	 225 	 193 	 4264 	-6.9 
 20.81 	 2.08 	 122.3 	 20.34 	 29 	 4.166 	 196.6 	 299 	 226 	 194 	 4266 	-6.5 
 21.01 	 2.1 	 122.3 	 20.83 	 30 	 4.192 	 197 	 300 	 225 	 194 	 4267 	-6.9 
 21.21 	 2.12 	 122.3 	 21.29 	 31 	 4.198 	 196.9 	 300 	 225 	 193 	 4266 	-6.9 
 21.41 	 2.14 	 122.4 	 22.09 	 31 	 4.256 	 196.9 	 300 	 225 	 194 	 4266 	-6.4 
 21.61 	 2.16 	 122.4 	 22.71 	 32 	 4.273 	 197.1 	 299 	 225 	 194 	 4265 	-6.5 
 21.82 	 2.18 	 122.4 	 23.01 	 33 	 4.285 	 196.8 	 299 	 225 	 194 	 4265 	-7.1 
 22.02 	 2.2 	 122.3 	 23.32 	 33 	 4.299 	 197.2 	 300 	 225 	 194 	 4265 	-6.5 
 22.22 	 2.22 	 122.5 	 23.94 	 34 	 4.344 	 196.9 	 300 	 226 	 194 	 4268 	-6.8 
 22.42 	 2.24 	 122.4 	 24.07 	 35 	 4.361 	 196.8 	 300 	 225 	 194 	 4267 	-6.6 
 22.62 	 2.26 	 122.5 	 24.35 	 35 	 4.37 	 197.3 	 300 	 225 	 193 	 4264 	-6.9 
 22.83 	 2.28 	 122.5 	 24.41 	 35 	 4.399 	 196.9 	 300 	 225 	 194 	 4266 	-6.8 
 23.03 	 2.3 	 122.5 	 24.61 	 35 	 4.394 	 197 	 300 	 225 	 193 	 4264 	-6.8 
 23.23 	 2.32 	 122.5 	 24.63 	 35 	 4.419 	 196.9 	 300 	 225 	 193 	 4265 	-6.4 
 23.43 	 2.34 	 122.5 	 24.69 	 35 	 4.402 	 196.8 	 299 	 225 	 194 	 4267 	-6.4 
 23.63 	 2.36 	 122.3 	 24.6 	 35 	 4.361 	 197 	 300 	 225 	 194 	 4266 	-6.8 
 23.84 	 2.38 	 122.4 	 24.64 	 36 	 4.366 	 197.1 	 299 	 225 	 194 	 4265 	-6.5 
 24.04 	 2.4 	 122.5 	 24.51 	 35 	 4.374 	 196.8 	 300 	 225 	 194 	 4268 	-7 
 24.24 	 2.42 	 122.4 	 24.59 	 35 	 4.371 	 197 	 299 	 225 	 194 	 4267 	-6.3 
 24.44 	 2.44 	 122.4 	 24.56 	 35 	 4.375 	 197 	 299 	 225 	 194 	 4267 	-6.9 
 24.64 	 2.46 	 122.5 	 24.34 	 34 	 4.393 	 196.8 	 299 	 225 	 194 	 4268 	-6.8 
 24.85 	 2.48 	 122.5 	 24.02 	 34 	 4.394 	 197.3 	 300 	 225 	 193 	 4265 	-6.5 
 25.05 	 2.5 	 122.5 	 23.28 	 33 	 4.394 	 196.9 	 299 	 225 	 193 	 4267 	-7 
 25.25 	 2.52 	 122.5 	 22.99 	 32 	 4.368 	 196.7 	 299 	 225 	 193 	 4265 	-6.8 
 25.45 	 2.54 	 122.4 	 22.55 	 31 	 4.349 	 196.9 	 299 	 225 	 193 	 4264 	-6.8 
 25.65 	 2.56 	 122.6 	 21.68 	 30 	 4.322 	 196.8 	 300 	 224 	 193 	 4267 	-6.6 
 25.86 	 2.58 	 122.4 	 21.05 	 29 	 4.31 	 197.3 	 300 	 225 	 193 	 4267 	-6.6 
 26.06 	 2.6 	 122.4 	 20.66 	 29 	 4.287 	 197 	 299 	 225 	 193 	 4268 	-6.9 
 26.26 	 2.62 	 122.3 	 19.76 	 27 	 4.238 	 196.7 	 299 	 225 	 193 	 4267 	-7 
 26.46 	 2.64 	 122.4 	 19.4 	 27 	 4.21 	 196.8 	 300 	 225 	 193 	 4266 	-6.9 
 26.66 	 2.66 	 122.4 	 18.92 	 26 	 4.196 	 197 	 300 	 225 	 193 	 4265 	-6.6 
 26.87 	 2.68 	 122.3 	 18.71 	 25 	 4.164 	 196.7 	 299 	 225 	 193 	 4267 	-6.8 
 27.07 	 2.7 	 122.3 	 18.03 	 25 	 4.152 	 197.2 	 299 	 226 	 193 	 4265 	-6.4 
 27.27 	 2.72 	 122.2 	 17.82 	 25 	 4.117 	 196.9 	 300 	 225 	 193 	 4266 	-6.6 
 27.47 	 2.74 	 122.2 	 17.62 	 24 	 4.087 	 196.9 	 299 	 225 	 193 	 4265 	-7 
 27.67 	 2.76 	 122.2 	 17.19 	 24 	 4.086 	 196.7 	 299 	 225 	 193 	 4267 	-6.8 
 27.88 	 2.78 	 122.2 	 17.11 	 24 	 4.076 	 197 	 299 	 225 	 193 	 4268 	-6.4 
 28.08 	 2.8 	 122.2 	 16.99 	 24 	 4.016 	 196.8 	 299 	 225 	 193 	 4265 	-6.9 
 28.28 	 2.82 	 122.2 	 17.04 	 24 	 4.012 	 197 	 300 	 225 	 194 	 4267 	-6.9 
 28.48 	 2.84 	 122.2 	 16.87 	 24 	 4.005 	 197 	 299 	 225 	 193 	 4266 	-7 
 28.68 	 2.86 	 122.1 	 16.92 	 24 	 3.995 	 196.9 	 299 	 225 	 193 	 4265 	-6.9 
 28.89 	 2.88 	 122.1 	 16.97 	 24 	 3.987 	 196.9 	 299 	 225 	 193 	 4266 	-7 
 29.09 	 2.9 	 122.2 	 16.98 	 24 	 3.995 	 197 	 300 	 225 	 193 	 4266 	-7 
 29.29 	 2.92 	 122.1 	 16.98 	 24 	 3.987 	 197.2 	 299 	 225 	 194 	 4267 	-6.6 
 29.49 	 2.94 	 122.1 	 17.09 	 24 	 3.972 	 197 	 300 	 225 	 193 	 4266 	-6.6 
 29.69 	 2.96 	 122.1 	 17.61 	 25 	 3.988 	 197 	 300 	 225 	 193 	 4268 	-6.6 
 29.9 	 2.98 	 122.1 	 17.72 	 25 	 3.993 	 197 	 299 	 226 	 194 	 4267 	-6.8 
 30.1 	 3.01 	 122.2 	 18.16 	 26 	 4 	 197.4 	 300 	 225 	 193 	 4266 	-7 
 30.3 	 3.03 	 122.1 	 18.57 	 27 	 4.025 	 197.2 	 299 	 225 	 194 	 4266 	-6.6 
 30.5 	 3.05 	 122.2 	 19.33 	 28 	 4.053 	 197.2 	 299 	 226 	 194 	 4267 	-6.8 
 30.7 	 3.07 	 122.2 	 19.89 	 29 	 4.076 	 197.3 	 299 	 225 	 194 	 4267 	-6.8 
 30.91 	 3.09 	 122.2 	 20.26 	 30 	 4.112 	 196.8 	 299 	 226 	 193 	 4266 	-7 
 31.11 	 3.11 	 122.2 	 21.16 	 31 	 4.139 	 197.1 	 300 	 226 	 194 	 4267 	-6.9 
 31.31 	 3.13 	 122.2 	 21.76 	 31 	 4.168 	 197 	 300 	 226 	 194 	 4267 	-6.9 
 31.51 	 3.15 	 122.3 	 22.14 	 32 	 4.196 	 197 	 300 	 226 	 194 	 4266 	-7 
 31.71 	 3.17 	 122.3 	 22.49 	 34 	 4.228 	 196.9 	 299 	 226 	 194 	 4266 	-6.8 
 31.92 	 3.19 	 122.3 	 23.29 	 33 	 4.252 	 197 	 299 	 226 	 193 	 4267 	-7 
 32.12 	 3.21 	 122.3 	 23.53 	 34 	 4.273 	 197 	 300 	 225 	 194 	 4266 	-6.6 
 32.32 	 3.23 	 122.3 	 23.86 	 34 	 4.296 	 197.3 	 299 	 226 	 194 	 4266 	-6.5 
 32.52 	 3.25 	 122.3 	 24.32 	 35 	 4.316 	 196.9 	 299 	 225 	 194 	 4265 	-6.8 
 32.72 	 3.27 	 122.3 	 24.46 	 35 	 4.335 	 197.1 	 300 	 225 	 194 	 4265 	-6.8 
 32.93 	 3.29 	 122.3 	 24.47 	 35 	 4.349 	 197 	 299 	 225 	 194 	 4265 	-7 
 33.13 	 3.31 	 122.4 	 24.65 	 35 	 4.351 	 197.3 	 300 	 226 	 194 	 4266 	-6.8 
 33.33 	 3.33 	 122.4 	 24.71 	 35 	 4.354 	 196.9 	 300 	 226 	 193 	 4266 	-6.8 
 33.53 	 3.35 	 122.4 	 24.71 	 36 	 4.349 	 197 	 300 	 226 	 194 	 4265 	-6.8 
 33.73 	 3.37 	 122.5 	 24.7 	 34 	 4.363 	 196.9 	 300 	 226 	 194 	 4268 	-6.8 
 33.94 	 3.39 	 122.4 	 24.65 	 35 	 4.373 	 197 	 300 	 226 	 194 	 4267 	-7 
 34.14 	 3.41 	 122.4 	 24.56 	 34 	 4.376 	 197.2 	 299 	 225 	 194 	 4262 	-6.8 
 34.34 	 3.43 	 122.3 	 24.51 	 35 	 4.379 	 197 	 300 	 225 	 194 	 4266 	-6.8 
 34.54 	 3.45 	 122.4 	 24.37 	 34 	 4.377 	 197 	 300 	 226 	 194 	 4266 	-6.8 
 34.74 	 3.47 	 122.5 	 23.9 	 34 	 4.377 	 197.2 	 299 	 226 	 193 	 4265 	-6.8 
 34.95 	 3.49 	 122.4 	 23.56 	 33 	 4.366 	 197.3 	 299 	 225 	 194 	 4265 	-6.6 
 35.15 	 3.51 	 122.4 	 23.39 	 32 	 4.369 	 197 	 299 	 225 	 193 	 4265 	-6.8 
 35.35 	 3.53 	 122.4 	 22.35 	 32 	 4.335 	 197.1 	 299 	 225 	 193 	 4264 	-6.5 
 35.55 	 3.55 	 122.4 	 22.05 	 31 	 4.32 	 196.9 	 300 	 225 	 194 	 4265 	-6.8 
 35.75 	 3.57 	 122.5 	 21.52 	 29 	 4.305 	 196.5 	 300 	 225 	 193 	 4266 	-6.8 
 35.96 	 3.59 	 122.3 	 20.56 	 29 	 4.259 	 196.9 	 300 	 225 	 193 	 4267 	-6.9 
 36.16 	 3.61 	 122.4 	 20.16 	 28 	 4.248 	 196.7 	 300 	 225 	 194 	 4267 	-7.1 
 36.36 	 3.63 	 122.4 	 19.76 	 27 	 4.23 	 196.9 	 300 	 225 	 193 	 4267 	-6.8 
 36.56 	 3.65 	 122.3 	 19.41 	 27 	 4.212 	 197.3 	 299 	 225 	 194 	 4267 	-6.5 
 36.76 	 3.67 	 122.3 	 18.6 	 26 	 4.174 	 197 	 300 	 225 	 194 	 4267 	-7 
 36.97 	 3.69 	 122.2 	 18.26 	 25 	 4.148 	 197.3 	 300 	 226 	 193 	 4266 	-6.5 
 37.17 	 3.71 	 122.3 	 18.14 	 25 	 4.14 	 197.1 	 299 	 225 	 193 	 4267 	-6.9 
 37.37 	 3.73 	 122.2 	 17.55 	 24 	 4.098 	 197 	 299 	 225 	 193 	 4265 	-6.8 
 37.57 	 3.75 	 122.1 	 17.27 	 24 	 4.104 	 197.2 	 300 	 225 	 193 	 4266 	-6.9 
 37.77 	 3.77 	 122.2 	 17.18 	 24 	 4.091 	 197.2 	 300 	 225 	 194 	 4265 	-6.8 
 37.98 	 3.79 	 122.2 	 16.92 	 24 	 4.082 	 196.8 	 299 	 225 	 194 	 4268 	-6.6 
 38.18 	 3.81 	 122.3 	 16.9 	 24 	 4.074 	 197 	 300 	 225 	 194 	 4265 	-6.6 
 38.38 	 3.83 	 122.2 	 16.93 	 24 	 4.069 	 197 	 299 	 225 	 193 	 4266 	-6.9 
 38.58 	 3.85 	 122.2 	 16.95 	 24 	 4.061 	 197.1 	 300 	 226 	 194 	 4266 	-6.8 
 38.78 	 3.87 	 122.3 	 16.89 	 24 	 4.068 	 197.1 	 300 	 225 	 194 	 4266 	-6.6 
 38.99 	 3.89 	 122.2 	 16.99 	 24 	 4.079 	 197.2 	 299 	 225 	 193 	 4267 	-7 
 39.19 	 3.91 	 122.3 	 17.01 	 24 	 4.081 	 196.9 	 300 	 225 	 193 	 4265 	-7.4 
 39.39 	 3.93 	 122.2 	 17.02 	 24 	 4.072 	 197 	 300 	 225 	 194 	 4268 	-6.6 
 39.59 	 3.95 	 122.2 	 17.23 	 25 	 4.083 	 196.9 	 300 	 226 	 193 	 4264 	-6.8 
 39.79 	 3.97 	 122.3 	 17.6 	 25 	 4.068 	 197.1 	 300 	 225 	 194 	 4265 	-6.8 
 40 	 3.99 	 122.1 	 17.72 	 25 	 4.08 	 196.9 	 300 	 225 	 193 	 4267 	-6.9 
 40.2 	 4.02 	 122.3 	 18.35 	 26 	 4.108 	 197 	 299 	 225 	 194 	 4265 	-6.8 
 40.4 	 4.04 	 122.2 	 18.86 	 27 	 4.112 	 197.1 	 300 	 226 	 194 	 4265 	-6.8 
 40.6 	 4.06 	 122.2 	 19.29 	 29 	 4.122 	 197 	 300 	 226 	 194 	 4265 	-6.4 
 40.8 	 4.08 	 122.3 	 20.16 	 29 	 4.173 	 196.7 	 300 	 226 	 194 	 4266 	-6.8 
 41.01 	 4.1 	 122.2 	 20.73 	 30 	 4.201 	 197.1 	 300 	 226 	 194 	 4265 	-6.8 
 41.21 	 4.12 	 122.4 	 21.31 	 31 	 4.214 	 197 	 300 	 226 	 194 	 4268 	-6.9 
 41.41 	 4.14 	 122.4 	 22.12 	 32 	 4.282 	 197.1 	 299 	 226 	 194 	 4266 	-6.9 
 41.61 	 4.16 	 122.4 	 22.44 	 32 	 4.302 	 197.2 	 299 	 226 	 194 	 4266 	-6.9 
 41.81 	 4.18 	 122.3 	 22.94 	 33 	 4.319 	 196.8 	 300 	 226 	 194 	 4265 	-6.8 
 42.02 	 4.2 	 122.4 	 23.46 	 34 	 4.346 	 197 	 299 	 226 	 194 	 4266 	-6.5 
 42.22 	 4.22 	 122.5 	 23.82 	 34 	 4.382 	 197 	 299 	 225 	 194 	 4265 	-6.6 
 42.42 	 4.24 	 122.4 	 24.08 	 34 	 4.399 	 196.9 	 300 	 226 	 194 	 4267 	-7 
 42.62 	 4.26 	 122.4 	 24.24 	 35 	 4.403 	 197.1 	 300 	 226 	 194 	 4267 	-6.9 
 42.82 	 4.28 	 122.4 	 24.46 	 35 	 4.426 	 197 	 300 	 226 	 194 	 4267 	-6.9 
 43.03 	 4.3 	 122.6 	 24.68 	 34 	 4.436 	 197 	 299 	 225 	 194 	 4265 	-6.9 
 43.23 	 4.32 	 122.5 	 24.74 	 35 	 4.437 	 197.3 	 299 	 226 	 194 	 4266 	-6.6 
 43.43 	 4.34 	 122.5 	 24.71 	 35 	 4.445 	 196.8 	 299 	 226 	 194 	 4267 	-6.9 
 43.63 	 4.36 	 122.5 	 24.68 	 35 	 4.454 	 197 	 300 	 225 	 194 	 4265 	-6.8 
 43.83 	 4.38 	 122.4 	 24.63 	 36 	 4.449 	 197.2 	 300 	 226 	 194 	 4264 	-7 
 44.04 	 4.4 	 122.6 	 24.64 	 35 	 4.449 	 196.9 	 300 	 226 	 193 	 4264 	-6.6 
 44.24 	 4.42 	 122.5 	 24.6 	 34 	 4.451 	 196.9 	 300 	 226 	 194 	 4265 	-6.9 
 44.44 	 4.44 	 122.5 	 24.47 	 35 	 4.45 	 197.3 	 300 	 225 	 194 	 4265 	-6.6 
 44.64 	 4.46 	 122.5 	 24.27 	 34 	 4.451 	 197.1 	 300 	 225 	 194 	 4266 	-6.9 
 44.84 	 4.48 	 122.5 	 24.01 	 34 	 4.441 	 196.9 	 300 	 226 	 194 	 4268 	-6.6 
