时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,124.8,20.76,6.8260000000000005,300.0,230.0,199.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,124.8,20.7,6.83,299.0,230.0,198.0,-0.8488263631568073,6.666666666665932e-06,0.0,0.0,-1.0
0.4,0.04,124.8,20.77,6.831,300.0,230.0,199.0,0.14147106052610103,8.333333333333156e-06,0.0,0.0,0.0
0.61,0.06,124.7,20.89,6.82,299.0,230.0,199.0,1.8391237868396653,-1.0000000000000379e-05,-0.0001666666666666572,0.0,0.0
0.81,0.08,124.8,21.21,6.817,300.0,230.0,198.0,6.366197723675803,-1.5000000000000568e-05,0.0,0.0,-1.0
1.01,0.1,124.9,22.2,6.872999999999999,300.0,230.0,199.0,20.371832715762572,7.833333333333137e-05,0.00016666666666668086,0.0,0.0
1.21,0.12,124.8,22.88,6.9110000000000005,300.0,230.0,199.0,29.991864831539353,0.0001416666666666666,0.0,0.0,0.0
1.41,0.14,124.9,23.17,6.954,300.0,230.0,199.0,34.09452558679713,0.00021333333333333203,0.00016666666666668086,0.0,0.0
1.62,0.16,124.9,24.7,7.025,299.0,230.0,198.0,55.73959784729487,0.0003316666666666664,0.00016666666666668086,0.0,-1.0
1.82,0.18,125.1,25.16,7.079,300.0,229.0,197.0,62.24726663149682,0.00042166666666666535,0.0004999999999999952,-1.0,-2.0
2.02,0.2,125.0,25.8,7.117000000000001,300.0,229.0,197.0,71.30141450516909,0.0004850000000000006,0.0003333333333333381,-1.0,-2.0
2.22,0.22,125.1,26.72,7.167000000000001,301.0,229.0,197.0,84.31675207357296,0.0005683333333333337,0.0004999999999999952,-1.0,-2.0
2.42,0.24,125.1,27.02,7.2010000000000005,301.0,228.0,197.0,88.56088388935684,0.000625,0.0004999999999999952,-2.0,-2.0
2.63,0.26,125.1,27.34,7.239,300.0,228.0,196.0,93.08795782619298,0.0006883333333333322,0.0004999999999999952,-2.0,-3.0
2.83,0.28,125.1,27.54,7.254,300.0,228.0,196.0,95.91737903671556,0.0007133333333333318,0.0004999999999999952,-2.0,-3.0
3.03,0.3,125.1,27.87,7.285,301.0,227.0,196.0,100.58592403407785,0.0007649999999999994,0.0004999999999999952,-3.0,-3.0
3.23,0.32,125.2,27.78,7.303999999999999,301.0,228.0,195.0,99.31268448934269,0.0007966666666666648,0.0006666666666666762,-2.0,-4.0
3.43,0.34,125.1,27.76,7.318,301.0,227.0,197.0,99.02974236829043,0.0008199999999999985,0.0004999999999999952,-3.0,-2.0
3.64,0.36,125.2,27.67,7.331,300.0,228.0,196.0,97.75650282355527,0.0008416666666666665,0.0006666666666666762,-2.0,-3.0
3.84,0.38,125.2,27.49,7.341,301.0,227.0,196.0,95.2100237340849,0.0008583333333333328,0.0006666666666666762,-3.0,-3.0
4.04,0.4,125.2,27.38,7.329,300.0,227.0,196.0,93.65384206829748,0.000838333333333332,0.0006666666666666762,-3.0,-3.0
4.24,0.42,125.2,27.31,7.331,300.0,227.0,196.0,92.66354464461457,0.0008416666666666665,0.0006666666666666762,-3.0,-3.0
4.44,0.44,125.2,26.76,7.324,301.0,227.0,196.0,84.88263631567752,0.0008299999999999989,0.0006666666666666762,-3.0,-3.0
4.65,0.46,125.2,26.3,7.329,301.0,227.0,196.0,78.37496753147556,0.000838333333333332,0.0006666666666666762,-3.0,-3.0
4.85,0.48,125.3,25.64,7.301,300.0,227.0,196.0,69.03787753675103,0.0007916666666666661,0.0008333333333333334,-3.0,-3.0
5.05,0.5,125.1,24.14,7.273,301.0,227.0,195.0,47.81721845783165,0.0007449999999999986,0.0004999999999999952,-3.0,-4.0
5.25,0.52,125.1,23.27,7.231,300.0,227.0,196.0,35.509236192058395,0.000674999999999999,0.0004999999999999952,-3.0,-3.0
5.45,0.54,125.1,22.52,7.193,301.0,227.0,196.0,24.898906652598708,0.0006116666666666652,0.0004999999999999952,-3.0,-3.0
5.66,0.56,125.1,21.02,7.117999999999999,300.0,228.0,196.0,3.6782475736793305,0.00048666666666666487,0.0004999999999999952,-2.0,-3.0
5.86,0.58,125.0,20.26,7.0920000000000005,300.0,228.0,196.0,-7.07355302630646,0.00044333333333333334,0.0003333333333333381,-2.0,-3.0
6.06,0.6,125.0,19.33,7.04,300.0,228.0,196.0,-20.23036165523652,0.0003566666666666659,0.0003333333333333381,-2.0,-3.0
6.26,0.62,125.0,18.68,6.997000000000001,300.0,228.0,196.0,-29.425980589434896,0.0002850000000000004,0.0003333333333333381,-2.0,-3.0
6.46,0.64,124.8,17.52,6.903,300.0,228.0,196.0,-45.836623610465885,0.00012833333333333178,0.0,-2.0,-3.0
6.67,0.66,124.9,16.76,6.853,300.0,229.0,196.0,-56.58842421045168,4.499999999999874e-05,0.00016666666666668086,-1.0,-3.0
6.87,0.68,124.8,16.29,6.812,300.0,228.0,197.0,-63.23756405517978,-2.3333333333333725e-05,0.0,-2.0,-2.0
7.07,0.7,124.7,15.43,6.712000000000001,300.0,229.0,198.0,-75.40407526042688,-0.0001899999999999998,-0.0001666666666666572,-1.0,-1.0
7.27,0.72,124.7,14.85,6.667000000000001,300.0,230.0,198.0,-83.60939677094238,-0.00026499999999999967,-0.0001666666666666572,0.0,-1.0
7.47,0.74,124.6,14.55,6.6370000000000005,300.0,230.0,198.0,-87.85352858672624,-0.0003150000000000001,-0.0003333333333333381,0.0,-1.0
7.68,0.76,124.6,14.1,6.546,298.0,230.0,199.0,-94.21972631040207,-0.0004666666666666671,-0.0003333333333333381,0.0,0.0
7.88,0.78,124.6,13.85,6.502000000000001,299.0,230.0,198.0,-97.7565028235553,-0.0005399999999999998,-0.0003333333333333381,0.0,-1.0
8.08,0.8,124.6,13.7,6.492000000000001,299.0,230.0,198.0,-99.87856873144725,-0.000556666666666666,-0.0003333333333333381,0.0,-1.0
8.28,0.82,124.5,13.69,6.471,299.0,230.0,198.0,-100.02003979197336,-0.0005916666666666674,-0.0004999999999999952,0.0,-1.0
8.48,0.84,124.5,13.51,6.457000000000001,299.0,230.0,199.0,-102.56651888144368,-0.0006149999999999997,-0.0004999999999999952,0.0,0.0
8.69,0.86,124.5,13.59,6.461,299.0,231.0,199.0,-101.43475039723465,-0.0006083333333333337,-0.0004999999999999952,1.0,0.0
8.89,0.88,124.6,13.5,6.452000000000001,299.0,230.0,198.0,-102.70798994196981,-0.0006233333333333327,-0.0003333333333333381,0.0,-1.0
9.09,0.9,124.5,13.73,6.449,298.0,231.0,199.0,-99.45415554986883,-0.0006283333333333345,-0.0004999999999999952,1.0,0.0
9.29,0.92,124.5,14.01,6.457999999999999,299.0,231.0,199.0,-95.49296585513723,-0.0006133333333333354,-0.0004999999999999952,1.0,0.0
9.49,0.94,124.6,14.45,6.449,299.0,230.0,199.0,-89.26823919198755,-0.0006283333333333345,-0.0003333333333333381,0.0,0.0
9.7,0.96,124.4,14.71,6.446000000000001,299.0,231.0,199.0,-85.58999161830816,-0.0006333333333333332,-0.0006666666666666524,1.0,0.0
9.9,0.99,124.6,15.78,6.522,299.0,232.0,200.0,-70.45258814201236,-0.0005066666666666671,-0.0003333333333333381,2.0,1.0
10.1,1.01,124.5,16.38,6.607,299.0,232.0,200.0,-61.96432451044462,-0.0003650000000000005,-0.0004999999999999952,2.0,1.0
10.3,1.03,124.7,17.39,6.615,299.0,232.0,200.0,-47.67574739730555,-0.0003516666666666672,-0.0001666666666666572,2.0,1.0
10.5,1.05,124.7,18.93,6.718999999999999,299.0,231.0,200.0,-25.88920407628167,-0.00017833333333333517,-0.0001666666666666572,1.0,1.0
10.71,1.07,124.8,19.85,6.776,299.0,231.0,200.0,-12.873866507877757,-8.333333333333452e-05,0.0,1.0,1.0
10.91,1.09,124.8,20.71,6.834,299.0,231.0,199.0,-0.7073553026306559,1.3333333333331865e-05,0.0,1.0,0.0
11.11,1.11,124.9,21.49,6.91,300.0,231.0,199.0,10.327387418407387,0.0001399999999999994,0.00016666666666668086,1.0,0.0
11.31,1.13,125.0,23.32,7.045,299.0,230.0,199.0,36.216591494689055,0.000364999999999999,0.0003333333333333381,0.0,0.0
