时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,122.1,20.8,3.864,300.0,222.0,190.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,122.1,20.79,3.861,299.0,222.0,190.0,-0.1414710605261513,-4.999999999999449e-06,0.0,0.0,0.0
0.4,0.04,122.1,20.81,3.8819999999999997,300.0,222.0,190.0,0.14147106052610103,2.9999999999999655e-05,0.0,0.0,0.0
0.61,0.06,122.1,20.74,3.877,300.0,222.0,190.0,-0.8488263631568073,2.16666666666665e-05,0.0,0.0,0.0
0.81,0.08,122.0,20.8,3.8569999999999998,300.0,222.0,190.0,0.0,-1.1666666666666863e-05,-0.0001666666666666572,0.0,0.0
1.01,0.1,122.0,20.97,3.87,299.0,222.0,190.0,2.40500802894417,1.0000000000000379e-05,-0.0001666666666666572,0.0,0.0
1.21,0.12,122.0,21.03,3.883,300.0,222.0,190.0,3.2538343921009774,3.166666666666688e-05,-0.0001666666666666572,0.0,0.0
1.41,0.14,122.1,21.08,3.8810000000000002,300.0,222.0,190.0,3.961189694731583,2.8333333333333915e-05,0.0,0.0,0.0
1.62,0.16,122.1,21.24,3.8810000000000002,300.0,221.0,190.0,6.224726663149652,2.8333333333333915e-05,0.0,-1.0,0.0
1.82,0.18,122.1,21.47,3.8939999999999997,300.0,222.0,190.0,9.47856105525063,4.999999999999968e-05,0.0,0.0,0.0
2.02,0.2,122.0,21.58,3.9,300.0,222.0,190.0,11.034742721038043,6.0000000000000056e-05,-0.0001666666666666572,0.0,0.0
2.22,0.22,122.0,21.77,3.912,300.0,222.0,190.0,13.722692871034516,8.000000000000007e-05,-0.0001666666666666572,0.0,0.0
2.42,0.24,122.1,22.11,3.911,299.0,222.0,190.0,18.532708928922904,7.833333333333359e-05,0.0,0.0,0.0
2.63,0.26,122.1,22.1,3.909,299.0,222.0,191.0,18.391237868396804,7.499999999999989e-05,0.0,0.0,1.0
2.83,0.28,122.1,22.28,3.924,299.0,222.0,190.0,20.937716957867124,0.00010000000000000009,0.0,0.0,0.0
3.03,0.3,122.1,22.32,3.928,299.0,222.0,190.0,21.50360119997163,0.00010666666666666676,0.0,0.0,0.0
3.23,0.32,121.9,22.33,3.938,299.0,222.0,190.0,21.64507226049773,0.0001233333333333338,-0.0003333333333333144,0.0,0.0
3.43,0.34,122.1,22.42,3.935,299.0,222.0,191.0,22.918311805232943,0.00011833333333333363,0.0,0.0,1.0
3.64,0.36,122.1,22.47,3.9339999999999997,300.0,222.0,190.0,23.62566710786355,0.0001166666666666664,0.0,0.0,0.0
3.84,0.38,122.1,22.53,3.9419999999999997,299.0,222.0,191.0,24.474493471020356,0.00012999999999999974,0.0,0.0,1.0
4.04,0.4,122.2,22.54,3.943,299.0,222.0,190.0,24.615964531546457,0.00013166666666666698,0.00016666666666668086,0.0,0.0
4.24,0.42,122.1,22.51,3.944,300.0,222.0,191.0,24.191551349968105,0.00013333333333333345,0.0,0.0,1.0
4.44,0.44,122.1,22.39,3.946,300.0,222.0,190.0,22.493898623654538,0.00013666666666666715,0.0,0.0,0.0
4.65,0.46,122.1,22.41,3.947,299.0,222.0,190.0,22.776840744706792,0.00013833333333333365,0.0,0.0,0.0
4.85,0.48,122.1,22.41,3.932,300.0,222.0,190.0,22.776840744706792,0.00011333333333333344,0.0,0.0,0.0
5.05,0.5,122.0,22.34,3.955,299.0,222.0,190.0,21.78654332102388,0.00015166666666666697,-0.0001666666666666572,0.0,0.0
5.25,0.52,122.2,21.98,3.945,300.0,222.0,191.0,16.69358514208324,0.00013499999999999995,0.00016666666666668086,0.0,1.0
5.45,0.54,122.1,21.78,3.948,299.0,222.0,190.0,13.864163931560666,0.00014000000000000012,0.0,0.0,0.0
5.66,0.56,122.1,21.76,3.943,300.0,222.0,190.0,13.581221810508413,0.00013166666666666698,0.0,0.0,0.0
5.86,0.58,122.1,21.28,3.927,300.0,222.0,191.0,6.790610905254207,0.00010500000000000028,0.0,0.0,1.0
6.06,0.6,122.0,21.14,3.9160000000000004,300.0,222.0,190.0,4.81001605788839,8.666666666666748e-05,-0.0001666666666666572,0.0,0.0
6.26,0.62,122.1,20.81,3.8810000000000002,299.0,222.0,190.0,0.14147106052610103,2.8333333333333915e-05,0.0,0.0,0.0
6.46,0.64,122.0,20.68,3.8680000000000003,299.0,222.0,190.0,-1.6976527263135643,6.666666666667413e-06,-0.0001666666666666572,0.0,0.0
6.67,0.66,122.0,20.22,3.873,299.0,221.0,190.0,-8.20532151051552,1.5000000000000568e-05,-0.0001666666666666572,-1.0,0.0
6.87,0.68,121.9,20.1,3.8560000000000003,300.0,222.0,190.0,-9.902974236829033,-1.3333333333332605e-05,-0.0003333333333333144,0.0,0.0
7.07,0.7,122.1,19.83,3.865,299.0,222.0,190.0,-13.722692871034566,1.6666666666672232e-06,0.0,0.0,0.0
7.27,0.72,122.1,19.61,3.8560000000000003,300.0,222.0,190.0,-16.83505620260939,-1.3333333333332605e-05,0.0,0.0,0.0
7.47,0.74,122.1,19.3,3.845,300.0,222.0,189.0,-21.22065907891938,-3.166666666666614e-05,0.0,0.0,-1.0
7.68,0.76,122.1,19.36,3.8560000000000003,299.0,222.0,190.0,-20.371832715762622,-1.3333333333332605e-05,0.0,0.0,0.0
7.88,0.78,122.0,19.11,3.8489999999999998,299.0,221.0,190.0,-23.90860922891585,-2.5000000000000208e-05,-0.0001666666666666572,-1.0,0.0
8.08,0.8,122.0,19.11,3.845,299.0,222.0,190.0,-23.90860922891585,-3.166666666666614e-05,-0.0001666666666666572,0.0,0.0
8.28,0.82,122.1,18.86,3.83,300.0,222.0,190.0,-27.44538574206908,-5.6666666666666345e-05,0.0,0.0,0.0
8.48,0.84,122.0,18.97,3.841,299.0,222.0,190.0,-25.88920407628167,-3.833333333333281e-05,-0.0001666666666666572,0.0,0.0
8.69,0.86,122.1,18.94,3.8369999999999997,299.0,222.0,190.0,-26.31361725786002,-4.5000000000000226e-05,0.0,0.0,0.0
8.89,0.88,122.0,18.95,3.8280000000000003,299.0,222.0,190.0,-26.17214619733392,-5.999999999999931e-05,-0.0001666666666666572,0.0,0.0
9.09,0.9,122.0,18.95,3.832,299.0,222.0,190.0,-26.17214619733392,-5.333333333333338e-05,-0.0001666666666666572,0.0,0.0
9.29,0.92,122.0,18.95,3.839,300.0,222.0,190.0,-26.17214619733392,-4.1666666666666516e-05,-0.0001666666666666572,0.0,0.0
9.49,0.94,122.0,18.97,3.844,299.0,222.0,190.0,-25.88920407628167,-3.333333333333336e-05,-0.0001666666666666572,0.0,0.0
9.7,0.96,122.1,19.04,3.841,300.0,222.0,190.0,-24.898906652598757,-3.833333333333281e-05,0.0,0.0,0.0
9.9,0.99,122.0,18.93,3.8339999999999996,299.0,222.0,191.0,-26.45508831838617,-5.0000000000000416e-05,-0.0001666666666666572,0.0,1.0
10.1,1.01,122.0,19.3,3.839,299.0,222.0,190.0,-21.22065907891938,-4.1666666666666516e-05,-0.0001666666666666572,0.0,0.0
10.3,1.03,122.0,19.37,3.853,298.0,222.0,190.0,-20.230361655236468,-1.8333333333332794e-05,-0.0001666666666666572,0.0,0.0
10.5,1.05,122.0,19.66,3.846,299.0,221.0,190.0,-16.127700899978734,-2.9999999999999655e-05,-0.0001666666666666572,-1.0,0.0
