时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,128.2,20.73,10.475999999999999,300.0,234.0,202.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,128.2,20.8,10.475,299.0,234.0,202.0,0.9902974236829083,-1.666666666665743e-06,0.0,0.0,0.0
0.4,0.04,128.3,20.72,10.472999999999999,300.0,234.0,202.0,-0.1414710605261513,-5.000000000000189e-06,0.00016666666666670455,0.0,0.0
0.61,0.06,128.3,20.98,10.479000000000001,300.0,234.0,202.0,3.53677651315323,5.00000000000315e-06,0.00016666666666670455,0.0,0.0
0.81,0.08,128.2,22.07,10.539000000000001,300.0,234.0,202.0,18.95712211050131,0.00010500000000000398,0.0,0.0,0.0
1.01,0.1,128.3,22.69,10.58,301.0,233.0,203.0,27.728327863121333,0.00017333333333333496,0.00016666666666670455,-1.0,1.0
1.21,0.12,128.4,23.51,10.627,300.0,233.0,201.0,39.32895482626393,0.0002516666666666693,0.00033333333333336173,-1.0,-1.0
1.41,0.14,128.4,24.31,10.684000000000001,300.0,233.0,201.0,50.646639668354226,0.0003466666666666699,0.00033333333333336173,-1.0,-1.0
1.62,0.16,128.6,25.84,10.819,301.0,231.0,200.0,72.29171192885201,0.0005716666666666695,0.0006666666666666762,-3.0,-2.0
1.82,0.18,128.6,26.55,10.869000000000002,301.0,230.0,199.0,82.33615722620719,0.0006550000000000041,0.0006666666666666762,-4.0,-3.0
2.02,0.2,128.6,27.37,10.937999999999999,301.0,231.0,199.0,93.9367841893498,0.0007699999999999995,0.0006666666666666762,-3.0,-3.0
2.22,0.22,128.8,28.6,11.04,301.0,230.0,198.0,111.33772463406369,0.0009400000000000001,0.001000000000000038,-4.0,-4.0
2.42,0.24,128.7,29.1,11.078,301.0,229.0,197.0,118.41127766037015,0.001003333333333334,0.0008333333333333334,-5.0,-5.0
2.63,0.26,128.8,29.3,11.122,302.0,228.0,197.0,121.24069887089271,0.001076666666666668,0.001000000000000038,-6.0,-5.0
2.83,0.28,128.8,29.58,11.157,301.0,228.0,197.0,125.2018885656243,0.0011350000000000015,0.001000000000000038,-6.0,-5.0
3.03,0.3,128.8,29.86,11.227,301.0,227.0,197.0,129.16307826035595,0.0012516666666666687,0.001000000000000038,-7.0,-5.0
