时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,125.7,20.93,7.7829999999999995,300.0,231.0,199.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,125.6,20.83,7.792999999999999,300.0,231.0,199.0,-1.4147106052613119,1.6666666666666312e-05,-0.00016666666666668086,0.0,0.0
0.4,0.04,125.7,20.73,7.797000000000001,300.0,231.0,200.0,-2.8294212105225736,2.3333333333335206e-05,0.0,0.0,1.0
0.61,0.06,125.6,21.1,7.787000000000001,300.0,232.0,200.0,2.4050080289442204,6.666666666668893e-06,-0.00016666666666668086,1.0,1.0
0.81,0.08,125.6,21.3,7.807,299.0,231.0,200.0,5.234429239466794,4.0000000000001514e-05,-0.00016666666666668086,0.0,1.0
1.01,0.1,125.7,22.38,7.859,300.0,231.0,200.0,20.513303776288723,0.00012666666666666753,0.0,0.0,1.0
1.21,0.12,125.8,23.09,7.904,300.0,230.0,199.0,30.557749073643908,0.0002016666666666674,0.0001666666666666572,-1.0,0.0
1.41,0.14,125.7,23.63,7.9479999999999995,300.0,230.0,199.0,38.19718634205487,0.00027500000000000007,0.0,-1.0,0.0
1.62,0.16,125.9,25.11,8.043,300.0,230.0,198.0,59.134903299921994,0.000433333333333333,0.0003333333333333381,-1.0,-1.0
1.82,0.18,125.9,25.77,8.085,301.0,230.0,198.0,68.47199329464652,0.0005033333333333357,0.0003333333333333381,-1.0,-1.0
2.02,0.2,125.9,26.39,8.107999999999999,300.0,229.0,197.0,77.24319904726654,0.0005416666666666654,0.0003333333333333381,-2.0,-2.0
2.22,0.22,125.9,26.7,8.165,301.0,229.0,198.0,81.62880192357653,0.0006366666666666661,0.0003333333333333381,-2.0,-1.0
2.42,0.24,126.0,27.8,8.23,301.0,228.0,197.0,97.19061858145076,0.0007450000000000016,0.0004999999999999952,-3.0,-2.0
2.63,0.26,126.0,28.03,8.266,301.0,229.0,196.0,100.44445297355175,0.0008050000000000009,0.0004999999999999952,-2.0,-3.0
2.83,0.28,126.1,28.22,8.299,301.0,228.0,196.0,103.13240312354816,0.00086,0.0006666666666666524,-3.0,-3.0
3.03,0.3,126.1,28.53,8.343,301.0,228.0,196.0,107.5180059998582,0.0009333333333333342,0.0006666666666666524,-3.0,-3.0
3.23,0.32,126.3,28.37,8.345,300.0,227.0,195.0,105.25446903144014,0.0009366666666666687,0.0009999999999999905,-4.0,-4.0
3.43,0.34,126.1,28.44,8.369,301.0,228.0,196.0,106.24476645512304,0.0009766666666666671,0.0006666666666666524,-3.0,-3.0
3.64,0.36,126.1,28.37,8.386000000000001,301.0,227.0,196.0,105.25446903144014,0.0010050000000000026,0.0006666666666666524,-4.0,-3.0
3.84,0.38,126.2,28.16,8.378,301.0,227.0,196.0,102.28357676039141,0.0009916666666666678,0.0008333333333333334,-4.0,-3.0
4.04,0.4,126.2,28.12,8.387,301.0,227.0,196.0,101.71769251828691,0.0010066666666666683,0.0008333333333333334,-4.0,-3.0
4.24,0.42,126.1,27.87,8.404,301.0,228.0,196.0,98.18091600513367,0.0010350000000000008,0.0006666666666666524,-3.0,-3.0
4.44,0.44,126.2,27.16,8.385,300.0,227.0,196.0,88.13647070777849,0.001003333333333334,0.0008333333333333334,-4.0,-3.0
4.65,0.46,126.2,26.7,8.367,301.0,227.0,196.0,81.62880192357653,0.0009733333333333357,0.0008333333333333334,-4.0,-3.0
4.85,0.48,126.1,26.01,8.351,301.0,227.0,195.0,71.86729874727365,0.000946666666666669,0.0006666666666666524,-4.0,-4.0
5.05,0.5,126.1,24.12,8.296,301.0,227.0,195.0,45.129268307835225,0.0008549999999999999,0.0006666666666666524,-4.0,-4.0
5.25,0.52,126.1,23.31,8.262,300.0,227.0,196.0,33.67011240521873,0.0007983333333333349,0.0006666666666666524,-4.0,-3.0
5.45,0.54,126.0,22.5,8.232000000000001,301.0,227.0,196.0,22.210956502602286,0.000748333333333336,0.0004999999999999952,-4.0,-3.0
5.66,0.56,126.1,21.71,8.185,300.0,228.0,195.0,11.034742721038093,0.0006700000000000018,0.0006666666666666524,-3.0,-4.0
5.86,0.58,126.0,19.87,8.101,299.0,228.0,197.0,-14.995932415769676,0.0005300000000000024,0.0004999999999999952,-3.0,-2.0
6.06,0.6,125.9,19.18,8.068,298.0,228.0,196.0,-24.757435592072607,0.0004750000000000002,0.0003333333333333381,-3.0,-3.0
6.26,0.62,125.9,18.48,8.019,300.0,228.0,197.0,-34.66040982890164,0.0003933333333333344,0.0003333333333333381,-3.0,-2.0
6.46,0.64,125.7,17.1,7.891,299.0,229.0,197.0,-54.183416181507454,0.0001800000000000009,0.0,-2.0,-2.0
6.67,0.66,125.7,16.58,7.8420000000000005,299.0,229.0,197.0,-61.53991132886622,9.833333333333509e-05,0.0,-2.0,-2.0
6.87,0.68,125.7,15.91,7.784,299.0,230.0,198.0,-71.01847238411685,1.6666666666672232e-06,0.0,-1.0,-1.0
7.07,0.7,125.7,14.9,7.667000000000001,300.0,230.0,199.0,-85.30704949725589,-0.00019333333333333127,0.0,-1.0,0.0
7.27,0.72,125.5,14.44,7.617999999999999,299.0,230.0,198.0,-91.81471828145784,-0.00027500000000000007,-0.0003333333333333381,-1.0,-1.0
7.47,0.74,125.5,14.0,7.561,298.0,231.0,199.0,-98.03944494460752,-0.00036999999999999924,-0.0003333333333333381,0.0,0.0
7.68,0.76,125.5,13.82,7.5,298.0,231.0,199.0,-100.58592403407785,-0.0004716666666666658,-0.0003333333333333381,0.0,0.0
7.88,0.78,125.4,13.34,7.426,298.0,231.0,199.0,-107.37653493933205,-0.0005949999999999989,-0.0004999999999999952,0.0,0.0
8.08,0.8,125.3,13.0,7.391,298.0,232.0,200.0,-112.18655099722044,-0.0006533333333333325,-0.0006666666666666762,1.0,1.0
8.28,0.82,125.4,12.95,7.367000000000001,298.0,232.0,200.0,-112.8939062998511,-0.000693333333333331,-0.0004999999999999952,1.0,1.0
8.48,0.84,125.3,12.91,7.341,298.0,232.0,199.0,-113.4597905419556,-0.0007366666666666654,-0.0006666666666666762,1.0,0.0
