时间,振次,轴位移,力,变形,围压,孔压,反压,sigma_d,epsilon_d,d1,pore_pressure,back_pressure
0.0,0.0,129.9,21.02,12.145999999999999,300.0,235.0,203.0,0.0,0.0,0.0,0.0,0.0
0.2,0.02,129.9,20.88,12.161,299.0,235.0,204.0,-1.9805948473658166,2.5000000000000946e-05,0.0,0.0,1.0
0.4,0.04,129.9,20.98,12.16,300.0,235.0,203.0,-0.5658842421045047,2.3333333333335206e-05,0.0,0.0,0.0
0.61,0.06,130.0,21.14,12.149000000000001,300.0,235.0,204.0,1.6976527263135643,5.00000000000315e-06,0.0001666666666666572,0.0,1.0
0.81,0.08,129.9,22.16,12.206,300.0,235.0,204.0,16.127700899978734,0.00010000000000000083,0.0,0.0,1.0
1.01,0.1,130.0,22.74,12.253,300.0,234.0,203.0,24.333022410494205,0.00017833333333333517,0.0001666666666666572,-1.0,0.0
1.21,0.12,130.0,23.47,12.312000000000001,300.0,234.0,202.0,34.66040982890164,0.00027666666666667023,0.0001666666666666572,-1.0,-1.0
1.41,0.14,130.0,25.05,12.454,301.0,233.0,201.0,57.01283739203008,0.000513333333333336,0.0001666666666666572,-2.0,-2.0
1.62,0.16,130.2,25.95,12.515,301.0,232.0,199.0,69.74523283938169,0.0006150000000000026,0.0004999999999999716,-3.0,-4.0
1.82,0.18,130.2,26.85,12.597000000000001,301.0,231.0,200.0,82.47762828673335,0.0007516666666666704,0.0004999999999999716,-4.0,-3.0
2.02,0.2,130.3,27.64,12.663,301.0,231.0,199.0,93.65384206829754,0.0008616666666666687,0.0006666666666666762,-4.0,-4.0
2.22,0.22,130.4,28.93,12.788,301.0,229.0,198.0,111.90360887616819,0.0010700000000000022,0.0008333333333333334,-6.0,-5.0
2.42,0.24,130.4,29.48,12.842,301.0,229.0,197.0,119.68451720510531,0.0011600000000000026,0.0008333333333333334,-6.0,-6.0
2.63,0.26,130.5,29.91,12.887,301.0,228.0,197.0,125.76777280772886,0.0012350000000000024,0.0009999999999999905,-7.0,-6.0
