时间(S)	振次	轴位移(mm)	力(kN)	应力(kPa)	变形(mm)	侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(ml)	小体变(ml)
0.00	0.00	 123.2 	 21.11 	 299 	 5.225 	 197.2 	 300 	 228 	 197 	 4266 	-6.6 
 .2 	 .02 	 123.3 	 21.01 	 30 	 5.216 	 197.6 	 300 	 228 	 196 	 4267 	-6.5 
 .4 	 .04 	 123.3 	 21.12 	 30 	 5.228 	 197.4 	 300 	 229 	 197 	 4265 	-6.3 
 .61 	 .06 	 123.2 	 21.31 	 58 	 5.222 	 197.3 	 300 	 229 	 197 	 4267 	-6.8 
 .81 	 .08 	 123.2 	 21.08 	 30 	 5.191 	 197.1 	 299 	 227 	 196 	 4267 	-7 
 1.01 	 .1 	 123.3 	 20.8 	 31 	 5.201 	 197.1 	 300 	 229 	 196 	 4266 	-6.5 
 1.21 	 .12 	 123.3 	 21.96 	 33 	 5.252 	 197.4 	 300 	 229 	 197 	 4266 	-6.8 
 1.41 	 .14 	 123.3 	 23.24 	 33 	 5.34 	 197.1 	 299 	 229 	 197 	 4266 	-6.3 
 1.62 	 .16 	 123.5 	 23.91 	 35 	 5.375 	 197.1 	 300 	 228 	 197 	 4268 	-6.9 
 1.82 	 .18 	 123.4 	 24.37 	 36 	 5.405 	 197.4 	 300 	 228 	 197 	 4266 	-6.9 
 2.02 	 .2 	 123.4 	 25.52 	 36 	 5.468 	 197.3 	 300 	 228 	 196 	 4266 	-6.9 
 2.22 	 .22 	 123.5 	 25.7 	 37 	 5.477 	 197.2 	 300 	 227 	 196 	 4269 	-6.4 
 2.42 	 .24 	 123.4 	 25.82 	 37 	 5.519 	 197.2 	 300 	 228 	 197 	 4265 	-6.4 
 2.63 	 .26 	 123.6 	 26.45 	 38 	 5.559 	 197.4 	 301 	 228 	 196 	 4267 	-6.9 
 2.83 	 .28 	 123.5 	 26.41 	 38 	 5.57 	 197.6 	 301 	 227 	 196 	 4268 	-7 
 3.03 	 .3 	 123.5 	 26.64 	 38 	 5.578 	 197.3 	 300 	 227 	 196 	 4265 	-6.8 
 3.23 	 .32 	 123.6 	 26.68 	 38 	 5.598 	 197.3 	 300 	 227 	 196 	 4265 	-6.9 
 3.43 	 .34 	 123.6 	 26.64 	 37 	 5.62 	 197 	 300 	 227 	 196 	 4267 	-6.5 
 3.64 	 .36 	 123.5 	 26.47 	 38 	 5.63 	 197.3 	 300 	 227 	 195 	 4268 	-7 
 3.84 	 .38 	 123.6 	 26.35 	 38 	 5.621 	 197.2 	 300 	 227 	 195 	 4266 	-6.8 
 4.04 	 .4 	 123.6 	 26.38 	 37 	 5.627 	 197.3 	 301 	 226 	 195 	 4264 	-6.6 
 4.24 	 .42 	 123.6 	 26.19 	 37 	 5.628 	 197.1 	 301 	 227 	 196 	 4266 	-6.4 
 4.44 	 .44 	 123.5 	 26.08 	 37 	 5.631 	 197.4 	 300 	 227 	 196 	 4267 	-6.9 
 4.65 	 .46 	 123.6 	 25.2 	 36 	 5.61 	 197.2 	 300 	 227 	 196 	 4266 	-7 
 4.85 	 .48 	 123.6 	 24.73 	 34 	 5.617 	 197.2 	 300 	 227 	 195 	 4266 	-7 
 5.05 	 .5 	 123.6 	 24.26 	 33 	 5.584 	 197.2 	 301 	 227 	 195 	 4265 	-6.8 
 5.25 	 .52 	 123.6 	 23.51 	 32 	 5.571 	 197.5 	 300 	 227 	 195 	 4268 	-6.9 
 5.45 	 .54 	 123.6 	 22.09 	 30 	 5.523 	 197.2 	 300 	 227 	 195 	 4265 	-7.1 
 5.66 	 .56 	 123.4 	 21.38 	 29 	 5.496 	 197.3 	 300 	 226 	 195 	 4265 	-6.9 
 5.86 	 .58 	 123.6 	 20.82 	 28 	 5.471 	 197.2 	 300 	 227 	 195 	 4266 	-6.9 
 6.06 	 .6 	 123.4 	 19.51 	 27 	 5.402 	 197.6 	 300 	 227 	 195 	 4268 	-6.8 
 6.26 	 .62 	 123.4 	 19.01 	 26 	 5.359 	 197.1 	 300 	 227 	 195 	 4267 	-6.5 
 6.46 	 .64 	 123.5 	 18.4 	 26 	 5.329 	 197.4 	 300 	 227 	 195 	 4269 	-7 
 6.67 	 .66 	 123.4 	 17.89 	 24 	 5.29 	 197.3 	 300 	 227 	 196 	 4266 	-6.8 
 6.87 	 .68 	 123.2 	 17.02 	 24 	 5.226 	 197.3 	 300 	 228 	 196 	 4267 	-6.9 
 7.07 	 .7 	 123.2 	 16.66 	 23 	 5.196 	 197.1 	 300 	 227 	 196 	 4268 	-6.9 
 7.27 	 .72 	 123.2 	 16.15 	 23 	 5.154 	 197 	 300 	 228 	 195 	 4264 	-7 
 7.47 	 .74 	 123.2 	 15.4 	 22 	 5.109 	 197.4 	 299 	 228 	 196 	 4266 	-6.6 
 7.68 	 .76 	 123.1 	 15.29 	 22 	 5.083 	 197.5 	 300 	 228 	 196 	 4263 	-6.1 
 7.88 	 .78 	 123.1 	 15.18 	 21 	 5.054 	 197.5 	 299 	 228 	 196 	 4265 	-6.6 
 8.08 	 .8 	 123.1 	 15.08 	 21 	 5.031 	 197.3 	 299 	 228 	 196 	 4266 	-6.9 
 8.28 	 .82 	 123.2 	 14.98 	 21 	 5.023 	 197.3 	 299 	 228 	 197 	 4269 	-6.8 
 8.48 	 .84 	 123.2 	 14.89 	 21 	 5.025 	 197 	 299 	 228 	 196 	 4268 	-6.8 
 8.69 	 .86 	 123.1 	 15.02 	 21 	 5.004 	 197.4 	 298 	 228 	 196 	 4267 	-6.6 
 8.89 	 .88 	 123.1 	 14.96 	 21 	 5.024 	 197.3 	 300 	 228 	 197 	 4268 	-6.8 
 9.09 	 .9 	 123.1 	 15.12 	 21 	 5.015 	 197.2 	 299 	 229 	 196 	 4266 	-6.3 
 9.29 	 .92 	 123.1 	 15.05 	 22 	 5.025 	 197.4 	 299 	 228 	 197 	 4267 	-6.5 
 9.49 	 .94 	 123 	 15.7 	 23 	 5.014 	 197.5 	 299 	 229 	 197 	 4266 	-6.5 
 9.7 	 .96 	 123.2 	 16.12 	 23 	 5.007 	 197.2 	 299 	 228 	 196 	 4266 	-7 
 9.9 	 .99 	 123.1 	 16.66 	 24 	 5.049 	 197.2 	 299 	 229 	 197 	 4266 	-6.9 
 10.1 	 1.01 	 123.2 	 17.18 	 25 	 5.06 	 197.6 	 300 	 229 	 197 	 4265 	-6.9 
 10.3 	 1.03 	 123.2 	 18.39 	 27 	 5.14 	 197.5 	 299 	 229 	 197 	 4264 	-6.9 
 10.5 	 1.05 	 123.1 	 19.01 	 28 	 5.193 	 197.3 	 299 	 228 	 197 	 4263 	-6.9 
 10.71 	 1.07 	 123.4 	 19.55 	 29 	 5.218 	 197.3 	 299 	 229 	 197 	 4268 	-6.8 
 10.91 	 1.09 	 123.3 	 21.18 	 30 	 5.326 	 197.2 	 300 	 229 	 197 	 4266 	-6.8 
 11.11 	 1.11 	 123.4 	 21.82 	 32 	 5.366 	 197.6 	 299 	 228 	 197 	 4266 	-6.6 
 11.31 	 1.13 	 123.4 	 22.46 	 33 	 5.405 	 197.2 	 299 	 228 	 196 	 4266 	-7 
 11.51 	 1.15 	 123.5 	 23.87 	 34 	 5.493 	 197.3 	 300 	 228 	 197 	 4267 	-6.8 
 11.72 	 1.17 	 123.5 	 24.34 	 35 	 5.52 	 197.2 	 299 	 229 	 197 	 4266 	-6.8 
 11.92 	 1.19 	 123.5 	 24.87 	 36 	 5.548 	 197.3 	 299 	 228 	 195 	 4268 	-6.5 
 12.12 	 1.21 	 123.4 	 25.24 	 37 	 5.587 	 197.6 	 300 	 228 	 196 	 4267 	-6.8 
 12.32 	 1.23 	 123.7 	 25.97 	 37 	 5.639 	 197.2 	 300 	 227 	 195 	 4266 	-6.9 
 12.52 	 1.25 	 123.7 	 26.17 	 37 	 5.662 	 197.3 	 301 	 227 	 196 	 4267 	-6.5 
 12.73 	 1.27 	 123.6 	 26.44 	 37 	 5.682 	 197.1 	 300 	 228 	 196 	 4265 	-6.6 
 12.93 	 1.29 	 123.6 	 26.59 	 37 	 5.722 	 197.5 	 300 	 227 	 196 	 4268 	-6.9 
 13.13 	 1.31 	 123.6 	 26.69 	 37 	 5.735 	 197.6 	 300 	 226 	 195 	 4267 	-6.9 
 13.33 	 1.33 	 123.7 	 26.63 	 38 	 5.756 	 197 	 300 	 227 	 196 	 4265 	-6.8 
 13.53 	 1.35 	 123.6 	 26.58 	 38 	 5.746 	 197.2 	 300 	 227 	 195 	 4269 	-6.9 
 13.74 	 1.37 	 123.8 	 26.46 	 38 	 5.764 	 197 	 300 	 227 	 195 	 4267 	-6.9 
 13.94 	 1.39 	 123.8 	 26.37 	 38 	 5.756 	 197.3 	 300 	 226 	 195 	 4269 	-6.5 
 14.14 	 1.41 	 123.7 	 26.36 	 37 	 5.773 	 197.3 	 300 	 227 	 195 	 4266 	-6.9 
 14.34 	 1.43 	 123.7 	 26.11 	 37 	 5.765 	 197.1 	 300 	 226 	 196 	 4268 	-6.9 
 14.54 	 1.45 	 123.8 	 25.63 	 36 	 5.765 	 197.5 	 300 	 227 	 195 	 4264 	-6.6 
 14.75 	 1.47 	 123.7 	 25.35 	 35 	 5.75 	 197.1 	 300 	 227 	 195 	 4266 	-6.6 
 14.95 	 1.49 	 123.8 	 24.8 	 34 	 5.734 	 197.3 	 300 	 227 	 195 	 4268 	-6.8 
 15.15 	 1.51 	 123.7 	 23.64 	 33 	 5.708 	 197.1 	 300 	 227 	 195 	 4266 	-6.8 
 15.35 	 1.53 	 123.6 	 23.02 	 32 	 5.684 	 197.2 	 299 	 227 	 194 	 4269 	-6.4 
 15.55 	 1.55 	 123.7 	 22.07 	 30 	 5.638 	 197.2 	 300 	 227 	 195 	 4267 	-7 
 15.76 	 1.57 	 123.7 	 20.84 	 29 	 5.574 	 197.2 	 300 	 226 	 194 	 4268 	-7 
 15.96 	 1.59 	 123.5 	 20.23 	 28 	 5.551 	 197.6 	 300 	 227 	 195 	 4267 	-6.6 
 16.16 	 1.61 	 123.6 	 19.74 	 27 	 5.513 	 197.2 	 299 	 227 	 195 	 4266 	-6.9 
 16.36 	 1.63 	 123.4 	 19 	 26 	 5.467 	 197.4 	 300 	 226 	 195 	 4267 	-6.9 
 16.56 	 1.65 	 123.4 	 17.93 	 25 	 5.403 	 197.3 	 299 	 227 	 196 	 4266 	-6.5 
 16.77 	 1.67 	 123.4 	 17.42 	 23 	 5.365 	 197.4 	 300 	 227 	 196 	 4266 	-6.9 
 16.97 	 1.69 	 123.3 	 16.93 	 23 	 5.335 	 197.3 	 300 	 227 	 196 	 4266 	-7.1 
 17.17 	 1.71 	 123.2 	 16.16 	 22 	 5.284 	 197.5 	 299 	 227 	 196 	 4265 	-6.6 
 17.37 	 1.73 	 123.3 	 15.88 	 22 	 5.234 	 197.5 	 299 	 228 	 196 	 4267 	-6.8 
 17.57 	 1.75 	 123.3 	 15.61 	 21 	 5.21 	 197.6 	 299 	 228 	 197 	 4268 	-6.6 
 17.78 	 1.77 	 123.3 	 15.17 	 21 	 5.181 	 197.5 	 299 	 228 	 196 	 4264 	-6.1 
