,efit,efit,efit,nofit,nofit,nofit
,a,b,r,a,b,r
,,,,,,
period 2,0.0038102977294460078,0.00035413103048980625,0.9941717989084994,0.004331129960159747,0.00022369019611619644,0.9759564331991197
period 3,0.0038546580944668514,0.00034874950958099137,0.9977362902634234,0.004342769392266736,0.00021457610191774777,0.9812892078425728
period 4,0.0036921895929751033,0.0003589917273526284,0.9968618090536371,0.00429236674182052,0.00022046285425174542,0.9725706055694413
period 5,0.003677128274382817,0.00036315981767597315,0.999038226251405,0.004004256913288806,0.0002512816971595888,0.9775871376299068
period 6,0.0037190473822188395,0.0003650386392697353,0.9971959655253354,0.004066055406565099,0.0002373035987427699,0.9592727106010213
