时间(S)	振次	轴位移(mm)	力(kN)	应力(kPa)	变形(mm)	侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(ml)	小体变(ml)
0.00	0.00	 95.1 	 21.18 	 300 	-1.491 	 142.3 	 299 	 228 	 175 	 5403 	-6.9 
 .2 	 .02 	 95.2 	 21.25 	 30 	-1.518 	 142.5 	 300 	 228 	 174 	 5404 	-6.9 
 .4 	 .04 	 95.5 	 21.14 	 31 	-1.523 	 142.7 	 300 	 228 	 174 	 5403 	-7.3 
 .61 	 .06 	 95.5 	 21.2 	 31 	-1.508 	 142.4 	 301 	 228 	 174 	 5404 	-6.9 
 .81 	 .08 	 95.5 	 21.44 	 30 	-1.523 	 142 	 300 	 228 	 174 	 5403 	-6.9 
 1.01 	 .1 	 95.4 	 21.31 	 31 	-1.49 	 142.7 	 300 	 228 	 175 	 5403 	-6.6 
 1.21 	 .12 	 95.4 	 21.59 	 31 	-1.529 	 142.4 	 300 	 227 	 175 	 5403 	-6.8 
 1.41 	 .14 	 95.3 	 21.83 	 31 	-1.5 	 141.8 	 300 	 229 	 174 	 5402 	-6.5 
 1.62 	 .16 	 95.5 	 21.99 	 31 	-1.498 	 142.5 	 300 	 228 	 174 	 5402 	-6.9 
 1.82 	 .18 	 95.4 	 21.97 	 31 	-1.478 	 142.5 	 301 	 227 	 174 	 5401 	-6.5 
 2.02 	 .2 	 95.5 	 22.14 	 32 	-1.483 	 142.2 	 300 	 228 	 174 	 5403 	-6.6 
 2.22 	 .22 	 95.2 	 22.39 	 32 	-1.474 	 142 	 300 	 229 	 174 	 5401 	-7 
 2.42 	 .24 	 95.4 	 22.55 	 32 	-1.464 	 142.8 	 300 	 229 	 174 	 5403 	-7.1 
 2.63 	 .26 	 95.4 	 22.58 	 32 	-1.439 	 142.4 	 300 	 228 	 175 	 5402 	-6.5 
 2.83 	 .28 	 95.3 	 22.91 	 32 	-1.441 	 142.1 	 301 	 228 	 175 	 5402 	-6.8 
 3.03 	 .3 	 95.5 	 22.72 	 32 	-1.435 	 142.7 	 301 	 228 	 175 	 5406 	-6.6 
 3.23 	 .32 	 95.5 	 22.96 	 33 	-1.431 	 142.9 	 301 	 228 	 175 	 5402 	-7 
 3.43 	 .34 	 95.5 	 22.94 	 32 	-1.424 	 142.4 	 301 	 228 	 175 	 5401 	-6.1 
 3.64 	 .36 	 95.3 	 22.91 	 32 	-1.426 	 142.3 	 301 	 228 	 175 	 5405 	-6.6 
 3.84 	 .38 	 95.4 	 22.95 	 33 	-1.429 	 142.8 	 300 	 228 	 175 	 5403 	-7 
 4.04 	 .4 	 95.6 	 22.78 	 33 	-1.403 	 142.5 	 301 	 228 	 176 	 5403 	-6.9 
 4.24 	 .42 	 95.5 	 22.96 	 32 	-1.398 	 142.4 	 301 	 228 	 175 	 5404 	-6.5 
 4.44 	 .44 	 95.5 	 22.94 	 33 	-1.396 	 142.7 	 301 	 228 	 175 	 5401 	-6.8 
 4.65 	 .46 	 95.3 	 22.93 	 32 	-1.413 	 142.9 	 301 	 228 	 175 	 5401 	-7.1 
 4.85 	 .48 	 95.4 	 22.89 	 32 	-1.405 	 141.9 	 301 	 228 	 175 	 5402 	-6.3 
 5.05 	 .5 	 95.4 	 22.66 	 33 	-1.401 	 142.7 	 300 	 228 	 175 	 5403 	-6.8 
 5.25 	 .52 	 95.5 	 22.67 	 32 	-1.422 	 143 	 301 	 229 	 175 	 5400 	-7.1 
 5.45 	 .54 	 95.5 	 22.43 	 31 	-1.405 	 142.3 	 301 	 228 	 175 	 5404 	-6.3 
 5.66 	 .56 	 95.2 	 22.24 	 32 	-1.433 	 142.2 	 301 	 228 	 174 	 5400 	-6.6 
 5.86 	 .58 	 95.2 	 22.08 	 30 	-1.431 	 142.8 	 301 	 228 	 175 	 5402 	-6.6 
 6.06 	 .6 	 95.4 	 21.7 	 30 	-1.438 	 142.6 	 301 	 228 	 175 	 5406 	-6.5 
 6.26 	 .62 	 95.5 	 21.37 	 29 	-1.441 	 142.1 	 301 	 228 	 174 	 5403 	-6.8 
 6.46 	 .64 	 95.6 	 21.07 	 29 	-1.443 	 142.3 	 302 	 228 	 174 	 5402 	-6.9 
 6.67 	 .66 	 95.5 	 20.87 	 29 	-1.464 	 143.4 	 301 	 228 	 174 	 5402 	-6.1 
 6.87 	 .68 	 95.6 	 20.52 	 29 	-1.46 	 142.5 	 301 	 227 	 175 	 5402 	-6.9 
 7.07 	 .7 	 95.3 	 20.49 	 28 	-1.469 	 142.3 	 301 	 228 	 175 	 5402 	-7 
 7.27 	 .72 	 95.3 	 19.94 	 28 	-1.492 	 143 	 301 	 228 	 175 	 5403 	-6.8 
 7.47 	 .74 	 95.4 	 19.97 	 28 	-1.48 	 142.8 	 301 	 227 	 175 	 5400 	-6.6 
 7.68 	 .76 	 95.6 	 19.7 	 28 	-1.492 	 142.2 	 301 	 228 	 174 	 5406 	-6.8 
 7.88 	 .78 	 95.4 	 19.54 	 28 	-1.491 	 143.1 	 301 	 227 	 174 	 5403 	-6.8 
 8.08 	 .8 	 95.3 	 19.59 	 28 	-1.494 	 143.2 	 301 	 228 	 175 	 5402 	-6.8 
 8.28 	 .82 	 95.3 	 19.44 	 27 	-1.517 	 142.6 	 301 	 228 	 175 	 5405 	-6.8 
 8.48 	 .84 	 95.3 	 19.52 	 27 	-1.49 	 142.3 	 301 	 228 	 175 	 5406 	-6.9 
 8.69 	 .86 	 95.6 	 19.43 	 27 	-1.519 	 142.7 	 301 	 228 	 174 	 5403 	-6.6 
 8.89 	 .88 	 95.6 	 19.31 	 28 	-1.519 	 142.7 	 301 	 228 	 174 	 5402 	-7.1 
 9.09 	 .9 	 95.3 	 19.57 	 27 	-1.505 	 142 	 301 	 228 	 175 	 5404 	-7.3 
 9.29 	 .92 	 95.3 	 19.47 	 26 	-1.502 	 142.7 	 301 	 228 	 175 	 5402 	-6.9 
 9.49 	 .94 	 95.4 	 19.53 	 28 	-1.507 	 142.9 	 301 	 228 	 174 	 5402 	-6.9 
 9.7 	 .96 	 95.4 	 19.64 	 27 	-1.516 	 142.4 	 301 	 228 	 174 	 5403 	-6.8 
 9.9 	 .99 	 95.7 	 19.59 	 28 	-1.483 	 141.8 	 301 	 228 	 175 	 5401 	-7 
 10.1 	 1.01 	 95.5 	 19.77 	 28 	-1.495 	 143.2 	 300 	 228 	 175 	 5403 	-6.9 
 10.3 	 1.03 	 95.4 	 19.85 	 28 	-1.508 	 142.6 	 303 	 228 	 175 	 5404 	-6.4 
 10.5 	 1.05 	 95.5 	 20.19 	 29 	-1.475 	 142.4 	 301 	 228 	 174 	 5402 	-6.5 
 10.71 	 1.07 	 95.5 	 20.42 	 29 	-1.474 	 142.8 	 302 	 228 	 175 	 5402 	-6.8 
 10.91 	 1.09 	 95.4 	 20.66 	 30 	-1.464 	 142.8 	 301 	 228 	 175 	 5404 	-7 
 11.11 	 1.11 	 95.5 	 21.23 	 30 	-1.454 	 142.2 	 301 	 228 	 175 	 5403 	-6.6 
 11.31 	 1.13 	 95.5 	 21.52 	 30 	-1.452 	 142.3 	 302 	 228 	 175 	 5408 	-6.6 
 11.51 	 1.15 	 95.3 	 21.71 	 30 	-1.448 	 142.7 	 301 	 228 	 174 	 5404 	-6.6 
 11.72 	 1.17 	 95.5 	 22.24 	 31 	-1.417 	 142.7 	 300 	 227 	 175 	 5405 	-6.8 
 11.92 	 1.19 	 95.5 	 22.21 	 32 	-1.428 	 142.1 	 300 	 229 	 175 	 5403 	-6.5 
 12.12 	 1.21 	 95.6 	 22.42 	 32 	-1.41 	 142.2 	 301 	 229 	 175 	 5402 	-6.4 
 12.32 	 1.23 	 95.5 	 22.56 	 31 	-1.38 	 142.8 	 301 	 229 	 176 	 5406 	-7.5 
 12.52 	 1.25 	 95.5 	 22.7 	 32 	-1.389 	 142.2 	 301 	 228 	 175 	 5403 	-6.9 
 12.73 	 1.27 	 95.5 	 22.83 	 32 	-1.377 	 142.9 	 301 	 228 	 175 	 5407 	-6.4 
 12.93 	 1.29 	 95.4 	 23.02 	 32 	-1.378 	 143 	 301 	 229 	 175 	 5404 	-6.9 
 13.13 	 1.31 	 95.7 	 23.07 	 33 	-1.374 	 142.8 	 301 	 228 	 176 	 5402 	-6.9 
 13.33 	 1.33 	 95.8 	 22.96 	 33 	-1.361 	 142.3 	 301 	 228 	 176 	 5400 	-7 
 13.53 	 1.35 	 95.5 	 23.13 	 33 	-1.366 	 143.1 	 301 	 229 	 175 	 5403 	-6.1 
 13.74 	 1.37 	 95.6 	 23.18 	 32 	-1.36 	 142.8 	 301 	 228 	 176 	 5404 	-6.9 
 13.94 	 1.39 	 95.6 	 23.4 	 32 	-1.351 	 142 	 301 	 229 	 175 	 5405 	-7.4 
 14.14 	 1.41 	 95.6 	 23.11 	 32 	-1.362 	 142.7 	 301 	 229 	 176 	 5407 	-6.5 
 14.34 	 1.43 	 95.5 	 23.04 	 33 	-1.366 	 143 	 301 	 228 	 175 	 5403 	-6.8 
 14.54 	 1.45 	 95.7 	 23.08 	 33 	-1.344 	 142.3 	 301 	 228 	 176 	 5401 	-6.9 
 14.75 	 1.47 	 95.6 	 22.89 	 33 	-1.356 	 142.4 	 301 	 228 	 175 	 5401 	-6.6 
 14.95 	 1.49 	 95.5 	 22.8 	 32 	-1.358 	 143.5 	 300 	 229 	 176 	 5403 	-6.6 
 15.15 	 1.51 	 95.5 	 22.69 	 31 	-1.371 	 142.2 	 301 	 228 	 176 	 5404 	-7.1 
 15.35 	 1.53 	 95.6 	 22.57 	 32 	-1.336 	 142.2 	 301 	 228 	 175 	 5403 	-6.8 
 15.55 	 1.55 	 95.5 	 22.25 	 31 	-1.37 	 142.9 	 301 	 228 	 175 	 5403 	-6.9 
 15.76 	 1.57 	 95.5 	 22.3 	 31 	-1.385 	 142.9 	 301 	 228 	 176 	 5402 	-6.9 
 15.96 	 1.59 	 95.6 	 21.72 	 31 	-1.371 	 142.1 	 302 	 228 	 175 	 5401 	-6.6 
 16.16 	 1.61 	 95.4 	 21.54 	 30 	-1.399 	 142 	 301 	 228 	 175 	 5404 	-6.6 
 16.36 	 1.63 	 95.5 	 21.34 	 29 	-1.407 	 142.9 	 301 	 227 	 175 	 5403 	-6.8 
 16.56 	 1.65 	 95.6 	 20.9 	 29 	-1.413 	 142.4 	 301 	 228 	 175 	 5404 	-6.5 
 16.77 	 1.67 	 95.8 	 20.76 	 29 	-1.429 	 142 	 301 	 228 	 175 	 5400 	-6.9 
