时间(S)	振次	轴位移(mm)	力(kN)	应力(kPa)	变形(mm)	侧位移(mm)	围压(kPa)	孔压(kPa)	反压(kPa)	体变(ml)	小体变(ml)
 15.76 	 1.57 	 95.9 	 22.07 	 31 	-1.2 	 143.2 	 301 	 230 	 178 	 5405 	-6.8 
 15.96 	 1.59 	 95.7 	 21.64 	 30 	-1.191 	 143 	 301 	 229 	 178 	 5404 	-6.8 
 16.16 	 1.61 	 95.6 	 21.34 	 30 	-1.198 	 142.7 	 301 	 228 	 177 	 5402 	-7 
 16.36 	 1.63 	 95.6 	 20.64 	 29 	-1.227 	 142.6 	 301 	 229 	 178 	 5403 	-6.9 
 16.56 	 1.65 	 95.6 	 20.46 	 29 	-1.23 	 143.2 	 301 	 229 	 177 	 5404 	-6.9 
 16.77 	 1.67 	 95.8 	 20.1 	 28 	-1.255 	 142.8 	 301 	 229 	 177 	 5402 	-6.6 
 16.97 	 1.69 	 95.6 	 19.95 	 27 	-1.269 	 141.5 	 301 	 229 	 177 	 5403 	-6.4 
 17.17 	 1.71 	 95.7 	 19.49 	 28 	-1.259 	 143.1 	 301 	 229 	 177 	 5403 	-6.6 
 17.37 	 1.73 	 95.5 	 19.34 	 27 	-1.289 	 143.2 	 301 	 228 	 176 	 5406 	-6.3 
 17.57 	 1.75 	 95.6 	 19.1 	 27 	-1.278 	 142.4 	 301 	 229 	 177 	 5406 	-6.4 
 17.78 	 1.77 	 95.8 	 18.93 	 27 	-1.307 	 142.5 	 301 	 229 	 177 	 5404 	-6.4 
 17.98 	 1.79 	 95.7 	 18.94 	 27 	-1.308 	 142.7 	 301 	 229 	 177 	 5404 	-6.9 
 18.18 	 1.81 	 95.7 	 18.84 	 27 	-1.297 	 143 	 301 	 229 	 177 	 5402 	-6.8 
 18.38 	 1.83 	 95.4 	 18.69 	 27 	-1.312 	 142.6 	 301 	 228 	 177 	 5404 	-6.8 
 18.58 	 1.85 	 95.7 	 18.74 	 26 	-1.327 	 143.1 	 301 	 230 	 177 	 5405 	-6.8 
 18.79 	 1.87 	 95.6 	 18.74 	 27 	-1.315 	 142.8 	 301 	 229 	 177 	 5403 	-6.8 
 18.99 	 1.89 	 95.5 	 18.53 	 27 	-1.305 	 141.5 	 300 	 229 	 178 	 5401 	-6.4 
 19.19 	 1.91 	 95.8 	 18.73 	 27 	-1.313 	 142.8 	 301 	 228 	 178 	 5404 	-6.6 
 19.39 	 1.93 	 95.6 	 18.79 	 27 	-1.307 	 143.4 	 301 	 229 	 177 	 5406 	-6.6 
 19.59 	 1.95 	 95.5 	 18.67 	 27 	-1.32 	 142.5 	 301 	 229 	 177 	 5406 	-6.8 
 19.8 	 1.98 	 95.5 	 19.18 	 27 	-1.306 	 142.3 	 301 	 229 	 177 	 5405 	-7 
 20 	 2 	 95.6 	 19.2 	 28 	-1.288 	 143.2 	 301 	 229 	 177 	 5404 	-7 
 20.2 	 2.02 	 95.6 	 19.4 	 27 	-1.305 	 142.7 	 301 	 229 	 177 	 5405 	-6.6 
 20.4 	 2.04 	 95.7 	 19.54 	 29 	-1.309 	 142.2 	 301 	 229 	 177 	 5401 	-7.4 
 20.6 	 2.06 	 95.6 	 20.39 	 29 	-1.271 	 142.9 	 301 	 229 	 178 	 5401 	-6.4 
 20.81 	 2.08 	 95.5 	 20.69 	 30 	-1.247 	 143.3 	 301 	 229 	 178 	 5406 	-6.9 
 21.01 	 2.1 	 95.3 	 20.98 	 30 	-1.256 	 142.8 	 301 	 229 	 178 	 5407 	-6.8 
 21.21 	 2.12 	 95.7 	 21.66 	 31 	-1.227 	 141.7 	 301 	 229 	 178 	 5403 	-7 
 21.41 	 2.14 	 95.8 	 21.99 	 32 	-1.218 	 143.2 	 301 	 230 	 178 	 5405 	-6.8 
 21.61 	 2.16 	 95.7 	 22.36 	 32 	-1.211 	 142.4 	 301 	 229 	 178 	 5404 	-7.4 
 21.82 	 2.18 	 95.7 	 22.77 	 33 	-1.167 	 142.4 	 301 	 230 	 178 	 5404 	-6.8 
 22.02 	 2.2 	 95.5 	 22.98 	 33 	-1.17 	 142.9 	 301 	 230 	 178 	 5406 	-7.1 
 22.22 	 2.22 	 95.7 	 23.19 	 34 	-1.156 	 143.3 	 301 	 229 	 177 	 5405 	-7.1 
 22.42 	 2.24 	 95.7 	 23.21 	 32 	-1.144 	 142.4 	 301 	 230 	 179 	 5398 	-6.6 
 22.62 	 2.26 	 95.8 	 23.61 	 34 	-1.132 	 142.8 	 302 	 230 	 178 	 5406 	-7.3 
 22.83 	 2.28 	 95.7 	 23.7 	 34 	-1.136 	 143.2 	 300 	 230 	 178 	 5405 	-7 
 23.03 	 2.3 	 95.8 	 23.68 	 34 	-1.135 	 142.7 	 302 	 230 	 179 	 5405 	-6.8 
 23.23 	 2.32 	 95.6 	 23.66 	 35 	-1.12 	 142.2 	 301 	 230 	 178 	 5405 	-6.8 
 23.43 	 2.34 	 95.6 	 23.88 	 34 	-1.124 	 143 	 301 	 229 	 178 	 5403 	-6.6 
 23.63 	 2.36 	 95.9 	 23.97 	 34 	-1.138 	 143.4 	 301 	 230 	 178 	 5407 	-6.4 
 23.84 	 2.38 	 95.7 	 23.76 	 34 	-1.116 	 142.3 	 300 	 230 	 179 	 5405 	-6.6 
 24.04 	 2.4 	 95.8 	 23.87 	 33 	-1.121 	 142.4 	 300 	 230 	 178 	 5402 	-6.8 
 24.24 	 2.42 	 95.5 	 23.69 	 34 	-1.117 	 143.5 	 301 	 230 	 178 	 5404 	-6.5 
 24.44 	 2.44 	 95.8 	 23.85 	 33 	-1.116 	 143.2 	 301 	 230 	 179 	 5404 	-6.6 
 24.64 	 2.46 	 95.7 	 23.54 	 33 	-1.103 	 142.6 	 300 	 230 	 178 	 5408 	-6.8 
 24.85 	 2.48 	 95.8 	 23.49 	 33 	-1.113 	 143.2 	 301 	 230 	 179 	 5408 	-6.6 
 25.05 	 2.5 	 95.7 	 23.2 	 33 	-1.122 	 143 	 301 	 230 	 178 	 5403 	-6.6 
 25.25 	 2.52 	 95.6 	 22.9 	 32 	-1.133 	 142.4 	 300 	 230 	 178 	 5404 	-6.9 
 25.45 	 2.54 	 95.5 	 22.48 	 31 	-1.147 	 142.3 	 301 	 230 	 178 	 5404 	-6.8 
 25.65 	 2.56 	 95.8 	 22.25 	 31 	-1.146 	 143.6 	 301 	 230 	 178 	 5403 	-6.9 
 25.86 	 2.58 	 95.8 	 21.76 	 30 	-1.172 	 142.7 	 301 	 230 	 178 	 5406 	-7.1 
 26.06 	 2.6 	 95.7 	 21.34 	 30 	-1.176 	 142.4 	 301 	 230 	 177 	 5402 	-6.6 
 26.26 	 2.62 	 95.8 	 21.11 	 29 	-1.2 	 142.8 	 301 	 229 	 178 	 5403 	-7 
 26.46 	 2.64 	 95.6 	 20.44 	 29 	-1.2 	 143.2 	 301 	 230 	 178 	 5404 	-6.9 
 26.66 	 2.66 	 95.5 	 20.14 	 29 	-1.212 	 142.3 	 302 	 230 	 177 	 5406 	-6.5 
 26.87 	 2.68 	 95.6 	 19.95 	 29 	-1.223 	 143 	 301 	 229 	 178 	 5404 	-6.6 
 27.07 	 2.7 	 95.7 	 19.6 	 27 	-1.233 	 143.4 	 301 	 229 	 178 	 5402 	-6.6 
 27.27 	 2.72 	 95.8 	 19.46 	 28 	-1.244 	 142.7 	 301 	 229 	 177 	 5403 	-6.4 
 27.47 	 2.74 	 95.5 	 19.16 	 27 	-1.274 	 142.3 	 301 	 229 	 178 	 5404 	-6.5 
 27.67 	 2.76 	 95.5 	 18.88 	 27 	-1.25 	 143.6 	 301 	 229 	 177 	 5403 	-6.8 
 27.88 	 2.78 	 95.6 	 19.06 	 27 	-1.27 	 143.2 	 301 	 229 	 178 	 5403 	-6.9 
 28.08 	 2.8 	 95.5 	 18.88 	 27 	-1.276 	 142.4 	 302 	 229 	 177 	 5404 	-6.8 
 28.28 	 2.82 	 95.7 	 18.69 	 27 	-1.272 	 142.9 	 301 	 229 	 178 	 5403 	-6.9 
 28.48 	 2.84 	 95.6 	 18.72 	 27 	-1.261 	 143.2 	 301 	 229 	 177 	 5407 	-7.1 
 28.68 	 2.86 	 95.7 	 18.7 	 26 	-1.278 	 142.4 	 302 	 229 	 178 	 5405 	-7 
 28.89 	 2.88 	 95.5 	 18.68 	 26 	-1.281 	 142.6 	 301 	 229 	 177 	 5407 	-6.8 
 29.09 	 2.9 	 95.5 	 18.64 	 27 	-1.286 	 143.2 	 301 	 228 	 177 	 5407 	-6.6 
 29.29 	 2.92 	 95.6 	 18.57 	 27 	-1.28 	 142.8 	 302 	 229 	 177 	 5404 	-6.9 
 29.49 	 2.94 	 95.7 	 18.91 	 28 	-1.278 	 142.8 	 301 	 229 	 177 	 5404 	-7.3 
 29.69 	 2.97 	 95.7 	 19.03 	 27 	-1.28 	 143.2 	 301 	 229 	 177 	 5406 	-6.6 
 29.9 	 2.99 	 95.4 	 18.96 	 27 	-1.271 	 142.9 	 301 	 228 	 178 	 5402 	-6.3 
 30.1 	 3.01 	 95.3 	 19.46 	 28 	-1.27 	 142.5 	 301 	 229 	 177 	 5403 	-6.8 
 30.3 	 3.03 	 95.6 	 19.85 	 28 	-1.246 	 142.7 	 301 	 229 	 178 	 5405 	-6.9 
 30.5 	 3.05 	 95.7 	 19.96 	 29 	-1.24 	 143.3 	 301 	 229 	 178 	 5404 	-6.5 
 30.7 	 3.07 	 95.7 	 20.42 	 29 	-1.214 	 142.3 	 301 	 229 	 178 	 5403 	-6.6 
 30.91 	 3.09 	 95.6 	 21.03 	 30 	-1.232 	 142.5 	 300 	 229 	 178 	 5407 	-6.1 
 31.11 	 3.11 	 95.5 	 21.32 	 31 	-1.198 	 143.4 	 301 	 230 	 178 	 5403 	-7 
 31.31 	 3.13 	 95.6 	 21.67 	 31 	-1.199 	 143 	 301 	 230 	 178 	 5407 	-6.9 
 31.51 	 3.15 	 95.7 	 22.16 	 32 	-1.16 	 142.3 	 301 	 230 	 179 	 5403 	-6.5 
 31.71 	 3.17 	 95.6 	 22.49 	 32 	-1.152 	 143 	 301 	 229 	 178 	 5405 	-6.9 
 31.92 	 3.19 	 95.8 	 22.84 	 33 	-1.134 	 143.1 	 301 	 230 	 178 	 5405 	-6.1 
 32.12 	 3.21 	 95.8 	 23.09 	 34 	-1.16 	 142.7 	 302 	 230 	 178 	 5407 	-6.8 
 32.32 	 3.23 	 95.5 	 23.3 	 33 	-1.119 	 142.3 	 301 	 229 	 178 	 5402 	-6.5 
 32.52 	 3.25 	 95.7 	 23.39 	 34 	-1.114 	 143 	 301 	 230 	 178 	 5403 	-6.8 
 32.72 	 3.27 	 95.7 	 23.53 	 34 	-1.101 	 142.8 	 300 	 231 	 179 	 5405 	-7.1 
 32.93 	 3.29 	 95.8 	 23.7 	 33 	-1.102 	 142.5 	 301 	 230 	 178 	 5403 	-6.8 
 33.13 	 3.31 	 95.6 	 23.84 	 33 	-1.088 	 143 	 301 	 230 	 179 	 5404 	-6.8 
 33.33 	 3.33 	 95.8 	 23.81 	 33 	-1.1 	 143 	 301 	 231 	 178 	 5403 	-6.8 
 33.53 	 3.35 	 95.7 	 23.95 	 34 	-1.078 	 142.7 	 301 	 230 	 179 	 5405 	-6.6 
 33.73 	 3.37 	 95.7 	 23.79 	 33 	-1.081 	 142.5 	 300 	 230 	 178 	 5402 	-6.6 
 33.94 	 3.39 	 95.9 	 23.95 	 34 	-1.078 	 142.9 	 301 	 229 	 178 	 5406 	-6.6 
 34.14 	 3.41 	 96.1 	 23.8 	 34 	-1.08 	 142.8 	 301 	 230 	 179 	 5404 	-6.6 
 34.34 	 3.43 	 95.7 	 23.73 	 33 	-1.074 	 142.5 	 301 	 230 	 178 	 5405 	-7.1 
 34.54 	 3.45 	 95.6 	 23.84 	 34 	-1.066 	 143 	 301 	 230 	 178 	 5404 	-6.6 
 34.74 	 3.47 	 95.9 	 23.67 	 33 	-1.087 	 143.2 	 300 	 230 	 179 	 5408 	-7.1 
 34.95 	 3.49 	 95.7 	 23.4 	 34 	-1.082 	 142.3 	 301 	 230 	 178 	 5403 	-6.6 
 35.15 	 3.51 	 95.8 	 23.14 	 33 	-1.087 	 142.5 	 301 	 229 	 178 	 5405 	-6.9 
 35.35 	 3.53 	 96 	 22.75 	 31 	-1.101 	 143.2 	 301 	 230 	 178 	 5402 	-7.3 
 35.55 	 3.55 	 95.9 	 22.52 	 32 	-1.115 	 143 	 302 	 230 	 179 	 5404 	-6.4 
 35.75 	 3.57 	 95.7 	 21.98 	 30 	-1.147 	 142.4 	 301 	 229 	 178 	 5403 	-6.4 
 35.96 	 3.59 	 95.6 	 21.57 	 29 	-1.145 	 142.9 	 301 	 229 	 179 	 5404 	-7.3 
 36.16 	 3.61 	 95.7 	 21.31 	 29 	-1.139 	 143.1 	 300 	 230 	 178 	 5406 	-7 
 36.36 	 3.63 	 95.8 	 20.69 	 29 	-1.174 	 142.1 	 301 	 229 	 178 	 5405 	-6.5 
 36.56 	 3.65 	 95.6 	 20.4 	 29 	-1.183 	 142.7 	 301 	 229 	 178 	 5403 	-6.6 
 36.76 	 3.67 	 95.8 	 20.02 	 28 	-1.197 	 143.7 	 301 	 228 	 178 	 5406 	-6.6 
 36.97 	 3.69 	 95.7 	 19.89 	 27 	-1.175 	 142.6 	 302 	 229 	 178 	 5401 	-6.6 
 37.17 	 3.71 	 95.6 	 19.53 	 27 	-1.195 	 142.5 	 301 	 229 	 178 	 5406 	-6.9 
 37.37 	 3.73 	 95.7 	 19.3 	 28 	-1.213 	 143.3 	 301 	 229 	 177 	 5406 	-6.9 
 37.57 	 3.75 	 95.7 	 19.14 	 27 	-1.24 	 142.9 	 302 	 230 	 178 	 5406 	-6.9 
 37.77 	 3.77 	 95.7 	 18.83 	 27 	-1.222 	 142.3 	 302 	 229 	 178 	 5404 	-7 
 37.98 	 3.79 	 95.5 	 18.78 	 27 	-1.232 	 142.7 	 302 	 229 	 178 	 5407 	-7.3 
 38.18 	 3.81 	 95.6 	 18.86 	 27 	-1.248 	 143.7 	 302 	 229 	 177 	 5408 	-6.8 
 38.38 	 3.83 	 95.6 	 18.84 	 26 	-1.242 	 142.6 	 301 	 229 	 178 	 5403 	-6.8 
 38.58 	 3.85 	 95.7 	 18.74 	 26 	-1.242 	 142.3 	 301 	 229 	 178 	 5404 	-6.9 
 38.78 	 3.87 	 95.7 	 18.64 	 26 	-1.257 	 143.2 	 301 	 229 	 178 	 5404 	-7 
 38.99 	 3.89 	 95.7 	 18.59 	 27 	-1.268 	 142.7 	 301 	 228 	 178 	 5404 	-7 
 39.19 	 3.91 	 95.6 	 18.83 	 27 	-1.269 	 142.5 	 301 	 229 	 178 	 5400 	-6.6 
 39.39 	 3.93 	 95.6 	 18.78 	 27 	-1.261 	 142.8 	 300 	 229 	 178 	 5404 	-6.9 
 39.59 	 3.96 	 95.5 	 18.76 	 27 	-1.252 	 143.2 	 302 	 228 	 178 	 5404 	-6.9 
 39.79 	 3.98 	 95.9 	 19.02 	 27 	-1.238 	 142.6 	 302 	 229 	 177 	 5403 	-6.8 
 40 	 4 	 95.8 	 19.13 	 28 	-1.228 	 142.4 	 301 	 229 	 179 	 5405 	-6.5 
 40.2 	 4.02 	 95.6 	 19.39 	 28 	-1.225 	 143.2 	 301 	 229 	 178 	 5404 	-6.9 
 40.4 	 4.04 	 95.8 	 20.12 	 29 	-1.223 	 142.9 	 302 	 228 	 179 	 5405 	-7 
 40.6 	 4.06 	 95.6 	 20.49 	 29 	-1.206 	 142.4 	 301 	 229 	 179 	 5406 	-6.8 
 40.8 	 4.08 	 95.6 	 20.84 	 30 	-1.194 	 143 	 301 	 229 	 179 	 5404 	-6.6 
 41.01 	 4.1 	 95.6 	 21.02 	 30 	-1.201 	 143.3 	 301 	 229 	 178 	 5405 	-6.9 
 41.21 	 4.12 	 95.7 	 21.48 	 31 	-1.172 	 142.9 	 301 	 229 	 178 	 5405 	-7.6 
 41.41 	 4.14 	 95.7 	 21.88 	 31 	-1.14 	 142.7 	 301 	 230 	 179 	 5405 	-6.4 
 41.61 	 4.16 	 95.7 	 22.24 	 32 	-1.139 	 143.3 	 301 	 229 	 178 	 5405 	-6.9 
 41.81 	 4.18 	 95.8 	 22.81 	 33 	-1.117 	 142.8 	 301 	 230 	 179 	 5403 	-6.3 
 42.02 	 4.2 	 95.8 	 22.92 	 33 	-1.119 	 142.3 	 301 	 230 	 179 	 5404 	-7.3 
 42.22 	 4.22 	 95.9 	 23.23 	 33 	-1.094 	 142.9 	 301 	 230 	 178 	 5404 	-6.5 
 42.42 	 4.24 	 95.8 	 23.41 	 34 	-1.097 	 143.3 	 301 	 230 	 179 	 5404 	-6.9 
 42.62 	 4.26 	 95.6 	 23.44 	 34 	-1.1 	 142.8 	 300 	 231 	 179 	 5403 	-6.8 
 42.82 	 4.28 	 95.6 	 23.56 	 34 	-1.077 	 142.5 	 301 	 230 	 178 	 5403 	-7 
 43.03 	 4.3 	 95.7 	 23.77 	 34 	-1.066 	 143.4 	 301 	 230 	 179 	 5402 	-6.6 
 43.23 	 4.32 	 96 	 23.82 	 34 	-1.039 	 142.8 	 301 	 230 	 178 	 5405 	-7 
 43.43 	 4.34 	 95.7 	 23.87 	 34 	-1.077 	 142.3 	 301 	 229 	 178 	 5404 	-6.6 
 43.63 	 4.36 	 95.7 	 23.86 	 34 	-1.084 	 143 	 301 	 230 	 179 	 5403 	-6.3 
 43.83 	 4.38 	 95.7 	 23.79 	 34 	-1.066 	 142.9 	 301 	 230 	 179 	 5405 	-6.8 
 44.04 	 4.4 	 95.6 	 23.92 	 34 	-1.056 	 142.4 	 301 	 230 	 179 	 5407 	-6.5 
 44.24 	 4.42 	 95.8 	 24 	 34 	-1.056 	 142.6 	 301 	 230 	 178 	 5405 	-6.5 
 44.44 	 4.44 	 95.9 	 23.7 	 32 	-1.047 	 143.2 	 301 	 230 	 179 	 5405 	-7 
 44.64 	 4.46 	 95.8 	 23.58 	 35 	-1.054 	 143 	 301 	 230 	 179 	 5403 	-6.9 
